"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","DO.sat.EXO","discharge","depth","light","solar.time","DO.sat"
"1",1,33720,2021-06-30 07:00:00,5.877,93.8090909090909,95.8,11.7163636363636,12.4895823238686,276.447255860723,0.655468471688512,307.861,2021-06-30 05:13:57,12.4895823238686
"2",1,33721,2021-06-30 07:15:00,5.85763636363636,94.0363636363636,96,11.75,12.4951662799691,276.447255860723,0.655468471688512,643.312,2021-06-30 05:28:57,12.4951662799691
"3",1,33722,2021-06-30 07:30:00,5.83672727272727,94.4,96.3,11.7981818181818,12.4980739599383,276.447255860723,0.655468471688512,443.672,2021-06-30 05:43:57,12.4980739599383
"4",1,33723,2021-06-30 07:45:00,5.81327272727273,94.6,96.5363636363636,11.83,12.5052854122622,276.447255860723,0.655468471688512,441.347,2021-06-30 05:58:57,12.5052854122622
"5",1,33724,2021-06-30 08:00:00,5.80236363636364,94.8545454545455,96.8,11.8627272727273,12.5062296338892,276.447255860723,0.655468471688512,651.651,2021-06-30 06:13:57,12.5062296338892
"6",1,33725,2021-06-30 08:15:00,5.79090909090909,95.3,97.3,11.9263636363636,12.5145473623962,276.447255860723,0.655468471688512,1271.372,2021-06-30 06:28:57,12.5145473623962
"7",1,33726,2021-06-30 08:30:00,5.78436363636364,95.7,97.6090909090909,11.97,12.5078369905956,276.447255860723,0.655468471688512,1221.865,2021-06-30 06:43:57,12.5078369905956
"8",1,33727,2021-06-30 08:45:00,5.779,96,97.9909090909091,12.0136363636364,12.5142045454546,276.447255860723,0.655468471688512,1467.54,2021-06-30 06:58:57,12.5142045454546
"9",1,33728,2021-06-30 09:00:00,5.774,96.2,98.2,12.0427272727273,12.5184275184275,276.447255860723,0.655468471688512,1479.289,2021-06-30 07:13:57,12.5184275184275
"10",1,33729,2021-06-30 09:15:00,5.76754545454545,96.4,98.4,12.07,12.5207468879668,276.447255860723,0.655468471688512,1254.291,2021-06-30 07:28:57,12.5207468879668
"11",2,33730,2021-06-30 09:30:00,5.808625,96.8366928624737,NA,12.1218952822564,12.5099832022315,276.447255860723,0.655468471688512,210.118,2021-06-30 07:43:57,NA
"12",2,33731,2021-06-30 09:45:00,5.81797972437565,97.214063990625,NA,12.1659218494243,12.4992195164963,276.447255860723,0.655468471688512,740.776,2021-06-30 07:58:57,NA
"13",2,33732,2021-06-30 10:00:00,5.83119460531848,97.6128315205816,NA,12.2108057851764,12.488455830761,276.447255860723,0.655468471688512,1109.459,2021-06-30 08:13:57,NA
"14",2,33733,2021-06-30 10:15:00,5.84970454545454,98.0328600829105,NA,12.2563947448052,12.4776921450258,276.447255860723,0.655468471688512,1495.316,2021-06-30 08:28:57,NA
"15",2,33734,2021-06-30 10:30:00,5.89078409090909,98.4740143081787,NA,12.3025363836028,12.4669284592905,276.447255860723,0.655468471688512,1431.394,2021-06-30 08:43:57,NA
"16",2,33735,2021-06-30 10:45:00,5.93186363636364,98.9361588269534,NA,12.3490783568617,12.4561647735552,276.447255860723,0.655468471688512,1381.391,2021-06-30 08:58:57,NA
"17",2,33736,2021-06-30 11:00:00,5.97294318181818,99.4191582698015,NA,12.3958683198742,12.44540108782,276.447255860723,0.655468471688512,1497.455,2021-06-30 09:13:57,NA
"18",2,33737,2021-06-30 11:15:00,6.01402272727273,99.9228772672902,NA,12.4427539279325,12.4346374020847,277.300495955928,0.656275762265142,1424.357,2021-06-30 09:28:57,NA
"19",2,33738,2021-06-30 11:30:00,6.05510227272727,100.447180449986,NA,12.489582836329,12.4238737163495,276.611643324834,0.655624006398424,1413.755,2021-06-30 09:43:57,NA
"20",3,33739,2021-06-30 11:45:00,6.09618181818182,100.963636363636,103.018181818182,12.5327272727273,12.4131100306142,277.356407452724,0.656328662761429,1380.182,2021-06-30 09:58:57,12.4131100306142
