"","new","solar.time","depth","DO.obs","DO.sat.EXO","temp.water","light","discharge"
"14850",1,2021-07-09 13:13:57,0.562883547092487,11.72,11.46771037182,9.321,1918.83332221481,388.668389513856
"14851",1,2021-07-09 13:28:57,0.561740488577177,11.67,11.4681603773585,9.321,1524.73800950634,380.557802604453
"14852",1,2021-07-09 13:43:57,0.560760724135491,11.6,11.4737883283877,9.296,1130.64269679787,374.778349173352
"14853",1,2021-07-09 13:58:57,0.560270841914634,11.51,11.4755732801595,9.284,736.547384089393,371.142499963384
"14854",1,2021-07-09 14:13:57,0.560270841914644,11.4266666666667,11.4840871021776,9.2655,342.452071380921,370.396377468889
"14855",1,2021-07-09 14:28:57,0.558964489325689,11.44,11.4744232698094,9.307,361.502689292862,362.939147058971
"14856",1,2021-07-09 14:43:57,0.559454371546536,11.4633333333333,11.4518814518815,9.369,380.553307204803,365.455812527255
"14857",1,2021-07-09 14:58:57,0.557984724883994,11.47,11.4585414585415,9.3624,399.603925116745,354.92132614454
"14858",1,2021-07-09 15:13:57,0.557331548589531,11.475,11.4425793584843,9.40366666666667,418.654543028686,350.819649692334
"14859",1,2021-07-09 15:28:57,0.557821430810369,11.414,11.4483450351053,9.38,365.787165610407,355.201621396836
"14860",1,2021-07-09 15:43:57,0.558311313031226,11.38,11.4486921529175,9.36083333333333,312.919788192128,356.972164370624
"14861",1,2021-07-09 15:58:57,0.559127783399314,11.37,11.4501510574018,9.382,260.052410773849,361.912729312219
"14862",1,2021-07-09 16:13:57,0.557984724884003,11.34,11.4429868819374,9.409,207.18503335557,354.548264897273
"14863",1,2021-07-09 16:28:57,0.554882137485293,11.292,11.4407294832827,9.408,393.253719146097,334.505709878557
"14864",1,2021-07-09 16:43:57,0.55422896119084,11.22,11.4489795918367,9.387,579.322404936625,330.404033426467
"14865",1,2021-07-09 16:58:57,0.553902373043608,11.15,11.4594039054471,9.353,765.391090727152,328.353195200345
"14866",1,2021-07-09 17:13:57,0.553902373043608,11.0966666666667,11.4634986225895,9.341,951.459776517679,326.860950211393
"14867",1,2021-07-09 17:28:57,0.551126373792111,11.07,11.4596273291925,9.359,781.840419446298,308.496172171532
"14868",1,2021-07-09 17:43:57,0.550146609350416,11.035,11.4470954356846,9.395,612.221062374917,302.343657493242
"14869",1,2021-07-09 17:58:57,0.549493433055972,11.01,11.4377726989404,9.4306,442.601705303536,297.495858546618
"14870",1,2021-07-09 18:13:57,0.549820021203194,11,11.4226375908619,9.477,272.982348232155,300.292819267158
"14871",1,2021-07-09 18:28:57,0.549493433055953,10.974,11.4193548387097,9.506,267.435481571047,297.868919793846
"14872",1,2021-07-09 18:43:57,0.549003550835105,10.95,11.40625,9.541,261.88861490994,294.23307058384
"14873",1,2021-07-09 18:58:57,0.549656727129578,10.92,11.3987473903967,9.579,256.341748248833,299.453930777731
"14874",1,2021-07-09 19:13:57,0.549330138982356,10.87,11.3821989528796,9.608,250.794881587725,297.403092551666
"14875",1,2021-07-09 19:28:57,0.548187080467036,10.82,11.3894736842105,9.623,211.752591144096,290.411689383987
"14876",1,2021-07-09 19:43:57,0.548513668614267,10.76,11.3822284908322,9.62666666666667,172.710300700467,292.089466362804
"14877",1,2021-07-09 19:58:57,0.549330138982356,10.7,11.3829787234043,9.629,133.668010256838,298.149215046123
"14878",1,2021-07-09 20:13:57,0.549820021203194,10.64,11.379679144385,9.631,94.6257198132088,299.546696772702
"14879",1,2021-07-09 20:28:57,0.548513668614258,10.59,11.3870967741935,9.6168,79.9590392761841,292.089466362804
"14880",1,2021-07-09 20:43:57,0.54884025676148,10.5383333333333,11.3927927927928,9.587,65.2923587391595,294.513365836154
"14881",1,2021-07-09 20:58:57,0.550636491571254,10.49,11.4021739130435,9.553,50.6256782021348,306.352567950438
"14882",1,2021-07-09 21:13:57,0.550963079718485,10.455,11.4137554585153,9.516,35.9589976651101,309.895651165512
"14883",1,2021-07-09 21:28:57,0.552922608601904,10.42,11.4254385964912,9.481,29.5200418278853,324.065986758273
"14884",1,2021-07-09 21:43:57,0.557494842663147,10.38,11.431718061674,9.4515,23.0810859906604,352.777721923524
