"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","Site","depth","light","DO.sat.EXO","solar.time","ODO.mgL.Calc"
"2836",17,32826,2021-06-22 02:00:00,5.86209090909091,94.9,95.2,11.6,497.567022836854,"POKE",0.38010877698205,66.605,12.2233930453109,2021-06-22 00:13:57,11.8561126859664
"2837",17,32827,2021-06-22 02:15:00,5.75818181818182,94.9090909090909,95.2181818181818,11.6381818181818,496.613815317425,"POKE",0.379723463715498,74.445,12.2624521072797,2021-06-22 00:28:57,11.8886511310067
"2838",17,32828,2021-06-22 02:30:00,5.65290909090909,94.9272727272727,95.2363636363636,11.6672727272727,501.387863319047,"POKE",0.381653268078854,80.185,12.2907488986784,2021-06-22 00:43:57,11.9228957163947
"2839",17,32829,2021-06-22 02:45:00,5.54945454545455,95,95.3,11.7054545454545,497.567022836854,"POKE",0.38010877698205,83.16,12.3215311004784,2021-06-22 00:58:57,11.9636135760289
"2840",17,32830,2021-06-22 03:00:00,5.44709090909091,95,95.3,11.74,499.473437875713,"POKE",0.380879403515153,133.245,12.3578947368421,2021-06-22 01:13:57,11.995005384848
"2841",17,32831,2021-06-22 03:15:00,5.34418181818182,95,95.3,11.77,491.831756911328,"POKE",0.377790421321544,219.38,12.3894736842105,2021-06-22 01:28:57,12.0267072070589
"2842",17,32832,2021-06-22 03:30:00,5.25145454545455,94.9545454545455,95.2636363636364,11.79,495.65259739352,"POKE",0.379334912418348,155.645,12.416467209191,2021-06-22 01:43:57,12.049627570359
"2843",17,32833,2021-06-22 03:45:00,5.156,94.9363636363636,95.2454545454545,11.82,491.831756911328,"POKE",0.377790421321544,130.13,12.4504452743465,2021-06-22 01:58:57,12.0769554191007
"2844",17,32834,2021-06-22 04:00:00,5.06272727272727,95,95.3,11.85,493.746182354662,"POKE",0.378564285885246,253.925,12.4736842105263,2021-06-22 02:13:57,12.1141486624662
"2845",17,32835,2021-06-22 04:15:00,4.97763636363636,95,95.3,11.88,491.839767315832,"POKE",0.377793659352154,521.815,12.5052631578947,2021-06-22 02:28:57,12.1407989246539
"2846",17,32836,2021-06-22 04:30:00,4.89854545454545,95,95.3,11.91,507.147160457826,"POKE",0.383981337831086,562.24,12.5368421052632,2021-06-22 02:43:57,12.1656600248776
"2847",17,32837,2021-06-22 04:45:00,4.821,95.1,95.4,11.9363636363636,503.318309571216,"POKE",0.382433608703707,629.475,12.5513813210974,2021-06-22 02:58:57,12.2029516199319
"2848",17,32838,2021-06-22 05:00:00,4.75327272727273,95.1,95.4,11.96,504.27952749515,"POKE",0.382822160000868,718.445,12.5762355415352,2021-06-22 03:13:57,12.2244059501263
"2849",17,32839,2021-06-22 05:15:00,4.686,95.1,95.4181818181818,11.99,510.014793420589,"POKE",0.385140515661339,787.465,12.6077812828601,2021-06-22 03:28:57,12.2457801076255
"2850",17,32840,2021-06-22 05:30:00,4.63036363636364,95.2,95.5,12.01,509.06158590116,"POKE",0.384755202394788,858.585,12.6155462184874,2021-06-22 03:43:57,12.2764007112897
"2851",17,32841,2021-06-22 05:45:00,4.581,95.2,95.6,12.0354545454545,504.287537899567,"POKE",0.382825398031444,941.01,12.6422841864018,2021-06-22 03:58:57,12.2921807436123
"2852",17,32842,2021-06-22 06:00:00,4.541,95.3,95.6,12.0536363636364,501.419904936862,"POKE",0.381666220201214,994.42,12.648096918821,2021-06-22 04:13:57,12.3179183018875
"2853",17,32843,2021-06-22 06:15:00,4.514,95.4,95.7,12.0754545454545,503.32631997572,"POKE",0.382436846734317,1046.29,12.6577091671431,2021-06-22 04:28:57,12.3395229795739
"2854",17,32844,2021-06-22 06:30:00,4.49527272727273,95.4818181818182,95.8,12.09,495.684639011306,"POKE",0.379347864540696,1156.785,12.6620965438446,2021-06-22 04:43:57,12.3561370059789
"2855",17,32845,2021-06-22 06:45:00,4.492,95.5272727272727,95.8454545454545,12.1,503.334330380138,"POKE",0.382440084764892,1213.45,12.6665397792158,2021-06-22 04:58:57,12.3630742212009
"2856",17,32846,2021-06-22 07:00:00,4.492,95.6,95.9090909090909,12.11,501.419904936862,"POKE",0.381666220201214,1235.745,12.6673640167364,2021-06-22 05:13:57,12.3724865350351
"2857",17,32847,2021-06-22 07:15:00,4.496,95.7,96,12.12,501.419904936862,"POKE",0.381666220201214,1256.22,12.6645768025078,2021-06-22 05:28:57,12.3841366856602
"2858",17,32848,2021-06-22 07:30:00,4.516,95.8,96.1,12.1218181818182,490.902580605354,"POKE",0.3774148221468,1260.7,12.6532548870754,2021-06-22 05:43:57,12.3906150588418
"2859",17,32849,2021-06-22 07:45:00,4.549,95.9,96.2,12.1245454545455,492.825016453047,"POKE",0.378191924741054,1251.705,12.6429045407148,2021-06-22 05:58:57,12.3928876738948
"2860",17,32850,2021-06-22 08:00:00,4.58927272727273,96,96.3,12.13,517.664484789391,"POKE",0.388232735885523,1394.47,12.6354166666667,2021-06-22 06:13:57,12.3928071896817
"2861",17,32851,2021-06-22 08:15:00,4.642,96.1,96.4,12.12,490.902580605354,"POKE",0.3774148221468,1398.11,12.6118626430801,2021-06-22 06:28:57,12.3887092466037
"2862",17,32852,2021-06-22 08:30:00,4.70354545454545,96.2,96.5,12.12,490.910591009771,"POKE",0.377418060177376,1461.635,12.5987525987526,2021-06-22 06:43:57,12.381778945212
"2863",17,32853,2021-06-22 08:45:00,4.77818181818182,96.3,96.6,12.11,487.081740123162,"POKE",0.375870331049996,1411.48,12.5752855659398,2021-06-22 06:58:57,12.370659401413
"2864",17,32854,2021-06-22 09:00:00,4.875,96.4,96.7818181818182,12.0927272727273,494.731431491906,"POKE",0.378962551274157,1484.035,12.54432289702,2021-06-22 07:13:57,12.3524707430169
"2865",17,32855,2021-06-22 09:15:00,4.98463636363636,96.5636363636364,96.9,12.0790909090909,504.287537899567,"POKE",0.382825398031444,1488.235,12.5089437017511,2021-06-22 07:28:57,12.3383960285586
"2866",17,32856,2021-06-22 09:30:00,5.09918181818182,96.6181818181818,97,12.05,502.373112456291,"POKE",0.382051533467765,1499.505,12.4717726759503,2021-06-22 07:43:57,12.308914100536
"2867",17,32857,2021-06-22 09:45:00,5.22636363636364,96.8,97.1272727272727,12.03,503.32631997572,"POKE",0.382436846734317,1240.925,12.4276859504132,2021-06-22 07:58:57,12.2917441270468
"2868",17,32858,2021-06-22 10:00:00,5.36409090909091,96.9,97.3,12.0018181818182,505.240745418996,"POKE",0.383210711297995,1198.47,12.3857772774182,2021-06-22 08:13:57,12.260974134557
"2869",17,32859,2021-06-22 10:15:00,5.51027272727273,97,97.4,11.9727272727273,498.544261569623,"POKE",0.380503804340362,1389.22,12.3430178069354,2021-06-22 08:28:57,12.2277309327349
"2870",17,32860,2021-06-22 10:30:00,5.67654545454545,97.1,97.5,11.9363636363636,508.108378381759,"POKE",0.384369889128248,1258.32,12.2928564741129,2021-06-22 08:43:57,12.1884361230809
"2871",17,32861,2021-06-22 10:45:00,5.84681818181818,97.2,97.6,11.8981818181818,499.497469089052,"POKE",0.380889117606914,1047.025,12.2409277964833,2021-06-22 08:58:57,12.148175745154
"2872",17,32862,2021-06-22 11:00:00,6.03409090909091,97.3,97.7,11.85,489.94136268142,"POKE",0.377026270849638,689.15,12.1788283658787,2021-06-22 09:13:57,12.1029816471753
"2873",17,32863,2021-06-22 11:15:00,6.21727272727273,97.4,97.8,11.81,485.159304275352,"POKE",0.375093228455696,811.755,12.1252566735113,2021-06-22 09:28:57,12.0593857758792
"2874",17,32864,2021-06-22 11:30:00,6.40436363636364,97.5,97.9,11.77,487.073729718686,"POKE",0.375867093019397,681.905,12.0717948717949,2021-06-22 09:43:57,12.0149383346492
"2875",17,32865,2021-06-22 11:45:00,6.58918181818182,97.6,98,11.7236363636364,463.179458497354,"POKE",0.366208357110904,1162.105,12.0119225037258,2021-06-22 09:58:57,11.9715181334646
"2876",17,32866,2021-06-22 12:00:00,6.80672727272727,97.8,98.1,11.68,467.961516903451,"POKE",0.368141399504859,462.245,11.9427402862986,2021-06-22 10:13:57,11.9308729267405
"2877",17,32867,2021-06-22 12:15:00,7.03527272727273,97.8363636363636,98.2,11.62,466.047091460117,"POKE",0.367367534941157,582.015,11.8769745400483,2021-06-22 10:28:57,11.8674692834166
"2878",17,32868,2021-06-22 12:30:00,7.26063636363636,98,98.3454545454545,11.57,476.556405387179,"POKE",0.371615694964984,614.565,11.8061224489796,2021-06-22 10:43:57,11.8209646847357
"2879",17,32869,2021-06-22 12:45:00,7.47354545454545,98,98.4,11.5181818181818,471.774346981139,"POKE",0.369682652571053,1175.825,11.7532467532467,2021-06-22 10:58:57,11.7588671051547
"2880",17,32870,2021-06-22 13:00:00,7.69772727272727,98.1,98.4090909090909,11.46,466.039081055642,"POKE",0.367364296910558,580.86,11.6819571865443,2021-06-22 11:13:57,11.7060255194256
"2881",17,32871,2021-06-22 13:15:00,7.92663636363636,98.1363636363636,98.5,11.4018181818182,460.303815130232,"POKE",0.3650459412501,1300.18,11.618341824919,2021-06-22 11:28:57,11.6447723354729
"2882",17,32872,2021-06-22 13:30:00,8.14427272727273,98.1909090909091,98.5636363636364,11.3472727272727,460.303815130232,"POKE",0.3650459412501,1163.33,11.5563373761688,2021-06-22 11:43:57,11.5894403704756
"2883",17,32873,2021-06-22 13:45:00,8.36636363636364,98.1090909090909,98.5,11.28,468.914724422881,"POKE",0.36852671277141,1182.09,11.4974054855448,2021-06-22 11:58:57,11.5173544854539
"2884",17,32874,2021-06-22 14:00:00,8.47963636363636,97.9,98.3,11.2227272727273,461.265033054078,"POKE",0.365434492547226,1093.19,11.4634599312843,2021-06-22 12:13:57,11.4612618006628
"2885",17,32875,2021-06-22 14:15:00,8.64827272727273,97.9,98.3,11.1790909090909,463.179458497354,"POKE",0.366208357110904,826.525,11.4188875475903,2021-06-22 12:28:57,11.4145761411764
"2886",17,32876,2021-06-22 14:30:00,8.84918181818182,97.9,98.3,11.1245454545455,466.047091460117,"POKE",0.367367534941157,706.86,11.3631720679729,2021-06-22 12:43:57,11.3593896230616
"2887",17,32877,2021-06-22 14:45:00,8.95009090909091,97.7,98.1,11.0727272727273,466.055101864593,"POKE",0.367370772971756,495.95,11.3333953661487,2021-06-22 12:58:57,11.3086980130823
"2888",17,32878,2021-06-22 15:00:00,8.98427272727273,97.4090909090909,97.8,11.0318181818182,465.101894345134,"POKE",0.366985459705193,421.505,11.3252449836678,2021-06-22 13:13:57,11.2657692738223
"2889",17,32879,2021-06-22 15:15:00,9.04709090909091,97.3,97.6181818181818,11,467.008309384022,"POKE",0.367756086238307,305.34,11.3052415210689,2021-06-22 13:28:57,11.2361954255126
"2890",17,32880,2021-06-22 15:30:00,9.153,97.2,97.5636363636364,10.96,459.366628419637,"POKE",0.364667104044698,579.635,11.2757201646091,2021-06-22 13:43:57,11.1961892666364
"2891",17,32881,2021-06-22 15:45:00,9.31681818181818,97.3,97.6545454545455,10.93,446.9428890493,"POKE",0.359645079457194,499.03,11.2332990750257,2021-06-22 13:58:57,11.1638935156532
"2892",17,32882,2021-06-22 16:00:00,9.30645454545455,96.9363636363636,97.3,10.89,458.413420900208,"POKE",0.364281790778147,657.79,11.2341742473975,2021-06-22 14:13:57,11.1249236093682
"2893",17,32883,2021-06-22 16:15:00,9.47309090909091,97.0363636363636,97.4,10.86,467.969527307869,"POKE",0.368144637535434,306.95,11.1916807195053,2021-06-22 14:28:57,11.0922409644029
"2894",17,32884,2021-06-22 16:30:00,9.70609090909091,97.3,97.6,10.8272727272727,466.06311226901,"POKE",0.367374011002331,137.97,11.1277211996636,2021-06-22 14:43:57,11.0609801271308
"2895",17,32885,2021-06-22 16:45:00,9.94036363636364,97.4,97.8,10.7872727272727,468.930745231744,"POKE",0.368533188832572,118.93,11.0752286727646,2021-06-22 14:58:57,11.0111527749946
"2896",17,32886,2021-06-22 17:00:00,9.992,97.2,97.5545454545454,10.74,465.109904749581,"POKE",0.36698869773578,119.385,11.0493827160494,2021-06-22 15:13:57,10.9751622576637
"2897",17,32887,2021-06-22 17:15:00,10.092,97.1,97.5,10.71,457.460213380778,"POKE",0.363896477511595,135.695,11.0298661174047,2021-06-22 15:28:57,10.9380665518851
"2898",17,32888,2021-06-22 17:30:00,10.2338181818182,97.1454545454545,97.5,10.68,459.374638824112,"POKE",0.364670342075297,118.335,10.9938236945536,2021-06-22 15:43:57,10.906758097172
"2899",17,32889,2021-06-22 17:45:00,10.3957272727273,97.2,97.5272727272727,10.64,463.195479306305,"POKE",0.366214833172102,116.76,10.9465020576132,2021-06-22 15:58:57,10.8715307270649
"2900",17,32890,2021-06-22 18:00:00,10.475,97.0636363636364,97.4,10.61,472.759596118354,"POKE",0.370080917959952,92.155,10.9309731197902,2021-06-22 16:13:57,10.8361619847699
"2901",17,32891,2021-06-22 18:15:00,10.475,96.9,97.2454545454545,10.59,466.06311226901,"POKE",0.367374011002331,74.165,10.9287925696594,2021-06-22 16:28:57,10.8178936588613
"2902",17,32892,2021-06-22 18:30:00,10.4728181818182,96.6636363636364,97,10.5645454545455,470.845170675078,"POKE",0.369307053396274,56.525,10.9291827330011,2021-06-22 16:43:57,10.7920565910457
"2903",17,32893,2021-06-22 18:45:00,10.4628181818182,96.5,96.8,10.55,469.891963155678,"POKE",0.368921740129734,48.93,10.9326424870466,2021-06-22 16:58:57,10.7763068865315
"2904",17,32894,2021-06-22 19:00:00,10.452,96.4,96.7545454545455,10.54,469.891963155678,"POKE",0.368921740129734,38.5,10.9336099585062,2021-06-22 17:13:57,10.7678637769501
"2905",17,32895,2021-06-22 19:15:00,10.4078181818182,96.2090909090909,96.5909090909091,10.53,472.759596118354,"POKE",0.370080917959952,28.42,10.9449116507607,2021-06-22 17:28:57,10.7576549889765
"2906",17,32896,2021-06-22 19:30:00,10.3282727272727,96.1,96.4,10.5390909090909,461.289064267447,"POKE",0.365444206638999,21.91,10.9667959511872,2021-06-22 17:43:57,10.765498456366
"2907",17,32897,2021-06-22 19:45:00,10.2588181818182,95.9909090909091,96.3,10.54,476.580436600518,"POKE",0.371625409056745,16.38,10.980206458945,2021-06-22 17:58:57,10.7708109908109
"2908",17,32898,2021-06-22 20:00:00,10.2056363636364,95.9818181818182,96.3,10.55,479.448069563281,"POKE",0.372784586886998,14.315,10.9916650880849,2021-06-22 18:13:57,10.7832492577103
"2909",17,32899,2021-06-22 20:15:00,10.1300909090909,95.9,96.2,10.56,481.362495006615,"POKE",0.373558451450699,11.69,11.0114702815433,2021-06-22 18:28:57,10.7932098283337
"2910",17,32900,2021-06-22 20:30:00,9.99945454545455,95.6454545454545,96,10.57,467.977537712344,"POKE",0.368147875566033,8.61,11.0512308715902,2021-06-22 18:43:57,10.7977351310238
"2911",17,32901,2021-06-22 20:45:00,9.843,95.4,95.7272727272727,10.58,469.891963155678,"POKE",0.368921740129734,7.35,11.0901467505241,2021-06-22 18:58:57,10.809890402774
"2912",17,32902,2021-06-22 21:00:00,9.67727272727273,95.2272727272727,95.5636363636364,10.6009090909091,475.627229081088,"POKE",0.371240095790193,6.65,11.1322195704057,2021-06-22 19:13:57,10.832754586551
"2913",17,32903,2021-06-22 21:15:00,9.539,95.2,95.5,10.6354545454545,486.144553412654,"POKE",0.37549149384463,5.81,11.1716959511077,2021-06-22 19:28:57,10.8652737957157
"2914",17,32904,2021-06-22 21:30:00,9.41018181818182,95.1272727272727,95.4545454545455,10.66,485.183335488808,"POKE",0.375102942547504,5.075,11.2060397553517,2021-06-22 19:43:57,10.890320057483
"2915",17,32905,2021-06-22 21:45:00,9.26818181818182,95.2,95.5,10.7,489.012186375359,"POKE",0.37665067167486,4.725,11.2394957983193,2021-06-22 19:58:57,10.9356427902809
"2916",17,32906,2021-06-22 22:00:00,9.137,95.1,95.4,10.7209090909091,484.230127969378,"POKE",0.374717629280952,4.76,11.2733008316605,2021-06-22 20:13:57,10.9584947018042
"2917",17,32907,2021-06-22 22:15:00,9.00609090909091,95,95.3,10.75,480.40127708271,"POKE",0.373169900153549,5.11,11.3157894736842,2021-06-22 20:28:57,10.9813925071752
"2918",17,32908,2021-06-22 22:30:00,8.86736363636364,94.9181818181818,95.2181818181818,10.7718181818182,483.276920449949,"POKE",0.374332316014401,5.95,11.3485298343071,2021-06-22 20:43:57,11.008587911891
"2919",17,32909,2021-06-22 22:45:00,8.73327272727273,94.9,95.2,10.81,485.183335488808,"POKE",0.375102942547504,6.965,11.390937829294,2021-06-22 20:58:57,11.0421052294789
"2920",17,32910,2021-06-22 23:00:00,8.60354545454545,94.9,95.2,10.8390909090909,475.619218676671,"POKE",0.371236857759618,8.435,11.4215921065236,2021-06-22 21:13:57,11.0767648608284
"2921",17,32911,2021-06-22 23:15:00,8.48009090909091,94.8,95.1,10.86,474.666011157242,"POKE",0.370851544493067,10.605,11.4556962025316,2021-06-22 21:28:57,11.0982190675475
"2922",17,32912,2021-06-22 23:30:00,8.36145454545455,94.7,95,10.88,470.845170675078,"POKE",0.369307053396274,13.44,11.4889123548046,2021-06-22 21:43:57,11.1184757275967
"2923",17,32913,2021-06-22 23:45:00,8.24681818181818,94.7,95,10.91,479.456079967757,"POKE",0.372787824917597,16.695,11.5205913410771,2021-06-22 21:58:57,11.1495151996697
"2924",17,32914,2021-06-23 00:00:00,8.12381818181818,94.6909090909091,94.9818181818182,10.94,472.759596118354,"POKE",0.370080917959952,21.315,11.5533794162826,2021-06-22 22:13:57,11.1819146230598
"2925",17,32915,2021-06-23 00:15:00,8.00063636363636,94.7,95,10.97,473.704793233395,"POKE",0.37046299319594,27.93,11.583949313622,2021-06-22 22:28:57,11.2166869867387
"2926",17,32916,2021-06-23 00:30:00,7.88345454545455,94.6,94.9,10.9963636363636,470.845170675078,"POKE",0.369307053396274,37.94,11.6240630405535,2021-06-22 22:43:57,11.2370308572539
"2927",17,32917,2021-06-23 00:45:00,7.77018181818182,94.5727272727273,94.8454545454545,11.02,469.883952751203,"POKE",0.368918502099136,58.38,11.6524079592425,2021-06-22 22:58:57,11.2650504758994
"2928",17,32918,2021-06-23 01:00:00,7.65354545454545,94.5,94.8,11.05,475.619218676671,"POKE",0.371236857759618,73.5,11.6931216931217,2021-06-22 23:13:57,11.2887089443972
"2929",17,32919,2021-06-23 01:15:00,7.52709090909091,94.5,94.8,11.08,473.704793233395,"POKE",0.37046299319594,78.925,11.7248677248677,2021-06-22 23:28:57,11.3239341906718
"2930",17,32920,2021-06-23 01:30:00,7.39609090909091,94.4636363636364,94.7181818181818,11.11,473.704793233395,"POKE",0.37046299319594,59.43,11.7611394475989,2021-06-22 23:43:57,11.3562563260573
"2931",17,32921,2021-06-23 01:45:00,7.26909090909091,94.4,94.7,11.14,476.5724261961,"POKE",0.371622171026169,65.625,11.8008474576271,2021-06-22 23:58:57,11.3843394104045
"2932",17,32922,2021-06-23 02:00:00,7.13963636363636,94.4,94.7,11.17,465.109904749581,"POKE",0.36698869773578,108.71,11.8326271186441,2021-06-23 00:13:57,11.4209650989008
"2933",17,32923,2021-06-23 02:15:00,7.01390909090909,94.3636363636364,94.6272727272727,11.2,472.751585713966,"POKE",0.370077679929389,134.155,11.868978805395,2021-06-23 00:28:57,11.4523193414956
"2934",17,32924,2021-06-23 02:30:00,6.89354545454545,94.4,94.7,11.24,469.883952751203,"POKE",0.368918502099136,192.71,11.9067796610169,2021-06-23 00:43:57,11.4911566505306
"2935",17,32925,2021-06-23 02:45:00,6.77545454545455,94.4,94.7,11.2772727272727,463.195479306305,"POKE",0.366214833172102,206.57,11.9462634822804,2021-06-23 00:58:57,11.5251053765436
"2936",17,32926,2021-06-23 03:00:00,6.65436363636364,94.4,94.7,11.31,468.930745231744,"POKE",0.368533188832572,161,11.9809322033898,2021-06-23 01:13:57,11.5600973513505
"2937",17,32927,2021-06-23 03:15:00,6.53318181818182,94.3636363636364,94.6454545454545,11.34,467.01631978841,"POKE",0.367759324268871,281.855,12.0173410404624,2021-06-23 01:28:57,11.5908334885353
"2938",17,32928,2021-06-23 03:30:00,6.409,94.3090909090909,94.6,11.37,468.930745231744,"POKE",0.368533188832572,343.735,12.0561017929439,2021-06-23 01:43:57,11.620365644667
"2939",17,32929,2021-06-23 03:45:00,6.29236363636364,94.3,94.6,11.4072727272727,469.883952751203,"POKE",0.368918502099136,145.215,12.096789742601,2021-06-23 01:58:57,11.653451456057
"2940",17,32930,2021-06-23 04:00:00,6.17654545454545,94.3181818181818,94.6,11.44,464.148686825734,"POKE",0.366600146438653,508.585,12.129156626506,2021-06-23 02:13:57,11.6898433144153
"2941",17,32931,2021-06-23 04:15:00,6.06545454545455,94.4,94.7,11.48,471.798378194537,"POKE",0.369692366662837,740.355,12.1610169491525,2021-06-23 02:28:57,11.7329262127742
"2942",17,32932,2021-06-23 04:30:00,5.966,94.4,94.7,11.51,472.751585713966,"POKE",0.370077679929389,786.415,12.1927966101695,2021-06-23 02:43:57,11.762553814188
"2943",17,32933,2021-06-23 04:45:00,5.88318181818182,94.5,94.8,11.5454545454545,469.883952751203,"POKE",0.368918502099136,838.88,12.2174122174122,2021-06-23 02:58:57,11.7998104794874
"2944",17,32934,2021-06-23 05:00:00,5.82136363636364,94.6,94.9,11.57,466.055101864593,"POKE",0.367370772971756,891.45,12.23044397463,2021-06-23 03:13:57,11.8308841414294
"2945",17,32935,2021-06-23 05:15:00,5.75972727272727,94.7,94.9727272727273,11.6,467.01631978841,"POKE",0.367759324268871,943.74,12.2492080253432,2021-06-23 03:28:57,11.8619925849764
"2946",17,32936,2021-06-23 05:30:00,5.68654545454545,94.7,95,11.63,461.281053862971,"POKE",0.3654409686084,992.495,12.2808870116156,2021-06-23 03:43:57,11.8841446343917
"2947",17,32937,2021-06-23 05:45:00,5.608,94.7,95,11.65,458.413420900208,"POKE",0.364281790778147,1040.865,12.3020063357973,2021-06-23 03:58:57,11.9079994817092
"2948",17,32938,2021-06-23 06:00:00,5.54527272727273,94.8,95.1,11.68,456.498995456932,"POKE",0.363507926214469,1086.12,12.3206751054852,2021-06-23 04:13:57,11.9397039992171
"2949",17,32939,2021-06-23 06:15:00,5.51190909090909,94.9,95.2,11.71,458.413420900208,"POKE",0.364281790778147,1133.65,12.3393045310854,2021-06-23 04:28:57,11.9625058491471
"2950",17,32940,2021-06-23 06:30:00,5.509,95.1,95.4,11.73,464.140676421259,"POKE",0.366596908408054,1180.235,12.3343848580442,2021-06-23 04:43:57,11.9886091994261
"2951",17,32941,2021-06-23 06:45:00,5.522,95.2,95.5,11.74,457.452202976361,"POKE",0.36389323948102,1224.86,12.3319327731092,2021-06-23 04:58:57,11.9972234483071
"2952",17,32942,2021-06-23 07:00:00,5.514,95.2363636363636,95.5909090909091,11.75,455.537777533085,"POKE",0.363119374917342,1263.36,12.3377243222604,2021-06-23 05:13:57,12.0042633662423
"2953",17,32943,2021-06-23 07:15:00,5.491,95.2818181818182,95.6,11.76,457.452202976361,"POKE",0.36389323948102,1296.995,12.3423337467799,2021-06-23 05:28:57,12.0170657801588
"2954",17,32944,2021-06-23 07:30:00,5.488,95.3,95.6,11.77,458.40541049579,"POKE",0.364278552747572,1330.84,12.3504721930745,2021-06-23 05:43:57,12.0202821633102
"2955",17,32945,2021-06-23 07:45:00,5.51,95.4,95.7,11.77,458.40541049579,"POKE",0.364278552747572,1363.845,12.3375262054507,2021-06-23 05:58:57,12.026120347331
"2956",17,32946,2021-06-23 08:00:00,5.531,95.5,95.8,11.77,470.837160270632,"POKE",0.369303815365687,1394.155,12.3246073298429,2021-06-23 06:13:57,12.0322587142269
"2957",17,32947,2021-06-23 08:15:00,5.563,95.5363636363636,95.8636363636364,11.77,453.623352089751,"POKE",0.362345510353641,1421.245,12.3199162622514,2021-06-23 06:28:57,12.0269925316632
"2958",17,32948,2021-06-23 08:30:00,5.60881818181818,95.6,95.9545454545455,11.7690909090909,453.631362494227,"POKE",0.36234874838424,1443.96,12.3107645492583,2021-06-23 06:43:57,12.0209182097963
"2959",17,32949,2021-06-23 08:45:00,5.66754545454545,95.7,96,11.7572727272727,445.981671125366,"POKE",0.359256528160032,1463.56,12.2855514391564,2021-06-23 06:58:57,12.0154609493482
"2960",17,32950,2021-06-23 09:00:00,5.73863636363636,95.8,96.1,11.75,459.366628419637,"POKE",0.364667104044698,1482.81,12.2651356993737,2021-06-23 07:13:57,12.0062280599121
"2961",17,32951,2021-06-23 09:15:00,5.81645454545455,95.9,96.2,11.74,458.40541049579,"POKE",0.364278552747572,1371.125,12.2419186652763,2021-06-23 07:28:57,11.9949635057458
"2962",17,32952,2021-06-23 09:30:00,5.91,96,96.3,11.72,463.1874689018,"POKE",0.366211595141491,1554,12.2083333333333,2021-06-23 07:43:57,11.9789420654341
"2963",17,32953,2021-06-23 09:45:00,6.02081818181818,96.1,96.4,11.7,460.311825534649,"POKE",0.365049179280675,1524.285,12.1748178980229,2021-06-23 07:58:57,11.9577387832901
"2964",17,32954,2021-06-23 10:00:00,6.14236363636364,96.2,96.5272727272727,11.68,456.498995456932,"POKE",0.363507926214469,1440.88,12.1413721413721,2021-06-23 08:13:57,11.9333888556713
"2965",17,32955,2021-06-23 10:15:00,6.30518181818182,96.4,96.7,11.6527272727273,452.670144570322,"POKE",0.361960197087089,758.38,12.0878913617503,2021-06-23 08:28:57,11.9091146875805
"2966",17,32956,2021-06-23 10:30:00,6.48118181818182,96.5,96.8181818181818,11.6190909090909,442.152820238814,"POKE",0.357708799032676,1226.54,12.0405087140838,2021-06-23 08:43:57,11.8687463378345
"2967",17,32957,2021-06-23 10:45:00,6.65518181818182,96.6636363636364,97,11.59,445.973660720949,"POKE",0.359253290129457,1260.595,11.9900310354557,2021-06-23 08:58:57,11.8370564899886
"2968",17,32958,2021-06-23 11:00:00,6.817,96.8,97.1,11.55,440.230384391005,"POKE",0.356931696438376,1496.985,11.9318181818182,2021-06-23 09:13:57,11.8058491151573
"2969",17,32959,2021-06-23 11:15:00,6.98309090909091,96.8,97.2,11.5109090909091,436.417554313317,"POKE",0.355390443372182,1465.8,11.8914350112697,2021-06-23 09:28:57,11.7570260514534
"2970",17,32960,2021-06-23 11:30:00,7.16954545454545,96.9,97.3,11.47,440.23839479548,"POKE",0.356934934468974,1442.525,11.8369453044376,2021-06-23 09:43:57,11.7147223781592
"2971",17,32961,2021-06-23 11:45:00,7.351,97,97.3636363636364,11.43,430.674277983373,"POKE",0.3530688496811,1412.635,11.7835051546392,2021-06-23 09:58:57,11.6741870685945
"2972",17,32962,2021-06-23 12:00:00,7.54818181818182,97.1,97.4,11.38,437.370761832746,"POKE",0.355775756638733,1360.555,11.7198764160659,2021-06-23 10:13:57,11.6294417738889
"2973",17,32963,2021-06-23 12:15:00,7.76,97.2,97.5,11.33,434.503128870041,"POKE",0.354616578808504,537.18,11.656378600823,2021-06-23 10:28:57,11.5808941348811
"2974",17,32964,2021-06-23 12:30:00,7.96527272727273,97.2,97.6,11.2836363636364,431.635495907278,"POKE",0.353457400978251,432.81,11.6086793864572,2021-06-23 10:43:57,11.5227615153761
"2975",17,32965,2021-06-23 12:45:00,8.16954545454545,97.2727272727273,97.6,11.23,430.682288387849,"POKE",0.353072087711699,1132.18,11.5448598130841,2021-06-23 10:58:57,11.4739946159882
"2976",17,32966,2021-06-23 13:00:00,8.38672727272727,97.3,97.6,11.1736363636364,432.588703426707,"POKE",0.353842714244802,1247.75,11.4836961599552,2021-06-23 11:13:57,11.4167248874326
"2977",17,32967,2021-06-23 13:15:00,8.60609090909091,97.3,97.7,11.12,407.523678322672,"POKE",0.343710726716198,1209.11,11.4285714285714,2021-06-23 11:28:57,11.3561946369821
"2978",18,32968,2021-06-23 13:30:00,8.84285714285714,97.3239497160579,NA,11.0659487737801,412.770266724981,"POKE",0.347888199976503,1158.955,11.3733299075026,2021-06-23 11:43:57,NA
