"","datetimeAK","temp.water.CDS","DO.obs.CDS","temp.water.CUS","DO.obs.CUS","Site"
"10687",2022-09-16 02:45:00,3.89,12.05,3.871,11.995,"CRAW"
"10688",2022-09-16 03:00:00,3.859,12.065,3.83,12.017,"CRAW"
"10689",2022-09-16 03:15:00,3.849,12.071,3.809,12.023,"CRAW"
"10690",2022-09-16 03:30:00,3.839,12.074,3.809,12.035,"CRAW"
"10691",2022-09-16 03:45:00,3.798,12.091,3.768,12.025,"CRAW"
"10692",2022-09-16 04:00:00,3.767,12.114,3.707,12.048,"CRAW"
"10693",2022-09-16 04:15:00,3.737,12.112,3.697,12.059,"CRAW"
"10694",2022-09-16 04:30:00,3.685,12.132,3.625,12.095,"CRAW"
"10695",2022-09-16 04:45:00,3.624,12.157,3.594,12.103,"CRAW"
"10696",2022-09-16 05:00:00,3.583,12.171,3.543,12.114,"CRAW"
"10697",2022-09-16 05:15:00,3.531,12.173,3.501,12.121,"CRAW"
"10698",2022-09-16 05:30:00,3.47,12.203,3.45,12.151,"CRAW"
"10699",2022-09-16 05:45:00,3.429,12.209,3.419,12.157,"CRAW"
"10700",2022-09-16 06:00:00,3.418,12.202,3.388,12.168,"CRAW"
"10701",2022-09-16 06:15:00,3.336,12.25,3.336,12.197,"CRAW"
"10702",2022-09-16 06:30:00,3.315,12.258,3.305,12.18,"CRAW"
"10703",2022-09-16 06:45:00,3.284,12.257,3.254,12.188,"CRAW"
"10704",2022-09-16 07:00:00,3.233,12.285,3.233,12.16,"CRAW"
"10705",2022-09-16 07:15:00,3.191,12.291,3.181,12.203,"CRAW"
"10706",2022-09-16 07:30:00,3.16,12.305,3.15,12.225,"CRAW"
"10707",2022-09-16 07:45:00,3.129,12.317,3.119,11.959,"CRAW"
"10708",2022-09-16 08:00:00,3.108,12.327,3.088,12.04,"CRAW"
"10709",2022-09-16 08:15:00,3.057,12.337,3.015,12.115,"CRAW"
"10710",2022-09-16 08:30:00,3.025,12.354,3.005,11.998,"CRAW"
"10711",2022-09-16 08:45:00,2.984,12.364,2.953,12.272,"CRAW"
"10712",2022-09-16 09:00:00,2.963,12.375,2.942,12.328,"CRAW"
"10713",2022-09-16 09:15:00,2.922,12.39,2.89,12.367,"CRAW"
"10714",2022-09-16 09:30:00,2.901,12.399,2.901,12.37,"CRAW"
"10715",2022-09-16 09:45:00,2.89,12.407,2.859,12.365,"CRAW"
"10716",2022-09-16 10:00:00,2.859,12.419,2.838,12.381,"CRAW"
"10717",2022-09-16 10:15:00,2.859,12.407,2.849,12.382,"CRAW"
"10718",2022-09-16 10:30:00,2.859,12.425,2.828,12.392,"CRAW"
"10719",2022-09-16 10:45:00,2.817,12.438,2.817,12.398,"CRAW"
"10720",2022-09-16 11:00:00,2.828,12.432,2.807,12.297,"CRAW"
"10721",2022-09-16 11:15:00,2.859,12.422,2.849,12.404,"CRAW"
"10722",2022-09-16 11:30:00,2.88,12.428,2.838,12.404,"CRAW"
"10723",2022-09-16 11:45:00,2.901,12.421,2.901,12.389,"CRAW"
"10724",2022-09-16 12:00:00,2.911,12.428,2.932,12.386,"CRAW"
"10725",2022-09-16 12:15:00,2.953,12.424,2.984,12.383,"CRAW"
"10726",2022-09-16 12:30:00,2.994,12.407,3.057,12.366,"CRAW"
"10727",2022-09-16 12:45:00,3.057,12.376,3.098,12.356,"CRAW"
"10728",2022-09-16 13:00:00,3.108,12.368,3.129,12.356,"CRAW"
"10729",2022-09-16 13:15:00,3.15,12.344,3.202,12.236,"CRAW"
"10730",2022-09-16 13:30:00,3.202,12.341,3.243,12.312,"CRAW"
"10731",2022-09-16 13:45:00,3.264,12.334,3.274,12.304,"CRAW"
"10732",2022-09-16 14:00:00,3.336,12.292,3.295,12.308,"CRAW"
"10733",2022-09-16 14:15:00,3.346,12.303,3.336,12.29,"CRAW"
"10734",2022-09-16 14:30:00,3.357,12.294,3.347,12.291,"CRAW"
"10735",2022-09-16 14:45:00,3.398,12.279,3.398,12.268,"CRAW"
"10736",2022-09-16 15:00:00,3.429,12.282,3.409,12.262,"CRAW"
"10737",2022-09-16 15:15:00,3.429,12.275,3.429,12.241,"CRAW"
"10738",2022-09-16 15:30:00,3.501,12.249,3.481,12.233,"CRAW"
"10739",2022-09-16 15:45:00,3.511,12.254,3.512,12.079,"CRAW"
"10740",2022-09-16 16:00:00,3.552,12.242,3.543,12.219,"CRAW"
"10741",2022-09-16 16:15:00,3.552,12.246,3.543,12.221,"CRAW"
"10742",2022-09-16 16:30:00,3.583,12.24,3.553,12.22,"CRAW"
"10743",2022-09-16 16:45:00,3.603,12.22,3.584,12.191,"CRAW"
"10744",2022-09-16 17:00:00,3.624,12.216,3.604,12.166,"CRAW"
"10745",2022-09-16 17:15:00,3.655,12.197,3.604,12.179,"CRAW"
"10746",2022-09-16 17:30:00,3.624,12.2,3.594,12.168,"CRAW"
"10747",2022-09-16 17:45:00,3.624,12.198,3.604,12.167,"CRAW"
"10748",2022-09-16 18:00:00,3.634,12.18,3.615,12.152,"CRAW"
"10749",2022-09-16 18:15:00,3.624,12.185,3.584,11.881,"CRAW"
"10750",2022-09-16 18:30:00,3.603,12.192,3.563,12.148,"CRAW"
"10751",2022-09-16 18:45:00,3.583,12.186,3.563,12.146,"CRAW"
"10752",2022-09-16 19:00:00,3.603,12.165,3.553,12.108,"CRAW"
"10753",2022-09-16 19:15:00,3.573,12.175,3.553,12.108,"CRAW"
"10754",2022-09-16 19:30:00,3.573,12.18,3.563,12.106,"CRAW"
"10755",2022-09-16 19:45:00,3.552,12.171,3.553,12.094,"CRAW"
"10756",2022-09-16 20:00:00,3.562,12.152,3.553,12.078,"CRAW"
"10757",2022-09-16 20:15:00,3.542,12.144,3.522,12.086,"CRAW"
"10758",2022-09-16 20:30:00,3.552,12.132,3.512,12.096,"CRAW"
"10759",2022-09-16 20:45:00,3.542,12.121,3.512,12.096,"CRAW"
"10760",2022-09-16 21:00:00,3.531,12.122,3.512,12.083,"CRAW"
"10761",2022-09-16 21:15:00,3.501,12.126,3.501,12.08,"CRAW"
"10762",2022-09-16 21:30:00,3.511,12.135,3.471,12.101,"CRAW"
"10763",2022-09-16 21:45:00,3.48,12.132,3.46,12.098,"CRAW"
"10764",2022-09-16 22:00:00,3.49,12.116,3.44,12.119,"CRAW"
"10765",2022-09-16 22:15:00,3.46,12.13,3.429,12.123,"CRAW"
"10766",2022-09-16 22:30:00,3.46,12.121,3.429,12.088,"CRAW"
"10767",2022-09-16 22:45:00,3.439,12.135,3.419,12.093,"CRAW"
"10768",2022-09-16 23:00:00,3.418,12.145,3.44,12.085,"CRAW"
"10769",2022-09-16 23:15:00,3.429,12.138,3.409,12.112,"CRAW"
"10770",2022-09-16 23:30:00,3.398,12.156,3.409,12.11,"CRAW"
"10771",2022-09-16 23:45:00,3.408,12.154,3.378,12.127,"CRAW"
"10772",2022-09-17 00:00:00,3.398,12.159,3.378,12.124,"CRAW"
"10773",2022-09-17 00:15:00,3.377,12.147,3.347,12.123,"CRAW"
"10774",2022-09-17 00:30:00,3.377,12.145,3.347,12.14,"CRAW"
"10775",2022-09-17 00:45:00,3.357,12.165,3.336,12.128,"CRAW"
"10776",2022-09-17 01:00:00,3.346,12.175,3.326,12.115,"CRAW"
"10777",2022-09-17 01:15:00,3.346,12.154,3.326,12.125,"CRAW"
"10778",2022-09-17 01:30:00,3.346,12.166,3.336,12.098,"CRAW"
"10779",2022-09-17 01:45:00,3.326,12.174,3.326,12.095,"CRAW"
"10780",2022-09-17 02:00:00,3.326,12.172,3.285,12.113,"CRAW"
"10781",2022-09-17 02:15:00,3.315,12.171,3.274,12.085,"CRAW"
"10782",2022-09-17 02:30:00,3.295,12.186,3.254,11.983,"CRAW"
"10783",2022-09-17 02:45:00,3.274,12.188,3.223,11.933,"CRAW"
"10784",2022-09-17 03:00:00,3.212,12.216,3.212,11.915,"CRAW"
"10785",2022-09-17 03:15:00,3.212,12.204,3.181,11.967,"CRAW"
"10786",2022-09-17 03:30:00,3.181,12.213,3.129,12.168,"CRAW"
"10787",2022-09-17 03:45:00,3.129,12.235,3.129,12.102,"CRAW"
"10788",2022-09-17 04:00:00,3.119,12.244,3.098,12.181,"CRAW"
"10789",2022-09-17 04:15:00,3.108,12.239,3.078,12.188,"CRAW"
"10790",2022-09-17 04:30:00,3.108,12.232,3.098,12.157,"CRAW"
"10791",2022-09-17 04:45:00,3.067,12.249,3.026,12.186,"CRAW"
"10792",2022-09-17 05:00:00,3.036,12.253,3.015,12.17,"CRAW"
"10793",2022-09-17 05:15:00,3.025,12.26,2.984,12.205,"CRAW"
"10794",2022-09-17 05:30:00,2.994,12.278,2.984,12.188,"CRAW"
"10795",2022-09-17 05:45:00,2.984,12.27,2.974,12.109,"CRAW"
"10796",2022-09-17 06:00:00,2.953,12.288,2.911,12.184,"CRAW"
"10797",2022-09-17 06:15:00,2.901,12.291,2.901,12.201,"CRAW"
"10798",2022-09-17 06:30:00,2.88,12.305,2.849,12.222,"CRAW"
"10799",2022-09-17 06:45:00,2.838,12.323,2.828,12.147,"CRAW"
"10800",2022-09-17 07:00:00,2.797,12.334,2.765,12.235,"CRAW"
"10801",2022-09-17 07:15:00,2.755,12.342,2.744,12.234,"CRAW"
"10802",2022-09-17 07:30:00,2.744,12.322,2.723,12.245,"CRAW"
"10803",2022-09-17 07:45:00,2.703,12.361,2.681,12.268,"CRAW"
"10804",2022-09-17 08:00:00,2.661,12.363,2.65,12.245,"CRAW"
"10805",2022-09-17 08:15:00,2.65,12.369,2.65,12.27,"CRAW"
"10806",2022-09-17 08:30:00,2.65,12.375,2.639,12.294,"CRAW"
"10807",2022-09-17 08:45:00,2.64,12.392,2.65,12.284,"CRAW"
"10808",2022-09-17 09:00:00,2.64,12.389,2.692,12.309,"CRAW"
"10809",2022-09-17 09:15:00,2.671,12.399,2.671,12.337,"CRAW"
"10810",2022-09-17 09:30:00,2.661,12.408,2.639,12.373,"CRAW"
"10811",2022-09-17 09:45:00,2.692,12.408,2.681,12.33,"CRAW"
"10812",2022-09-17 10:00:00,2.692,12.434,2.671,12.36,"CRAW"
"10813",2022-09-17 10:15:00,2.723,12.426,2.723,12.368,"CRAW"
"10814",2022-09-17 10:30:00,2.744,12.419,2.744,12.342,"CRAW"
"10815",2022-09-17 10:45:00,2.765,12.427,2.734,12.334,"CRAW"
"10816",2022-09-17 11:00:00,2.765,12.447,2.765,12.235,"CRAW"
"10817",2022-09-17 11:15:00,2.776,12.43,2.755,12.271,"CRAW"
"10818",2022-09-17 11:30:00,2.776,12.442,2.755,12.281,"CRAW"
"10819",2022-09-17 11:45:00,2.776,12.438,2.796,12.259,"CRAW"
"10820",2022-09-17 12:00:00,2.807,12.428,2.786,12.296,"CRAW"
"10821",2022-09-17 12:15:00,2.838,12.422,2.796,12.298,"CRAW"
"10822",2022-09-17 12:30:00,2.828,12.43,2.817,12.307,"CRAW"
"10823",2022-09-17 12:45:00,2.849,12.415,2.817,12.326,"CRAW"
"10824",2022-09-17 13:00:00,2.849,12.431,2.859,12.31,"CRAW"
"10825",2022-09-17 13:15:00,2.88,12.418,2.88,12.294,"CRAW"
"10826",2022-09-17 13:30:00,2.932,12.399,2.953,12.307,"CRAW"
"10827",2022-09-17 13:45:00,2.942,12.414,2.932,12.312,"CRAW"
"10828",2022-09-17 14:00:00,2.953,12.415,2.942,12.249,"CRAW"
"10829",2022-09-17 14:15:00,2.963,12.408,2.974,12.305,"CRAW"
"10830",2022-09-17 14:30:00,2.974,12.41,2.963,12.267,"CRAW"
"10831",2022-09-17 14:45:00,2.994,12.399,2.994,12.333,"CRAW"
"10832",2022-09-17 15:00:00,3.025,12.379,3.036,12.38,"CRAW"
"10833",2022-09-17 15:15:00,3.077,12.362,3.067,12.348,"CRAW"
"10834",2022-09-17 15:30:00,3.077,12.376,3.098,12.34,"CRAW"
"10835",2022-09-17 15:45:00,3.119,12.358,3.119,12.345,"CRAW"
"10836",2022-09-17 16:00:00,3.139,12.344,3.129,12.325,"CRAW"
"10837",2022-09-17 16:15:00,3.15,12.333,3.14,12.358,"CRAW"
"10838",2022-09-17 16:30:00,3.191,12.337,3.192,12.346,"CRAW"
"10839",2022-09-17 16:45:00,3.202,12.326,3.223,12.326,"CRAW"
"10840",2022-09-17 17:00:00,3.233,12.328,3.223,12.318,"CRAW"
"10841",2022-09-17 17:15:00,3.264,12.302,3.285,12.298,"CRAW"
"10842",2022-09-17 17:30:00,3.284,12.292,3.264,12.298,"CRAW"
"10843",2022-09-17 17:45:00,3.295,12.295,3.305,12.256,"CRAW"
"10844",2022-09-17 18:00:00,3.315,12.308,3.326,12.252,"CRAW"
"10845",2022-09-17 18:15:00,3.346,12.28,3.326,12.248,"CRAW"
"10846",2022-09-17 18:30:00,3.336,12.29,3.316,12.219,"CRAW"
"10847",2022-09-17 18:45:00,3.315,12.284,3.295,12.19,"CRAW"
"10848",2022-09-17 19:00:00,3.284,12.299,3.285,12.199,"CRAW"
"10849",2022-09-17 19:15:00,3.295,12.289,3.264,12.169,"CRAW"
"10850",2022-09-17 19:30:00,3.264,12.303,3.243,12.183,"CRAW"
"10851",2022-09-17 19:45:00,3.233,12.289,3.192,12.204,"CRAW"
"10852",2022-09-17 20:00:00,3.212,12.29,3.161,12.188,"CRAW"
"10853",2022-09-17 20:15:00,3.181,12.291,3.15,12.2,"CRAW"
"10854",2022-09-17 20:30:00,3.15,12.296,3.119,12.203,"CRAW"
"10855",2022-09-17 20:45:00,3.139,12.295,3.119,12.188,"CRAW"
"10856",2022-09-17 21:00:00,3.129,12.288,3.088,12.231,"CRAW"
"10857",2022-09-17 21:15:00,3.108,12.287,3.088,12.239,"CRAW"
"10858",2022-09-17 21:30:00,3.088,12.31,3.057,12.265,"CRAW"
"10859",2022-09-17 21:45:00,3.067,12.308,3.057,12.249,"CRAW"
"10860",2022-09-17 22:00:00,3.077,12.297,3.046,12.264,"CRAW"
"10861",2022-09-17 22:15:00,3.067,12.298,3.036,12.248,"CRAW"
"10862",2022-09-17 22:30:00,3.057,12.319,3.046,12.235,"CRAW"
"10863",2022-09-17 22:45:00,3.046,12.299,3.015,12.232,"CRAW"
"10864",2022-09-17 23:00:00,3.036,12.326,3.005,12.249,"CRAW"
"10865",2022-09-17 23:15:00,3.005,12.336,2.984,12.27,"CRAW"
"10866",2022-09-17 23:30:00,2.994,12.348,2.994,12.248,"CRAW"
"10867",2022-09-17 23:45:00,2.984,12.347,2.974,12.26,"CRAW"
"10868",2022-09-18 00:00:00,2.974,12.353,2.942,12.288,"CRAW"
"10869",2022-09-18 00:15:00,2.963,12.342,2.953,12.271,"CRAW"
"10870",2022-09-18 00:30:00,2.953,12.361,2.932,12.263,"CRAW"
"10871",2022-09-18 00:45:00,2.932,12.364,2.89,12.276,"CRAW"
"10872",2022-09-18 01:00:00,2.922,12.359,2.901,12.29,"CRAW"
"10873",2022-09-18 01:15:00,2.901,12.36,2.88,12.283,"CRAW"
"10874",2022-09-18 01:30:00,2.901,12.366,2.859,12.313,"CRAW"
"10875",2022-09-18 01:45:00,2.869,12.382,2.849,12.308,"CRAW"
"10876",2022-09-18 02:00:00,2.859,12.396,2.838,12.317,"CRAW"
"10877",2022-09-18 02:15:00,2.859,12.39,2.828,12.298,"CRAW"
"10878",2022-09-18 02:30:00,2.849,12.398,2.817,12.331,"CRAW"
"10879",2022-09-18 02:45:00,2.828,12.405,2.838,12.336,"CRAW"
"10880",2022-09-18 03:00:00,2.838,12.419,2.828,12.32,"CRAW"
"10881",2022-09-18 03:15:00,2.817,12.411,2.807,12.333,"CRAW"
"10882",2022-09-18 03:30:00,2.797,12.414,2.775,12.327,"CRAW"
"10883",2022-09-18 03:45:00,2.765,12.438,2.775,12.352,"CRAW"
"10884",2022-09-18 04:00:00,2.797,12.417,2.786,12.337,"CRAW"
"10885",2022-09-18 04:15:00,2.807,12.405,2.775,12.333,"CRAW"
"10886",2022-09-18 04:30:00,2.765,12.432,2.755,12.357,"CRAW"
"10887",2022-09-18 04:45:00,2.776,12.421,2.765,12.348,"CRAW"
"10888",2022-09-18 05:00:00,2.776,12.423,2.755,12.325,"CRAW"
"10889",2022-09-18 05:15:00,2.786,12.422,2.744,12.332,"CRAW"
"10890",2022-09-18 05:30:00,2.744,12.431,2.734,12.325,"CRAW"
"10891",2022-09-18 05:45:00,2.744,12.424,2.723,12.329,"CRAW"
"10892",2022-09-18 06:00:00,2.744,12.42,2.723,12.325,"CRAW"
"10893",2022-09-18 06:15:00,2.734,12.421,2.723,12.349,"CRAW"
"10894",2022-09-18 06:30:00,2.755,12.416,2.723,12.34,"CRAW"
"10895",2022-09-18 06:45:00,2.723,12.42,2.713,12.334,"CRAW"
"10896",2022-09-18 07:00:00,2.713,12.426,2.702,12.316,"CRAW"
"10897",2022-09-18 07:15:00,2.713,12.43,2.702,12.33,"CRAW"
"10898",2022-09-18 07:30:00,2.713,12.432,2.681,12.347,"CRAW"
"10899",2022-09-18 07:45:00,2.692,12.431,2.66,12.372,"CRAW"
"10900",2022-09-18 08:00:00,2.682,12.441,2.671,12.38,"CRAW"
"10901",2022-09-18 08:15:00,2.65,12.469,2.671,12.383,"CRAW"
"10902",2022-09-18 08:30:00,2.703,12.454,2.671,12.401,"CRAW"
"10903",2022-09-18 08:45:00,2.671,12.473,2.681,12.394,"CRAW"
"10904",2022-09-18 09:00:00,2.692,12.46,2.681,12.41,"CRAW"
"10905",2022-09-18 09:15:00,2.682,12.473,2.681,12.439,"CRAW"
"10906",2022-09-18 09:30:00,2.692,12.487,2.702,12.448,"CRAW"
"10907",2022-09-18 09:45:00,2.713,12.483,2.713,12.447,"CRAW"
"10908",2022-09-18 10:00:00,2.723,12.481,2.723,12.442,"CRAW"
"10909",2022-09-18 10:15:00,2.744,12.496,2.755,12.43,"CRAW"
"10910",2022-09-18 10:30:00,2.734,12.522,2.723,12.485,"CRAW"
"10911",2022-09-18 10:45:00,2.755,12.504,2.765,12.453,"CRAW"
"10912",2022-09-18 11:00:00,2.755,12.513,2.775,12.464,"CRAW"
"10913",2022-09-18 11:15:00,2.797,12.497,2.775,12.45,"CRAW"
"10914",2022-09-18 11:30:00,2.838,12.491,2.796,12.476,"CRAW"
"10915",2022-09-18 11:45:00,2.828,12.512,2.838,12.473,"CRAW"
"10916",2022-09-18 12:00:00,2.89,12.497,2.88,12.477,"CRAW"
"10917",2022-09-18 12:15:00,2.911,12.479,2.922,12.464,"CRAW"
"10918",2022-09-18 12:30:00,2.953,12.491,2.942,12.479,"CRAW"
"10919",2022-09-18 12:45:00,3.005,12.475,2.984,12.46,"CRAW"
"10920",2022-09-18 13:00:00,3.046,12.454,3.026,12.431,"CRAW"
"10921",2022-09-18 13:15:00,3.057,12.464,3.088,12.418,"CRAW"
"10922",2022-09-18 13:30:00,3.139,12.438,3.14,12.412,"CRAW"
"10923",2022-09-18 13:45:00,3.191,12.44,3.202,12.396,"CRAW"
"10924",2022-09-18 14:00:00,3.212,12.438,3.212,12.372,"CRAW"
"10925",2022-09-18 14:15:00,3.274,12.401,3.243,12.347,"CRAW"
"10926",2022-09-18 14:30:00,3.243,12.398,3.243,12.353,"CRAW"
"10927",2022-09-18 14:45:00,3.274,12.393,3.305,12.358,"CRAW"
"10928",2022-09-18 15:00:00,3.315,12.39,3.326,12.329,"CRAW"
"10929",2022-09-18 15:15:00,3.336,12.382,3.336,12.308,"CRAW"
"10930",2022-09-18 15:30:00,3.377,12.36,3.388,12.288,"CRAW"
"10931",2022-09-18 15:45:00,3.367,12.354,3.388,12.288,"CRAW"
"10932",2022-09-18 16:00:00,3.387,12.343,3.378,12.292,"CRAW"
"10933",2022-09-18 16:15:00,3.408,12.341,3.409,12.259,"CRAW"
"10934",2022-09-18 16:30:00,3.429,12.32,3.398,12.258,"CRAW"
"10935",2022-09-18 16:45:00,3.398,12.322,3.409,12.242,"CRAW"
"10936",2022-09-18 17:00:00,3.418,12.321,3.419,12.228,"CRAW"
"10937",2022-09-18 17:15:00,3.418,12.299,3.409,12.271,"CRAW"
"10938",2022-09-18 17:30:00,3.429,12.299,3.44,12.231,"CRAW"
"10939",2022-09-18 17:45:00,3.439,12.286,3.409,12.22,"CRAW"
"10940",2022-09-18 18:00:00,3.429,12.294,3.409,12.216,"CRAW"
"10941",2022-09-18 18:15:00,3.408,12.292,3.378,12.23,"CRAW"
"10942",2022-09-18 18:30:00,3.387,12.299,3.367,12.205,"CRAW"
"10943",2022-09-18 18:45:00,3.377,12.292,3.336,12.202,"CRAW"
"10944",2022-09-18 19:00:00,3.346,12.303,3.316,12.2,"CRAW"
"10945",2022-09-18 19:15:00,3.326,12.305,3.295,12.209,"CRAW"
"10946",2022-09-18 19:30:00,3.305,12.302,3.295,12.191,"CRAW"
"10947",2022-09-18 19:45:00,3.284,12.307,3.233,12.197,"CRAW"
"10948",2022-09-18 20:00:00,3.264,12.3,3.202,12.195,"CRAW"
"10949",2022-09-18 20:15:00,3.202,12.306,3.192,12.178,"CRAW"
"10950",2022-09-18 20:30:00,3.171,12.329,3.129,12.198,"CRAW"
"10951",2022-09-18 20:45:00,3.098,12.336,3.078,12.22,"CRAW"
"10952",2022-09-18 21:00:00,3.088,12.337,3.026,12.229,"CRAW"
"10953",2022-09-18 21:15:00,3.046,12.342,3.005,12.235,"CRAW"
"10954",2022-09-18 21:30:00,2.984,12.348,2.953,12.248,"CRAW"
"10955",2022-09-18 21:45:00,2.932,12.379,2.901,12.263,"CRAW"
"10956",2022-09-18 22:00:00,2.901,12.385,2.88,12.271,"CRAW"
"10957",2022-09-18 22:15:00,2.859,12.4,2.859,12.286,"CRAW"
"10958",2022-09-18 22:30:00,2.838,12.398,2.796,12.303,"CRAW"
"10959",2022-09-18 22:45:00,2.807,12.416,2.807,12.316,"CRAW"
"10960",2022-09-18 23:00:00,2.776,12.428,2.775,12.306,"CRAW"
"10961",2022-09-18 23:15:00,2.765,12.425,2.755,12.311,"CRAW"
"10962",2022-09-18 23:30:00,2.723,12.451,2.702,12.326,"CRAW"
"10963",2022-09-18 23:45:00,2.703,12.435,2.671,12.324,"CRAW"
"10964",2022-09-19 00:00:00,2.64,12.463,2.66,12.346,"CRAW"
"10965",2022-09-19 00:15:00,2.619,12.472,2.608,12.361,"CRAW"
"10966",2022-09-19 00:30:00,2.608,12.485,2.587,12.36,"CRAW"
"10967",2022-09-19 00:45:00,2.567,12.497,2.556,12.374,"CRAW"
"10968",2022-09-19 01:00:00,2.525,12.505,2.524,12.381,"CRAW"
"10969",2022-09-19 01:15:00,2.514,12.506,2.482,12.401,"CRAW"
"10970",2022-09-19 01:30:00,2.493,12.503,2.471,12.406,"CRAW"
"10971",2022-09-19 01:45:00,2.462,12.516,2.45,12.423,"CRAW"
"10972",2022-09-19 02:00:00,2.42,12.532,2.44,12.438,"CRAW"
"10973",2022-09-19 02:15:00,2.441,12.529,2.429,12.426,"CRAW"
"10974",2022-09-19 02:30:00,2.42,12.534,2.429,12.417,"CRAW"
"10975",2022-09-19 02:45:00,2.399,12.552,2.398,12.44,"CRAW"
"10976",2022-09-19 03:00:00,2.409,12.523,2.398,12.414,"CRAW"
"10977",2022-09-19 03:15:00,2.42,12.525,2.398,12.404,"CRAW"
"10978",2022-09-19 03:30:00,2.388,12.544,2.398,12.415,"CRAW"
"10979",2022-09-19 03:45:00,2.388,12.54,2.408,12.421,"CRAW"
"10980",2022-09-19 04:00:00,2.378,12.544,2.398,12.437,"CRAW"
"10981",2022-09-19 04:15:00,2.378,12.532,2.377,12.419,"CRAW"
"10982",2022-09-19 04:30:00,2.399,12.522,2.398,12.406,"CRAW"
"10983",2022-09-19 04:45:00,2.378,12.537,2.366,12.404,"CRAW"
"10984",2022-09-19 05:00:00,2.357,12.552,2.377,12.426,"CRAW"
"10985",2022-09-19 05:15:00,2.346,12.553,2.366,12.436,"CRAW"
"10986",2022-09-19 05:30:00,2.357,12.532,2.345,12.458,"CRAW"
"10987",2022-09-19 05:45:00,2.357,12.534,2.345,12.454,"CRAW"
"10988",2022-09-19 06:00:00,2.357,12.528,2.366,12.374,"CRAW"
"10989",2022-09-19 06:15:00,2.357,12.518,2.356,12.423,"CRAW"
"10990",2022-09-19 06:30:00,2.335,12.535,2.345,12.43,"CRAW"
"10991",2022-09-19 06:45:00,2.335,12.544,2.356,12.429,"CRAW"
"10992",2022-09-19 07:00:00,2.335,12.525,2.345,12.436,"CRAW"
"10993",2022-09-19 07:15:00,2.335,12.528,2.335,12.427,"CRAW"
"10994",2022-09-19 07:30:00,2.325,12.53,2.345,12.4,"CRAW"
"10995",2022-09-19 07:45:00,2.346,12.518,2.335,12.408,"CRAW"
"10996",2022-09-19 08:00:00,2.314,12.517,2.345,12.439,"CRAW"
"10997",2022-09-19 08:15:00,2.346,12.509,2.345,12.43,"CRAW"
"10998",2022-09-19 08:30:00,2.325,12.541,2.356,12.458,"CRAW"
"10999",2022-09-19 08:45:00,2.346,12.534,2.356,12.48,"CRAW"
"11000",2022-09-19 09:00:00,2.367,12.521,2.398,12.492,"CRAW"
"11001",2022-09-19 09:15:00,2.409,12.508,2.408,12.502,"CRAW"
"11002",2022-09-19 09:30:00,2.409,12.513,2.419,12.485,"CRAW"
"11003",2022-09-19 09:45:00,2.43,12.532,2.429,12.514,"CRAW"
"11004",2022-09-19 10:00:00,2.451,12.515,2.45,12.491,"CRAW"
"11005",2022-09-19 10:15:00,2.462,12.536,2.493,12.48,"CRAW"
"11006",2022-09-19 10:30:00,2.504,12.517,2.535,12.491,"CRAW"
"11007",2022-09-19 10:45:00,2.556,12.511,2.545,12.476,"CRAW"
"11008",2022-09-19 11:00:00,2.577,12.513,2.556,12.464,"CRAW"
"11009",2022-09-19 11:15:00,2.587,12.51,2.577,12.427,"CRAW"
"11010",2022-09-19 11:30:00,2.608,12.506,2.639,12.445,"CRAW"
"11011",2022-09-19 11:45:00,2.661,12.486,2.692,12.473,"CRAW"
"11012",2022-09-19 12:00:00,2.713,12.463,2.713,12.462,"CRAW"
"11013",2022-09-19 12:15:00,2.786,12.445,2.775,12.45,"CRAW"
"11014",2022-09-19 12:30:00,2.807,12.456,2.828,12.447,"CRAW"
"11015",2022-09-19 12:45:00,2.88,12.417,2.88,12.417,"CRAW"
"11016",2022-09-19 13:00:00,2.901,12.434,2.922,12.418,"CRAW"
"11017",2022-09-19 13:15:00,2.932,12.411,2.953,12.397,"CRAW"
"11018",2022-09-19 13:30:00,2.994,12.39,3.015,12.374,"CRAW"
"11019",2022-09-19 13:45:00,3.036,12.379,3.026,12.358,"CRAW"
"11020",2022-09-19 14:00:00,3.067,12.374,3.036,12.327,"CRAW"
"11021",2022-09-19 14:15:00,3.077,12.367,3.067,12.315,"CRAW"
"11022",2022-09-19 14:30:00,3.098,12.356,3.088,12.298,"CRAW"
"11023",2022-09-19 14:45:00,3.129,12.335,3.098,12.297,"CRAW"
"11024",2022-09-19 15:00:00,3.119,12.337,3.098,12.293,"CRAW"
"11025",2022-09-19 15:15:00,3.108,12.339,3.109,12.271,"CRAW"
"11026",2022-09-19 15:30:00,3.119,12.32,3.129,12.265,"CRAW"
"11027",2022-09-19 15:45:00,3.181,12.301,3.14,12.29,"CRAW"
"11028",2022-09-19 16:00:00,3.191,12.308,3.202,12.272,"CRAW"
"11029",2022-09-19 16:15:00,3.264,12.279,3.223,12.263,"CRAW"
"11030",2022-09-19 16:30:00,3.264,12.275,3.212,12.23,"CRAW"
"11031",2022-09-19 16:45:00,3.274,12.285,3.223,12.19,"CRAW"
"11032",2022-09-19 17:00:00,3.264,12.28,3.243,12.176,"CRAW"
"11033",2022-09-19 17:15:00,3.264,12.252,3.233,12.14,"CRAW"
"11034",2022-09-19 17:30:00,3.284,12.251,3.243,12.13,"CRAW"
