MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652433780,           2022-05-13 09:23:00,           2022-05-13 01:23:00,      3.520000,     21.188000,          0.042000,                     0.482371,      0.918000
                1652433840,           2022-05-13 09:24:00,           2022-05-13 01:24:00,      3.520000,     21.188000,          0.041000,                     0.470886,      0.917000
                1652433900,           2022-05-13 09:25:00,           2022-05-13 01:25:00,      3.520000,     21.197000,          0.041000,                     0.470969,      0.917000
                1652433960,           2022-05-13 09:26:00,           2022-05-13 01:26:00,      3.520000,     21.163000,          0.042000,                     0.482135,      0.917000
                1652434020,           2022-05-13 09:27:00,           2022-05-13 01:27:00,      3.520000,     21.171000,          0.041000,                     0.470730,      0.917000
                1652434080,           2022-05-13 09:28:00,           2022-05-13 01:28:00,      3.520000,     21.180000,          0.042000,                     0.482296,      0.917000
                1652434140,           2022-05-13 09:29:00,           2022-05-13 01:29:00,      3.520000,     21.155000,          0.042000,                     0.482060,      0.918000
                1652434200,           2022-05-13 09:30:00,           2022-05-13 01:30:00,      3.520000,     21.130000,          0.042000,                     0.481825,      0.918000
                1652434260,           2022-05-13 09:31:00,           2022-05-13 01:31:00,      3.520000,     21.163000,          0.041000,                     0.470656,      0.917000
                1652434320,           2022-05-13 09:32:00,           2022-05-13 01:32:00,      3.520000,     21.146000,          0.041000,                     0.470500,      0.917000
                1652434380,           2022-05-13 09:33:00,           2022-05-13 01:33:00,      3.520000,     21.146000,          0.041000,                     0.470500,      0.918000
                1652434440,           2022-05-13 09:34:00,           2022-05-13 01:34:00,      3.520000,     21.130000,          0.041000,                     0.470353,      0.917000
                1652434500,           2022-05-13 09:35:00,           2022-05-13 01:35:00,      3.520000,     21.146000,          0.042000,                     0.481975,      0.917000
                1652434560,           2022-05-13 09:36:00,           2022-05-13 01:36:00,      3.520000,     21.130000,          0.042000,                     0.481825,      0.917000
                1652434620,           2022-05-13 09:37:00,           2022-05-13 01:37:00,      3.520000,     21.138000,          0.041000,                     0.470426,      0.917000
                1652434680,           2022-05-13 09:38:00,           2022-05-13 01:38:00,      3.520000,     21.105000,          0.041000,                     0.470123,      0.917000
                1652434740,           2022-05-13 09:39:00,           2022-05-13 01:39:00,      3.520000,     21.121000,          0.041000,                     0.470270,      0.917000
                1652434800,           2022-05-13 09:40:00,           2022-05-13 01:40:00,      3.520000,     21.096000,          0.041000,                     0.470040,      0.917000
                1652434860,           2022-05-13 09:41:00,           2022-05-13 01:41:00,      3.520000,     21.105000,          0.041000,                     0.470123,      0.917000
                1652434920,           2022-05-13 09:42:00,           2022-05-13 01:42:00,      3.520000,     21.113000,          0.042000,                     0.481664,      0.918000
                1652434980,           2022-05-13 09:43:00,           2022-05-13 01:43:00,      3.520000,     21.113000,          0.041000,                     0.470196,      0.917000
                1652435040,           2022-05-13 09:44:00,           2022-05-13 01:44:00,      3.520000,     21.121000,          0.041000,                     0.470270,      0.918000
                1652435100,           2022-05-13 09:45:00,           2022-05-13 01:45:00,      3.520000,     21.096000,          0.042000,                     0.481504,      0.917000
                1652435160,           2022-05-13 09:46:00,           2022-05-13 01:46:00,      3.520000,     21.088000,          0.041000,                     0.469966,      0.917000
                1652435220,           2022-05-13 09:47:00,           2022-05-13 01:47:00,      3.520000,     21.096000,          0.041000,                     0.470040,      0.917000
                1652435280,           2022-05-13 09:48:00,           2022-05-13 01:48:00,      3.520000,     21.088000,          0.041000,                     0.469966,      0.917000
                1652435340,           2022-05-13 09:49:00,           2022-05-13 01:49:00,      3.520000,     21.088000,          0.042000,                     0.481429,      0.918000
                1652435400,           2022-05-13 09:50:00,           2022-05-13 01:50:00,      3.520000,     21.079000,          0.041000,                     0.469884,      0.917000
                1652435460,           2022-05-13 09:51:00,           2022-05-13 01:51:00,      3.520000,     21.079000,          0.042000,                     0.481344,      0.917000
                1652435520,           2022-05-13 09:52:00,           2022-05-13 01:52:00,      3.520000,     21.079000,          0.042000,                     0.481344,      0.917000
                1652435580,           2022-05-13 09:53:00,           2022-05-13 01:53:00,      3.520000,     21.071000,          0.041000,                     0.469810,      0.918000
                1652435640,           2022-05-13 09:54:00,           2022-05-13 01:54:00,      3.520000,     21.088000,          0.041000,                     0.469966,      0.917000
                1652435700,           2022-05-13 09:55:00,           2022-05-13 01:55:00,      3.520000,     21.071000,          0.042000,                     0.481269,      0.917000
                1652435760,           2022-05-13 09:56:00,           2022-05-13 01:56:00,      3.520000,     21.063000,          0.042000,                     0.481194,      0.918000
                1652435820,           2022-05-13 09:57:00,           2022-05-13 01:57:00,      3.520000,     21.071000,          0.041000,                     0.469810,      0.917000
                1652435880,           2022-05-13 09:58:00,           2022-05-13 01:58:00,      3.520000,     21.054000,          0.042000,                     0.481109,      0.918000
                1652435940,           2022-05-13 09:59:00,           2022-05-13 01:59:00,      3.510000,     21.046000,          0.042000,                     0.481034,      0.917000
                1652436000,           2022-05-13 10:00:00,           2022-05-13 02:00:00,      3.520000,     21.046000,          0.042000,                     0.481034,      0.918000
                1652436060,           2022-05-13 10:01:00,           2022-05-13 02:01:00,      3.510000,     21.046000,          0.042000,                     0.481034,      0.917000
                1652436120,           2022-05-13 10:02:00,           2022-05-13 02:02:00,      3.510000,     21.029000,          0.042000,                     0.480873,      0.918000
                1652436180,           2022-05-13 10:03:00,           2022-05-13 02:03:00,      3.510000,     21.013000,          0.041000,                     0.469277,      0.918000
                1652436240,           2022-05-13 10:04:00,           2022-05-13 02:04:00,      3.510000,     21.029000,          0.041000,                     0.469424,      0.917000
                1652436300,           2022-05-13 10:05:00,           2022-05-13 02:05:00,      3.510000,     21.021000,          0.041000,                     0.469351,      0.918000
                1652436360,           2022-05-13 10:06:00,           2022-05-13 02:06:00,      3.510000,     21.013000,          0.042000,                     0.480723,      0.918000
                1652436420,           2022-05-13 10:07:00,           2022-05-13 02:07:00,      3.510000,     21.004000,          0.042000,                     0.480638,      0.918000
                1652436480,           2022-05-13 10:08:00,           2022-05-13 02:08:00,      3.510000,     21.013000,          0.042000,                     0.480723,      0.918000
                1652436540,           2022-05-13 10:09:00,           2022-05-13 02:09:00,      3.510000,     21.013000,          0.042000,                     0.480723,      0.917000
                1652436600,           2022-05-13 10:10:00,           2022-05-13 02:10:00,      3.510000,     21.021000,          0.042000,                     0.480798,      0.918000
                1652436660,           2022-05-13 10:11:00,           2022-05-13 02:11:00,      3.510000,     21.004000,          0.042000,                     0.480638,      0.918000
                1652436720,           2022-05-13 10:12:00,           2022-05-13 02:12:00,      3.510000,     21.004000,          0.043000,                     0.492082,      0.918000
                1652436780,           2022-05-13 10:13:00,           2022-05-13 02:13:00,      3.510000,     20.996000,          0.042000,                     0.480563,      0.917000
                1652436840,           2022-05-13 10:14:00,           2022-05-13 02:14:00,      3.510000,     20.971000,          0.042000,                     0.480327,      0.917000
                1652436900,           2022-05-13 10:15:00,           2022-05-13 02:15:00,      3.510000,     20.987000,          0.042000,                     0.480478,      0.917000
                1652436960,           2022-05-13 10:16:00,           2022-05-13 02:16:00,      3.510000,     20.996000,          0.042000,                     0.480563,      0.918000
                1652437020,           2022-05-13 10:17:00,           2022-05-13 02:17:00,      3.510000,     20.987000,          0.042000,                     0.480478,      0.918000
                1652437080,           2022-05-13 10:18:00,           2022-05-13 02:18:00,      3.510000,     20.979000,          0.042000,                     0.480403,      0.918000
                1652437140,           2022-05-13 10:19:00,           2022-05-13 02:19:00,      3.510000,     20.979000,          0.042000,                     0.480403,      0.918000
                1652437200,           2022-05-13 10:20:00,           2022-05-13 02:20:00,      3.510000,     20.962000,          0.042000,                     0.480243,      0.918000
                1652437260,           2022-05-13 10:21:00,           2022-05-13 02:21:00,      3.510000,     20.979000,          0.042000,                     0.480403,      0.918000
                1652437320,           2022-05-13 10:22:00,           2022-05-13 02:22:00,      3.510000,     20.954000,          0.042000,                     0.480167,      0.918000
                1652437380,           2022-05-13 10:23:00,           2022-05-13 02:23:00,      3.510000,     20.954000,          0.042000,                     0.480167,      0.918000
                1652437440,           2022-05-13 10:24:00,           2022-05-13 02:24:00,      3.510000,     20.937000,          0.041000,                     0.468579,      0.918000
                1652437500,           2022-05-13 10:25:00,           2022-05-13 02:25:00,      3.510000,     20.954000,          0.041000,                     0.468735,      0.917000
                1652437560,           2022-05-13 10:26:00,           2022-05-13 02:26:00,      3.510000,     20.937000,          0.042000,                     0.480007,      0.918000
                1652437620,           2022-05-13 10:27:00,           2022-05-13 02:27:00,      3.510000,     20.921000,          0.041000,                     0.468432,      0.918000
                1652437680,           2022-05-13 10:28:00,           2022-05-13 02:28:00,      3.510000,     20.921000,          0.042000,                     0.479857,      0.917000
                1652437740,           2022-05-13 10:29:00,           2022-05-13 02:29:00,      3.510000,     20.954000,          0.042000,                     0.480167,      0.918000
                1652437800,           2022-05-13 10:30:00,           2022-05-13 02:30:00,      3.510000,     20.921000,          0.042000,                     0.479857,      0.918000
                1652437860,           2022-05-13 10:31:00,           2022-05-13 02:31:00,      3.510000,     20.921000,          0.042000,                     0.479857,      0.918000
                1652437920,           2022-05-13 10:32:00,           2022-05-13 02:32:00,      3.510000,     20.937000,          0.042000,                     0.480007,      0.918000
                1652437980,           2022-05-13 10:33:00,           2022-05-13 02:33:00,      3.510000,     20.921000,          0.042000,                     0.479857,      0.917000
                1652438040,           2022-05-13 10:34:00,           2022-05-13 02:34:00,      3.510000,     20.929000,          0.043000,                     0.491359,      0.918000
                1652438100,           2022-05-13 10:35:00,           2022-05-13 02:35:00,      3.510000,     20.904000,          0.042000,                     0.479697,      0.918000
                1652438160,           2022-05-13 10:36:00,           2022-05-13 02:36:00,      3.510000,     20.895000,          0.042000,                     0.479612,      0.918000
                1652438220,           2022-05-13 10:37:00,           2022-05-13 02:37:00,      3.510000,     20.887000,          0.042000,                     0.479537,      0.918000
                1652438280,           2022-05-13 10:38:00,           2022-05-13 02:38:00,      3.510000,     20.904000,          0.042000,                     0.479697,      0.918000
                1652438340,           2022-05-13 10:39:00,           2022-05-13 02:39:00,      3.510000,     20.887000,          0.042000,                     0.479537,      0.918000
                1652438400,           2022-05-13 10:40:00,           2022-05-13 02:40:00,      3.510000,     20.879000,          0.042000,                     0.479461,      0.918000
                1652438460,           2022-05-13 10:41:00,           2022-05-13 02:41:00,      3.510000,     20.904000,          0.042000,                     0.479697,      0.918000
                1652438520,           2022-05-13 10:42:00,           2022-05-13 02:42:00,      3.510000,     20.887000,          0.042000,                     0.479537,      0.918000
                1652438580,           2022-05-13 10:43:00,           2022-05-13 02:43:00,      3.510000,     20.879000,          0.042000,                     0.479461,      0.917000
                1652438640,           2022-05-13 10:44:00,           2022-05-13 02:44:00,      3.510000,     20.870000,          0.042000,                     0.479377,      0.918000
                1652438700,           2022-05-13 10:45:00,           2022-05-13 02:45:00,      3.510000,     20.870000,          0.042000,                     0.479377,      0.918000
                1652438760,           2022-05-13 10:46:00,           2022-05-13 02:46:00,      3.510000,     20.887000,          0.043000,                     0.490954,      0.918000
                1652438820,           2022-05-13 10:47:00,           2022-05-13 02:47:00,      3.510000,     20.887000,          0.042000,                     0.479537,      0.918000
                1652438880,           2022-05-13 10:48:00,           2022-05-13 02:48:00,      3.510000,     20.887000,          0.041000,                     0.468119,      0.917000
                1652438940,           2022-05-13 10:49:00,           2022-05-13 02:49:00,      3.510000,     20.870000,          0.042000,                     0.479377,      0.918000
                1652439000,           2022-05-13 10:50:00,           2022-05-13 02:50:00,      3.510000,     20.879000,          0.042000,                     0.479461,      0.918000
                1652439060,           2022-05-13 10:51:00,           2022-05-13 02:51:00,      3.510000,     20.870000,          0.042000,                     0.479377,      0.918000
                1652439120,           2022-05-13 10:52:00,           2022-05-13 02:52:00,      3.510000,     20.845000,          0.043000,                     0.490550,      0.918000
                1652439180,           2022-05-13 10:53:00,           2022-05-13 02:53:00,      3.510000,     20.862000,          0.042000,                     0.479302,      0.918000
                1652439240,           2022-05-13 10:54:00,           2022-05-13 02:54:00,      3.510000,     20.862000,          0.042000,                     0.479302,      0.918000
                1652439300,           2022-05-13 10:55:00,           2022-05-13 02:55:00,      3.510000,     20.845000,          0.042000,                     0.479142,      0.918000
                1652439360,           2022-05-13 10:56:00,           2022-05-13 02:56:00,      3.510000,     20.854000,          0.042000,                     0.479226,      0.918000
                1652439420,           2022-05-13 10:57:00,           2022-05-13 02:57:00,      3.510000,     20.820000,          0.042000,                     0.478906,      0.918000
                1652439480,           2022-05-13 10:58:00,           2022-05-13 02:58:00,      3.510000,     20.837000,          0.042000,                     0.479066,      0.918000
                1652439540,           2022-05-13 10:59:00,           2022-05-13 02:59:00,      3.510000,     20.837000,          0.042000,                     0.479066,      0.918000
                1652439600,           2022-05-13 11:00:00,           2022-05-13 03:00:00,      3.510000,     20.837000,          0.043000,                     0.490473,      0.918000
                1652439660,           2022-05-13 11:01:00,           2022-05-13 03:01:00,      3.510000,     20.829000,          0.042000,                     0.478991,      0.918000
                1652439720,           2022-05-13 11:02:00,           2022-05-13 03:02:00,      3.510000,     20.829000,          0.042000,                     0.478991,      0.918000
                1652439780,           2022-05-13 11:03:00,           2022-05-13 03:03:00,      3.510000,     20.829000,          0.041000,                     0.467586,      0.918000
                1652439840,           2022-05-13 11:04:00,           2022-05-13 03:04:00,      3.510000,     20.820000,          0.042000,                     0.478906,      0.918000
                1652439900,           2022-05-13 11:05:00,           2022-05-13 03:05:00,      3.510000,     20.812000,          0.042000,                     0.478831,      0.918000
                1652439960,           2022-05-13 11:06:00,           2022-05-13 03:06:00,      3.510000,     20.829000,          0.041000,                     0.467586,      0.918000
                1652440020,           2022-05-13 11:07:00,           2022-05-13 03:07:00,      3.510000,     20.803000,          0.042000,                     0.478746,      0.918000
                1652440080,           2022-05-13 11:08:00,           2022-05-13 03:08:00,      3.510000,     20.812000,          0.042000,                     0.478831,      0.918000
                1652440140,           2022-05-13 11:09:00,           2022-05-13 03:09:00,      3.510000,     20.803000,          0.042000,                     0.478746,      0.918000
                1652440200,           2022-05-13 11:10:00,           2022-05-13 03:10:00,      3.510000,     20.795000,          0.042000,                     0.478671,      0.918000
                1652440260,           2022-05-13 11:11:00,           2022-05-13 03:11:00,      3.510000,     20.787000,          0.042000,                     0.478596,      0.918000
                1652440320,           2022-05-13 11:12:00,           2022-05-13 03:12:00,      3.510000,     20.803000,          0.042000,                     0.478746,      0.918000
                1652440380,           2022-05-13 11:13:00,           2022-05-13 03:13:00,      3.510000,     20.787000,          0.042000,                     0.478596,      0.918000
                1652440440,           2022-05-13 11:14:00,           2022-05-13 03:14:00,      3.510000,     20.803000,          0.043000,                     0.490145,      0.918000
                1652440500,           2022-05-13 11:15:00,           2022-05-13 03:15:00,      3.510000,     20.770000,          0.042000,                     0.478436,      0.918000
                1652440560,           2022-05-13 11:16:00,           2022-05-13 03:16:00,      3.510000,     20.787000,          0.042000,                     0.478596,      0.918000
                1652440620,           2022-05-13 11:17:00,           2022-05-13 03:17:00,      3.510000,     20.762000,          0.043000,                     0.489750,      0.918000
                1652440680,           2022-05-13 11:18:00,           2022-05-13 03:18:00,      3.510000,     20.762000,          0.043000,                     0.489750,      0.918000
                1652440740,           2022-05-13 11:19:00,           2022-05-13 03:19:00,      3.510000,     20.803000,          0.042000,                     0.478746,      0.918000
                1652440800,           2022-05-13 11:20:00,           2022-05-13 03:20:00,      3.510000,     20.762000,          0.043000,                     0.489750,      0.918000
                1652440860,           2022-05-13 11:21:00,           2022-05-13 03:21:00,      3.510000,     20.787000,          0.042000,                     0.478596,      0.918000
                1652440920,           2022-05-13 11:22:00,           2022-05-13 03:22:00,      3.510000,     20.762000,          0.043000,                     0.489750,      0.918000
                1652440980,           2022-05-13 11:23:00,           2022-05-13 03:23:00,      3.510000,     20.787000,          0.042000,                     0.478596,      0.918000
                1652441040,           2022-05-13 11:24:00,           2022-05-13 03:24:00,      3.510000,     20.770000,          0.042000,                     0.478436,      0.918000
                1652441100,           2022-05-13 11:25:00,           2022-05-13 03:25:00,      3.510000,     20.753000,          0.042000,                     0.478276,      0.918000
                1652441160,           2022-05-13 11:26:00,           2022-05-13 03:26:00,      3.510000,     20.753000,          0.042000,                     0.478276,      0.918000
                1652441220,           2022-05-13 11:27:00,           2022-05-13 03:27:00,      3.510000,     20.762000,          0.043000,                     0.489750,      0.918000
                1652441280,           2022-05-13 11:28:00,           2022-05-13 03:28:00,      3.510000,     20.745000,          0.042000,                     0.478201,      0.918000
                1652441340,           2022-05-13 11:29:00,           2022-05-13 03:29:00,      3.510000,     20.720000,          0.043000,                     0.489346,      0.918000
                1652441400,           2022-05-13 11:30:00,           2022-05-13 03:30:00,      3.510000,     20.736000,          0.042000,                     0.478116,      0.918000
                1652441460,           2022-05-13 11:31:00,           2022-05-13 03:31:00,      3.510000,     20.728000,          0.042000,                     0.478041,      0.918000
                1652441520,           2022-05-13 11:32:00,           2022-05-13 03:32:00,      3.510000,     20.736000,          0.042000,                     0.478116,      0.918000
                1652441580,           2022-05-13 11:33:00,           2022-05-13 03:33:00,      3.510000,     20.711000,          0.043000,                     0.489259,      0.918000
                1652441640,           2022-05-13 11:34:00,           2022-05-13 03:34:00,      3.510000,     20.728000,          0.042000,                     0.478041,      0.918000
                1652441700,           2022-05-13 11:35:00,           2022-05-13 03:35:00,      3.510000,     20.728000,          0.042000,                     0.478041,      0.918000
                1652441760,           2022-05-13 11:36:00,           2022-05-13 03:36:00,      3.510000,     20.711000,          0.043000,                     0.489259,      0.918000
                1652441820,           2022-05-13 11:37:00,           2022-05-13 03:37:00,      3.510000,     20.728000,          0.043000,                     0.489423,      0.918000
                1652441880,           2022-05-13 11:38:00,           2022-05-13 03:38:00,      3.510000,     20.720000,          0.042000,                     0.477966,      0.918000
                1652441940,           2022-05-13 11:39:00,           2022-05-13 03:39:00,      3.510000,     20.703000,          0.043000,                     0.489182,      0.918000
                1652442000,           2022-05-13 11:40:00,           2022-05-13 03:40:00,      3.510000,     20.728000,          0.042000,                     0.478041,      0.918000
                1652442060,           2022-05-13 11:41:00,           2022-05-13 03:41:00,      3.510000,     20.711000,          0.043000,                     0.489259,      0.918000
                1652442120,           2022-05-13 11:42:00,           2022-05-13 03:42:00,      3.510000,     20.711000,          0.042000,                     0.477881,      0.918000
                1652442180,           2022-05-13 11:43:00,           2022-05-13 03:43:00,      3.510000,     20.720000,          0.043000,                     0.489346,      0.918000
                1652442240,           2022-05-13 11:44:00,           2022-05-13 03:44:00,      3.510000,     20.703000,          0.042000,                     0.477806,      0.918000
                1652442300,           2022-05-13 11:45:00,           2022-05-13 03:45:00,      3.510000,     20.703000,          0.042000,                     0.477806,      0.918000
                1652442360,           2022-05-13 11:46:00,           2022-05-13 03:46:00,      3.510000,     20.695000,          0.042000,                     0.477731,      0.918000
                1652442420,           2022-05-13 11:47:00,           2022-05-13 03:47:00,      3.510000,     20.678000,          0.043000,                     0.488942,      0.918000
                1652442480,           2022-05-13 11:48:00,           2022-05-13 03:48:00,      3.510000,     20.695000,          0.042000,                     0.477731,      0.918000
                1652442540,           2022-05-13 11:49:00,           2022-05-13 03:49:00,      3.510000,     20.686000,          0.042000,                     0.477646,      0.918000
                1652442600,           2022-05-13 11:50:00,           2022-05-13 03:50:00,      3.510000,     20.678000,          0.042000,                     0.477571,      0.918000
                1652442660,           2022-05-13 11:51:00,           2022-05-13 03:51:00,      3.510000,     20.678000,          0.042000,                     0.477571,      0.918000
                1652442720,           2022-05-13 11:52:00,           2022-05-13 03:52:00,      3.510000,     20.686000,          0.042000,                     0.477646,      0.918000
                1652442780,           2022-05-13 11:53:00,           2022-05-13 03:53:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652442840,           2022-05-13 11:54:00,           2022-05-13 03:54:00,      3.510000,     20.670000,          0.043000,                     0.488865,      0.918000
                1652442900,           2022-05-13 11:55:00,           2022-05-13 03:55:00,      3.510000,     20.670000,          0.043000,                     0.488865,      0.918000
                1652442960,           2022-05-13 11:56:00,           2022-05-13 03:56:00,      3.510000,     20.644000,          0.042000,                     0.477251,      0.918000
                1652443020,           2022-05-13 11:57:00,           2022-05-13 03:57:00,      3.510000,     20.661000,          0.042000,                     0.477411,      0.918000
                1652443080,           2022-05-13 11:58:00,           2022-05-13 03:58:00,      3.510000,     20.678000,          0.042000,                     0.477571,      0.918000
                1652443140,           2022-05-13 11:59:00,           2022-05-13 03:59:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443200,           2022-05-13 12:00:00,           2022-05-13 04:00:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443260,           2022-05-13 12:01:00,           2022-05-13 04:01:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443320,           2022-05-13 12:02:00,           2022-05-13 04:02:00,      3.510000,     20.636000,          0.043000,                     0.488537,      0.918000
                1652443380,           2022-05-13 12:03:00,           2022-05-13 04:03:00,      3.510000,     20.661000,          0.044000,                     0.500145,      0.918000
                1652443440,           2022-05-13 12:04:00,           2022-05-13 04:04:00,      3.510000,     20.661000,          0.042000,                     0.477411,      0.918000
                1652443500,           2022-05-13 12:05:00,           2022-05-13 04:05:00,      3.510000,     20.644000,          0.042000,                     0.477251,      0.918000
                1652443560,           2022-05-13 12:06:00,           2022-05-13 04:06:00,      3.510000,     20.653000,          0.043000,                     0.488701,      0.918000
                1652443620,           2022-05-13 12:07:00,           2022-05-13 04:07:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443680,           2022-05-13 12:08:00,           2022-05-13 04:08:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443740,           2022-05-13 12:09:00,           2022-05-13 04:09:00,      3.510000,     20.644000,          0.042000,                     0.477251,      0.918000
                1652443800,           2022-05-13 12:10:00,           2022-05-13 04:10:00,      3.510000,     20.636000,          0.043000,                     0.488537,      0.918000
                1652443860,           2022-05-13 12:11:00,           2022-05-13 04:11:00,      3.510000,     20.636000,          0.043000,                     0.488537,      0.918000
                1652443920,           2022-05-13 12:12:00,           2022-05-13 04:12:00,      3.510000,     20.644000,          0.043000,                     0.488614,      0.918000
                1652443980,           2022-05-13 12:13:00,           2022-05-13 04:13:00,      3.510000,     20.644000,          0.042000,                     0.477251,      0.918000
                1652444040,           2022-05-13 12:14:00,           2022-05-13 04:14:00,      3.510000,     20.628000,          0.043000,                     0.488460,      0.918000
                1652444100,           2022-05-13 12:15:00,           2022-05-13 04:15:00,      3.510000,     20.628000,          0.043000,                     0.488460,      0.918000
                1652444160,           2022-05-13 12:16:00,           2022-05-13 04:16:00,      3.510000,     20.628000,          0.043000,                     0.488460,      0.918000
                1652444220,           2022-05-13 12:17:00,           2022-05-13 04:17:00,      3.510000,     20.619000,          0.043000,                     0.488374,      0.918000
                1652444280,           2022-05-13 12:18:00,           2022-05-13 04:18:00,      3.510000,     20.611000,          0.043000,                     0.488297,      0.918000
                1652444340,           2022-05-13 12:19:00,           2022-05-13 04:19:00,      3.510000,     20.611000,          0.043000,                     0.488297,      0.918000
                1652444400,           2022-05-13 12:20:00,           2022-05-13 04:20:00,      3.510000,     20.611000,          0.042000,                     0.476941,      0.918000
                1652444460,           2022-05-13 12:21:00,           2022-05-13 04:21:00,      3.510000,     20.611000,          0.042000,                     0.476941,      0.918000
                1652444520,           2022-05-13 12:22:00,           2022-05-13 04:22:00,      3.510000,     20.619000,          0.043000,                     0.488374,      0.918000
                1652444580,           2022-05-13 12:23:00,           2022-05-13 04:23:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652444640,           2022-05-13 12:24:00,           2022-05-13 04:24:00,      3.510000,     20.603000,          0.042000,                     0.476866,      0.918000
                1652444700,           2022-05-13 12:25:00,           2022-05-13 04:25:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652444760,           2022-05-13 12:26:00,           2022-05-13 04:26:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652444820,           2022-05-13 12:27:00,           2022-05-13 04:27:00,      3.510000,     20.611000,          0.042000,                     0.476941,      0.918000
                1652444880,           2022-05-13 12:28:00,           2022-05-13 04:28:00,      3.510000,     20.603000,          0.043000,                     0.488220,      0.918000
                1652444940,           2022-05-13 12:29:00,           2022-05-13 04:29:00,      3.510000,     20.603000,          0.042000,                     0.476866,      0.918000
                1652445000,           2022-05-13 12:30:00,           2022-05-13 04:30:00,      3.510000,     20.569000,          0.043000,                     0.487893,      0.918000
                1652445060,           2022-05-13 12:31:00,           2022-05-13 04:31:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652445120,           2022-05-13 12:32:00,           2022-05-13 04:32:00,      3.510000,     20.578000,          0.043000,                     0.487979,      0.918000
                1652445180,           2022-05-13 12:33:00,           2022-05-13 04:33:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652445240,           2022-05-13 12:34:00,           2022-05-13 04:34:00,      3.510000,     20.594000,          0.043000,                     0.488133,      0.918000
                1652445300,           2022-05-13 12:35:00,           2022-05-13 04:35:00,      3.510000,     20.603000,          0.043000,                     0.488220,      0.918000
                1652445360,           2022-05-13 12:36:00,           2022-05-13 04:36:00,      3.510000,     20.586000,          0.043000,                     0.488056,      0.918000
                1652445420,           2022-05-13 12:37:00,           2022-05-13 04:37:00,      3.510000,     20.578000,          0.043000,                     0.487979,      0.918000
                1652445480,           2022-05-13 12:38:00,           2022-05-13 04:38:00,      3.510000,     20.569000,          0.043000,                     0.487893,      0.918000
                1652445540,           2022-05-13 12:39:00,           2022-05-13 04:39:00,      3.510000,     20.578000,          0.043000,                     0.487979,      0.918000
                1652445600,           2022-05-13 12:40:00,           2022-05-13 04:40:00,      3.510000,     20.603000,          0.042000,                     0.476866,      0.918000
                1652445660,           2022-05-13 12:41:00,           2022-05-13 04:41:00,      3.510000,     20.578000,          0.043000,                     0.487979,      0.918000
                1652445720,           2022-05-13 12:42:00,           2022-05-13 04:42:00,      3.510000,     20.561000,          0.042000,                     0.476471,      0.918000
                1652445780,           2022-05-13 12:43:00,           2022-05-13 04:43:00,      3.510000,     20.561000,          0.043000,                     0.487816,      0.918000
                1652445840,           2022-05-13 12:44:00,           2022-05-13 04:44:00,      3.510000,     20.561000,          0.043000,                     0.487816,      0.918000
                1652445900,           2022-05-13 12:45:00,           2022-05-13 04:45:00,      3.510000,     20.586000,          0.042000,                     0.476706,      0.918000
                1652445960,           2022-05-13 12:46:00,           2022-05-13 04:46:00,      3.510000,     20.578000,          0.043000,                     0.487979,      0.918000
                1652446020,           2022-05-13 12:47:00,           2022-05-13 04:47:00,      3.510000,     20.552000,          0.043000,                     0.487729,      0.918000
                1652446080,           2022-05-13 12:48:00,           2022-05-13 04:48:00,      3.510000,     20.527000,          0.043000,                     0.487488,      0.918000
                1652446140,           2022-05-13 12:49:00,           2022-05-13 04:49:00,      3.510000,     20.569000,          0.042000,                     0.476546,      0.918000
                1652446200,           2022-05-13 12:50:00,           2022-05-13 04:50:00,      3.510000,     20.544000,          0.043000,                     0.487652,      0.918000
                1652446260,           2022-05-13 12:51:00,           2022-05-13 04:51:00,      3.510000,     20.536000,          0.043000,                     0.487575,      0.918000
                1652446320,           2022-05-13 12:52:00,           2022-05-13 04:52:00,      3.510000,     20.544000,          0.043000,                     0.487652,      0.918000
                1652446380,           2022-05-13 12:53:00,           2022-05-13 04:53:00,      3.510000,     20.544000,          0.043000,                     0.487652,      0.918000
