Site Name ,STRT,,,
Site Number ,1,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11620,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
10008,29/09/2020 , 19:32:08,142,142
10009,29/09/2020 , 19:47:08,39,39
10010,29/09/2020 , 20:02:08,8,8
10011,29/09/2020 , 20:17:08,0,0
10012,29/09/2020 , 20:32:08,0,0
10013,29/09/2020 , 20:47:08,0,0
10014,29/09/2020 , 21:02:08,0,0
10015,29/09/2020 , 21:17:08,0,0
10016,29/09/2020 , 21:32:08,0,0
10017,29/09/2020 , 21:47:08,0,0
10018,29/09/2020 , 22:02:08,0,0
10019,29/09/2020 , 22:17:08,0,0
10020,29/09/2020 , 22:32:08,0,0
10021,29/09/2020 , 22:47:08,0,0
10022,29/09/2020 , 23:02:08,0,0
10023,29/09/2020 , 23:17:08,0,0
10024,29/09/2020 , 23:32:08,0,0
10025,29/09/2020 , 23:47:08,0,0
10026,30/09/2020 , 00:02:08,0,0
10027,30/09/2020 , 00:17:08,0,0
10028,30/09/2020 , 00:32:08,0,0
10029,30/09/2020 , 00:47:08,0,0
10030,30/09/2020 , 01:02:08,0,0
10031,30/09/2020 , 01:17:08,0,0
10032,30/09/2020 , 01:32:08,0,0
10033,30/09/2020 , 01:47:08,0,0
10034,30/09/2020 , 02:02:08,0,0
10035,30/09/2020 , 02:17:08,0,0
10036,30/09/2020 , 02:32:08,0,0
10037,30/09/2020 , 02:47:08,0,0
10038,30/09/2020 , 03:02:08,0,0
10039,30/09/2020 , 03:17:08,0,0
10040,30/09/2020 , 03:32:08,0,0
10041,30/09/2020 , 03:47:08,0,0
10042,30/09/2020 , 04:02:08,0,0
10043,30/09/2020 , 04:17:08,0,0
10044,30/09/2020 , 04:32:08,0,0
10045,30/09/2020 , 04:47:08,0,0
10046,30/09/2020 , 05:02:08,0,0
10047,30/09/2020 , 05:17:08,0,0
10048,30/09/2020 , 05:32:08,0,0
10049,30/09/2020 , 05:47:08,0,0
10050,30/09/2020 , 06:02:08,0,0
10051,30/09/2020 , 06:17:08,0,0
10052,30/09/2020 , 06:32:08,0,0
10053,30/09/2020 , 06:47:08,0,0
10054,30/09/2020 , 07:02:08,0,0
10055,30/09/2020 , 07:17:08,0,0
10056,30/09/2020 , 07:32:08,6,6
10057,30/09/2020 , 07:47:08,34,34
10058,30/09/2020 , 08:02:08,143,143
10059,30/09/2020 , 08:17:08,494,494
10060,30/09/2020 , 08:32:08,996,996
10061,30/09/2020 , 08:47:08,1526,1526
10062,30/09/2020 , 09:02:08,1969,1969
10063,30/09/2020 , 09:17:08,2322,2322
10064,30/09/2020 , 09:32:08,3239,3239
10065,30/09/2020 , 09:47:08,4205,4205
10066,30/09/2020 , 10:02:08,4813,4813
10067,30/09/2020 , 10:17:08,5229,5229
10068,30/09/2020 , 10:32:08,7208,7208
10069,30/09/2020 , 10:47:08,7219,7219
10070,30/09/2020 , 11:02:08,6145,6145
10071,30/09/2020 , 11:17:08,5908,5908
10072,30/09/2020 , 11:32:08,7392,7392
10073,30/09/2020 , 11:47:08,6673,6673
10074,30/09/2020 , 12:02:08,8360,8360
10075,30/09/2020 , 12:17:08,10603,10603
10076,30/09/2020 , 12:32:08,9191,9191
10077,30/09/2020 , 12:47:08,11853,11853
10078,30/09/2020 , 13:02:08,11427,11427
10079,30/09/2020 , 13:17:08,7522,7522
10080,30/09/2020 , 13:32:08,5288,5288
10081,30/09/2020 , 13:47:08,4033,4033
10082,30/09/2020 , 14:02:08,3315,3315
10083,30/09/2020 , 14:17:08,3783,3783
10084,30/09/2020 , 14:32:08,3399,3399
10085,30/09/2020 , 14:47:08,2006,2006
10086,30/09/2020 , 15:02:08,1779,1779
10087,30/09/2020 , 15:17:08,1930,1930
10088,30/09/2020 , 15:32:08,2760,2760
10089,30/09/2020 , 15:47:08,2884,2884
10090,30/09/2020 , 16:02:08,2610,2610
10091,30/09/2020 , 16:17:08,2372,2372
10092,30/09/2020 , 16:32:08,1668,1668
10093,30/09/2020 , 16:47:08,1693,1693
10094,30/09/2020 , 17:02:08,1669,1669
10095,30/09/2020 , 17:17:08,1757,1757
10096,30/09/2020 , 17:32:08,1343,1343
10097,30/09/2020 , 17:47:08,1227,1227
10098,30/09/2020 , 18:02:08,1447,1447
10099,30/09/2020 , 18:17:08,1433,1433
10100,30/09/2020 , 18:32:08,1121,1121
10101,30/09/2020 , 18:47:08,841,841
10102,30/09/2020 , 19:02:08,379,379
10103,30/09/2020 , 19:17:08,156,156
10104,30/09/2020 , 19:32:08,61,61
10105,30/09/2020 , 19:47:08,14,14
10106,30/09/2020 , 20:02:08,2,2
10107,30/09/2020 , 20:17:08,0,0
10108,30/09/2020 , 20:32:08,0,0
10109,30/09/2020 , 20:47:08,0,0
10110,30/09/2020 , 21:02:08,0,0
10111,30/09/2020 , 21:17:08,0,0
10112,30/09/2020 , 21:32:08,0,0
10113,30/09/2020 , 21:47:08,0,0
10114,30/09/2020 , 22:02:08,0,0
10115,30/09/2020 , 22:17:08,0,0
10116,30/09/2020 , 22:32:08,0,0
10117,30/09/2020 , 22:47:08,0,0
10118,30/09/2020 , 23:02:08,0,0
10119,30/09/2020 , 23:17:08,0,0
10120,30/09/2020 , 23:32:08,0,0
10121,30/09/2020 , 23:47:08,0,0
10122,1/10/2020, 00:02:08,0,0
10123,1/10/2020, 00:17:08,0,0
10124,1/10/2020, 00:32:08,0,0
10125,1/10/2020, 00:47:08,0,0
10126,1/10/2020, 01:02:08,0,0
10127,1/10/2020, 01:17:08,0,0
10128,1/10/2020, 01:32:08,0,0
10129,1/10/2020, 01:47:08,0,0
10130,1/10/2020, 02:02:08,0,0
10131,1/10/2020, 02:17:08,0,0
10132,1/10/2020, 02:32:08,0,0
10133,1/10/2020, 02:47:08,0,0
10134,1/10/2020, 03:02:08,0,0
10135,1/10/2020, 03:17:08,0,0
10136,1/10/2020, 03:32:08,0,0
10137,1/10/2020, 03:47:08,0,0
10138,1/10/2020, 04:02:08,0,0
10139,1/10/2020, 04:17:08,0,0
10140,1/10/2020, 04:32:08,0,0
10141,1/10/2020, 04:47:08,0,0
10142,1/10/2020, 05:02:08,0,0
10143,1/10/2020, 05:17:08,0,0
10144,1/10/2020, 05:32:08,0,0
10145,1/10/2020, 05:47:08,0,0
10146,1/10/2020, 06:02:08,0,0
10147,1/10/2020, 06:17:08,0,0
10148,1/10/2020, 06:32:08,0,0
10149,1/10/2020, 06:47:08,0,0
10150,1/10/2020, 07:02:08,0,0
10151,1/10/2020, 07:17:08,0,0
10152,1/10/2020, 07:32:08,9,9
10153,1/10/2020, 07:47:08,61,61
10154,1/10/2020, 08:02:08,215,215
10155,1/10/2020, 08:17:08,456,456
10156,1/10/2020, 08:32:08,754,754
10157,1/10/2020, 08:47:08,1059,1059
10158,1/10/2020, 09:02:08,1316,1316
10159,1/10/2020, 09:17:08,1575,1575
10160,1/10/2020, 09:32:08,1798,1798
10161,1/10/2020, 09:47:08,2001,2001
10162,1/10/2020, 10:02:08,2190,2190
10163,1/10/2020, 10:17:08,2464,2464
10164,1/10/2020, 10:32:08,3310,3310
10165,1/10/2020, 10:47:08,3217,3217
10166,1/10/2020, 11:02:08,2730,2730
10167,1/10/2020, 11:17:08,2948,2948
10168,1/10/2020, 11:32:08,5935,5935
10169,1/10/2020, 11:47:08,4386,4386
10170,1/10/2020, 12:02:08,17025,17025
10171,1/10/2020, 12:17:08,20304,20304
10172,1/10/2020, 12:32:08,20832,20832
10173,1/10/2020, 12:47:08,20591,20591
10174,1/10/2020, 13:02:08,21632,21632
10175,1/10/2020, 13:17:08,20111,20111
10176,1/10/2020, 13:32:08,19374,19374
10177,1/10/2020, 13:47:08,21002,21002
10178,1/10/2020, 14:02:08,21288,21288
10179,1/10/2020, 14:17:08,20725,20725
10180,1/10/2020, 14:32:08,19957,19957
10181,1/10/2020, 14:47:08,19194,19194
10182,1/10/2020, 15:02:08,18614,18614
10183,1/10/2020, 15:17:08,17595,17595
10184,1/10/2020, 15:32:08,16718,16718
10185,1/10/2020, 15:47:08,16171,16171
10186,1/10/2020, 16:02:08,14735,14735
10187,1/10/2020, 16:17:08,9363,9363
10188,1/10/2020, 16:32:08,3334,3334
10189,1/10/2020, 16:47:08,3755,3755
10190,1/10/2020, 17:02:08,3337,3337
10191,1/10/2020, 17:17:08,2941,2941
10192,1/10/2020, 17:32:08,3010,3010
10193,1/10/2020, 17:47:08,3066,3066
10194,1/10/2020, 18:02:08,2491,2491
10195,1/10/2020, 18:17:08,2068,2068
10196,1/10/2020, 18:32:08,1596,1596
10197,1/10/2020, 18:47:08,969,969
10198,1/10/2020, 19:02:08,470,470
10199,1/10/2020, 19:17:08,207,207
10200,1/10/2020, 19:32:08,70,70
10201,1/10/2020, 19:47:08,14,14
10202,1/10/2020, 20:02:08,1,1
10203,1/10/2020, 20:17:08,0,0
10204,1/10/2020, 20:32:08,0,0
10205,1/10/2020, 20:47:08,0,0
10206,1/10/2020, 21:02:08,0,0
10207,1/10/2020, 21:17:08,0,0
10208,1/10/2020, 21:32:08,0,0
10209,1/10/2020, 21:47:08,0,0
10210,1/10/2020, 22:02:08,0,0
10211,1/10/2020, 22:17:08,0,0
10212,1/10/2020, 22:32:08,0,0
10213,1/10/2020, 22:47:08,0,0
10214,1/10/2020, 23:02:08,0,0
10215,1/10/2020, 23:17:08,0,0
10216,1/10/2020, 23:32:08,0,0
10217,1/10/2020, 23:47:08,0,0
10218,2/10/2020, 00:02:08,0,0
10219,2/10/2020, 00:17:08,0,0
10220,2/10/2020, 00:32:08,0,0
10221,2/10/2020, 00:47:08,0,0
10222,2/10/2020, 01:02:08,0,0
10223,2/10/2020, 01:17:08,0,0
10224,2/10/2020, 01:32:08,0,0
10225,2/10/2020, 01:47:08,0,0
10226,2/10/2020, 02:02:08,0,0
10227,2/10/2020, 02:17:08,0,0
10228,2/10/2020, 02:32:08,0,0
10229,2/10/2020, 02:47:08,0,0
10230,2/10/2020, 03:02:08,0,0
10231,2/10/2020, 03:17:08,0,0
10232,2/10/2020, 03:32:08,0,0
10233,2/10/2020, 03:47:08,0,0
10234,2/10/2020, 04:02:08,0,0
10235,2/10/2020, 04:17:08,0,0
10236,2/10/2020, 04:32:08,0,0
10237,2/10/2020, 04:47:08,0,0
10238,2/10/2020, 05:02:08,0,0
10239,2/10/2020, 05:17:08,0,0
10240,2/10/2020, 05:32:08,0,0
10241,2/10/2020, 05:47:08,0,0
10242,2/10/2020, 06:02:08,0,0
10243,2/10/2020, 06:17:08,0,0
10244,2/10/2020, 06:32:08,0,0
10245,2/10/2020, 06:47:08,0,0
10246,2/10/2020, 07:02:08,0,0
10247,2/10/2020, 07:17:08,0,0
10248,2/10/2020, 07:32:08,0,0
10249,2/10/2020, 07:47:08,11,11
10250,2/10/2020, 08:02:08,62,62
10251,2/10/2020, 08:17:08,233,233
10252,2/10/2020, 08:32:08,674,674
10253,2/10/2020, 08:47:08,1015,1015
10254,2/10/2020, 09:02:08,1351,1351
10255,2/10/2020, 09:17:08,1649,1649
10256,2/10/2020, 09:32:08,2309,2309
10257,2/10/2020, 09:47:08,2738,2738
10258,2/10/2020, 10:02:08,2500,2500
10259,2/10/2020, 10:17:08,2565,2565
10260,2/10/2020, 10:32:08,2879,2879
10261,2/10/2020, 10:47:08,3061,3061
10262,2/10/2020, 11:02:08,2710,2710
10263,2/10/2020, 11:17:08,2867,2867
10264,2/10/2020, 11:32:08,6491,6491
10265,2/10/2020, 11:47:08,3517,3517
10266,2/10/2020, 12:02:08,13334,13334
10267,2/10/2020, 12:17:08,22437,22437
10268,2/10/2020, 12:32:08,22440,22440
10269,2/10/2020, 12:47:08,21388,21388
10270,2/10/2020, 13:02:08,21358,21358
10271,2/10/2020, 13:17:08,21636,21636
10272,2/10/2020, 13:32:08,18307,18307
10273,2/10/2020, 13:47:08,16465,16465
10274,2/10/2020, 14:02:08,12559,12559
10275,2/10/2020, 14:17:08,8149,8149
10276,2/10/2020, 14:32:08,6182,6182
10277,2/10/2020, 14:47:08,5983,5983
10278,2/10/2020, 15:02:08,6148,6148
10279,2/10/2020, 15:17:08,7326,7326
10280,2/10/2020, 15:32:08,6935,6935
10281,2/10/2020, 15:47:08,5934,5934
10282,2/10/2020, 16:02:08,7169,7169
10283,2/10/2020, 16:17:08,9477,9477
10284,2/10/2020, 16:32:08,2701,2701
10285,2/10/2020, 16:47:08,2700,2700
10286,2/10/2020, 17:02:08,2322,2322
10287,2/10/2020, 17:17:08,2674,2674
10288,2/10/2020, 17:32:08,3035,3035
10289,2/10/2020, 17:47:08,2506,2506
10290,2/10/2020, 18:02:08,1890,1890
10291,2/10/2020, 18:17:08,1486,1486
10292,2/10/2020, 18:32:08,965,965
10293,2/10/2020, 18:47:08,510,510
10294,2/10/2020, 19:02:08,236,236
10295,2/10/2020, 19:17:08,123,123
10296,2/10/2020, 19:32:08,31,31
10297,2/10/2020, 19:47:08,5,5
10298,2/10/2020, 20:02:08,0,0
10299,2/10/2020, 20:17:08,0,0
10300,2/10/2020, 20:32:08,0,0
10301,2/10/2020, 20:47:08,0,0
10302,2/10/2020, 21:02:08,0,0
10303,2/10/2020, 21:17:08,0,0
10304,2/10/2020, 21:32:08,0,0
10305,2/10/2020, 21:47:08,0,0
10306,2/10/2020, 22:02:08,0,0
10307,2/10/2020, 22:17:08,0,0
10308,2/10/2020, 22:32:08,0,0
10309,2/10/2020, 22:47:08,0,0
10310,2/10/2020, 23:02:08,0,0
10311,2/10/2020, 23:17:08,0,0
10312,2/10/2020, 23:32:08,0,0
10313,2/10/2020, 23:47:08,0,0
10314,3/10/2020, 00:02:08,0,0
10315,3/10/2020, 00:17:08,0,0
10316,3/10/2020, 00:32:08,0,0
10317,3/10/2020, 00:47:08,0,0
10318,3/10/2020, 01:02:08,0,0
10319,3/10/2020, 01:17:08,0,0
10320,3/10/2020, 01:32:08,0,0
10321,3/10/2020, 01:47:08,0,0
10322,3/10/2020, 02:02:08,0,0
10323,3/10/2020, 02:17:08,0,0
10324,3/10/2020, 02:32:08,0,0
10325,3/10/2020, 02:47:08,0,0
10326,3/10/2020, 03:02:08,0,0
10327,3/10/2020, 03:17:08,0,0
10328,3/10/2020, 03:32:08,0,0
10329,3/10/2020, 03:47:08,0,0
10330,3/10/2020, 04:02:08,0,0
10331,3/10/2020, 04:17:08,0,0
10332,3/10/2020, 04:32:08,0,0
10333,3/10/2020, 04:47:08,0,0
10334,3/10/2020, 05:02:08,0,0
10335,3/10/2020, 05:17:08,0,0
10336,3/10/2020, 05:32:08,0,0
10337,3/10/2020, 05:47:08,0,0
10338,3/10/2020, 06:02:08,0,0
10339,3/10/2020, 06:17:08,0,0
10340,3/10/2020, 06:32:08,0,0
10341,3/10/2020, 06:47:08,0,0
10342,3/10/2020, 07:02:08,0,0
10343,3/10/2020, 07:17:08,0,0
10344,3/10/2020, 07:32:08,1,1
10345,3/10/2020, 07:47:08,16,16
10346,3/10/2020, 08:02:08,89,89
10347,3/10/2020, 08:17:08,294,294
10348,3/10/2020, 08:32:08,844,844
10349,3/10/2020, 08:47:08,1353,1353
10350,3/10/2020, 09:02:08,2452,2452
10351,3/10/2020, 09:17:08,3414,3414
10352,3/10/2020, 09:32:08,4267,4267
10353,3/10/2020, 09:47:08,3655,3655
10354,3/10/2020, 10:02:08,3578,3578
10355,3/10/2020, 10:17:08,4586,4586
10356,3/10/2020, 10:32:08,5078,5078
10357,3/10/2020, 10:47:08,5368,5368
10358,3/10/2020, 11:02:08,5768,5768
10359,3/10/2020, 11:17:08,5849,5849
10360,3/10/2020, 11:32:08,7248,7248
10361,3/10/2020, 11:47:08,6912,6912
10362,3/10/2020, 12:02:08,10067,10067
10363,3/10/2020, 12:17:08,6708,6708
10364,3/10/2020, 12:32:08,10145,10145
10365,3/10/2020, 12:47:08,8779,8779
10366,3/10/2020, 13:02:08,9527,9527
10367,3/10/2020, 13:17:08,13933,13933
10368,3/10/2020, 13:32:08,14346,14346
10369,3/10/2020, 13:47:08,12593,12593
10370,3/10/2020, 14:02:08,10320,10320
10371,3/10/2020, 14:17:08,9961,9961
10372,3/10/2020, 14:32:08,10394,10394
10373,3/10/2020, 14:47:08,7589,7589
10374,3/10/2020, 15:02:08,10099,10099
10375,3/10/2020, 15:17:08,7043,7043
10376,3/10/2020, 15:32:08,4885,4885
10377,3/10/2020, 15:47:08,3286,3286
10378,3/10/2020, 16:02:08,3480,3480
10379,3/10/2020, 16:17:08,4294,4294
10380,3/10/2020, 16:32:08,4023,4023
10381,3/10/2020, 16:47:08,2174,2174
10382,3/10/2020, 17:02:08,2286,2286
10383,3/10/2020, 17:17:08,3294,3294
10384,3/10/2020, 17:32:08,2969,2969
10385,3/10/2020, 17:47:08,3358,3358
10386,3/10/2020, 18:02:08,3183,3183
10387,3/10/2020, 18:17:08,2056,2056
10388,3/10/2020, 18:32:08,1530,1530
10389,3/10/2020, 18:47:08,746,746
10390,3/10/2020, 19:02:08,432,432
10391,3/10/2020, 19:17:08,168,168
10392,3/10/2020, 19:32:08,46,46
10393,3/10/2020, 19:47:08,6,6
10394,3/10/2020, 20:02:08,1,1
10395,3/10/2020, 20:17:08,0,0
10396,3/10/2020, 20:32:08,0,0
10397,3/10/2020, 20:47:08,0,0
10398,3/10/2020, 21:02:08,0,0
10399,3/10/2020, 21:17:08,0,0
10400,3/10/2020, 21:32:08,0,0
10401,3/10/2020, 21:47:08,0,0
10402,3/10/2020, 22:02:08,0,0
10403,3/10/2020, 22:17:08,0,0
10404,3/10/2020, 22:32:08,0,0
10405,3/10/2020, 22:47:08,0,0
10406,3/10/2020, 23:02:08,0,0
10407,3/10/2020, 23:17:08,0,0
10408,3/10/2020, 23:32:08,0,0
10409,3/10/2020, 23:47:08,0,0
10410,4/10/2020, 00:02:08,0,0
10411,4/10/2020, 00:17:08,0,0
10412,4/10/2020, 00:32:08,0,0
10413,4/10/2020, 00:47:08,0,0
10414,4/10/2020, 01:02:08,0,0
10415,4/10/2020, 01:17:08,0,0
10416,4/10/2020, 01:32:08,0,0
10417,4/10/2020, 01:47:08,0,0
10418,4/10/2020, 02:02:08,0,0
10419,4/10/2020, 02:17:08,0,0
10420,4/10/2020, 02:32:08,0,0
10421,4/10/2020, 02:47:08,0,0
10422,4/10/2020, 03:02:08,0,0
10423,4/10/2020, 03:17:08,0,0
10424,4/10/2020, 03:32:08,0,0
10425,4/10/2020, 03:47:08,0,0
10426,4/10/2020, 04:02:08,0,0
10427,4/10/2020, 04:17:08,0,0
10428,4/10/2020, 04:32:08,0,0
10429,4/10/2020, 04:47:08,0,0
10430,4/10/2020, 05:02:08,0,0
10431,4/10/2020, 05:17:08,0,0
10432,4/10/2020, 05:32:08,0,0
10433,4/10/2020, 05:47:08,0,0
10434,4/10/2020, 06:02:08,0,0
10435,4/10/2020, 06:17:08,0,0
10436,4/10/2020, 06:32:08,0,0
10437,4/10/2020, 06:47:08,0,0
10438,4/10/2020, 07:02:08,0,0
10439,4/10/2020, 07:17:08,0,0
10440,4/10/2020, 07:32:08,2,2
10441,4/10/2020, 07:47:08,25,25
10442,4/10/2020, 08:02:08,186,186
10443,4/10/2020, 08:17:08,532,532
10444,4/10/2020, 08:32:08,1063,1063
10445,4/10/2020, 08:47:08,1654,1654
10446,4/10/2020, 09:02:08,1995,1995
10447,4/10/2020, 09:17:08,1988,1988
10448,4/10/2020, 09:32:08,1906,1906
10449,4/10/2020, 09:47:08,1917,1917
10450,4/10/2020, 10:02:08,2013,2013
10451,4/10/2020, 10:17:08,2213,2213
10452,4/10/2020, 10:32:08,2433,2433
10453,4/10/2020, 10:47:08,2760,2760
10454,4/10/2020, 11:02:08,2531,2531
10455,4/10/2020, 11:17:08,2614,2614
10456,4/10/2020, 11:32:08,4138,4138
10457,4/10/2020, 11:47:08,3335,3335
10458,4/10/2020, 12:02:08,18556,18556
10459,4/10/2020, 12:17:08,20145,20145
10460,4/10/2020, 12:32:08,15655,15655
10461,4/10/2020, 12:47:08,12524,12524
10462,4/10/2020, 13:02:08,18824,18824
10463,4/10/2020, 13:17:08,17403,17403
10464,4/10/2020, 13:32:08,16514,16514
10465,4/10/2020, 13:47:08,16703,16703
10466,4/10/2020, 14:02:08,20353,20353
10467,4/10/2020, 14:17:08,16171,16171
10468,4/10/2020, 14:32:08,21047,21047
10469,4/10/2020, 14:47:08,14193,14193
10470,4/10/2020, 15:02:08,16285,16285
10471,4/10/2020, 15:17:08,18988,18988
10472,4/10/2020, 15:32:08,12161,12161
10473,4/10/2020, 15:47:08,16470,16470
10474,4/10/2020, 16:02:08,13839,13839
10475,4/10/2020, 16:17:08,10159,10159
10476,4/10/2020, 16:32:08,2832,2832
10477,4/10/2020, 16:47:08,2876,2876
10478,4/10/2020, 17:02:08,3074,3074
10479,4/10/2020, 17:17:08,3720,3720
10480,4/10/2020, 17:32:08,3883,3883
10481,4/10/2020, 17:47:08,2976,2976
10482,4/10/2020, 18:02:08,2362,2362
10483,4/10/2020, 18:17:08,2127,2127
10484,4/10/2020, 18:32:08,1574,1574
10485,4/10/2020, 18:47:08,992,992
10486,4/10/2020, 19:02:08,498,498
10487,4/10/2020, 19:17:08,165,165
10488,4/10/2020, 19:32:08,33,33
10489,4/10/2020, 19:47:08,5,5
10490,4/10/2020, 20:02:08,0,0
10491,4/10/2020, 20:17:08,0,0
10492,4/10/2020, 20:32:08,0,0
10493,4/10/2020, 20:47:08,0,0
10494,4/10/2020, 21:02:08,0,0
10495,4/10/2020, 21:17:08,0,0
10496,4/10/2020, 21:32:08,0,0
10497,4/10/2020, 21:47:08,0,0
10498,4/10/2020, 22:02:08,0,0
10499,4/10/2020, 22:17:08,0,0
10500,4/10/2020, 22:32:08,0,0
10501,4/10/2020, 22:47:08,0,0
10502,4/10/2020, 23:02:08,0,0
10503,4/10/2020, 23:17:08,0,0
10504,4/10/2020, 23:32:08,0,0
10505,4/10/2020, 23:47:08,0,0
10506,5/10/2020, 00:02:08,0,0
10507,5/10/2020, 00:17:08,0,0
10508,5/10/2020, 00:32:08,0,0
10509,5/10/2020, 00:47:08,0,0
10510,5/10/2020, 01:02:08,0,0
10511,5/10/2020, 01:17:08,0,0
10512,5/10/2020, 01:32:08,0,0
10513,5/10/2020, 01:47:08,0,0
10514,5/10/2020, 02:02:08,0,0
10515,5/10/2020, 02:17:08,0,0
10516,5/10/2020, 02:32:08,0,0
10517,5/10/2020, 02:47:08,0,0
10518,5/10/2020, 03:02:08,0,0
10519,5/10/2020, 03:17:08,0,0
10520,5/10/2020, 03:32:08,0,0
10521,5/10/2020, 03:47:08,0,0
10522,5/10/2020, 04:02:08,0,0
10523,5/10/2020, 04:17:08,0,0
10524,5/10/2020, 04:32:08,0,0
10525,5/10/2020, 04:47:08,0,0
10526,5/10/2020, 05:02:08,0,0
10527,5/10/2020, 05:17:08,0,0
10528,5/10/2020, 05:32:08,0,0
10529,5/10/2020, 05:47:08,0,0
10530,5/10/2020, 06:02:08,0,0
10531,5/10/2020, 06:17:08,0,0
10532,5/10/2020, 06:32:08,0,0
10533,5/10/2020, 06:47:08,0,0
10534,5/10/2020, 07:02:08,0,0
10535,5/10/2020, 07:17:08,0,0
10536,5/10/2020, 07:32:08,0,0
10537,5/10/2020, 07:47:08,7,7
10538,5/10/2020, 08:02:08,43,43
10539,5/10/2020, 08:17:08,142,142
10540,5/10/2020, 08:32:08,411,411
10541,5/10/2020, 08:47:08,900,900
10542,5/10/2020, 09:02:08,1421,1421
10543,5/10/2020, 09:17:08,1967,1967
10544,5/10/2020, 09:32:08,2459,2459
10545,5/10/2020, 09:47:08,2785,2785
10546,5/10/2020, 10:02:08,3141,3141
10547,5/10/2020, 10:17:08,3733,3733
10548,5/10/2020, 10:32:08,4619,4619
10549,5/10/2020, 10:47:08,5273,5273
10550,5/10/2020, 11:02:08,5638,5638
10551,5/10/2020, 11:17:08,6147,6147
10552,5/10/2020, 11:32:08,6890,6890
10553,5/10/2020, 11:47:08,7050,7050
10554,5/10/2020, 12:02:08,7600,7600
10555,5/10/2020, 12:17:08,13269,13269
10556,5/10/2020, 12:32:08,14471,14471
10557,5/10/2020, 12:47:08,13246,13246
10558,5/10/2020, 13:02:08,10214,10214
10559,5/10/2020, 13:17:08,10152,10152
10560,5/10/2020, 13:32:08,12235,12235
10561,5/10/2020, 13:47:08,11162,11162
10562,5/10/2020, 14:02:08,10517,10517
10563,5/10/2020, 14:17:08,9675,9675
10564,5/10/2020, 14:32:08,9609,9609
10565,5/10/2020, 14:47:08,7611,7611
10566,5/10/2020, 15:02:08,7045,7045
10567,5/10/2020, 15:17:08,7400,7400
10568,5/10/2020, 15:32:08,7911,7911
10569,5/10/2020, 15:47:08,7788,7788
10570,5/10/2020, 16:02:08,7880,7880
10571,5/10/2020, 16:17:08,7307,7307
10572,5/10/2020, 16:32:08,6109,6109
10573,5/10/2020, 16:47:08,5344,5344
10574,5/10/2020, 17:02:08,4329,4329
10575,5/10/2020, 17:17:08,3455,3455
10576,5/10/2020, 17:32:08,2939,2939
10577,5/10/2020, 17:47:08,2321,2321
10578,5/10/2020, 18:02:08,1838,1838
10579,5/10/2020, 18:17:08,1445,1445
10580,5/10/2020, 18:32:08,1099,1099
10581,5/10/2020, 18:47:08,750,750
10582,5/10/2020, 19:02:08,401,401
10583,5/10/2020, 19:17:08,119,119
10584,5/10/2020, 19:32:08,22,22
10585,5/10/2020, 19:47:08,3,3
10586,5/10/2020, 20:02:08,0,0
10587,5/10/2020, 20:17:08,0,0
10588,5/10/2020, 20:32:08,0,0
10589,5/10/2020, 20:47:08,0,0
10590,5/10/2020, 21:02:08,0,0
10591,5/10/2020, 21:17:08,0,0
10592,5/10/2020, 21:32:08,0,0
10593,5/10/2020, 21:47:08,0,0
10594,5/10/2020, 22:02:08,0,0
10595,5/10/2020, 22:17:08,0,0
10596,5/10/2020, 22:32:08,0,0
10597,5/10/2020, 22:47:08,0,0
10598,5/10/2020, 23:02:08,0,0
10599,5/10/2020, 23:17:08,0,0
10600,5/10/2020, 23:32:08,0,0
10601,5/10/2020, 23:47:08,0,0
10602,6/10/2020, 00:02:08,0,0
10603,6/10/2020, 00:17:08,0,0
10604,6/10/2020, 00:32:08,0,0
10605,6/10/2020, 00:47:08,0,0
10606,6/10/2020, 01:02:08,0,0
10607,6/10/2020, 01:17:08,0,0
10608,6/10/2020, 01:32:08,0,0
10609,6/10/2020, 01:47:08,0,0
10610,6/10/2020, 02:02:08,0,0
10611,6/10/2020, 02:17:08,0,0
10612,6/10/2020, 02:32:08,0,0
10613,6/10/2020, 02:47:08,0,0
10614,6/10/2020, 03:02:08,0,0
10615,6/10/2020, 03:17:08,0,0
10616,6/10/2020, 03:32:08,0,0
10617,6/10/2020, 03:47:08,0,0
10618,6/10/2020, 04:02:08,0,0
10619,6/10/2020, 04:17:08,0,0
10620,6/10/2020, 04:32:08,0,0
10621,6/10/2020, 04:47:08,0,0
10622,6/10/2020, 05:02:08,0,0
10623,6/10/2020, 05:17:08,0,0
10624,6/10/2020, 05:32:08,0,0
10625,6/10/2020, 05:47:08,0,0
10626,6/10/2020, 06:02:08,0,0
10627,6/10/2020, 06:17:08,0,0
10628,6/10/2020, 06:32:08,0,0
10629,6/10/2020, 06:47:08,0,0
10630,6/10/2020, 07:02:08,0,0
10631,6/10/2020, 07:17:08,0,0
10632,6/10/2020, 07:32:08,0,0
10633,6/10/2020, 07:47:08,3,3
10634,6/10/2020, 08:02:08,28,28
10635,6/10/2020, 08:17:08,107,107
10636,6/10/2020, 08:32:08,251,251
10637,6/10/2020, 08:47:08,437,437
10638,6/10/2020, 09:02:08,816,816
10639,6/10/2020, 09:17:08,1111,1111
