Site Name ,VAUL,,,
Site Number ,5,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11616,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
9811,15/09/2020 , 20:00:00,157,157
9812,15/09/2020 , 20:15:00,88,88
9813,15/09/2020 , 20:30:00,34,34
9814,15/09/2020 , 20:45:00,7,7
9815,15/09/2020 , 21:00:00,0,0
9816,15/09/2020 , 21:15:00,0,0
9817,15/09/2020 , 21:30:00,0,0
9818,15/09/2020 , 21:45:00,0,0
9819,15/09/2020 , 22:00:00,0,0
9820,15/09/2020 , 22:15:00,0,0
9821,15/09/2020 , 22:30:00,0,0
9822,15/09/2020 , 22:45:00,0,0
9823,15/09/2020 , 23:00:00,0,0
9824,15/09/2020 , 23:15:00,0,0
9825,15/09/2020 , 23:30:00,0,0
9826,15/09/2020 , 23:45:00,0,0
9827,15/09/2020 , 24:00:00,0,0
9828,16/09/2020 , 00:15:00,0,0
9829,16/09/2020 , 00:30:00,0,0
9830,16/09/2020 , 00:45:00,0,0
9831,16/09/2020 , 01:00:00,0,0
9832,16/09/2020 , 01:15:00,0,0
9833,16/09/2020 , 01:30:00,0,0
9834,16/09/2020 , 01:45:00,0,0
9835,16/09/2020 , 02:00:00,0,0
9836,16/09/2020 , 02:15:00,0,0
9837,16/09/2020 , 02:30:00,0,0
9838,16/09/2020 , 02:45:00,0,0
9839,16/09/2020 , 03:00:00,0,0
9840,16/09/2020 , 03:15:00,0,0
9841,16/09/2020 , 03:30:00,0,0
9842,16/09/2020 , 03:45:00,0,0
9843,16/09/2020 , 04:00:00,0,0
9844,16/09/2020 , 04:15:00,0,0
9845,16/09/2020 , 04:30:00,0,0
9846,16/09/2020 , 04:45:00,0,0
9847,16/09/2020 , 05:00:00,0,0
9848,16/09/2020 , 05:15:00,0,0
9849,16/09/2020 , 05:30:00,0,0
9850,16/09/2020 , 05:45:00,0,0
9851,16/09/2020 , 06:00:00,0,0
9852,16/09/2020 , 06:15:00,0,0
9853,16/09/2020 , 06:30:00,0,0
9854,16/09/2020 , 06:45:00,0,0
9855,16/09/2020 , 07:00:00,13,13
9856,16/09/2020 , 07:15:00,46,46
9857,16/09/2020 , 07:30:00,41,41
9858,16/09/2020 , 07:45:00,128,128
9859,16/09/2020 , 08:00:00,371,371
9860,16/09/2020 , 08:15:00,681,681
9861,16/09/2020 , 08:30:00,1028,1028
9862,16/09/2020 , 08:45:00,1298,1298
9863,16/09/2020 , 09:00:00,1394,1394
9864,16/09/2020 , 09:15:00,2083,2083
9865,16/09/2020 , 09:30:00,2565,2565
9866,16/09/2020 , 09:45:00,2138,2138
9867,16/09/2020 , 10:00:00,1634,1634
9868,16/09/2020 , 10:15:00,3710,3710
9869,16/09/2020 , 10:30:00,3341,3341
9870,16/09/2020 , 10:45:00,3692,3692
9871,16/09/2020 , 11:00:00,4910,4910
9872,16/09/2020 , 11:15:00,4828,4828
9873,16/09/2020 , 11:30:00,4648,4648
9874,16/09/2020 , 11:45:00,5193,5193
9875,16/09/2020 , 12:00:00,4189,4189
9876,16/09/2020 , 12:15:00,5044,5044
9877,16/09/2020 , 12:30:00,6479,6479
9878,16/09/2020 , 12:45:00,5467,5467
9879,16/09/2020 , 13:00:00,6807,6807
9880,16/09/2020 , 13:15:00,6287,6287
9881,16/09/2020 , 13:30:00,6794,6794
9882,16/09/2020 , 13:45:00,8053,8053
9883,16/09/2020 , 14:00:00,5536,5536
9884,16/09/2020 , 14:15:00,9336,9336
9885,16/09/2020 , 14:30:00,10614,10614
9886,16/09/2020 , 14:45:00,27076,27076
9887,16/09/2020 , 15:00:00,25489,25489
9888,16/09/2020 , 15:15:00,21347,21347
9889,16/09/2020 , 15:30:00,9790,9790
9890,16/09/2020 , 15:45:00,12781,12781
9891,16/09/2020 , 16:00:00,4041,4041
9892,16/09/2020 , 16:15:00,3323,3323
9893,16/09/2020 , 16:30:00,3688,3688
9894,16/09/2020 , 16:45:00,4064,4064
9895,16/09/2020 , 17:00:00,2331,2331
9896,16/09/2020 , 17:15:00,2008,2008
9897,16/09/2020 , 17:30:00,2092,2092
9898,16/09/2020 , 17:45:00,1534,1534
9899,16/09/2020 , 18:00:00,1681,1681
9900,16/09/2020 , 18:15:00,1435,1435
9901,16/09/2020 , 18:30:00,1552,1552
9902,16/09/2020 , 18:45:00,1628,1628
9903,16/09/2020 , 19:00:00,1092,1092
9904,16/09/2020 , 19:15:00,860,860
9905,16/09/2020 , 19:30:00,715,715
9906,16/09/2020 , 19:45:00,413,413
9907,16/09/2020 , 20:00:00,262,262
9908,16/09/2020 , 20:15:00,130,130
9909,16/09/2020 , 20:30:00,49,49
9910,16/09/2020 , 20:45:00,9,9
9911,16/09/2020 , 21:00:00,0,0
9912,16/09/2020 , 21:15:00,0,0
9913,16/09/2020 , 21:30:00,0,0
9914,16/09/2020 , 21:45:00,0,0
9915,16/09/2020 , 22:00:00,0,0
9916,16/09/2020 , 22:15:00,0,0
9917,16/09/2020 , 22:30:00,0,0
9918,16/09/2020 , 22:45:00,0,0
9919,16/09/2020 , 23:00:00,0,0
9920,16/09/2020 , 23:15:00,0,0
9921,16/09/2020 , 23:30:00,0,0
9922,16/09/2020 , 23:45:00,0,0
9923,16/09/2020 , 24:00:00,0,0
9924,17/09/2020 , 00:15:00,0,0
9925,17/09/2020 , 00:30:00,0,0
9926,17/09/2020 , 00:45:00,0,0
9927,17/09/2020 , 01:00:00,0,0
9928,17/09/2020 , 01:15:00,0,0
9929,17/09/2020 , 01:30:00,0,0
9930,17/09/2020 , 01:45:00,0,0
9931,17/09/2020 , 02:00:00,0,0
9932,17/09/2020 , 02:15:00,0,0
9933,17/09/2020 , 02:30:00,0,0
9934,17/09/2020 , 02:45:00,0,0
9935,17/09/2020 , 03:00:00,0,0
9936,17/09/2020 , 03:15:00,0,0
9937,17/09/2020 , 03:30:00,0,0
9938,17/09/2020 , 03:45:00,0,0
9939,17/09/2020 , 04:00:00,0,0
9940,17/09/2020 , 04:15:00,0,0
9941,17/09/2020 , 04:30:00,0,0
9942,17/09/2020 , 04:45:00,0,0
9943,17/09/2020 , 05:00:00,0,0
9944,17/09/2020 , 05:15:00,0,0
9945,17/09/2020 , 05:30:00,0,0
9946,17/09/2020 , 05:45:00,0,0
9947,17/09/2020 , 06:00:00,0,0
9948,17/09/2020 , 06:15:00,0,0
9949,17/09/2020 , 06:30:00,0,0
9950,17/09/2020 , 06:45:00,0,0
9951,17/09/2020 , 07:00:00,8,8
9952,17/09/2020 , 07:15:00,37,37
9953,17/09/2020 , 07:30:00,77,77
9954,17/09/2020 , 07:45:00,192,192
9955,17/09/2020 , 08:00:00,355,355
9956,17/09/2020 , 08:15:00,511,511
9957,17/09/2020 , 08:30:00,464,464
9958,17/09/2020 , 08:45:00,518,518
9959,17/09/2020 , 09:00:00,917,917
9960,17/09/2020 , 09:15:00,1087,1087
9961,17/09/2020 , 09:30:00,1278,1278
9962,17/09/2020 , 09:45:00,1633,1633
9963,17/09/2020 , 10:00:00,1833,1833
9964,17/09/2020 , 10:15:00,1994,1994
9965,17/09/2020 , 10:30:00,2314,2314
9966,17/09/2020 , 10:45:00,2611,2611
9967,17/09/2020 , 11:00:00,2844,2844
9968,17/09/2020 , 11:15:00,2990,2990
9969,17/09/2020 , 11:30:00,2911,2911
9970,17/09/2020 , 11:45:00,4745,4745
9971,17/09/2020 , 12:00:00,3608,3608
9972,17/09/2020 , 12:15:00,5139,5139
9973,17/09/2020 , 12:30:00,3715,3715
9974,17/09/2020 , 12:45:00,3104,3104
9975,17/09/2020 , 13:00:00,4933,4933
9976,17/09/2020 , 13:15:00,6505,6505
9977,17/09/2020 , 13:30:00,8816,8816
9978,17/09/2020 , 13:45:00,8601,8601
9979,17/09/2020 , 14:00:00,4746,4746
9980,17/09/2020 , 14:15:00,11234,11234
9981,17/09/2020 , 14:30:00,13807,13807
9982,17/09/2020 , 14:45:00,8911,8911
9983,17/09/2020 , 15:00:00,6062,6062
9984,17/09/2020 , 15:15:00,4595,4595
9985,17/09/2020 , 15:30:00,3797,3797
9986,17/09/2020 , 15:45:00,3086,3086
9987,17/09/2020 , 16:00:00,2025,2025
9988,17/09/2020 , 16:15:00,2035,2035
9989,17/09/2020 , 16:30:00,2003,2003
9990,17/09/2020 , 16:45:00,1525,1525
9991,17/09/2020 , 17:00:00,1290,1290
9992,17/09/2020 , 17:15:00,1038,1038
9993,17/09/2020 , 17:30:00,1824,1824
9994,17/09/2020 , 17:45:00,3629,3629
9995,17/09/2020 , 18:00:00,3916,3916
9996,17/09/2020 , 18:15:00,2265,2265
9997,17/09/2020 , 18:30:00,1142,1142
9998,17/09/2020 , 18:45:00,875,875
9999,17/09/2020 , 19:00:00,805,805
10000,17/09/2020 , 19:15:00,946,946
10001,17/09/2020 , 19:30:00,605,605
10002,17/09/2020 , 19:45:00,363,363
10003,17/09/2020 , 20:00:00,204,204
10004,17/09/2020 , 20:15:00,82,82
10005,17/09/2020 , 20:30:00,22,22
10006,17/09/2020 , 20:45:00,4,4
10007,17/09/2020 , 21:00:00,0,0
10008,17/09/2020 , 21:15:00,0,0
10009,17/09/2020 , 21:30:00,0,0
10010,17/09/2020 , 21:45:00,0,0
10011,17/09/2020 , 22:00:00,0,0
10012,17/09/2020 , 22:15:00,0,0
10013,17/09/2020 , 22:30:00,0,0
10014,17/09/2020 , 22:45:00,0,0
10015,17/09/2020 , 23:00:00,0,0
10016,17/09/2020 , 23:15:00,0,0
10017,17/09/2020 , 23:30:00,0,0
10018,17/09/2020 , 23:45:00,0,0
10019,17/09/2020 , 24:00:00,0,0
10020,18/09/2020 , 00:15:00,0,0
10021,18/09/2020 , 00:30:00,0,0
10022,18/09/2020 , 00:45:00,0,0
10023,18/09/2020 , 01:00:00,0,0
10024,18/09/2020 , 01:15:00,0,0
10025,18/09/2020 , 01:30:00,0,0
10026,18/09/2020 , 01:45:00,0,0
10027,18/09/2020 , 02:00:00,0,0
10028,18/09/2020 , 02:15:00,0,0
10029,18/09/2020 , 02:30:00,0,0
10030,18/09/2020 , 02:45:00,0,0
10031,18/09/2020 , 03:00:00,0,0
10032,18/09/2020 , 03:15:00,0,0
10033,18/09/2020 , 03:30:00,0,0
10034,18/09/2020 , 03:45:00,0,0
10035,18/09/2020 , 04:00:00,0,0
10036,18/09/2020 , 04:15:00,0,0
10037,18/09/2020 , 04:30:00,0,0
10038,18/09/2020 , 04:45:00,0,0
10039,18/09/2020 , 05:00:00,0,0
10040,18/09/2020 , 05:15:00,0,0
10041,18/09/2020 , 05:30:00,0,0
10042,18/09/2020 , 05:45:00,0,0
10043,18/09/2020 , 06:00:00,0,0
10044,18/09/2020 , 06:15:00,0,0
10045,18/09/2020 , 06:30:00,0,0
10046,18/09/2020 , 06:45:00,0,0
10047,18/09/2020 , 07:00:00,7,7
10048,18/09/2020 , 07:15:00,37,37
10049,18/09/2020 , 07:30:00,128,128
10050,18/09/2020 , 07:45:00,268,268
10051,18/09/2020 , 08:00:00,578,578
10052,18/09/2020 , 08:15:00,998,998
10053,18/09/2020 , 08:30:00,1199,1199
10054,18/09/2020 , 08:45:00,1008,1008
10055,18/09/2020 , 09:00:00,1112,1112
10056,18/09/2020 , 09:15:00,1050,1050
10057,18/09/2020 , 09:30:00,1904,1904
10058,18/09/2020 , 09:45:00,2072,2072
10059,18/09/2020 , 10:00:00,2569,2569
10060,18/09/2020 , 10:15:00,3279,3279
10061,18/09/2020 , 10:30:00,3732,3732
10062,18/09/2020 , 10:45:00,4623,4623
10063,18/09/2020 , 11:00:00,3678,3678
10064,18/09/2020 , 11:15:00,3459,3459
10065,18/09/2020 , 11:30:00,3890,3890
10066,18/09/2020 , 11:45:00,4429,4429
10067,18/09/2020 , 12:00:00,3576,3576
10068,18/09/2020 , 12:15:00,3900,3900
10069,18/09/2020 , 12:30:00,3372,3372
10070,18/09/2020 , 12:45:00,5070,5070
10071,18/09/2020 , 13:00:00,8106,8106
10072,18/09/2020 , 13:15:00,7324,7324
10073,18/09/2020 , 13:30:00,4911,4911
10074,18/09/2020 , 13:45:00,5593,5593
10075,18/09/2020 , 14:00:00,5990,5990
10076,18/09/2020 , 14:15:00,4805,4805
10077,18/09/2020 , 14:30:00,4447,4447
10078,18/09/2020 , 14:45:00,3940,3940
10079,18/09/2020 , 15:00:00,3528,3528
10080,18/09/2020 , 15:15:00,3754,3754
10081,18/09/2020 , 15:30:00,2452,2452
10082,18/09/2020 , 15:45:00,2328,2328
10083,18/09/2020 , 16:00:00,2128,2128
10084,18/09/2020 , 16:15:00,1560,1560
10085,18/09/2020 , 16:30:00,1425,1425
10086,18/09/2020 , 16:45:00,1309,1309
10087,18/09/2020 , 17:00:00,962,962
10088,18/09/2020 , 17:15:00,1345,1345
10089,18/09/2020 , 17:30:00,1527,1527
10090,18/09/2020 , 17:45:00,2357,2357
10091,18/09/2020 , 18:00:00,2349,2349
10092,18/09/2020 , 18:15:00,1890,1890
10093,18/09/2020 , 18:30:00,1183,1183
10094,18/09/2020 , 18:45:00,997,997
10095,18/09/2020 , 19:00:00,1049,1049
10096,18/09/2020 , 19:15:00,1058,1058
10097,18/09/2020 , 19:30:00,670,670
10098,18/09/2020 , 19:45:00,391,391
10099,18/09/2020 , 20:00:00,168,168
10100,18/09/2020 , 20:15:00,59,59
10101,18/09/2020 , 20:30:00,15,15
10102,18/09/2020 , 20:45:00,1,1
10103,18/09/2020 , 21:00:00,0,0
10104,18/09/2020 , 21:15:00,0,0
10105,18/09/2020 , 21:30:00,0,0
10106,18/09/2020 , 21:45:00,0,0
10107,18/09/2020 , 22:00:00,0,0
10108,18/09/2020 , 22:15:00,0,0
10109,18/09/2020 , 22:30:00,0,0
10110,18/09/2020 , 22:45:00,0,0
10111,18/09/2020 , 23:00:00,0,0
10112,18/09/2020 , 23:15:00,0,0
10113,18/09/2020 , 23:30:00,0,0
10114,18/09/2020 , 23:45:00,0,0
10115,18/09/2020 , 24:00:00,0,0
10116,19/09/2020 , 00:15:00,0,0
10117,19/09/2020 , 00:30:00,0,0
10118,19/09/2020 , 00:45:00,0,0
10119,19/09/2020 , 01:00:00,0,0
10120,19/09/2020 , 01:15:00,0,0
10121,19/09/2020 , 01:30:00,0,0
10122,19/09/2020 , 01:45:00,0,0
10123,19/09/2020 , 02:00:00,0,0
10124,19/09/2020 , 02:15:00,0,0
10125,19/09/2020 , 02:30:00,0,0
10126,19/09/2020 , 02:45:00,0,0
10127,19/09/2020 , 03:00:00,0,0
10128,19/09/2020 , 03:15:00,0,0
10129,19/09/2020 , 03:30:00,0,0
10130,19/09/2020 , 03:45:00,0,0
10131,19/09/2020 , 04:00:00,0,0
10132,19/09/2020 , 04:15:00,0,0
10133,19/09/2020 , 04:30:00,0,0
10134,19/09/2020 , 04:45:00,0,0
10135,19/09/2020 , 05:00:00,0,0
10136,19/09/2020 , 05:15:00,0,0
10137,19/09/2020 , 05:30:00,0,0
10138,19/09/2020 , 05:45:00,0,0
10139,19/09/2020 , 06:00:00,0,0
10140,19/09/2020 , 06:15:00,0,0
10141,19/09/2020 , 06:30:00,0,0
10142,19/09/2020 , 06:45:00,0,0
10143,19/09/2020 , 07:00:00,4,4
10144,19/09/2020 , 07:15:00,19,19
10145,19/09/2020 , 07:30:00,72,72
10146,19/09/2020 , 07:45:00,161,161
10147,19/09/2020 , 08:00:00,260,260
10148,19/09/2020 , 08:15:00,411,411
10149,19/09/2020 , 08:30:00,791,791
10150,19/09/2020 , 08:45:00,1194,1194
10151,19/09/2020 , 09:00:00,1817,1817
10152,19/09/2020 , 09:15:00,2100,2100
10153,19/09/2020 , 09:30:00,1928,1928
10154,19/09/2020 , 09:45:00,2020,2020
10155,19/09/2020 , 10:00:00,2161,2161
10156,19/09/2020 , 10:15:00,1133,1133
10157,19/09/2020 , 10:30:00,1440,1440
10158,19/09/2020 , 10:45:00,2463,2463
10159,19/09/2020 , 11:00:00,1506,1506
10160,19/09/2020 , 11:15:00,2438,2438
10161,19/09/2020 , 11:30:00,4209,4209
10162,19/09/2020 , 11:45:00,4632,4632
10163,19/09/2020 , 12:00:00,5986,5986
10164,19/09/2020 , 12:15:00,11694,11694
10165,19/09/2020 , 12:30:00,12795,12795
10166,19/09/2020 , 12:45:00,10603,10603
10167,19/09/2020 , 13:00:00,8526,8526
10168,19/09/2020 , 13:15:00,12010,12010
10169,19/09/2020 , 13:30:00,9746,9746
10170,19/09/2020 , 13:45:00,6274,6274
10171,19/09/2020 , 14:00:00,6629,6629
10172,19/09/2020 , 14:15:00,8639,8639
10173,19/09/2020 , 14:30:00,7441,7441
10174,19/09/2020 , 14:45:00,5141,5141
10175,19/09/2020 , 15:00:00,3366,3366
10176,19/09/2020 , 15:15:00,2323,2323
10177,19/09/2020 , 15:30:00,1699,1699
10178,19/09/2020 , 15:45:00,2890,2890
10179,19/09/2020 , 16:00:00,6097,6097
10180,19/09/2020 , 16:15:00,4319,4319
10181,19/09/2020 , 16:30:00,3928,3928
10182,19/09/2020 , 16:45:00,3202,3202
10183,19/09/2020 , 17:00:00,3565,3565
10184,19/09/2020 , 17:15:00,2396,2396
10185,19/09/2020 , 17:30:00,2534,2534
10186,19/09/2020 , 17:45:00,3016,3016
10187,19/09/2020 , 18:00:00,2150,2150
10188,19/09/2020 , 18:15:00,1154,1154
10189,19/09/2020 , 18:30:00,983,983
10190,19/09/2020 , 18:45:00,946,946
10191,19/09/2020 , 19:00:00,790,790
10192,19/09/2020 , 19:15:00,635,635
10193,19/09/2020 , 19:30:00,458,458
10194,19/09/2020 , 19:45:00,175,175
10195,19/09/2020 , 20:00:00,74,74
10196,19/09/2020 , 20:15:00,28,28
10197,19/09/2020 , 20:30:00,10,10
10198,19/09/2020 , 20:45:00,1,1
10199,19/09/2020 , 21:00:00,0,0
10200,19/09/2020 , 21:15:00,0,0
10201,19/09/2020 , 21:30:00,0,0
10202,19/09/2020 , 21:45:00,0,0
10203,19/09/2020 , 22:00:00,0,0
10204,19/09/2020 , 22:15:00,0,0
10205,19/09/2020 , 22:30:00,0,0
10206,19/09/2020 , 22:45:00,0,0
10207,19/09/2020 , 23:00:00,0,0
10208,19/09/2020 , 23:15:00,0,0
10209,19/09/2020 , 23:30:00,0,0
10210,19/09/2020 , 23:45:00,0,0
10211,19/09/2020 , 24:00:00,0,0
10212,20/09/2020 , 00:15:00,0,0
10213,20/09/2020 , 00:30:00,0,0
10214,20/09/2020 , 00:45:00,0,0
10215,20/09/2020 , 01:00:00,0,0
10216,20/09/2020 , 01:15:00,0,0
10217,20/09/2020 , 01:30:00,0,0
10218,20/09/2020 , 01:45:00,0,0
10219,20/09/2020 , 02:00:00,0,0
10220,20/09/2020 , 02:15:00,0,0
10221,20/09/2020 , 02:30:00,0,0
10222,20/09/2020 , 02:45:00,0,0
10223,20/09/2020 , 03:00:00,0,0
10224,20/09/2020 , 03:15:00,0,0
10225,20/09/2020 , 03:30:00,0,0
10226,20/09/2020 , 03:45:00,0,0
10227,20/09/2020 , 04:00:00,0,0
10228,20/09/2020 , 04:15:00,0,0
10229,20/09/2020 , 04:30:00,0,0
10230,20/09/2020 , 04:45:00,0,0
10231,20/09/2020 , 05:00:00,0,0
10232,20/09/2020 , 05:15:00,0,0
10233,20/09/2020 , 05:30:00,0,0
10234,20/09/2020 , 05:45:00,0,0
10235,20/09/2020 , 06:00:00,0,0
10236,20/09/2020 , 06:15:00,0,0
10237,20/09/2020 , 06:30:00,0,0
10238,20/09/2020 , 06:45:00,0,0
10239,20/09/2020 , 07:00:00,2,2
10240,20/09/2020 , 07:15:00,19,19
10241,20/09/2020 , 07:30:00,65,65
10242,20/09/2020 , 07:45:00,156,156
10243,20/09/2020 , 08:00:00,269,269
10244,20/09/2020 , 08:15:00,398,398
10245,20/09/2020 , 08:30:00,435,435
10246,20/09/2020 , 08:45:00,654,654
10247,20/09/2020 , 09:00:00,1054,1054
10248,20/09/2020 , 09:15:00,1364,1364
10249,20/09/2020 , 09:30:00,1519,1519
10250,20/09/2020 , 09:45:00,2007,2007
10251,20/09/2020 , 10:00:00,2878,2878
10252,20/09/2020 , 10:15:00,2269,2269
10253,20/09/2020 , 10:30:00,2994,2994
10254,20/09/2020 , 10:45:00,4128,4128
10255,20/09/2020 , 11:00:00,5012,5012
10256,20/09/2020 , 11:15:00,4525,4525
10257,20/09/2020 , 11:30:00,4235,4235
10258,20/09/2020 , 11:45:00,4029,4029
10259,20/09/2020 , 12:00:00,4615,4615
10260,20/09/2020 , 12:15:00,4381,4381
10261,20/09/2020 , 12:30:00,8524,8524
10262,20/09/2020 , 12:45:00,6325,6325
10263,20/09/2020 , 13:00:00,7662,7662
10264,20/09/2020 , 13:15:00,9658,9658
10265,20/09/2020 , 13:30:00,8196,8196
10266,20/09/2020 , 13:45:00,7170,7170
10267,20/09/2020 , 14:00:00,5819,5819
10268,20/09/2020 , 14:15:00,6155,6155
10269,20/09/2020 , 14:30:00,15689,15689
10270,20/09/2020 , 14:45:00,7584,7584
10271,20/09/2020 , 15:00:00,3322,3322
10272,20/09/2020 , 15:15:00,2823,2823
10273,20/09/2020 , 15:30:00,6734,6734
10274,20/09/2020 , 15:45:00,8161,8161
10275,20/09/2020 , 16:00:00,5887,5887
10276,20/09/2020 , 16:15:00,5464,5464
10277,20/09/2020 , 16:30:00,3938,3938
10278,20/09/2020 , 16:45:00,3907,3907
10279,20/09/2020 , 17:00:00,3812,3812
10280,20/09/2020 , 17:15:00,3906,3906
10281,20/09/2020 , 17:30:00,2906,2906
10282,20/09/2020 , 17:45:00,2458,2458
10283,20/09/2020 , 18:00:00,2175,2175
10284,20/09/2020 , 18:15:00,1633,1633
10285,20/09/2020 , 18:30:00,1421,1421
10286,20/09/2020 , 18:45:00,908,908
10287,20/09/2020 , 19:00:00,684,684
10288,20/09/2020 , 19:15:00,547,547
10289,20/09/2020 , 19:30:00,403,403
10290,20/09/2020 , 19:45:00,258,258
10291,20/09/2020 , 20:00:00,132,132
10292,20/09/2020 , 20:15:00,46,46
10293,20/09/2020 , 20:30:00,10,10
10294,20/09/2020 , 20:45:00,1,1
10295,20/09/2020 , 21:00:00,0,0
10296,20/09/2020 , 21:15:00,0,0
10297,20/09/2020 , 21:30:00,0,0
10298,20/09/2020 , 21:45:00,0,0
10299,20/09/2020 , 22:00:00,0,0
10300,20/09/2020 , 22:15:00,0,0
10301,20/09/2020 , 22:30:00,0,0
10302,20/09/2020 , 22:45:00,0,0
10303,20/09/2020 , 23:00:00,0,0
10304,20/09/2020 , 23:15:00,0,0
10305,20/09/2020 , 23:30:00,0,0
10306,20/09/2020 , 23:45:00,0,0
10307,20/09/2020 , 24:00:00,0,0
10308,21/09/2020 , 00:15:00,0,0
10309,21/09/2020 , 00:30:00,0,0
10310,21/09/2020 , 00:45:00,0,0
10311,21/09/2020 , 01:00:00,0,0
10312,21/09/2020 , 01:15:00,0,0
10313,21/09/2020 , 01:30:00,0,0
10314,21/09/2020 , 01:45:00,0,0
10315,21/09/2020 , 02:00:00,0,0
10316,21/09/2020 , 02:15:00,0,0
10317,21/09/2020 , 02:30:00,0,0
10318,21/09/2020 , 02:45:00,0,0
10319,21/09/2020 , 03:00:00,0,0
10320,21/09/2020 , 03:15:00,0,0
10321,21/09/2020 , 03:30:00,0,0
10322,21/09/2020 , 03:45:00,0,0
10323,21/09/2020 , 04:00:00,0,0
10324,21/09/2020 , 04:15:00,0,0
10325,21/09/2020 , 04:30:00,0,0
10326,21/09/2020 , 04:45:00,0,0
10327,21/09/2020 , 05:00:00,0,0
10328,21/09/2020 , 05:15:00,0,0
10329,21/09/2020 , 05:30:00,0,0
10330,21/09/2020 , 05:45:00,0,0
10331,21/09/2020 , 06:00:00,0,0
10332,21/09/2020 , 06:15:00,0,0
10333,21/09/2020 , 06:30:00,0,0
10334,21/09/2020 , 06:45:00,0,0
10335,21/09/2020 , 07:00:00,2,2
10336,21/09/2020 , 07:15:00,18,18
10337,21/09/2020 , 07:30:00,68,68
10338,21/09/2020 , 07:45:00,168,168
10339,21/09/2020 , 08:00:00,360,360
10340,21/09/2020 , 08:15:00,621,621
10341,21/09/2020 , 08:30:00,847,847
10342,21/09/2020 , 08:45:00,827,827
10343,21/09/2020 , 09:00:00,879,879
10344,21/09/2020 , 09:15:00,982,982
10345,21/09/2020 , 09:30:00,1129,1129
10346,21/09/2020 , 09:45:00,1335,1335
10347,21/09/2020 , 10:00:00,1312,1312
10348,21/09/2020 , 10:15:00,1357,1357
10349,21/09/2020 , 10:30:00,1468,1468
10350,21/09/2020 , 10:45:00,1810,1810
10351,21/09/2020 , 11:00:00,2990,2990
10352,21/09/2020 , 11:15:00,7642,7642
10353,21/09/2020 , 11:30:00,4589,4589
10354,21/09/2020 , 11:45:00,1807,1807
10355,21/09/2020 , 12:00:00,3002,3002
10356,21/09/2020 , 12:15:00,16567,16567
10357,21/09/2020 , 12:30:00,20269,20269
10358,21/09/2020 , 12:45:00,19450,19450
10359,21/09/2020 , 13:00:00,4761,4761
10360,21/09/2020 , 13:15:00,11734,11734
10361,21/09/2020 , 13:30:00,12626,12626
10362,21/09/2020 , 13:45:00,9504,9504
10363,21/09/2020 , 14:00:00,2464,2464
10364,21/09/2020 , 14:15:00,4620,4620
10365,21/09/2020 , 14:30:00,17067,17067
10366,21/09/2020 , 14:45:00,15591,15591
10367,21/09/2020 , 15:00:00,15481,15481
10368,21/09/2020 , 15:15:00,10080,10080
10369,21/09/2020 , 15:30:00,11512,11512
10370,21/09/2020 , 15:45:00,7281,7281
10371,21/09/2020 , 16:00:00,2584,2584
10372,21/09/2020 , 16:15:00,2004,2004
10373,21/09/2020 , 16:30:00,2017,2017
10374,21/09/2020 , 16:45:00,1882,1882
10375,21/09/2020 , 17:00:00,1725,1725
10376,21/09/2020 , 17:15:00,1628,1628
10377,21/09/2020 , 17:30:00,1531,1531
10378,21/09/2020 , 17:45:00,1427,1427
10379,21/09/2020 , 18:00:00,1319,1319
10380,21/09/2020 , 18:15:00,1191,1191
10381,21/09/2020 , 18:30:00,1030,1030
10382,21/09/2020 , 18:45:00,768,768
10383,21/09/2020 , 19:00:00,659,659
10384,21/09/2020 , 19:15:00,524,524
10385,21/09/2020 , 19:30:00,377,377
10386,21/09/2020 , 19:45:00,225,225
10387,21/09/2020 , 20:00:00,103,103
10388,21/09/2020 , 20:15:00,33,33
10389,21/09/2020 , 20:30:00,6,6
10390,21/09/2020 , 20:45:00,0,0
10391,21/09/2020 , 21:00:00,0,0
10392,21/09/2020 , 21:15:00,0,0
10393,21/09/2020 , 21:30:00,0,0
10394,21/09/2020 , 21:45:00,0,0
10395,21/09/2020 , 22:00:00,0,0
10396,21/09/2020 , 22:15:00,0,0
10397,21/09/2020 , 22:30:00,0,0
10398,21/09/2020 , 22:45:00,0,0
10399,21/09/2020 , 23:00:00,0,0
10400,21/09/2020 , 23:15:00,0,0
10401,21/09/2020 , 23:30:00,0,0
10402,21/09/2020 , 23:45:00,0,0
10403,21/09/2020 , 24:00:00,0,0
10404,22/09/2020 , 00:15:00,0,0
10405,22/09/2020 , 00:30:00,0,0
10406,22/09/2020 , 00:45:00,0,0
10407,22/09/2020 , 01:00:00,0,0
10408,22/09/2020 , 01:15:00,0,0
10409,22/09/2020 , 01:30:00,0,0
10410,22/09/2020 , 01:45:00,0,0
10411,22/09/2020 , 02:00:00,0,0
10412,22/09/2020 , 02:15:00,0,0
10413,22/09/2020 , 02:30:00,0,0
10414,22/09/2020 , 02:45:00,0,0
10415,22/09/2020 , 03:00:00,0,0
10416,22/09/2020 , 03:15:00,0,0
10417,22/09/2020 , 03:30:00,0,0
10418,22/09/2020 , 03:45:00,0,0
