Site Name ,FRCH
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11615


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

530,08/08/2022 , 01:15:00,0,0
531,08/08/2022 , 01:30:00,0,0
532,08/08/2022 , 01:45:00,0,0
533,08/08/2022 , 02:00:00,0,0
534,08/08/2022 , 02:15:00,0,0
535,08/08/2022 , 02:30:00,0,0
536,08/08/2022 , 02:45:00,0,0
537,08/08/2022 , 03:00:00,0,0
538,08/08/2022 , 03:15:00,0,0
539,08/08/2022 , 03:30:00,0,0
540,08/08/2022 , 03:45:00,0,0
541,08/08/2022 , 04:00:00,0,0
542,08/08/2022 , 04:15:00,0,0
543,08/08/2022 , 04:30:00,3,3
544,08/08/2022 , 04:45:00,15,15
545,08/08/2022 , 05:00:00,59,59
546,08/08/2022 , 05:15:00,220,220
547,08/08/2022 , 05:30:00,354,354
548,08/08/2022 , 05:45:00,303,303
549,08/08/2022 , 06:00:00,288,288
550,08/08/2022 , 06:15:00,361,361
551,08/08/2022 , 06:30:00,437,437
552,08/08/2022 , 06:45:00,501,501
553,08/08/2022 , 07:00:00,744,744
554,08/08/2022 , 07:15:00,854,854
555,08/08/2022 , 07:30:00,882,882
556,08/08/2022 , 07:45:00,1232,1232
557,08/08/2022 , 08:00:00,1466,1466
558,08/08/2022 , 08:15:00,1338,1338
559,08/08/2022 , 08:30:00,1057,1057
560,08/08/2022 , 08:45:00,1056,1056
561,08/08/2022 , 09:00:00,1476,1476
562,08/08/2022 , 09:15:00,1696,1696
563,08/08/2022 , 09:30:00,3466,3466
564,08/08/2022 , 09:45:00,3235,3235
565,08/08/2022 , 10:00:00,3757,3757
566,08/08/2022 , 10:15:00,4288,4288
567,08/08/2022 , 10:30:00,4330,4330
568,08/08/2022 , 10:45:00,5200,5200
569,08/08/2022 , 11:00:00,5459,5459
570,08/08/2022 , 11:15:00,5394,5394
571,08/08/2022 , 11:30:00,5112,5112
572,08/08/2022 , 11:45:00,4266,4266
573,08/08/2022 , 12:00:00,4818,4818
574,08/08/2022 , 12:15:00,5102,5102
575,08/08/2022 , 12:30:00,5821,5821
576,08/08/2022 , 12:45:00,6518,6518
577,08/08/2022 , 13:00:00,8677,8677
578,08/08/2022 , 13:15:00,9593,9593
579,08/08/2022 , 13:30:00,12456,12456
580,08/08/2022 , 13:45:00,12129,12129
581,08/08/2022 , 14:00:00,12353,12353
582,08/08/2022 , 14:15:00,16679,16679
583,08/08/2022 , 14:30:00,11709,11709
584,08/08/2022 , 14:45:00,12004,12004
585,08/08/2022 , 15:00:00,14075,14075
586,08/08/2022 , 15:15:00,13519,13519
587,08/08/2022 , 15:30:00,13383,13383
588,08/08/2022 , 15:45:00,13823,13823
589,08/08/2022 , 16:00:00,13695,13695
590,08/08/2022 , 16:15:00,11339,11339
591,08/08/2022 , 16:30:00,14660,14660
592,08/08/2022 , 16:45:00,10851,10851
593,08/08/2022 , 17:00:00,11159,11159
594,08/08/2022 , 17:15:00,9733,9733
595,08/08/2022 , 17:30:00,9920,9920
596,08/08/2022 , 17:45:00,9066,9066
597,08/08/2022 , 18:00:00,8785,8785
598,08/08/2022 , 18:15:00,8315,8315
599,08/08/2022 , 18:30:00,6653,6653
600,08/08/2022 , 18:45:00,6713,6713
601,08/08/2022 , 19:00:00,4669,4669
602,08/08/2022 , 19:15:00,5512,5512
603,08/08/2022 , 19:30:00,5602,5602
604,08/08/2022 , 19:45:00,4536,4536
605,08/08/2022 , 20:00:00,4883,4883
606,08/08/2022 , 20:15:00,5028,5028
607,08/08/2022 , 20:30:00,4523,4523
608,08/08/2022 , 20:45:00,3070,3070
609,08/08/2022 , 21:00:00,1875,1875
610,08/08/2022 , 21:15:00,585,585
611,08/08/2022 , 21:30:00,1898,1898
