Site Name ,VAUL11616
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

349,14/05/2019 , 07:15:00,3802,3802
350,14/05/2019 , 07:30:00,4630,4630
351,14/05/2019 , 07:45:00,5299,5299
352,14/05/2019 , 08:00:00,5758,5758
353,14/05/2019 , 08:15:00,4627,4627
354,14/05/2019 , 08:30:00,4805,4805
355,14/05/2019 , 08:45:00,7546,7546
356,14/05/2019 , 09:00:00,7958,7958
357,14/05/2019 , 09:15:00,8829,8829
358,14/05/2019 , 09:30:00,10567,10567
359,14/05/2019 , 09:45:00,11133,11133
360,14/05/2019 , 10:00:00,15731,15731
361,14/05/2019 , 10:15:00,13855,13855
362,14/05/2019 , 10:30:00,18000,18000
363,14/05/2019 , 10:45:00,18774,18774
364,14/05/2019 , 11:00:00,14978,14978
365,14/05/2019 , 11:15:00,16544,16544
366,14/05/2019 , 11:30:00,14998,14998
367,14/05/2019 , 11:45:00,17019,17019
368,14/05/2019 , 12:00:00,24470,24470
369,14/05/2019 , 12:15:00,33269,33269
370,14/05/2019 , 12:30:00,21836,21836
371,14/05/2019 , 12:45:00,16853,16853
372,14/05/2019 , 13:00:00,15553,15553
373,14/05/2019 , 13:15:00,17500,17500
374,14/05/2019 , 13:30:00,21263,21263
375,14/05/2019 , 13:45:00,19506,19506
376,14/05/2019 , 14:00:00,18009,18009
377,14/05/2019 , 14:15:00,16444,16444
378,14/05/2019 , 14:30:00,17718,17718
379,14/05/2019 , 14:45:00,17966,17966
380,14/05/2019 , 15:00:00,21432,21432
381,14/05/2019 , 15:15:00,28963,28963
382,14/05/2019 , 15:30:00,20846,20846
383,14/05/2019 , 15:45:00,14426,14426
384,14/05/2019 , 16:00:00,19058,19058
385,14/05/2019 , 16:15:00,30854,30854
386,14/05/2019 , 16:30:00,16780,16780
387,14/05/2019 , 16:45:00,14615,14615
388,14/05/2019 , 17:00:00,11021,11021
389,14/05/2019 , 17:15:00,12626,12626
390,14/05/2019 , 17:30:00,10816,10816
391,14/05/2019 , 17:45:00,11187,11187
392,14/05/2019 , 18:00:00,10600,10600
393,14/05/2019 , 18:15:00,10412,10412
394,14/05/2019 , 18:30:00,8667,8667
395,14/05/2019 , 18:45:00,8752,8752
396,14/05/2019 , 19:00:00,9475,9475
397,14/05/2019 , 19:15:00,9255,9255
398,14/05/2019 , 19:30:00,8429,8429
399,14/05/2019 , 19:45:00,6693,6693
400,14/05/2019 , 20:00:00,7056,7056
401,14/05/2019 , 20:15:00,8125,8125
402,14/05/2019 , 20:30:00,5549,5549
403,14/05/2019 , 20:45:00,5170,5170
404,14/05/2019 , 21:00:00,4112,4112
405,14/05/2019 , 21:15:00,3634,3634
406,14/05/2019 , 21:30:00,2765,2765
407,14/05/2019 , 21:45:00,2272,2272
408,14/05/2019 , 22:00:00,1567,1567
409,14/05/2019 , 22:15:00,1011,1011
410,14/05/2019 , 22:30:00,703,703
411,14/05/2019 , 22:45:00,498,498
412,14/05/2019 , 23:00:00,291,291
413,14/05/2019 , 23:15:00,139,139
414,14/05/2019 , 23:30:00,71,71
415,14/05/2019 , 23:45:00,36,36
416,14/05/2019 , 24:00:00,18,18
417,15/05/2019 , 00:15:00,9,9
418,15/05/2019 , 00:30:00,4,4
419,15/05/2019 , 00:45:00,2,2
420,15/05/2019 , 01:00:00,1,1
421,15/05/2019 , 01:15:00,0,0
422,15/05/2019 , 01:30:00,0,0
423,15/05/2019 , 01:45:00,0,0
424,15/05/2019 , 02:00:00,1,1
425,15/05/2019 , 02:15:00,0,0
426,15/05/2019 , 02:30:00,0,0
427,15/05/2019 , 02:45:00,1,1
428,15/05/2019 , 03:00:00,2,2
429,15/05/2019 , 03:15:00,4,4
430,15/05/2019 , 03:30:00,9,9
431,15/05/2019 , 03:45:00,19,19
432,15/05/2019 , 04:00:00,48,48
433,15/05/2019 , 04:15:00,114,114
434,15/05/2019 , 04:30:00,202,202
435,15/05/2019 , 04:45:00,277,277
436,15/05/2019 , 05:00:00,418,418
437,15/05/2019 , 05:15:00,548,548
438,15/05/2019 , 05:30:00,820,820
439,15/05/2019 , 05:45:00,1089,1089
440,15/05/2019 , 06:00:00,1534,1534
441,15/05/2019 , 06:15:00,1911,1911
442,15/05/2019 , 06:30:00,2545,2545
443,15/05/2019 , 06:45:00,3366,3366
444,15/05/2019 , 07:00:00,4225,4225
445,15/05/2019 , 07:15:00,4972,4972
446,15/05/2019 , 07:30:00,5120,5120
447,15/05/2019 , 07:45:00,5583,5583
448,15/05/2019 , 08:00:00,5540,5540
449,15/05/2019 , 08:15:00,6254,6254
450,15/05/2019 , 08:30:00,8002,8002
451,15/05/2019 , 08:45:00,7819,7819
452,15/05/2019 , 09:00:00,8591,8591
453,15/05/2019 , 09:15:00,6904,6904
454,15/05/2019 , 09:30:00,7304,7304
455,15/05/2019 , 09:45:00,7632,7632
456,15/05/2019 , 10:00:00,23012,23012
457,15/05/2019 , 10:15:00,28771,28771
458,15/05/2019 , 10:30:00,29947,29947
459,15/05/2019 , 10:45:00,30611,30611
460,15/05/2019 , 11:00:00,8606,8606
461,15/05/2019 , 11:15:00,9394,9394
462,15/05/2019 , 11:30:00,4328,4328
463,15/05/2019 , 11:45:00,5473,5473
464,15/05/2019 , 12:00:00,36258,36258
465,15/05/2019 , 12:15:00,39952,39952
466,15/05/2019 , 12:30:00,23854,23854
467,15/05/2019 , 12:45:00,5796,5796
468,15/05/2019 , 13:00:00,4253,4253
469,15/05/2019 , 13:15:00,10246,10246
470,15/05/2019 , 13:30:00,40438,40438
471,15/05/2019 , 13:45:00,42464,42464
472,15/05/2019 , 14:00:00,40120,40120
473,15/05/2019 , 14:15:00,11236,11236
474,15/05/2019 , 14:30:00,13545,13545
475,15/05/2019 , 14:45:00,7755,7755
476,15/05/2019 , 15:00:00,40303,40303
477,15/05/2019 , 15:15:00,46691,46691
478,15/05/2019 , 15:30:00,35078,35078
479,15/05/2019 , 15:45:00,7035,7035
480,15/05/2019 , 16:00:00,7300,7300
481,15/05/2019 , 16:15:00,10492,10492
482,15/05/2019 , 16:30:00,23119,23119
483,15/05/2019 , 16:45:00,6426,6426
484,15/05/2019 , 17:00:00,8096,8096
485,15/05/2019 , 17:15:00,7755,7755
486,15/05/2019 , 17:30:00,12136,12136
487,15/05/2019 , 17:45:00,8658,8658
488,15/05/2019 , 18:00:00,6295,6295
489,15/05/2019 , 18:15:00,14298,14298
490,15/05/2019 , 18:30:00,23019,23019
491,15/05/2019 , 18:45:00,23885,23885
492,15/05/2019 , 19:00:00,5117,5117
493,15/05/2019 , 19:15:00,3660,3660
494,15/05/2019 , 19:30:00,3286,3286
495,15/05/2019 , 19:45:00,3577,3577
496,15/05/2019 , 20:00:00,5427,5427
497,15/05/2019 , 20:15:00,5692,5692
498,15/05/2019 , 20:30:00,4193,4193
499,15/05/2019 , 20:45:00,3595,3595
500,15/05/2019 , 21:00:00,2536,2536
501,15/05/2019 , 21:15:00,2185,2185
502,15/05/2019 , 21:30:00,1279,1279
503,15/05/2019 , 21:45:00,1150,1150
504,15/05/2019 , 22:00:00,982,982
505,15/05/2019 , 22:15:00,696,696
506,15/05/2019 , 22:30:00,533,533
507,15/05/2019 , 22:45:00,426,426
508,15/05/2019 , 23:00:00,325,325
509,15/05/2019 , 23:15:00,202,202
510,15/05/2019 , 23:30:00,122,122
511,15/05/2019 , 23:45:00,60,60
512,15/05/2019 , 24:00:00,27,27
513,16/05/2019 , 00:15:00,12,12
514,16/05/2019 , 00:30:00,6,6
515,16/05/2019 , 00:45:00,2,2
516,16/05/2019 , 01:00:00,2,2
517,16/05/2019 , 01:15:00,0,0
518,16/05/2019 , 01:30:00,0,0
519,16/05/2019 , 01:45:00,0,0
520,16/05/2019 , 02:00:00,0,0
521,16/05/2019 , 02:15:00,0,0
522,16/05/2019 , 02:30:00,0,0
523,16/05/2019 , 02:45:00,1,1
524,16/05/2019 , 03:00:00,3,3
525,16/05/2019 , 03:15:00,5,5
526,16/05/2019 , 03:30:00,13,13
527,16/05/2019 , 03:45:00,28,28
528,16/05/2019 , 04:00:00,59,59
529,16/05/2019 , 04:15:00,114,114
530,16/05/2019 , 04:30:00,205,205
531,16/05/2019 , 04:45:00,337,337
532,16/05/2019 , 05:00:00,503,503
533,16/05/2019 , 05:15:00,693,693
534,16/05/2019 , 05:30:00,888,888
535,16/05/2019 , 05:45:00,1166,1166
536,16/05/2019 , 06:00:00,1378,1378
537,16/05/2019 , 06:15:00,1641,1641
538,16/05/2019 , 06:30:00,2219,2219
539,16/05/2019 , 06:45:00,1916,1916
540,16/05/2019 , 07:00:00,2003,2003
541,16/05/2019 , 07:15:00,2109,2109
542,16/05/2019 , 07:30:00,3445,3445
543,16/05/2019 , 07:45:00,10326,10326
544,16/05/2019 , 08:00:00,9944,9944
545,16/05/2019 , 08:15:00,7724,7724
546,16/05/2019 , 08:30:00,2655,2655
547,16/05/2019 , 08:45:00,2768,2768
548,16/05/2019 , 09:00:00,3427,3427
549,16/05/2019 , 09:15:00,2925,2925
550,16/05/2019 , 09:30:00,3120,3120
551,16/05/2019 , 09:45:00,8171,8171
552,16/05/2019 , 10:00:00,17199,17199
553,16/05/2019 , 10:15:00,29615,29615
554,16/05/2019 , 10:30:00,31071,31071
555,16/05/2019 , 10:45:00,31926,31926
556,16/05/2019 , 11:00:00,13991,13991
557,16/05/2019 , 11:15:00,7258,7258
558,16/05/2019 , 11:30:00,4217,4217
559,16/05/2019 , 11:45:00,8347,8347
560,16/05/2019 , 12:00:00,39969,39969
561,16/05/2019 , 12:15:00,40581,40581
562,16/05/2019 , 12:30:00,31129,31129
563,16/05/2019 , 12:45:00,6117,6117
564,16/05/2019 , 13:00:00,3837,3837
565,16/05/2019 , 13:15:00,10342,10342
566,16/05/2019 , 13:30:00,34847,34847
567,16/05/2019 , 13:45:00,42995,42995
568,16/05/2019 , 14:00:00,41051,41051
569,16/05/2019 , 14:15:00,7592,7592
570,16/05/2019 , 14:30:00,7386,7386
571,16/05/2019 , 14:45:00,6544,6544
572,16/05/2019 , 15:00:00,24221,24221
573,16/05/2019 , 15:15:00,41377,41377
574,16/05/2019 , 15:30:00,41266,41266
575,16/05/2019 , 15:45:00,40527,40527
576,16/05/2019 , 16:00:00,39710,39710
577,16/05/2019 , 16:15:00,38731,38731
578,16/05/2019 , 16:30:00,37809,37809
579,16/05/2019 , 16:45:00,23018,23018
580,16/05/2019 , 17:00:00,34054,34054
581,16/05/2019 , 17:15:00,34209,34209
582,16/05/2019 , 17:30:00,32780,32780
583,16/05/2019 , 17:45:00,18503,18503
584,16/05/2019 , 18:00:00,29743,29743
585,16/05/2019 , 18:15:00,28994,28994
586,16/05/2019 , 18:30:00,23984,23984
587,16/05/2019 , 18:45:00,15239,15239
588,16/05/2019 , 19:00:00,7027,7027
589,16/05/2019 , 19:15:00,7749,7749
590,16/05/2019 , 19:30:00,18424,18424
591,16/05/2019 , 19:45:00,18245,18245
592,16/05/2019 , 20:00:00,11138,11138
593,16/05/2019 , 20:15:00,5046,5046
594,16/05/2019 , 20:30:00,3743,3743
595,16/05/2019 , 20:45:00,4233,4233
596,16/05/2019 , 21:00:00,3773,3773
597,16/05/2019 , 21:15:00,4585,4585
598,16/05/2019 , 21:30:00,2106,2106
599,16/05/2019 , 21:45:00,707,707
600,16/05/2019 , 22:00:00,849,849
601,16/05/2019 , 22:15:00,1117,1117
602,16/05/2019 , 22:30:00,900,900
603,16/05/2019 , 22:45:00,633,633
604,16/05/2019 , 23:00:00,436,436
605,16/05/2019 , 23:15:00,222,222
606,16/05/2019 , 23:30:00,114,114
607,16/05/2019 , 23:45:00,62,62
