Site Name ,POKE,,,
Site Number ,2,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11619,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
10201,18/09/2020 , 19:15:00,1924,1924
10202,18/09/2020 , 19:30:00,1642,1642
10203,18/09/2020 , 19:45:00,1043,1043
10204,18/09/2020 , 20:00:00,404,404
10205,18/09/2020 , 20:15:00,122,122
10206,18/09/2020 , 20:30:00,34,34
10207,18/09/2020 , 20:45:00,5,5
10208,18/09/2020 , 21:00:00,0,0
10209,18/09/2020 , 21:15:00,0,0
10210,18/09/2020 , 21:30:00,0,0
10211,18/09/2020 , 21:45:00,0,0
10212,18/09/2020 , 22:00:00,0,0
10213,18/09/2020 , 22:15:00,0,0
10214,18/09/2020 , 22:30:00,0,0
10215,18/09/2020 , 22:45:00,0,0
10216,18/09/2020 , 23:00:00,0,0
10217,18/09/2020 , 23:15:00,0,0
10218,18/09/2020 , 23:30:00,0,0
10219,18/09/2020 , 23:45:00,0,0
10220,18/09/2020 , 24:00:00,0,0
10221,19/09/2020 , 00:15:00,0,0
10222,19/09/2020 , 00:30:00,0,0
10223,19/09/2020 , 00:45:00,0,0
10224,19/09/2020 , 01:00:00,0,0
10225,19/09/2020 , 01:15:00,0,0
10226,19/09/2020 , 01:30:00,0,0
10227,19/09/2020 , 01:45:00,0,0
10228,19/09/2020 , 02:00:00,0,0
10229,19/09/2020 , 02:15:00,0,0
10230,19/09/2020 , 02:30:00,0,0
10231,19/09/2020 , 02:45:00,0,0
10232,19/09/2020 , 03:00:00,0,0
10233,19/09/2020 , 03:15:00,0,0
10234,19/09/2020 , 03:30:00,0,0
10235,19/09/2020 , 03:45:00,0,0
10236,19/09/2020 , 04:00:00,0,0
10237,19/09/2020 , 04:15:00,0,0
10238,19/09/2020 , 04:30:00,0,0
10239,19/09/2020 , 04:45:00,0,0
10240,19/09/2020 , 05:00:00,0,0
10241,19/09/2020 , 05:15:00,0,0
10242,19/09/2020 , 05:30:00,0,0
10243,19/09/2020 , 05:45:00,0,0
10244,19/09/2020 , 06:00:00,0,0
10245,19/09/2020 , 06:15:00,0,0
10246,19/09/2020 , 06:30:00,0,0
10247,19/09/2020 , 06:45:00,0,0
10248,19/09/2020 , 07:00:00,5,5
10249,19/09/2020 , 07:15:00,32,32
10250,19/09/2020 , 07:30:00,81,81
10251,19/09/2020 , 07:45:00,256,256
10252,19/09/2020 , 08:00:00,548,548
10253,19/09/2020 , 08:15:00,941,941
10254,19/09/2020 , 08:30:00,966,966
10255,19/09/2020 , 08:45:00,1901,1901
10256,19/09/2020 , 09:00:00,2309,2309
10257,19/09/2020 , 09:15:00,2526,2526
10258,19/09/2020 , 09:30:00,2664,2664
10259,19/09/2020 , 09:45:00,2241,2241
10260,19/09/2020 , 10:00:00,4244,4244
10261,19/09/2020 , 10:15:00,6572,6572
10262,19/09/2020 , 10:30:00,5556,5556
10263,19/09/2020 , 10:45:00,2802,2802
10264,19/09/2020 , 11:00:00,6673,6673
10265,19/09/2020 , 11:15:00,7944,7944
10266,19/09/2020 , 11:30:00,8225,8225
10267,19/09/2020 , 11:45:00,6793,6793
10268,19/09/2020 , 12:00:00,10723,10723
10269,19/09/2020 , 12:15:00,11185,11185
10270,19/09/2020 , 12:30:00,14770,14770
10271,19/09/2020 , 12:45:00,18843,18843
10272,19/09/2020 , 13:00:00,16906,16906
10273,19/09/2020 , 13:15:00,10535,10535
10274,19/09/2020 , 13:30:00,8502,8502
10275,19/09/2020 , 13:45:00,13129,13129
10276,19/09/2020 , 14:00:00,16516,16516
10277,19/09/2020 , 14:15:00,17047,17047
10278,19/09/2020 , 14:30:00,11566,11566
10279,19/09/2020 , 14:45:00,15440,15440
10280,19/09/2020 , 15:00:00,15190,15190
10281,19/09/2020 , 15:15:00,11255,11255
10282,19/09/2020 , 15:30:00,8106,8106
10283,19/09/2020 , 15:45:00,6116,6116
10284,19/09/2020 , 16:00:00,4120,4120
10285,19/09/2020 , 16:15:00,3705,3705
10286,19/09/2020 , 16:30:00,7771,7771
10287,19/09/2020 , 16:45:00,7564,7564
10288,19/09/2020 , 17:00:00,4638,4638
10289,19/09/2020 , 17:15:00,3909,3909
10290,19/09/2020 , 17:30:00,4885,4885
10291,19/09/2020 , 17:45:00,3715,3715
10292,19/09/2020 , 18:00:00,3824,3824
10293,19/09/2020 , 18:15:00,3020,3020
10294,19/09/2020 , 18:30:00,1736,1736
10295,19/09/2020 , 18:45:00,1650,1650
10296,19/09/2020 , 19:00:00,1717,1717
10297,19/09/2020 , 19:15:00,1390,1390
10298,19/09/2020 , 19:30:00,673,673
10299,19/09/2020 , 19:45:00,267,267
10300,19/09/2020 , 20:00:00,44,44
10301,19/09/2020 , 20:15:00,25,25
10302,19/09/2020 , 20:30:00,7,7
10303,19/09/2020 , 20:45:00,0,0
10304,19/09/2020 , 21:00:00,0,0
10305,19/09/2020 , 21:15:00,0,0
10306,19/09/2020 , 21:30:00,0,0
10307,19/09/2020 , 21:45:00,0,0
10308,19/09/2020 , 22:00:00,0,0
10309,19/09/2020 , 22:15:00,0,0
10310,19/09/2020 , 22:30:00,0,0
10311,19/09/2020 , 22:45:00,0,0
10312,19/09/2020 , 23:00:00,0,0
10313,19/09/2020 , 23:15:00,0,0
10314,19/09/2020 , 23:30:00,0,0
10315,19/09/2020 , 23:45:00,0,0
10316,19/09/2020 , 24:00:00,0,0
10317,20/09/2020 , 00:15:00,0,0
10318,20/09/2020 , 00:30:00,0,0
10319,20/09/2020 , 00:45:00,0,0
10320,20/09/2020 , 01:00:00,0,0
10321,20/09/2020 , 01:15:00,0,0
10322,20/09/2020 , 01:30:00,0,0
10323,20/09/2020 , 01:45:00,0,0
10324,20/09/2020 , 02:00:00,0,0
10325,20/09/2020 , 02:15:00,0,0
10326,20/09/2020 , 02:30:00,0,0
10327,20/09/2020 , 02:45:00,0,0
10328,20/09/2020 , 03:00:00,0,0
10329,20/09/2020 , 03:15:00,0,0
10330,20/09/2020 , 03:30:00,0,0
10331,20/09/2020 , 03:45:00,0,0
10332,20/09/2020 , 04:00:00,0,0
10333,20/09/2020 , 04:15:00,0,0
10334,20/09/2020 , 04:30:00,0,0
10335,20/09/2020 , 04:45:00,0,0
10336,20/09/2020 , 05:00:00,0,0
10337,20/09/2020 , 05:15:00,0,0
10338,20/09/2020 , 05:30:00,0,0
10339,20/09/2020 , 05:45:00,0,0
10340,20/09/2020 , 06:00:00,0,0
10341,20/09/2020 , 06:15:00,0,0
10342,20/09/2020 , 06:30:00,0,0
10343,20/09/2020 , 06:45:00,0,0
10344,20/09/2020 , 07:00:00,8,8
10345,20/09/2020 , 07:15:00,42,42
10346,20/09/2020 , 07:30:00,138,138
10347,20/09/2020 , 07:45:00,327,327
10348,20/09/2020 , 08:00:00,645,645
10349,20/09/2020 , 08:15:00,913,913
10350,20/09/2020 , 08:30:00,1118,1118
10351,20/09/2020 , 08:45:00,1253,1253
10352,20/09/2020 , 09:00:00,1941,1941
10353,20/09/2020 , 09:15:00,2981,2981
10354,20/09/2020 , 09:30:00,3879,3879
10355,20/09/2020 , 09:45:00,4522,4522
10356,20/09/2020 , 10:00:00,6643,6643
10357,20/09/2020 , 10:15:00,9300,9300
10358,20/09/2020 , 10:30:00,12968,12968
10359,20/09/2020 , 10:45:00,12275,12275
10360,20/09/2020 , 11:00:00,10819,10819
10361,20/09/2020 , 11:15:00,15067,15067
10362,20/09/2020 , 11:30:00,7941,7941
10363,20/09/2020 , 11:45:00,9937,9937
10364,20/09/2020 , 12:00:00,9849,9849
10365,20/09/2020 , 12:15:00,10110,10110
10366,20/09/2020 , 12:30:00,10043,10043
10367,20/09/2020 , 12:45:00,9489,9489
10368,20/09/2020 , 13:00:00,9003,9003
10369,20/09/2020 , 13:15:00,9044,9044
10370,20/09/2020 , 13:30:00,9986,9986
10371,20/09/2020 , 13:45:00,16453,16453
10372,20/09/2020 , 14:00:00,24576,24576
10373,20/09/2020 , 14:15:00,24299,24299
10374,20/09/2020 , 14:30:00,24362,24362
10375,20/09/2020 , 14:45:00,23640,23640
10376,20/09/2020 , 15:00:00,17777,17777
10377,20/09/2020 , 15:15:00,11298,11298
10378,20/09/2020 , 15:30:00,12976,12976
10379,20/09/2020 , 15:45:00,5149,5149
10380,20/09/2020 , 16:00:00,5757,5757
10381,20/09/2020 , 16:15:00,9816,9816
10382,20/09/2020 , 16:30:00,10783,10783
10383,20/09/2020 , 16:45:00,6816,6816
10384,20/09/2020 , 17:00:00,4953,4953
10385,20/09/2020 , 17:15:00,4365,4365
10386,20/09/2020 , 17:30:00,5867,5867
10387,20/09/2020 , 17:45:00,7020,7020
10388,20/09/2020 , 18:00:00,4569,4569
10389,20/09/2020 , 18:15:00,2712,2712
10390,20/09/2020 , 18:30:00,2944,2944
10391,20/09/2020 , 18:45:00,3467,3467
10392,20/09/2020 , 19:00:00,2680,2680
10393,20/09/2020 , 19:15:00,1548,1548
10394,20/09/2020 , 19:30:00,1050,1050
10395,20/09/2020 , 19:45:00,659,659
10396,20/09/2020 , 20:00:00,335,335
10397,20/09/2020 , 20:15:00,111,111
10398,20/09/2020 , 20:30:00,24,24
10399,20/09/2020 , 20:45:00,3,3
10400,20/09/2020 , 21:00:00,0,0
10401,20/09/2020 , 21:15:00,0,0
10402,20/09/2020 , 21:30:00,0,0
10403,20/09/2020 , 21:45:00,0,0
10404,20/09/2020 , 22:00:00,0,0
10405,20/09/2020 , 22:15:00,0,0
10406,20/09/2020 , 22:30:00,0,0
10407,20/09/2020 , 22:45:00,0,0
10408,20/09/2020 , 23:00:00,0,0
10409,20/09/2020 , 23:15:00,0,0
10410,20/09/2020 , 23:30:00,0,0
10411,20/09/2020 , 23:45:00,0,0
10412,20/09/2020 , 24:00:00,0,0
10413,21/09/2020 , 00:15:00,0,0
10414,21/09/2020 , 00:30:00,0,0
10415,21/09/2020 , 00:45:00,0,0
10416,21/09/2020 , 01:00:00,0,0
10417,21/09/2020 , 01:15:00,0,0
10418,21/09/2020 , 01:30:00,0,0
10419,21/09/2020 , 01:45:00,0,0
10420,21/09/2020 , 02:00:00,0,0
10421,21/09/2020 , 02:15:00,0,0
10422,21/09/2020 , 02:30:00,0,0
10423,21/09/2020 , 02:45:00,0,0
10424,21/09/2020 , 03:00:00,0,0
10425,21/09/2020 , 03:15:00,0,0
10426,21/09/2020 , 03:30:00,0,0
10427,21/09/2020 , 03:45:00,0,0
10428,21/09/2020 , 04:00:00,0,0
10429,21/09/2020 , 04:15:00,0,0
10430,21/09/2020 , 04:30:00,0,0
10431,21/09/2020 , 04:45:00,0,0
10432,21/09/2020 , 05:00:00,0,0
10433,21/09/2020 , 05:15:00,0,0
10434,21/09/2020 , 05:30:00,0,0
10435,21/09/2020 , 05:45:00,0,0
10436,21/09/2020 , 06:00:00,0,0
10437,21/09/2020 , 06:15:00,0,0
10438,21/09/2020 , 06:30:00,0,0
10439,21/09/2020 , 06:45:00,0,0
10440,21/09/2020 , 07:00:00,7,7
10441,21/09/2020 , 07:15:00,47,47
10442,21/09/2020 , 07:30:00,168,168
10443,21/09/2020 , 07:45:00,392,392
10444,21/09/2020 , 08:00:00,700,700
10445,21/09/2020 , 08:15:00,1050,1050
10446,21/09/2020 , 08:30:00,1352,1352
10447,21/09/2020 , 08:45:00,1596,1596
10448,21/09/2020 , 09:00:00,2095,2095
10449,21/09/2020 , 09:15:00,3358,3358
10450,21/09/2020 , 09:30:00,6264,6264
10451,21/09/2020 , 09:45:00,9590,9590
10452,21/09/2020 , 10:00:00,12117,12117
10453,21/09/2020 , 10:15:00,13130,13130
10454,21/09/2020 , 10:30:00,14157,14157
10455,21/09/2020 , 10:45:00,16757,16757
10456,21/09/2020 , 11:00:00,17518,17518
10457,21/09/2020 , 11:15:00,18985,18985
10458,21/09/2020 , 11:30:00,17264,17264
10459,21/09/2020 , 11:45:00,18455,18455
10460,21/09/2020 , 12:00:00,21755,21755
10461,21/09/2020 , 12:15:00,22550,22550
10462,21/09/2020 , 12:30:00,23230,23230
10463,21/09/2020 , 12:45:00,23808,23808
10464,21/09/2020 , 13:00:00,24333,24333
10465,21/09/2020 , 13:15:00,24754,24754
10466,21/09/2020 , 13:30:00,25189,25189
10467,21/09/2020 , 13:45:00,25597,25597
10468,21/09/2020 , 14:00:00,25931,25931
10469,21/09/2020 , 14:15:00,26270,26270
10470,21/09/2020 , 14:30:00,25916,25916
10471,21/09/2020 , 14:45:00,26301,26301
10472,21/09/2020 , 15:00:00,17527,17527
10473,21/09/2020 , 15:15:00,11549,11549
10474,21/09/2020 , 15:30:00,24769,24769
10475,21/09/2020 , 15:45:00,24415,24415
10476,21/09/2020 , 16:00:00,23371,23371
10477,21/09/2020 , 16:15:00,9589,9589
10478,21/09/2020 , 16:30:00,7168,7168
10479,21/09/2020 , 16:45:00,4029,4029
10480,21/09/2020 , 17:00:00,3615,3615
10481,21/09/2020 , 17:15:00,3092,3092
10482,21/09/2020 , 17:30:00,6442,6442
10483,21/09/2020 , 17:45:00,4318,4318
10484,21/09/2020 , 18:00:00,7185,7185
10485,21/09/2020 , 18:15:00,6948,6948
10486,21/09/2020 , 18:30:00,5382,5382
10487,21/09/2020 , 18:45:00,3797,3797
10488,21/09/2020 , 19:00:00,2211,2211
10489,21/09/2020 , 19:15:00,1858,1858
10490,21/09/2020 , 19:30:00,1616,1616
10491,21/09/2020 , 19:45:00,682,682
10492,21/09/2020 , 20:00:00,252,252
10493,21/09/2020 , 20:15:00,77,77
10494,21/09/2020 , 20:30:00,15,15
10495,21/09/2020 , 20:45:00,1,1
10496,21/09/2020 , 21:00:00,0,0
10497,21/09/2020 , 21:15:00,0,0
10498,21/09/2020 , 21:30:00,0,0
10499,21/09/2020 , 21:45:00,0,0
10500,21/09/2020 , 22:00:00,0,0
10501,21/09/2020 , 22:15:00,0,0
10502,21/09/2020 , 22:30:00,0,0
10503,21/09/2020 , 22:45:00,0,0
10504,21/09/2020 , 23:00:00,0,0
10505,21/09/2020 , 23:15:00,0,0
10506,21/09/2020 , 23:30:00,0,0
10507,21/09/2020 , 23:45:00,0,0
10508,21/09/2020 , 24:00:00,0,0
10509,22/09/2020 , 00:15:00,0,0
10510,22/09/2020 , 00:30:00,0,0
10511,22/09/2020 , 00:45:00,0,0
10512,22/09/2020 , 01:00:00,0,0
10513,22/09/2020 , 01:15:00,0,0
10514,22/09/2020 , 01:30:00,0,0
10515,22/09/2020 , 01:45:00,0,0
10516,22/09/2020 , 02:00:00,0,0
10517,22/09/2020 , 02:15:00,0,0
10518,22/09/2020 , 02:30:00,0,0
10519,22/09/2020 , 02:45:00,0,0
10520,22/09/2020 , 03:00:00,0,0
10521,22/09/2020 , 03:15:00,0,0
10522,22/09/2020 , 03:30:00,0,0
10523,22/09/2020 , 03:45:00,0,0
10524,22/09/2020 , 04:00:00,0,0
10525,22/09/2020 , 04:15:00,0,0
10526,22/09/2020 , 04:30:00,0,0
10527,22/09/2020 , 04:45:00,0,0
10528,22/09/2020 , 05:00:00,0,0
10529,22/09/2020 , 05:15:00,0,0
10530,22/09/2020 , 05:30:00,0,0
10531,22/09/2020 , 05:45:00,0,0
10532,22/09/2020 , 06:00:00,0,0
10533,22/09/2020 , 06:15:00,0,0
10534,22/09/2020 , 06:30:00,0,0
10535,22/09/2020 , 06:45:00,0,0
10536,22/09/2020 , 07:00:00,5,5
10537,22/09/2020 , 07:15:00,33,33
10538,22/09/2020 , 07:30:00,133,133
10539,22/09/2020 , 07:45:00,398,398
10540,22/09/2020 , 08:00:00,768,768
10541,22/09/2020 , 08:15:00,1173,1173
10542,22/09/2020 , 08:30:00,1560,1560
10543,22/09/2020 , 08:45:00,1872,1872
10544,22/09/2020 , 09:00:00,2284,2284
10545,22/09/2020 , 09:15:00,3078,3078
10546,22/09/2020 , 09:30:00,4884,4884
10547,22/09/2020 , 09:45:00,8816,8816
10548,22/09/2020 , 10:00:00,12911,12911
10549,22/09/2020 , 10:15:00,13917,13917
10550,22/09/2020 , 10:30:00,15796,15796
10551,22/09/2020 , 10:45:00,18662,18662
10552,22/09/2020 , 11:00:00,18765,18765
10553,22/09/2020 , 11:15:00,20841,20841
10554,22/09/2020 , 11:30:00,17286,17286
10555,22/09/2020 , 11:45:00,20125,20125
10556,22/09/2020 , 12:00:00,23248,23248
10557,22/09/2020 , 12:15:00,23981,23981
10558,22/09/2020 , 12:30:00,24634,24634
10559,22/09/2020 , 12:45:00,25228,25228
10560,22/09/2020 , 13:00:00,25667,25667
10561,22/09/2020 , 13:15:00,24851,24851
10562,22/09/2020 , 13:30:00,22243,22243
10563,22/09/2020 , 13:45:00,21580,21580
10564,22/09/2020 , 14:00:00,24214,24214
10565,22/09/2020 , 14:15:00,24161,24161
10566,22/09/2020 , 14:30:00,23791,23791
10567,22/09/2020 , 14:45:00,23255,23255
10568,22/09/2020 , 15:00:00,15731,15731
10569,22/09/2020 , 15:15:00,8966,8966
10570,22/09/2020 , 15:30:00,22229,22229
10571,22/09/2020 , 15:45:00,22150,22150
10572,22/09/2020 , 16:00:00,21071,21071
10573,22/09/2020 , 16:15:00,6460,6460
10574,22/09/2020 , 16:30:00,4576,4576
10575,22/09/2020 , 16:45:00,4284,4284
10576,22/09/2020 , 17:00:00,4839,4839
10577,22/09/2020 , 17:15:00,4225,4225
10578,22/09/2020 , 17:30:00,10325,10325
10579,22/09/2020 , 17:45:00,7663,7663
10580,22/09/2020 , 18:00:00,8092,8092
10581,22/09/2020 , 18:15:00,6255,6255
10582,22/09/2020 , 18:30:00,4683,4683
10583,22/09/2020 , 18:45:00,3133,3133
10584,22/09/2020 , 19:00:00,1860,1860
10585,22/09/2020 , 19:15:00,1219,1219
10586,22/09/2020 , 19:30:00,833,833
10587,22/09/2020 , 19:45:00,472,472
10588,22/09/2020 , 20:00:00,183,183
10589,22/09/2020 , 20:15:00,50,50
10590,22/09/2020 , 20:30:00,8,8
10591,22/09/2020 , 20:45:00,1,1
10592,22/09/2020 , 21:00:00,0,0
10593,22/09/2020 , 21:15:00,0,0
10594,22/09/2020 , 21:30:00,0,0
10595,22/09/2020 , 21:45:00,0,0
10596,22/09/2020 , 22:00:00,0,0
10597,22/09/2020 , 22:15:00,0,0
10598,22/09/2020 , 22:30:00,0,0
10599,22/09/2020 , 22:45:00,0,0
10600,22/09/2020 , 23:00:00,0,0
10601,22/09/2020 , 23:15:00,0,0
10602,22/09/2020 , 23:30:00,0,0
10603,22/09/2020 , 23:45:00,0,0
10604,22/09/2020 , 24:00:00,0,0
10605,23/09/2020 , 00:15:00,0,0
10606,23/09/2020 , 00:30:00,0,0
10607,23/09/2020 , 00:45:00,0,0
10608,23/09/2020 , 01:00:00,0,0
10609,23/09/2020 , 01:15:00,0,0
10610,23/09/2020 , 01:30:00,0,0
10611,23/09/2020 , 01:45:00,0,0
10612,23/09/2020 , 02:00:00,0,0
10613,23/09/2020 , 02:15:00,0,0
10614,23/09/2020 , 02:30:00,0,0
10615,23/09/2020 , 02:45:00,0,0
10616,23/09/2020 , 03:00:00,0,0
10617,23/09/2020 , 03:15:00,0,0
10618,23/09/2020 , 03:30:00,0,0
10619,23/09/2020 , 03:45:00,0,0
10620,23/09/2020 , 04:00:00,0,0
10621,23/09/2020 , 04:15:00,0,0
10622,23/09/2020 , 04:30:00,0,0
10623,23/09/2020 , 04:45:00,0,0
10624,23/09/2020 , 05:00:00,0,0
10625,23/09/2020 , 05:15:00,0,0
10626,23/09/2020 , 05:30:00,0,0
10627,23/09/2020 , 05:45:00,0,0
10628,23/09/2020 , 06:00:00,0,0
10629,23/09/2020 , 06:15:00,0,0
10630,23/09/2020 , 06:30:00,0,0
10631,23/09/2020 , 06:45:00,0,0
10632,23/09/2020 , 07:00:00,0,0
10633,23/09/2020 , 07:15:00,10,10
10634,23/09/2020 , 07:30:00,42,42
10635,23/09/2020 , 07:45:00,106,106
10636,23/09/2020 , 08:00:00,241,241
10637,23/09/2020 , 08:15:00,361,361
10638,23/09/2020 , 08:30:00,436,436
10639,23/09/2020 , 08:45:00,677,677
10640,23/09/2020 , 09:00:00,1009,1009
10641,23/09/2020 , 09:15:00,1042,1042
10642,23/09/2020 , 09:30:00,1081,1081
10643,23/09/2020 , 09:45:00,1369,1369
10644,23/09/2020 , 10:00:00,2117,2117
10645,23/09/2020 , 10:15:00,2142,2142
10646,23/09/2020 , 10:30:00,3255,3255
10647,23/09/2020 , 10:45:00,4514,4514
10648,23/09/2020 , 11:00:00,4971,4971
10649,23/09/2020 , 11:15:00,5566,5566
10650,23/09/2020 , 11:30:00,8674,8674
10651,23/09/2020 , 11:45:00,12985,12985
10652,23/09/2020 , 12:00:00,11661,11661
10653,23/09/2020 , 12:15:00,10889,10889
10654,23/09/2020 , 12:30:00,10188,10188
10655,23/09/2020 , 12:45:00,10720,10720
10656,23/09/2020 , 13:00:00,8432,8432
10657,23/09/2020 , 13:15:00,9179,9179
10658,23/09/2020 , 13:30:00,9897,9897
10659,23/09/2020 , 13:45:00,9594,9594
10660,23/09/2020 , 14:00:00,8559,8559
10661,23/09/2020 , 14:15:00,8909,8909
10662,23/09/2020 , 14:30:00,9686,9686
10663,23/09/2020 , 14:45:00,10415,10415
10664,23/09/2020 , 15:00:00,9430,9430
10665,23/09/2020 , 15:15:00,8824,8824
10666,23/09/2020 , 15:30:00,7872,7872
10667,23/09/2020 , 15:45:00,6543,6543
10668,23/09/2020 , 16:00:00,6183,6183
10669,23/09/2020 , 16:15:00,6046,6046
10670,23/09/2020 , 16:30:00,5322,5322
10671,23/09/2020 , 16:45:00,4542,4542
10672,23/09/2020 , 17:00:00,3411,3411
10673,23/09/2020 , 17:15:00,2745,2745
10674,23/09/2020 , 17:30:00,2345,2345
10675,23/09/2020 , 17:45:00,2135,2135
10676,23/09/2020 , 18:00:00,1932,1932
10677,23/09/2020 , 18:15:00,1754,1754
10678,23/09/2020 , 18:30:00,1318,1318
10679,23/09/2020 , 18:45:00,964,964
10680,23/09/2020 , 19:00:00,645,645
10681,23/09/2020 , 19:15:00,371,371
10682,23/09/2020 , 19:30:00,182,182
10683,23/09/2020 , 19:45:00,82,82
10684,23/09/2020 , 20:00:00,32,32
10685,23/09/2020 , 20:15:00,8,8
10686,23/09/2020 , 20:30:00,1,1
10687,23/09/2020 , 20:45:00,0,0
10688,23/09/2020 , 21:00:00,0,0
10689,23/09/2020 , 21:15:00,0,0
10690,23/09/2020 , 21:30:00,0,0
10691,23/09/2020 , 21:45:00,0,0
10692,23/09/2020 , 22:00:00,0,0
10693,23/09/2020 , 22:15:00,0,0
10694,23/09/2020 , 22:30:00,0,0
10695,23/09/2020 , 22:45:00,0,0
10696,23/09/2020 , 23:00:00,0,0
10697,23/09/2020 , 23:15:00,0,0
10698,23/09/2020 , 23:30:00,0,0
10699,23/09/2020 , 23:45:00,0,0
10700,23/09/2020 , 24:00:00,0,0
10701,24/09/2020 , 00:15:00,0,0
10702,24/09/2020 , 00:30:00,0,0
10703,24/09/2020 , 00:45:00,0,0
10704,24/09/2020 , 01:00:00,0,0
10705,24/09/2020 , 01:15:00,0,0
10706,24/09/2020 , 01:30:00,0,0
10707,24/09/2020 , 01:45:00,0,0
10708,24/09/2020 , 02:00:00,0,0
10709,24/09/2020 , 02:15:00,0,0
10710,24/09/2020 , 02:30:00,0,0
10711,24/09/2020 , 02:45:00,0,0
10712,24/09/2020 , 03:00:00,0,0
10713,24/09/2020 , 03:15:00,0,0
10714,24/09/2020 , 03:30:00,0,0
10715,24/09/2020 , 03:45:00,0,0
10716,24/09/2020 , 04:00:00,0,0
10717,24/09/2020 , 04:15:00,0,0
10718,24/09/2020 , 04:30:00,0,0
10719,24/09/2020 , 04:45:00,0,0
10720,24/09/2020 , 05:00:00,0,0
10721,24/09/2020 , 05:15:00,0,0
10722,24/09/2020 , 05:30:00,0,0
10723,24/09/2020 , 05:45:00,0,0
10724,24/09/2020 , 06:00:00,0,0
10725,24/09/2020 , 06:15:00,0,0
10726,24/09/2020 , 06:30:00,0,0
10727,24/09/2020 , 06:45:00,0,0
10728,24/09/2020 , 07:00:00,0,0
10729,24/09/2020 , 07:15:00,3,3
10730,24/09/2020 , 07:30:00,24,24
10731,24/09/2020 , 07:45:00,71,71
10732,24/09/2020 , 08:00:00,149,149
10733,24/09/2020 , 08:15:00,279,279
10734,24/09/2020 , 08:30:00,511,511
10735,24/09/2020 , 08:45:00,818,818
10736,24/09/2020 , 09:00:00,1146,1146
10737,24/09/2020 , 09:15:00,1506,1506
10738,24/09/2020 , 09:30:00,1706,1706
10739,24/09/2020 , 09:45:00,1591,1591
10740,24/09/2020 , 10:00:00,1332,1332
10741,24/09/2020 , 10:15:00,1378,1378
10742,24/09/2020 , 10:30:00,1686,1686
10743,24/09/2020 , 10:45:00,2615,2615
10744,24/09/2020 , 11:00:00,3717,3717
10745,24/09/2020 , 11:15:00,4211,4211
10746,24/09/2020 , 11:30:00,4558,4558
10747,24/09/2020 , 11:45:00,4979,4979
10748,24/09/2020 , 12:00:00,5876,5876
10749,24/09/2020 , 12:15:00,5883,5883
10750,24/09/2020 , 12:30:00,5685,5685
10751,24/09/2020 , 12:45:00,5757,5757
10752,24/09/2020 , 13:00:00,6301,6301
10753,24/09/2020 , 13:15:00,6171,6171
10754,24/09/2020 , 13:30:00,5992,5992
10755,24/09/2020 , 13:45:00,6468,6468
10756,24/09/2020 , 14:00:00,6271,6271
10757,24/09/2020 , 14:15:00,6120,6120
10758,24/09/2020 , 14:30:00,6526,6526
10759,24/09/2020 , 14:45:00,6784,6784
10760,24/09/2020 , 15:00:00,8181,8181
10761,24/09/2020 , 15:15:00,7380,7380
10762,24/09/2020 , 15:30:00,5608,5608
10763,24/09/2020 , 15:45:00,4178,4178
10764,24/09/2020 , 16:00:00,3582,3582
10765,24/09/2020 , 16:15:00,3194,3194
10766,24/09/2020 , 16:30:00,3129,3129
10767,24/09/2020 , 16:45:00,3189,3189
10768,24/09/2020 , 17:00:00,3268,3268
10769,24/09/2020 , 17:15:00,2791,2791
10770,24/09/2020 , 17:30:00,2500,2500
10771,24/09/2020 , 17:45:00,2551,2551
10772,24/09/2020 , 18:00:00,2180,2180
10773,24/09/2020 , 18:15:00,1776,1776
10774,24/09/2020 , 18:30:00,1376,1376
10775,24/09/2020 , 18:45:00,940,940
10776,24/09/2020 , 19:00:00,516,516
10777,24/09/2020 , 19:15:00,331,331
10778,24/09/2020 , 19:30:00,212,212
10779,24/09/2020 , 19:45:00,110,110
10780,24/09/2020 , 20:00:00,39,39
10781,24/09/2020 , 20:15:00,8,8
10782,24/09/2020 , 20:30:00,0,0
10783,24/09/2020 , 20:45:00,0,0
10784,24/09/2020 , 21:00:00,0,0
10785,24/09/2020 , 21:15:00,0,0
10786,24/09/2020 , 21:30:00,0,0
10787,24/09/2020 , 21:45:00,0,0
10788,24/09/2020 , 22:00:00,0,0
10789,24/09/2020 , 22:15:00,0,0
10790,24/09/2020 , 22:30:00,0,0
10791,24/09/2020 , 22:45:00,0,0
10792,24/09/2020 , 23:00:00,0,0
10793,24/09/2020 , 23:15:00,0,0
10794,24/09/2020 , 23:30:00,0,0
10795,24/09/2020 , 23:45:00,0,0
10796,24/09/2020 , 24:00:00,0,0
10797,25/09/2020 , 00:15:00,0,0
10798,25/09/2020 , 00:30:00,0,0
10799,25/09/2020 , 00:45:00,0,0
10800,25/09/2020 , 01:00:00,0,0
10801,25/09/2020 , 01:15:00,0,0
10802,25/09/2020 , 01:30:00,0,0
10803,25/09/2020 , 01:45:00,0,0
10804,25/09/2020 , 02:00:00,0,0
10805,25/09/2020 , 02:15:00,0,0
10806,25/09/2020 , 02:30:00,0,0
10807,25/09/2020 , 02:45:00,0,0
