"","X","datetimeAK","Time","CPCRW.CRREL.Main.Met.Station..PYR_Total_TOT.N.A.","ParWm2"
"472",472,2021-05-23 09:45:00,NA,NA,NA
"473",473,2021-05-23 10:00:00,"5/23/2021 10:00",206.4,827
"474",474,2021-05-23 10:15:00,NA,NA,NA
"475",475,2021-05-23 10:30:00,NA,NA,NA
"476",476,2021-05-23 10:45:00,NA,NA,NA
"477",477,2021-05-23 11:00:00,"5/23/2021 11:00",210,849
"478",478,2021-05-23 11:15:00,NA,NA,NA
"479",479,2021-05-23 11:30:00,NA,NA,NA
"480",480,2021-05-23 11:45:00,NA,NA,NA
"481",481,2021-05-23 12:00:00,"5/23/2021 12:00",250.3,1010
"482",482,2021-05-23 12:15:00,NA,NA,NA
"483",483,2021-05-23 12:30:00,NA,NA,NA
"484",484,2021-05-23 12:45:00,NA,NA,NA
"485",485,2021-05-23 13:00:00,"5/23/2021 13:00",315.7,984
"486",486,2021-05-23 13:15:00,NA,NA,NA
"487",487,2021-05-23 13:30:00,NA,NA,NA
"488",488,2021-05-23 13:45:00,NA,NA,NA
"489",489,2021-05-23 14:00:00,"5/23/2021 14:00",299.6,1187
"490",490,2021-05-23 14:15:00,NA,NA,NA
"491",491,2021-05-23 14:30:00,NA,NA,NA
"492",492,2021-05-23 14:45:00,NA,NA,NA
"493",493,2021-05-23 15:00:00,"5/23/2021 15:00",293.9,1166
"494",494,2021-05-23 15:15:00,NA,NA,NA
"495",495,2021-05-23 15:30:00,NA,NA,NA
"496",496,2021-05-23 15:45:00,NA,NA,NA
"497",497,2021-05-23 16:00:00,"5/23/2021 16:00",301.9,1181
"498",498,2021-05-23 16:15:00,NA,NA,NA
"499",499,2021-05-23 16:30:00,NA,NA,NA
"500",500,2021-05-23 16:45:00,NA,NA,NA
"501",501,2021-05-23 17:00:00,"5/23/2021 17:00",242.9,948
"502",502,2021-05-23 17:15:00,NA,NA,NA
"503",503,2021-05-23 17:30:00,NA,NA,NA
"504",504,2021-05-23 17:45:00,NA,NA,NA
"505",505,2021-05-23 18:00:00,"5/23/2021 18:00",146.3,577.1
"506",506,2021-05-23 18:15:00,NA,NA,NA
"507",507,2021-05-23 18:30:00,NA,NA,NA
"508",508,2021-05-23 18:45:00,NA,NA,NA
"509",509,2021-05-23 19:00:00,"5/23/2021 19:00",87.1,341.8
"510",510,2021-05-23 19:15:00,NA,NA,NA
"511",511,2021-05-23 19:30:00,NA,NA,NA
"512",512,2021-05-23 19:45:00,NA,NA,NA
"513",513,2021-05-23 20:00:00,"5/23/2021 20:00",69.61,269.3
"514",514,2021-05-23 20:15:00,NA,NA,NA
"515",515,2021-05-23 20:30:00,NA,NA,NA
"516",516,2021-05-23 20:45:00,NA,NA,NA
"517",517,2021-05-23 21:00:00,"5/23/2021 21:00",19.1,101
"518",518,2021-05-23 21:15:00,NA,NA,NA
"519",519,2021-05-23 21:30:00,NA,NA,NA
"520",520,2021-05-23 21:45:00,NA,NA,NA
"521",521,2021-05-23 22:00:00,"5/23/2021 22:00",4.826,36.63
"522",522,2021-05-23 22:15:00,NA,NA,NA
"523",523,2021-05-23 22:30:00,NA,NA,NA
"524",524,2021-05-23 22:45:00,NA,NA,NA
"525",525,2021-05-23 23:00:00,"5/23/2021 23:00",2.208,12.25
"526",526,2021-05-23 23:15:00,NA,NA,NA
"527",527,2021-05-23 23:30:00,NA,NA,NA
"528",528,2021-05-23 23:45:00,NA,NA,NA
"529",529,2021-05-24 00:00:00,"5/24/2021 0:00",0.576,2.276
"530",530,2021-05-24 00:15:00,NA,NA,NA
"531",531,2021-05-24 00:30:00,NA,NA,NA
"532",532,2021-05-24 00:45:00,NA,NA,NA
"533",533,2021-05-24 01:00:00,"5/24/2021 1:00",0.134,0.039
"534",534,2021-05-24 01:15:00,NA,NA,NA
"535",535,2021-05-24 01:30:00,NA,NA,NA
"536",536,2021-05-24 01:45:00,NA,NA,NA
"537",537,2021-05-24 02:00:00,"5/24/2021 2:00",0.268,0.759
"538",538,2021-05-24 02:15:00,NA,NA,NA
"539",539,2021-05-24 02:30:00,NA,NA,NA
"540",540,2021-05-24 02:45:00,NA,NA,NA
"541",541,2021-05-24 03:00:00,"5/24/2021 3:00",1.153,5.103
"542",542,2021-05-24 03:15:00,NA,NA,NA
"543",543,2021-05-24 03:30:00,NA,NA,NA
"544",544,2021-05-24 03:45:00,NA,NA,NA
"545",545,2021-05-24 04:00:00,"5/24/2021 4:00",3.702,22.86
"546",546,2021-05-24 04:15:00,NA,NA,NA
"547",547,2021-05-24 04:30:00,NA,NA,NA
"548",548,2021-05-24 04:45:00,NA,NA,NA
"549",549,2021-05-24 05:00:00,"5/24/2021 5:00",31.47,121.3
"550",550,2021-05-24 05:15:00,NA,NA,NA
"551",551,2021-05-24 05:30:00,NA,NA,NA
"552",552,2021-05-24 05:45:00,NA,NA,NA
"553",553,2021-05-24 06:00:00,"5/24/2021 6:00",73.45,275.1
"554",554,2021-05-24 06:15:00,NA,NA,NA
"555",555,2021-05-24 06:30:00,NA,NA,NA
"556",556,2021-05-24 06:45:00,NA,NA,NA
"557",557,2021-05-24 07:00:00,"5/24/2021 7:00",100.6,304.3
"558",558,2021-05-24 07:15:00,NA,NA,NA
"559",559,2021-05-24 07:30:00,NA,NA,NA
"560",560,2021-05-24 07:45:00,NA,NA,NA
"561",561,2021-05-24 08:00:00,"5/24/2021 8:00",43.63,329.2
"562",562,2021-05-24 08:15:00,NA,NA,NA
"563",563,2021-05-24 08:30:00,NA,NA,NA
"564",564,2021-05-24 08:45:00,NA,NA,NA
"565",565,2021-05-24 09:00:00,"5/24/2021 9:00",227.8,903
"566",566,2021-05-24 09:15:00,NA,NA,NA
"567",567,2021-05-24 09:30:00,NA,NA,NA
"568",568,2021-05-24 09:45:00,NA,NA,NA
"569",569,2021-05-24 10:00:00,"5/24/2021 10:00",273.8,1086
"570",570,2021-05-24 10:15:00,NA,NA,NA
"571",571,2021-05-24 10:30:00,NA,NA,NA
"572",572,2021-05-24 10:45:00,NA,NA,NA
"573",573,2021-05-24 11:00:00,"5/24/2021 11:00",312,1240
"574",574,2021-05-24 11:15:00,NA,NA,NA
"575",575,2021-05-24 11:30:00,NA,NA,NA
"576",576,2021-05-24 11:45:00,NA,NA,NA
"577",577,2021-05-24 12:00:00,"5/24/2021 12:00",332.2,1315
"578",578,2021-05-24 12:15:00,NA,NA,NA
"579",579,2021-05-24 12:30:00,NA,NA,NA
"580",580,2021-05-24 12:45:00,NA,NA,NA
"581",581,2021-05-24 13:00:00,"5/24/2021 13:00",305.4,1012
"582",582,2021-05-24 13:15:00,NA,NA,NA
"583",583,2021-05-24 13:30:00,NA,NA,NA
"584",584,2021-05-24 13:45:00,NA,NA,NA
"585",585,2021-05-24 14:00:00,"5/24/2021 14:00",341.1,1350
"586",586,2021-05-24 14:15:00,NA,NA,NA
"587",587,2021-05-24 14:30:00,NA,NA,NA
"588",588,2021-05-24 14:45:00,NA,NA,NA
"589",589,2021-05-24 15:00:00,"5/24/2021 15:00",329,1287
"590",590,2021-05-24 15:15:00,NA,NA,NA
"591",591,2021-05-24 15:30:00,NA,NA,NA
"592",592,2021-05-24 15:45:00,NA,NA,NA
"593",593,2021-05-24 16:00:00,"5/24/2021 16:00",304.8,1181
"594",594,2021-05-24 16:15:00,NA,NA,NA
"595",595,2021-05-24 16:30:00,NA,NA,NA
"596",596,2021-05-24 16:45:00,NA,NA,NA
"597",597,2021-05-24 17:00:00,"5/24/2021 17:00",268.6,1027
"598",598,2021-05-24 17:15:00,NA,NA,NA
"599",599,2021-05-24 17:30:00,NA,NA,NA
"600",600,2021-05-24 17:45:00,NA,NA,NA
"601",601,2021-05-24 18:00:00,"5/24/2021 18:00",193.5,735.8
"602",602,2021-05-24 18:15:00,NA,NA,NA
"603",603,2021-05-24 18:30:00,NA,NA,NA
"604",604,2021-05-24 18:45:00,NA,NA,NA
"605",605,2021-05-24 19:00:00,"5/24/2021 19:00",155.1,572.2
"606",606,2021-05-24 19:15:00,NA,NA,NA
"607",607,2021-05-24 19:30:00,NA,NA,NA
"608",608,2021-05-24 19:45:00,NA,NA,NA
"609",609,2021-05-24 20:00:00,"5/24/2021 20:00",61.57,245.4
"610",610,2021-05-24 20:15:00,NA,NA,NA
"611",611,2021-05-24 20:30:00,NA,NA,NA
"612",612,2021-05-24 20:45:00,NA,NA,NA
"613",613,2021-05-24 21:00:00,"5/24/2021 21:00",19.92,96
"614",614,2021-05-24 21:15:00,NA,NA,NA
"615",615,2021-05-24 21:30:00,NA,NA,NA
"616",616,2021-05-24 21:45:00,NA,NA,NA
"617",617,2021-05-24 22:00:00,"5/24/2021 22:00",6.489,40.14
"618",618,2021-05-24 22:15:00,NA,NA,NA
"619",619,2021-05-24 22:30:00,NA,NA,NA
"620",620,2021-05-24 22:45:00,NA,NA,NA
"621",621,2021-05-24 23:00:00,"5/24/2021 23:00",2.467,12.6
"622",622,2021-05-24 23:15:00,NA,NA,NA
"623",623,2021-05-24 23:30:00,NA,NA,NA
"624",624,2021-05-24 23:45:00,NA,NA,NA
"625",625,2021-05-25 00:00:00,"5/25/2021 0:00",0.639,2.445
"626",626,2021-05-25 00:15:00,NA,NA,NA
"627",627,2021-05-25 00:30:00,NA,NA,NA
"628",628,2021-05-25 00:45:00,NA,NA,NA
"629",629,2021-05-25 01:00:00,"5/25/2021 1:00",0.27,0.353
"630",630,2021-05-25 01:15:00,NA,NA,NA
"631",631,2021-05-25 01:30:00,NA,NA,NA
"632",632,2021-05-25 01:45:00,NA,NA,NA
"633",633,2021-05-25 02:00:00,"5/25/2021 2:00",0.358,1.072
"634",634,2021-05-25 02:15:00,NA,NA,NA
"635",635,2021-05-25 02:30:00,NA,NA,NA
"636",636,2021-05-25 02:45:00,NA,NA,NA
"637",637,2021-05-25 03:00:00,"5/25/2021 3:00",1.272,5.52
"638",638,2021-05-25 03:15:00,NA,NA,NA
"639",639,2021-05-25 03:30:00,NA,NA,NA
"640",640,2021-05-25 03:45:00,NA,NA,NA
"641",641,2021-05-25 04:00:00,"5/25/2021 4:00",4.517,24.58
"642",642,2021-05-25 04:15:00,NA,NA,NA
"643",643,2021-05-25 04:30:00,NA,NA,NA
"644",644,2021-05-25 04:45:00,NA,NA,NA
"645",645,2021-05-25 05:00:00,"5/25/2021 5:00",27.7,109.1
"646",646,2021-05-25 05:15:00,NA,NA,NA
"647",647,2021-05-25 05:30:00,NA,NA,NA
"648",648,2021-05-25 05:45:00,NA,NA,NA
"649",649,2021-05-25 06:00:00,"5/25/2021 6:00",70.72,267.7
"650",650,2021-05-25 06:15:00,NA,NA,NA
"651",651,2021-05-25 06:30:00,NA,NA,NA
"652",652,2021-05-25 06:45:00,NA,NA,NA
"653",653,2021-05-25 07:00:00,"5/25/2021 7:00",107.2,357.1
"654",654,2021-05-25 07:15:00,NA,NA,NA
"655",655,2021-05-25 07:30:00,NA,NA,NA
"656",656,2021-05-25 07:45:00,NA,NA,NA
"657",657,2021-05-25 08:00:00,"5/25/2021 8:00",45.28,339.5
"658",658,2021-05-25 08:15:00,NA,NA,NA
"659",659,2021-05-25 08:30:00,NA,NA,NA
"660",660,2021-05-25 08:45:00,NA,NA,NA
"661",661,2021-05-25 09:00:00,"5/25/2021 9:00",212.3,897
"662",662,2021-05-25 09:15:00,NA,NA,NA
"663",663,2021-05-25 09:30:00,NA,NA,NA
"664",664,2021-05-25 09:45:00,NA,NA,NA
"665",665,2021-05-25 10:00:00,"5/25/2021 10:00",271.1,1083
"666",666,2021-05-25 10:15:00,NA,NA,NA
"667",667,2021-05-25 10:30:00,NA,NA,NA
"668",668,2021-05-25 10:45:00,NA,NA,NA
"669",669,2021-05-25 11:00:00,"5/25/2021 11:00",312.2,1244
"670",670,2021-05-25 11:15:00,NA,NA,NA
"671",671,2021-05-25 11:30:00,NA,NA,NA
"672",672,2021-05-25 11:45:00,NA,NA,NA
"673",673,2021-05-25 12:00:00,"5/25/2021 12:00",325,1292
"674",674,2021-05-25 12:15:00,NA,NA,NA
"675",675,2021-05-25 12:30:00,NA,NA,NA
"676",676,2021-05-25 12:45:00,NA,NA,NA
"677",677,2021-05-25 13:00:00,"5/25/2021 13:00",314.1,1193
"678",678,2021-05-25 13:15:00,NA,NA,NA
"679",679,2021-05-25 13:30:00,NA,NA,NA
"680",680,2021-05-25 13:45:00,NA,NA,NA
"681",681,2021-05-25 14:00:00,"5/25/2021 14:00",344.6,1364
"682",682,2021-05-25 14:15:00,NA,NA,NA
"683",683,2021-05-25 14:30:00,NA,NA,NA
"684",684,2021-05-25 14:45:00,NA,NA,NA
"685",685,2021-05-25 15:00:00,"5/25/2021 15:00",328.6,1280
"686",686,2021-05-25 15:15:00,NA,NA,NA
"687",687,2021-05-25 15:30:00,NA,NA,NA
"688",688,2021-05-25 15:45:00,NA,NA,NA
"689",689,2021-05-25 16:00:00,"5/25/2021 16:00",296.5,1150
"690",690,2021-05-25 16:15:00,NA,NA,NA
"691",691,2021-05-25 16:30:00,NA,NA,NA
"692",692,2021-05-25 16:45:00,NA,NA,NA
"693",693,2021-05-25 17:00:00,"5/25/2021 17:00",257.4,982
"694",694,2021-05-25 17:15:00,NA,NA,NA
"695",695,2021-05-25 17:30:00,NA,NA,NA
"696",696,2021-05-25 17:45:00,NA,NA,NA
"697",697,2021-05-25 18:00:00,"5/25/2021 18:00",208.4,782.6
"698",698,2021-05-25 18:15:00,NA,NA,NA
"699",699,2021-05-25 18:30:00,NA,NA,NA
"700",700,2021-05-25 18:45:00,NA,NA,NA
"701",701,2021-05-25 19:00:00,"5/25/2021 19:00",157.3,571.9
"702",702,2021-05-25 19:15:00,NA,NA,NA
"703",703,2021-05-25 19:30:00,NA,NA,NA
"704",704,2021-05-25 19:45:00,NA,NA,NA
"705",705,2021-05-25 20:00:00,"5/25/2021 20:00",73.29,269.9
"706",706,2021-05-25 20:15:00,NA,NA,NA
"707",707,2021-05-25 20:30:00,NA,NA,NA
"708",708,2021-05-25 20:45:00,NA,NA,NA
"709",709,2021-05-25 21:00:00,"5/25/2021 21:00",22.21,103.3
"710",710,2021-05-25 21:15:00,NA,NA,NA
"711",711,2021-05-25 21:30:00,NA,NA,NA
"712",712,2021-05-25 21:45:00,NA,NA,NA
"713",713,2021-05-25 22:00:00,"5/25/2021 22:00",6.302,40.55
"714",714,2021-05-25 22:15:00,NA,NA,NA
"715",715,2021-05-25 22:30:00,NA,NA,NA
"716",716,2021-05-25 22:45:00,NA,NA,NA
"717",717,2021-05-25 23:00:00,"5/25/2021 23:00",2.497,13.41
"718",718,2021-05-25 23:15:00,NA,NA,NA
"719",719,2021-05-25 23:30:00,NA,NA,NA
"720",720,2021-05-25 23:45:00,NA,NA,NA
"721",721,2021-05-26 00:00:00,"5/26/2021 0:00",0.513,2.497
"722",722,2021-05-26 00:15:00,NA,NA,NA
"723",723,2021-05-26 00:30:00,NA,NA,NA
"724",724,2021-05-26 00:45:00,NA,NA,NA
"725",725,2021-05-26 01:00:00,"5/26/2021 1:00",0.164,0.418
"726",726,2021-05-26 01:15:00,NA,NA,NA
"727",727,2021-05-26 01:30:00,NA,NA,NA
"728",728,2021-05-26 01:45:00,NA,NA,NA
"729",729,2021-05-26 02:00:00,"5/26/2021 2:00",0.415,1.125
"730",730,2021-05-26 02:15:00,NA,NA,NA
"731",731,2021-05-26 02:30:00,NA,NA,NA
"732",732,2021-05-26 02:45:00,NA,NA,NA
"733",733,2021-05-26 03:00:00,"5/26/2021 3:00",1.076,4.919
"734",734,2021-05-26 03:15:00,NA,NA,NA
"735",735,2021-05-26 03:30:00,NA,NA,NA
"736",736,2021-05-26 03:45:00,NA,NA,NA
"737",737,2021-05-26 04:00:00,"5/26/2021 4:00",4.667,19.84
"738",738,2021-05-26 04:15:00,NA,NA,NA
"739",739,2021-05-26 04:30:00,NA,NA,NA
"740",740,2021-05-26 04:45:00,NA,NA,NA
"741",741,2021-05-26 05:00:00,"5/26/2021 5:00",13.17,58.93
"742",742,2021-05-26 05:15:00,NA,NA,NA
"743",743,2021-05-26 05:30:00,NA,NA,NA
"744",744,2021-05-26 05:45:00,NA,NA,NA
"745",745,2021-05-26 06:00:00,"5/26/2021 6:00",28.51,126
"746",746,2021-05-26 06:15:00,NA,NA,NA
"747",747,2021-05-26 06:30:00,NA,NA,NA
"748",748,2021-05-26 06:45:00,NA,NA,NA
"749",749,2021-05-26 07:00:00,"5/26/2021 7:00",91.1,341.5
"750",750,2021-05-26 07:15:00,NA,NA,NA
"751",751,2021-05-26 07:30:00,NA,NA,NA
"752",752,2021-05-26 07:45:00,NA,NA,NA
"753",753,2021-05-26 08:00:00,"5/26/2021 8:00",47.98,361.3
"754",754,2021-05-26 08:15:00,NA,NA,NA
"755",755,2021-05-26 08:30:00,NA,NA,NA
"756",756,2021-05-26 08:45:00,NA,NA,NA
"757",757,2021-05-26 09:00:00,"5/26/2021 9:00",219.9,890
"758",758,2021-05-26 09:15:00,NA,NA,NA
"759",759,2021-05-26 09:30:00,NA,NA,NA
"760",760,2021-05-26 09:45:00,NA,NA,NA
"761",761,2021-05-26 10:00:00,"5/26/2021 10:00",273.5,1075
"762",762,2021-05-26 10:15:00,NA,NA,NA
"763",763,2021-05-26 10:30:00,NA,NA,NA
"764",764,2021-05-26 10:45:00,NA,NA,NA
"765",765,2021-05-26 11:00:00,"5/26/2021 11:00",248.6,989
"766",766,2021-05-26 11:15:00,NA,NA,NA
"767",767,2021-05-26 11:30:00,NA,NA,NA
"768",768,2021-05-26 11:45:00,NA,NA,NA
"769",769,2021-05-26 12:00:00,"5/26/2021 12:00",170.4,692.4
"770",770,2021-05-26 12:15:00,NA,NA,NA
"771",771,2021-05-26 12:30:00,NA,NA,NA
"772",772,2021-05-26 12:45:00,NA,NA,NA
"773",773,2021-05-26 13:00:00,"5/26/2021 13:00",194.2,785.2
"774",774,2021-05-26 13:15:00,NA,NA,NA
"775",775,2021-05-26 13:30:00,NA,NA,NA
"776",776,2021-05-26 13:45:00,NA,NA,NA
"777",777,2021-05-26 14:00:00,"5/26/2021 14:00",127.7,519.7
"778",778,2021-05-26 14:15:00,NA,NA,NA
"779",779,2021-05-26 14:30:00,NA,NA,NA
"780",780,2021-05-26 14:45:00,NA,NA,NA
"781",781,2021-05-26 15:00:00,"5/26/2021 15:00",99.5,407.1
"782",782,2021-05-26 15:15:00,NA,NA,NA
"783",783,2021-05-26 15:30:00,NA,NA,NA
"784",784,2021-05-26 15:45:00,NA,NA,NA
"785",785,2021-05-26 16:00:00,"5/26/2021 16:00",59.59,247.8
"786",786,2021-05-26 16:15:00,NA,NA,NA
"787",787,2021-05-26 16:30:00,NA,NA,NA
"788",788,2021-05-26 16:45:00,NA,NA,NA
"789",789,2021-05-26 17:00:00,"5/26/2021 17:00",56.58,237.1
"790",790,2021-05-26 17:15:00,NA,NA,NA
"791",791,2021-05-26 17:30:00,NA,NA,NA
"792",792,2021-05-26 17:45:00,NA,NA,NA
"793",793,2021-05-26 18:00:00,"5/26/2021 18:00",53.82,221.9
"794",794,2021-05-26 18:15:00,NA,NA,NA
"795",795,2021-05-26 18:30:00,NA,NA,NA
"796",796,2021-05-26 18:45:00,NA,NA,NA
"797",797,2021-05-26 19:00:00,"5/26/2021 19:00",35.6,144.7
"798",798,2021-05-26 19:15:00,NA,NA,NA
"799",799,2021-05-26 19:30:00,NA,NA,NA
"800",800,2021-05-26 19:45:00,NA,NA,NA
"801",801,2021-05-26 20:00:00,"5/26/2021 20:00",33.05,134.7
"802",802,2021-05-26 20:15:00,NA,NA,NA
"803",803,2021-05-26 20:30:00,NA,NA,NA
"804",804,2021-05-26 20:45:00,NA,NA,NA
"805",805,2021-05-26 21:00:00,"5/26/2021 21:00",14.08,56.65
"806",806,2021-05-26 21:15:00,NA,NA,NA
"807",807,2021-05-26 21:30:00,NA,NA,NA
"808",808,2021-05-26 21:45:00,NA,NA,NA
"809",809,2021-05-26 22:00:00,"5/26/2021 22:00",3.484,13.8
"810",810,2021-05-26 22:15:00,NA,NA,NA
"811",811,2021-05-26 22:30:00,NA,NA,NA
"812",812,2021-05-26 22:45:00,NA,NA,NA
"813",813,2021-05-26 23:00:00,"5/26/2021 23:00",0.799,3.96
"814",814,2021-05-26 23:15:00,NA,NA,NA
"815",815,2021-05-26 23:30:00,NA,NA,NA
"816",816,2021-05-26 23:45:00,NA,NA,NA
"817",817,2021-05-27 00:00:00,"5/27/2021 0:00",0.254,1.294
"818",818,2021-05-27 00:15:00,NA,NA,NA
"819",819,2021-05-27 00:30:00,NA,NA,NA
"820",820,2021-05-27 00:45:00,NA,NA,NA
"821",821,2021-05-27 01:00:00,"5/27/2021 1:00",0.011,0
"822",822,2021-05-27 01:15:00,NA,NA,NA
"823",823,2021-05-27 01:30:00,NA,NA,NA
"824",824,2021-05-27 01:45:00,NA,NA,NA
"825",825,2021-05-27 02:00:00,"5/27/2021 2:00",0.243,0.876
"826",826,2021-05-27 02:15:00,NA,NA,NA
"827",827,2021-05-27 02:30:00,NA,NA,NA
"828",828,2021-05-27 02:45:00,NA,NA,NA
"829",829,2021-05-27 03:00:00,"5/27/2021 3:00",0.849,4.734
"830",830,2021-05-27 03:15:00,NA,NA,NA
"831",831,2021-05-27 03:30:00,NA,NA,NA
"832",832,2021-05-27 03:45:00,NA,NA,NA
"833",833,2021-05-27 04:00:00,"5/27/2021 4:00",2.976,13.26
"834",834,2021-05-27 04:15:00,NA,NA,NA
"835",835,2021-05-27 04:30:00,NA,NA,NA
"836",836,2021-05-27 04:45:00,NA,NA,NA
"837",837,2021-05-27 05:00:00,"5/27/2021 5:00",14.88,60.72
"838",838,2021-05-27 05:15:00,NA,NA,NA
"839",839,2021-05-27 05:30:00,NA,NA,NA
"840",840,2021-05-27 05:45:00,NA,NA,NA
"841",841,2021-05-27 06:00:00,"5/27/2021 6:00",44.38,186.4
"842",842,2021-05-27 06:15:00,NA,NA,NA
"843",843,2021-05-27 06:30:00,NA,NA,NA
"844",844,2021-05-27 06:45:00,NA,NA,NA
"845",845,2021-05-27 07:00:00,"5/27/2021 7:00",51.58,219.5
"846",846,2021-05-27 07:15:00,NA,NA,NA
"847",847,2021-05-27 07:30:00,NA,NA,NA
"848",848,2021-05-27 07:45:00,NA,NA,NA
"849",849,2021-05-27 08:00:00,"5/27/2021 8:00",66.11,272.9
"850",850,2021-05-27 08:15:00,NA,NA,NA
"851",851,2021-05-27 08:30:00,NA,NA,NA
"852",852,2021-05-27 08:45:00,NA,NA,NA
"853",853,2021-05-27 09:00:00,"5/27/2021 9:00",86,350.5
"854",854,2021-05-27 09:15:00,NA,NA,NA
"855",855,2021-05-27 09:30:00,NA,NA,NA
"856",856,2021-05-27 09:45:00,NA,NA,NA
"857",857,2021-05-27 10:00:00,"5/27/2021 10:00",123.9,518.6
"858",858,2021-05-27 10:15:00,NA,NA,NA
"859",859,2021-05-27 10:30:00,NA,NA,NA
"860",860,2021-05-27 10:45:00,NA,NA,NA
"861",861,2021-05-27 11:00:00,"5/27/2021 11:00",320.4,1273
"862",862,2021-05-27 11:15:00,NA,NA,NA
"863",863,2021-05-27 11:30:00,NA,NA,NA
"864",864,2021-05-27 11:45:00,NA,NA,NA
"865",865,2021-05-27 12:00:00,"5/27/2021 12:00",170.2,702.8
"866",866,2021-05-27 12:15:00,NA,NA,NA
"867",867,2021-05-27 12:30:00,NA,NA,NA
"868",868,2021-05-27 12:45:00,NA,NA,NA
"869",869,2021-05-27 13:00:00,"5/27/2021 13:00",306,1207
"870",870,2021-05-27 13:15:00,NA,NA,NA
"871",871,2021-05-27 13:30:00,NA,NA,NA
"872",872,2021-05-27 13:45:00,NA,NA,NA
"873",873,2021-05-27 14:00:00,"5/27/2021 14:00",363.3,1433
"874",874,2021-05-27 14:15:00,NA,NA,NA
"875",875,2021-05-27 14:30:00,NA,NA,NA
"876",876,2021-05-27 14:45:00,NA,NA,NA
"877",877,2021-05-27 15:00:00,"5/27/2021 15:00",283.9,1123
"878",878,2021-05-27 15:15:00,NA,NA,NA
"879",879,2021-05-27 15:30:00,NA,NA,NA
"880",880,2021-05-27 15:45:00,NA,NA,NA
"881",881,2021-05-27 16:00:00,"5/27/2021 16:00",294.3,1155
"882",882,2021-05-27 16:15:00,NA,NA,NA
"883",883,2021-05-27 16:30:00,NA,NA,NA
"884",884,2021-05-27 16:45:00,NA,NA,NA
"885",885,2021-05-27 17:00:00,"5/27/2021 17:00",234.6,917
"886",886,2021-05-27 17:15:00,NA,NA,NA
"887",887,2021-05-27 17:30:00,NA,NA,NA
"888",888,2021-05-27 17:45:00,NA,NA,NA
"889",889,2021-05-27 18:00:00,"5/27/2021 18:00",107.9,446.9
"890",890,2021-05-27 18:15:00,NA,NA,NA
"891",891,2021-05-27 18:30:00,NA,NA,NA
"892",892,2021-05-27 18:45:00,NA,NA,NA
"893",893,2021-05-27 19:00:00,"5/27/2021 19:00",141.2,515.7
"894",894,2021-05-27 19:15:00,NA,NA,NA
"895",895,2021-05-27 19:30:00,NA,NA,NA
"896",896,2021-05-27 19:45:00,NA,NA,NA
"897",897,2021-05-27 20:00:00,"5/27/2021 20:00",116,394.7
"898",898,2021-05-27 20:15:00,NA,NA,NA
"899",899,2021-05-27 20:30:00,NA,NA,NA
"900",900,2021-05-27 20:45:00,NA,NA,NA
"901",901,2021-05-27 21:00:00,"5/27/2021 21:00",42.65,158
"902",902,2021-05-27 21:15:00,NA,NA,NA
"903",903,2021-05-27 21:30:00,NA,NA,NA
"904",904,2021-05-27 21:45:00,NA,NA,NA
"905",905,2021-05-27 22:00:00,"5/27/2021 22:00",9.4,45.05
"906",906,2021-05-27 22:15:00,NA,NA,NA
"907",907,2021-05-27 22:30:00,NA,NA,NA
"908",908,2021-05-27 22:45:00,NA,NA,NA
"909",909,2021-05-27 23:00:00,"5/27/2021 23:00",2.328,11.6
"910",910,2021-05-27 23:15:00,NA,NA,NA
"911",911,2021-05-27 23:30:00,NA,NA,NA
"912",912,2021-05-27 23:45:00,NA,NA,NA
"913",913,2021-05-28 00:00:00,"5/28/2021 0:00",0.478,2.066
"914",914,2021-05-28 00:15:00,NA,NA,NA
"915",915,2021-05-28 00:30:00,NA,NA,NA
"916",916,2021-05-28 00:45:00,NA,NA,NA
"917",917,2021-05-28 01:00:00,"5/28/2021 1:00",0.325,0.863
"918",918,2021-05-28 01:15:00,NA,NA,NA
"919",919,2021-05-28 01:30:00,NA,NA,NA
"920",920,2021-05-28 01:45:00,NA,NA,NA
"921",921,2021-05-28 02:00:00,"5/28/2021 2:00",0.423,1.7
"922",922,2021-05-28 02:15:00,NA,NA,NA
"923",923,2021-05-28 02:30:00,NA,NA,NA
"924",924,2021-05-28 02:45:00,NA,NA,NA
"925",925,2021-05-28 03:00:00,"5/28/2021 3:00",1.551,6.527
"926",926,2021-05-28 03:15:00,NA,NA,NA
"927",927,2021-05-28 03:30:00,NA,NA,NA
"928",928,2021-05-28 03:45:00,NA,NA,NA
"929",929,2021-05-28 04:00:00,"5/28/2021 4:00",7.862,30.53
"930",930,2021-05-28 04:15:00,NA,NA,NA
"931",931,2021-05-28 04:30:00,NA,NA,NA
"932",932,2021-05-28 04:45:00,NA,NA,NA
"933",933,2021-05-28 05:00:00,"5/28/2021 5:00",32.25,117.6
"934",934,2021-05-28 05:15:00,NA,NA,NA
"935",935,2021-05-28 05:30:00,NA,NA,NA
"936",936,2021-05-28 05:45:00,NA,NA,NA
"937",937,2021-05-28 06:00:00,"5/28/2021 6:00",78.87,288
"938",938,2021-05-28 06:15:00,NA,NA,NA
"939",939,2021-05-28 06:30:00,NA,NA,NA
"940",940,2021-05-28 06:45:00,NA,NA,NA
"941",941,2021-05-28 07:00:00,"5/28/2021 7:00",117.2,423.8
