"Plot Title: 20005934_STRT_ATMO"
"#","Date Time, GMT-08:00","Abs Pres, mbar (LGR S/N: 20005934, SEN S/N: 20005934, LBL: P)","Temp, °C (LGR S/N: 20005934, SEN S/N: 20005934, LBL: T)","Coupler Detached (LGR S/N: 20005934)","Coupler Attached (LGR S/N: 20005934)","Host Connected (LGR S/N: 20005934)","Stopped (LGR S/N: 20005934)","End Of File (LGR S/N: 20005934)"
8298,08/02/21 03:15:00 AM,957.2,8.382,,,,,
8299,08/02/21 03:30:00 AM,955.9,7.983,,,,,
8300,08/02/21 03:45:00 AM,954.8,7.582,,,,,
8301,08/02/21 04:00:00 AM,954.3,7.280,,,,,
8302,08/02/21 04:15:00 AM,954.2,7.179,,,,,
8303,08/02/21 04:30:00 AM,953.8,7.079,,,,,
8304,08/02/21 04:45:00 AM,953.4,6.877,,,,,
8305,08/02/21 05:00:00 AM,952.8,6.573,,,,,
8306,08/02/21 05:15:00 AM,952.1,6.370,,,,,
8307,08/02/21 05:30:00 AM,951.6,6.166,,,,,
8308,08/02/21 05:45:00 AM,951.4,6.064,,,,,
8309,08/02/21 06:00:00 AM,951.4,6.064,,,,,
8310,08/02/21 06:15:00 AM,951.9,6.166,,,,,
8311,08/02/21 06:30:00 AM,952.8,6.471,,,,,
8312,08/02/21 06:45:00 AM,953.6,6.775,,,,,
8313,08/02/21 07:00:00 AM,954.7,7.079,,,,,
8314,08/02/21 07:15:00 AM,956.1,7.582,,,,,
8315,08/02/21 07:30:00 AM,957.8,8.182,,,,,
8316,08/02/21 07:45:00 AM,960.1,8.978,,,,,
8317,08/02/21 08:00:00 AM,962.2,9.866,,,,,
8318,08/02/21 08:15:00 AM,964.9,10.846,,,,,
8319,08/02/21 08:30:00 AM,970.3,12.980,,,,,
8320,08/02/21 08:45:00 AM,972.3,14.038,,,,,
8321,08/02/21 09:00:00 AM,977.4,16.332,,,,,
8322,08/02/21 09:15:00 AM,980.3,17.665,,,,,
8323,08/02/21 09:30:00 AM,980.7,17.760,,,,,
8324,08/02/21 09:45:00 AM,981.0,17.950,,,,,
8325,08/02/21 10:00:00 AM,982.4,18.426,,,,,
8326,08/02/21 10:15:00 AM,984.1,19.187,,,,,
8327,08/02/21 10:30:00 AM,986.0,20.043,,,,,
8328,08/02/21 10:45:00 AM,988.9,21.091,,,,,
8329,08/02/21 11:00:00 AM,990.2,22.046,,,,,
8330,08/02/21 11:15:00 AM,990.2,23.004,,,,,
8331,08/02/21 11:30:00 AM,989.9,24.255,,,,,
8332,08/02/21 11:45:00 AM,990.0,24.931,,,,,
8333,08/02/21 12:00:00 PM,990.1,25.513,,,,,
8334,08/02/21 12:15:00 PM,990.0,25.805,,,,,
8335,08/02/21 12:30:00 PM,990.0,26.195,,,,,
8336,08/02/21 12:45:00 PM,990.1,26.585,,,,,
8337,08/02/21 01:00:00 PM,990.2,26.977,,,,,
8338,08/02/21 01:15:00 PM,990.0,27.173,,,,,
8339,08/02/21 01:30:00 PM,990.2,27.468,,,,,
8340,08/02/21 01:45:00 PM,990.0,27.961,,,,,
8341,08/02/21 02:00:00 PM,989.8,28.060,,,,,
8342,08/02/21 02:15:00 PM,990.2,28.456,,,,,
8343,08/02/21 02:30:00 PM,990.1,28.853,,,,,
8344,08/02/21 02:45:00 PM,989.8,28.853,,,,,
8345,08/02/21 03:00:00 PM,989.9,29.152,,,,,
8346,08/02/21 03:15:00 PM,989.8,29.853,,,,,
8347,08/02/21 03:30:00 PM,989.4,30.457,,,,,
8348,08/02/21 03:45:00 PM,989.4,30.659,,,,,
8349,08/02/21 04:00:00 PM,989.9,31.574,,,,,
8350,08/02/21 04:15:00 PM,988.6,30.760,,,,,
8351,08/02/21 04:30:00 PM,988.7,30.862,,,,,
8352,08/02/21 04:45:00 PM,990.2,31.574,,,,,
8353,08/02/21 05:00:00 PM,989.6,31.778,,,,,
8354,08/02/21 05:15:00 PM,990.5,32.188,,,,,
8355,08/02/21 05:30:00 PM,989.1,31.676,,,,,
8356,08/02/21 05:45:00 PM,990.3,31.983,,,,,
8357,08/02/21 06:00:00 PM,989.6,31.778,,,,,
8358,08/02/21 06:15:00 PM,988.4,31.472,,,,,
8359,08/02/21 06:30:00 PM,987.9,31.166,,,,,
8360,08/02/21 06:45:00 PM,987.5,30.862,,,,,
8361,08/02/21 07:00:00 PM,987.0,30.760,,,,,
8362,08/02/21 07:15:00 PM,986.6,30.255,,,,,
8363,08/02/21 07:30:00 PM,986.4,29.953,,,,,
8364,08/02/21 07:45:00 PM,986.3,30.054,,,,,
8365,08/02/21 08:00:00 PM,986.2,29.652,,,,,
8366,08/02/21 08:15:00 PM,985.9,28.853,,,,,
8367,08/02/21 08:30:00 PM,986.0,28.357,,,,,
8368,08/02/21 08:45:00 PM,986.1,26.977,,,,,
8369,08/02/21 09:00:00 PM,986.1,25.513,,,,,
8370,08/02/21 09:15:00 PM,985.9,24.351,,,,,
8371,08/02/21 09:30:00 PM,985.9,23.581,,,,,
8372,08/02/21 09:45:00 PM,985.3,22.621,,,,,
8373,08/02/21 10:00:00 PM,985.4,21.664,,,,,
8374,08/02/21 10:15:00 PM,985.6,20.805,,,,,
8375,08/02/21 10:30:00 PM,984.1,20.043,,,,,
8376,08/02/21 10:45:00 PM,981.9,18.996,,,,,
8377,08/02/21 11:00:00 PM,980.3,18.236,,,,,
8378,08/02/21 11:15:00 PM,978.8,17.475,,,,,
8379,08/02/21 11:30:00 PM,977.3,16.808,,,,,
8380,08/02/21 11:45:00 PM,976.2,16.141,,,,,
8381,08/03/21 12:00:00 AM,974.9,15.473,,,,,
8382,08/03/21 12:15:00 AM,973.3,14.709,,,,,
8383,08/03/21 12:30:00 AM,972.6,14.230,,,,,
8384,08/03/21 12:45:00 AM,973.9,14.421,,,,,
8385,08/03/21 01:00:00 AM,972.7,14.134,,,,,
8386,08/03/21 01:15:00 AM,970.7,13.461,,,,,
8387,08/03/21 01:30:00 AM,968.7,12.690,,,,,
8388,08/03/21 01:45:00 AM,966.9,12.013,,,,,
8389,08/03/21 02:00:00 AM,965.8,11.528,,,,,
8390,08/03/21 02:15:00 AM,965.0,11.139,,,,,
8391,08/03/21 02:30:00 AM,964.0,10.748,,,,,
8392,08/03/21 02:45:00 AM,963.5,10.455,,,,,
8393,08/03/21 03:00:00 AM,962.1,10.063,,,,,
8394,08/03/21 03:15:00 AM,961.4,9.768,,,,,
8395,08/03/21 03:30:00 AM,960.8,9.472,,,,,
8396,08/03/21 03:45:00 AM,960.2,9.275,,,,,
8397,08/03/21 04:00:00 AM,959.2,8.879,,,,,
8398,08/03/21 04:15:00 AM,959.4,8.879,,,,,
8399,08/03/21 04:30:00 AM,958.5,8.581,,,,,
8400,08/03/21 04:45:00 AM,958.3,8.382,,,,,
8401,08/03/21 05:00:00 AM,956.8,7.983,,,,,
8402,08/03/21 05:15:00 AM,956.6,7.782,,,,,
8403,08/03/21 05:30:00 AM,956.2,7.682,,,,,
8404,08/03/21 05:45:00 AM,955.8,7.481,,,,,
8405,08/03/21 06:00:00 AM,955.4,7.381,,,,,
8406,08/03/21 06:15:00 AM,955.6,7.381,,,,,
8407,08/03/21 06:30:00 AM,956.2,7.481,,,,,
8408,08/03/21 06:45:00 AM,956.9,7.782,,,,,
8409,08/03/21 07:00:00 AM,958.1,8.182,,,,,
8410,08/03/21 07:15:00 AM,959.5,8.581,,,,,
8411,08/03/21 07:30:00 AM,961.0,9.077,,,,,
8412,08/03/21 07:45:00 AM,962.7,9.768,,,,,
8413,08/03/21 08:00:00 AM,965.6,10.748,,,,,
8414,08/03/21 08:15:00 AM,969.0,11.916,,,,,
8415,08/03/21 08:30:00 AM,974.6,14.038,,,,,
8416,08/03/21 08:45:00 AM,977.4,15.473,,,,,
8417,08/03/21 09:00:00 AM,980.0,16.808,,,,,
8418,08/03/21 09:15:00 AM,980.8,17.094,,,,,
8419,08/03/21 09:30:00 AM,981.4,17.284,,,,,
8420,08/03/21 09:45:00 AM,983.7,18.045,,,,,
8421,08/03/21 10:00:00 AM,985.6,18.901,,,,,
8422,08/03/21 10:15:00 AM,987.3,19.853,,,,,
8423,08/03/21 10:30:00 AM,987.5,21.473,,,,,
8424,08/03/21 10:45:00 AM,987.2,22.812,,,,,
8425,08/03/21 11:00:00 AM,987.2,23.869,,,,,
8426,08/03/21 11:15:00 AM,986.9,24.835,,,,,
8427,08/03/21 11:30:00 AM,987.1,25.513,,,,,
8428,08/03/21 11:45:00 AM,986.8,25.902,,,,,
8429,08/03/21 12:00:00 PM,987.3,26.488,,,,,
8430,08/03/21 12:15:00 PM,987.0,26.977,,,,,
8431,08/03/21 12:30:00 PM,987.0,27.370,,,,,
8432,08/03/21 12:45:00 PM,986.1,26.781,,,,,
8433,08/03/21 01:00:00 PM,986.3,27.075,,,,,
8434,08/03/21 01:15:00 PM,985.8,26.585,,,,,
8435,08/03/21 01:30:00 PM,986.7,27.567,,,,,
8436,08/03/21 01:45:00 PM,986.3,27.567,,,,,
8437,08/03/21 02:00:00 PM,986.7,28.258,,,,,
8438,08/03/21 02:15:00 PM,986.8,28.555,,,,,
8439,08/03/21 02:30:00 PM,985.9,28.258,,,,,
8440,08/03/21 02:45:00 PM,985.6,27.665,,,,,
8441,08/03/21 03:00:00 PM,985.8,27.961,,,,,
8442,08/03/21 03:15:00 PM,986.0,28.159,,,,,
8443,08/03/21 03:30:00 PM,984.7,26.781,,,,,
8444,08/03/21 03:45:00 PM,985.9,28.060,,,,,
8445,08/03/21 04:00:00 PM,985.8,29.552,,,,,
8446,08/03/21 04:15:00 PM,983.8,28.159,,,,,
8447,08/03/21 04:30:00 PM,985.2,29.352,,,,,
8448,08/03/21 04:45:00 PM,986.8,30.154,,,,,
8449,08/03/21 05:00:00 PM,986.3,30.255,,,,,
8450,08/03/21 05:15:00 PM,986.9,30.558,,,,,
8451,08/03/21 05:30:00 PM,985.2,29.853,,,,,
8452,08/03/21 05:45:00 PM,984.9,29.552,,,,,
8453,08/03/21 06:00:00 PM,984.6,29.552,,,,,
8454,08/03/21 06:15:00 PM,983.8,29.152,,,,,
8455,08/03/21 06:30:00 PM,984.0,29.053,,,,,
8456,08/03/21 06:45:00 PM,983.8,28.853,,,,,
8457,08/03/21 07:00:00 PM,983.8,28.853,,,,,
8458,08/03/21 07:15:00 PM,983.5,28.258,,,,,
8459,08/03/21 07:30:00 PM,983.6,27.862,,,,,
8460,08/03/21 07:45:00 PM,983.9,28.754,,,,,
8461,08/03/21 08:00:00 PM,983.9,28.555,,,,,
8462,08/03/21 08:15:00 PM,983.9,26.000,,,,,
8463,08/03/21 08:30:00 PM,984.0,25.416,,,,,
8464,08/03/21 08:45:00 PM,984.0,24.062,,,,,
8465,08/03/21 09:00:00 PM,984.0,23.388,,,,,
8466,08/03/21 09:15:00 PM,983.6,22.908,,,,,
8467,08/03/21 09:30:00 PM,983.5,22.046,,,,,
8468,08/03/21 09:45:00 PM,983.2,21.378,,,,,
8469,08/03/21 10:00:00 PM,982.9,20.710,,,,,
8470,08/03/21 10:15:00 PM,983.1,19.853,,,,,
8471,08/03/21 10:30:00 PM,981.5,18.996,,,,,
8472,08/03/21 10:45:00 PM,979.2,18.045,,,,,
8473,08/03/21 11:00:00 PM,978.3,17.570,,,,,
8474,08/03/21 11:15:00 PM,979.6,17.950,,,,,
8475,08/03/21 11:30:00 PM,982.4,19.092,,,,,
8476,08/03/21 11:45:00 PM,982.9,19.282,,,,,
8477,08/04/21 12:00:00 AM,981.5,18.806,,,,,
8478,08/04/21 12:15:00 AM,980.5,18.331,,,,,
8479,08/04/21 12:30:00 AM,980.1,18.140,,,,,
8480,08/04/21 12:45:00 AM,979.5,17.855,,,,,
8481,08/04/21 01:00:00 AM,978.2,17.475,,,,,
8482,08/04/21 01:15:00 AM,977.3,17.094,,,,,
8483,08/04/21 01:30:00 AM,976.1,16.523,,,,,
8484,08/04/21 01:45:00 AM,974.3,15.855,,,,,
8485,08/04/21 02:00:00 AM,974.1,15.569,,,,,
8486,08/04/21 02:15:00 AM,974.6,15.760,,,,,
8487,08/04/21 02:30:00 AM,972.9,15.091,,,,,
8488,08/04/21 02:45:00 AM,970.7,14.230,,,,,
8489,08/04/21 03:00:00 AM,969.3,13.558,,,,,
8490,08/04/21 03:15:00 AM,969.2,13.173,,,,,
8491,08/04/21 03:30:00 AM,968.5,12.787,,,,,
8492,08/04/21 03:45:00 AM,966.9,12.207,,,,,
8493,08/04/21 04:00:00 AM,966.3,11.819,,,,,
8494,08/04/21 04:15:00 AM,966.5,11.819,,,,,
8495,08/04/21 04:30:00 AM,966.1,11.625,,,,,
8496,08/04/21 04:45:00 AM,964.4,11.041,,,,,
8497,08/04/21 05:00:00 AM,962.7,10.357,,,,,
8498,08/04/21 05:15:00 AM,961.9,9.965,,,,,
8499,08/04/21 05:30:00 AM,959.8,9.275,,,,,
8500,08/04/21 05:45:00 AM,958.3,8.680,,,,,
8501,08/04/21 06:00:00 AM,958.7,8.680,,,,,
8502,08/04/21 06:15:00 AM,960.4,9.077,,,,,
8503,08/04/21 06:30:00 AM,960.1,8.978,,,,,
8504,08/04/21 06:45:00 AM,960.6,9.077,,,,,
8505,08/04/21 07:00:00 AM,961.2,9.275,,,,,
8506,08/04/21 07:15:00 AM,962.7,9.768,,,,,
8507,08/04/21 07:30:00 AM,964.6,10.455,,,,,
8508,08/04/21 07:45:00 AM,966.0,11.041,,,,,
8509,08/04/21 08:00:00 AM,968.4,11.819,,,,,
8510,08/04/21 08:15:00 AM,971.0,12.883,,,,,
8511,08/04/21 08:30:00 AM,974.8,14.517,,,,,
8512,08/04/21 08:45:00 AM,976.8,15.569,,,,,
8513,08/04/21 09:00:00 AM,976.6,15.473,,,,,
8514,08/04/21 09:15:00 AM,980.4,17.094,,,,,
8515,08/04/21 09:30:00 AM,982.4,18.140,,,,,
8516,08/04/21 09:45:00 AM,982.9,18.711,,,,,
8517,08/04/21 10:00:00 AM,983.1,19.758,,,,,
8518,08/04/21 10:15:00 AM,983.1,20.424,,,,,
8519,08/04/21 10:30:00 AM,983.0,20.805,,,,,
8520,08/04/21 10:45:00 AM,982.9,21.282,,,,,
8521,08/04/21 11:00:00 AM,982.5,21.855,,,,,
8522,08/04/21 11:15:00 AM,982.2,22.142,,,,,
8523,08/04/21 11:30:00 AM,982.3,22.621,,,,,
8524,08/04/21 11:45:00 AM,982.3,23.100,,,,,
8525,08/04/21 12:00:00 PM,982.1,23.484,,,,,
8526,08/04/21 12:15:00 PM,982.2,23.869,,,,,
8527,08/04/21 12:30:00 PM,982.0,24.062,,,,,
8528,08/04/21 12:45:00 PM,981.6,23.773,,,,,
8529,08/04/21 01:00:00 PM,981.8,24.545,,,,,
8530,08/04/21 01:15:00 PM,981.9,25.319,,,,,
8531,08/04/21 01:30:00 PM,981.9,25.902,,,,,
8532,08/04/21 01:45:00 PM,982.0,26.390,,,,,
8533,08/04/21 02:00:00 PM,981.7,26.683,,,,,
8534,08/04/21 02:15:00 PM,981.4,26.683,,,,,
8535,08/04/21 02:30:00 PM,980.5,26.097,,,,,
8536,08/04/21 02:45:00 PM,981.3,26.781,,,,,
8537,08/04/21 03:00:00 PM,981.4,27.370,,,,,
8538,08/04/21 03:15:00 PM,980.9,27.567,,,,,
8539,08/04/21 03:30:00 PM,981.4,28.456,,,,,
8540,08/04/21 03:45:00 PM,982.3,29.053,,,,,
8541,08/04/21 04:00:00 PM,983.3,29.452,,,,,
8542,08/04/21 04:15:00 PM,983.3,29.552,,,,,
8543,08/04/21 04:30:00 PM,983.3,29.552,,,,,
8544,08/04/21 04:45:00 PM,984.7,29.953,,,,,
8545,08/04/21 05:00:00 PM,983.4,29.652,,,,,
8546,08/04/21 05:15:00 PM,983.1,29.652,,,,,
8547,08/04/21 05:30:00 PM,981.6,29.053,,,,,
8548,08/04/21 05:45:00 PM,981.9,29.152,,,,,
8549,08/04/21 06:00:00 PM,981.0,28.853,,,,,
8550,08/04/21 06:15:00 PM,978.2,26.879,,,,,
8551,08/04/21 06:30:00 PM,977.9,25.513,,,,,
8552,08/04/21 06:45:00 PM,978.0,25.319,,,,,
8553,08/04/21 07:00:00 PM,978.2,25.513,,,,,
8554,08/04/21 07:15:00 PM,978.4,27.075,,,,,
8555,08/04/21 07:30:00 PM,978.0,26.585,,,,,
8556,08/04/21 07:45:00 PM,978.2,25.902,,,,,
8557,08/04/21 08:00:00 PM,978.1,26.097,,,,,
8558,08/04/21 08:15:00 PM,977.4,24.641,,,,,
8559,08/04/21 08:30:00 PM,977.2,23.773,,,,,
8560,08/04/21 08:45:00 PM,977.3,23.100,,,,,
8561,08/04/21 09:00:00 PM,977.2,22.525,,,,,
8562,08/04/21 09:15:00 PM,977.5,21.760,,,,,
8563,08/04/21 09:30:00 PM,977.8,20.996,,,,,
8564,08/04/21 09:45:00 PM,977.6,20.138,,,,,
8565,08/04/21 10:00:00 PM,977.3,19.282,,,,,
8566,08/04/21 10:15:00 PM,977.0,18.521,,,,,
8567,08/04/21 10:30:00 PM,977.0,17.760,,,,,
8568,08/04/21 10:45:00 PM,976.9,17.284,,,,,
8569,08/04/21 11:00:00 PM,977.2,16.618,,,,,
8570,08/04/21 11:15:00 PM,976.2,16.141,,,,,
8571,08/04/21 11:30:00 PM,975.0,15.569,,,,,
8572,08/04/21 11:45:00 PM,973.7,14.996,,,,,
8573,08/05/21 12:00:00 AM,972.5,14.421,,,,,
8574,08/05/21 12:15:00 AM,971.8,13.942,,,,,
8575,08/05/21 12:30:00 AM,970.9,13.558,,,,,
8576,08/05/21 12:45:00 AM,970.0,13.076,,,,,
8577,08/05/21 01:00:00 AM,968.8,12.594,,,,,
8578,08/05/21 01:15:00 AM,968.0,12.207,,,,,
8579,08/05/21 01:30:00 AM,967.4,11.916,,,,,
8580,08/05/21 01:45:00 AM,966.2,11.431,,,,,
8581,08/05/21 02:00:00 AM,964.4,10.748,,,,,
8582,08/05/21 02:15:00 AM,963.2,10.259,,,,,
8583,08/05/21 02:30:00 AM,961.4,9.571,,,,,
8584,08/05/21 02:45:00 AM,960.2,9.077,,,,,
8585,08/05/21 03:00:00 AM,959.5,8.779,,,,,
8586,08/05/21 03:15:00 AM,958.2,8.282,,,,,
8587,08/05/21 03:30:00 AM,956.4,7.682,,,,,
8588,08/05/21 03:45:00 AM,955.7,7.280,,,,,
8589,08/05/21 04:00:00 AM,954.8,6.978,,,,,
8590,08/05/21 04:15:00 AM,955.4,6.978,,,,,
8591,08/05/21 04:30:00 AM,955.0,6.877,,,,,
8592,08/05/21 04:45:00 AM,954.2,6.674,,,,,
8593,08/05/21 05:00:00 AM,951.9,5.962,,,,,
8594,08/05/21 05:15:00 AM,951.7,5.757,,,,,
8595,08/05/21 05:30:00 AM,950.8,5.347,,,,,
8596,08/05/21 05:45:00 AM,950.6,5.244,,,,,
8597,08/05/21 06:00:00 AM,950.1,5.037,,,,,
8598,08/05/21 06:15:00 AM,950.4,5.037,,,,,
8599,08/05/21 06:30:00 AM,951.8,5.450,,,,,
8600,08/05/21 06:45:00 AM,953.2,5.962,,,,,
8601,08/05/21 07:00:00 AM,954.3,6.370,,,,,
8602,08/05/21 07:15:00 AM,956.1,6.978,,,,,
8603,08/05/21 07:30:00 AM,957.6,7.582,,,,,
8604,08/05/21 07:45:00 AM,959.6,8.282,,,,,
8605,08/05/21 08:00:00 AM,962.0,9.176,,,,,
8606,08/05/21 08:15:00 AM,964.7,10.161,,,,,
8607,08/05/21 08:30:00 AM,969.7,12.110,,,,,
8608,08/05/21 08:45:00 AM,972.3,13.461,,,,,
8609,08/05/21 09:00:00 AM,974.9,14.613,,,,,
8610,08/05/21 09:15:00 AM,978.2,16.713,,,,,
8611,08/05/21 09:30:00 AM,977.9,17.189,,,,,
8612,08/05/21 09:45:00 AM,977.8,17.379,,,,,
8613,08/05/21 10:00:00 AM,977.8,17.950,,,,,
8614,08/05/21 10:15:00 AM,977.9,18.806,,,,,
8615,08/05/21 10:30:00 AM,977.2,19.567,,,,,
8616,08/05/21 10:45:00 AM,977.7,20.805,,,,,
8617,08/05/21 11:00:00 AM,977.4,22.333,,,,,
8618,08/05/21 11:15:00 AM,977.9,23.100,,,,,
8619,08/05/21 11:30:00 AM,977.7,23.484,,,,,
8620,08/05/21 11:45:00 AM,977.9,23.966,,,,,
8621,08/05/21 12:00:00 PM,978.1,24.448,,,,,
8622,08/05/21 12:15:00 PM,977.9,24.931,,,,,
8623,08/05/21 12:30:00 PM,978.0,25.222,,,,,
8624,08/05/21 12:45:00 PM,977.9,25.805,,,,,
8625,08/05/21 01:00:00 PM,977.7,26.097,,,,,
8626,08/05/21 01:15:00 PM,977.6,26.195,,,,,
8627,08/05/21 01:30:00 PM,977.9,26.488,,,,,
8628,08/05/21 01:45:00 PM,977.9,26.585,,,,,
8629,08/05/21 02:00:00 PM,977.8,26.781,,,,,
8630,08/05/21 02:15:00 PM,978.4,27.075,,,,,
8631,08/05/21 02:30:00 PM,978.2,27.272,,,,,
8632,08/05/21 02:45:00 PM,978.3,27.173,,,,,
8633,08/05/21 03:00:00 PM,978.4,27.272,,,,,
8634,08/05/21 03:15:00 PM,979.2,27.665,,,,,
8635,08/05/21 03:30:00 PM,980.0,28.159,,,,,
8636,08/05/21 03:45:00 PM,981.3,28.853,,,,,
8637,08/05/21 04:00:00 PM,983.2,29.252,,,,,
8638,08/05/21 04:15:00 PM,980.6,28.655,,,,,
8639,08/05/21 04:30:00 PM,980.8,28.754,,,,,
8640,08/05/21 04:45:00 PM,981.1,28.853,,,,,
8641,08/05/21 05:00:00 PM,980.6,28.655,,,,,
8642,08/05/21 05:15:00 PM,981.1,28.953,,,,,
8643,08/05/21 05:30:00 PM,982.0,29.053,,,,,
8644,08/05/21 05:45:00 PM,982.0,29.252,,,,,
8645,08/05/21 06:00:00 PM,980.5,28.853,,,,,
8646,08/05/21 06:15:00 PM,978.6,28.060,,,,,
8647,08/05/21 06:30:00 PM,977.2,27.468,,,,,
8648,08/05/21 06:45:00 PM,976.4,27.173,,,,,
8649,08/05/21 07:00:00 PM,977.3,27.665,,,,,
8650,08/05/21 07:15:00 PM,977.5,27.764,,,,,
8651,08/05/21 07:30:00 PM,979.4,28.060,,,,,
8652,08/05/21 07:45:00 PM,979.6,28.555,,,,,
8653,08/05/21 08:00:00 PM,979.7,28.953,,,,,
8654,08/05/21 08:15:00 PM,976.4,27.665,,,,,
8655,08/05/21 08:30:00 PM,974.0,26.292,,,,,
8656,08/05/21 08:45:00 PM,973.8,25.222,,,,,
8657,08/05/21 09:00:00 PM,973.7,23.966,,,,,
8658,08/05/21 09:15:00 PM,973.5,22.812,,,,,
8659,08/05/21 09:30:00 PM,973.5,22.238,,,,,
8660,08/05/21 09:45:00 PM,973.6,21.473,,,,,
8661,08/05/21 10:00:00 PM,973.9,20.615,,,,,
8662,08/05/21 10:15:00 PM,973.8,19.853,,,,,
8663,08/05/21 10:30:00 PM,973.8,19.377,,,,,
8664,08/05/21 10:45:00 PM,974.1,18.616,,,,,
8665,08/05/21 11:00:00 PM,974.5,18.140,,,,,
8666,08/05/21 11:15:00 PM,973.9,17.284,,,,,
8667,08/05/21 11:30:00 PM,974.1,16.713,,,,,
8668,08/05/21 11:45:00 PM,974.3,16.523,,,,,
8669,08/06/21 12:00:00 AM,974.5,16.523,,,,,
8670,08/06/21 12:15:00 AM,974.6,16.427,,,,,
8671,08/06/21 12:30:00 AM,974.7,16.523,,,,,
8672,08/06/21 12:45:00 AM,974.1,16.046,,,,,
8673,08/06/21 01:00:00 AM,974.3,15.378,,,,,
8674,08/06/21 01:15:00 AM,974.7,14.900,,,,,
8675,08/06/21 01:30:00 AM,974.2,14.421,,,,,
8676,08/06/21 01:45:00 AM,973.5,14.038,,,,,
8677,08/06/21 02:00:00 AM,971.8,13.461,,,,,
8678,08/06/21 02:15:00 AM,971.9,13.173,,,,,
8679,08/06/21 02:30:00 AM,971.6,13.076,,,,,
8680,08/06/21 02:45:00 AM,973.0,13.365,,,,,
8681,08/06/21 03:00:00 AM,974.0,13.654,,,,,
8682,08/06/21 03:15:00 AM,974.6,13.942,,,,,
8683,08/06/21 03:30:00 AM,974.4,13.942,,,,,
8684,08/06/21 03:45:00 AM,973.6,13.750,,,,,
8685,08/06/21 04:00:00 AM,973.2,13.558,,,,,
8686,08/06/21 04:15:00 AM,973.1,13.461,,,,,
8687,08/06/21 04:30:00 AM,973.1,13.461,,,,,
8688,08/06/21 04:45:00 AM,972.6,13.269,,,,,
8689,08/06/21 05:00:00 AM,971.6,12.883,,,,,
8690,08/06/21 05:15:00 AM,970.1,12.497,,,,,
8691,08/06/21 05:30:00 AM,970.7,12.401,,,,,
8692,08/06/21 05:45:00 AM,971.1,12.401,,,,,
8693,08/06/21 06:00:00 AM,972.3,12.690,,,,,
8694,08/06/21 06:15:00 AM,973.9,13.173,,,,,
8695,08/06/21 06:30:00 AM,975.2,13.558,,,,,
8696,08/06/21 06:45:00 AM,976.2,14.230,,,,,
8697,08/06/21 07:00:00 AM,976.3,14.421,,,,,
8698,08/06/21 07:15:00 AM,976.3,14.613,,,,,
8699,08/06/21 07:30:00 AM,976.6,14.709,,,,,
8700,08/06/21 07:45:00 AM,976.6,14.804,,,,,
8701,08/06/21 08:00:00 AM,976.4,15.091,,,,,
8702,08/06/21 08:15:00 AM,976.5,15.091,,,,,
8703,08/06/21 08:30:00 AM,976.8,15.187,,,,,
8704,08/06/21 08:45:00 AM,976.8,15.187,,,,,
8705,08/06/21 09:00:00 AM,976.7,15.282,,,,,
8706,08/06/21 09:15:00 AM,976.8,15.378,,,,,
8707,08/06/21 09:30:00 AM,977.0,15.473,,,,,
8708,08/06/21 09:45:00 AM,977.2,15.569,,,,,
8709,08/06/21 10:00:00 AM,977.3,15.569,,,,,
8710,08/06/21 10:15:00 AM,977.4,15.760,,,,,
8711,08/06/21 10:30:00 AM,977.5,15.760,,,,,
8712,08/06/21 10:45:00 AM,977.4,15.760,,,,,
8713,08/06/21 11:00:00 AM,977.5,15.760,,,,,
8714,08/06/21 11:15:00 AM,977.6,15.951,,,,,
8715,08/06/21 11:30:00 AM,977.8,16.046,,,,,
8716,08/06/21 11:45:00 AM,977.9,16.237,,,,,
8717,08/06/21 12:00:00 PM,978.0,16.141,,,,,
8718,08/06/21 12:15:00 PM,978.1,15.951,,,,,
8719,08/06/21 12:30:00 PM,978.1,15.855,,,,,
8720,08/06/21 12:45:00 PM,978.1,15.951,,,,,
8721,08/06/21 01:00:00 PM,978.3,16.141,,,,,
8722,08/06/21 01:15:00 PM,978.4,16.332,,,,,
8723,08/06/21 01:30:00 PM,978.5,16.427,,,,,
8724,08/06/21 01:45:00 PM,978.6,16.523,,,,,
8725,08/06/21 02:00:00 PM,978.7,16.523,,,,,
8726,08/06/21 02:15:00 PM,978.5,16.427,,,,,
8727,08/06/21 02:30:00 PM,978.7,16.713,,,,,
8728,08/06/21 02:45:00 PM,978.8,16.808,,,,,
8729,08/06/21 03:00:00 PM,978.6,16.427,,,,,
8730,08/06/21 03:15:00 PM,978.8,16.237,,,,,
8731,08/06/21 03:30:00 PM,979.0,16.523,,,,,
8732,08/06/21 03:45:00 PM,979.0,16.713,,,,,
8733,08/06/21 04:00:00 PM,979.1,16.523,,,,,
8734,08/06/21 04:15:00 PM,979.0,16.332,,,,,
8735,08/06/21 04:30:00 PM,979.3,16.237,,,,,
8736,08/06/21 04:45:00 PM,979.2,16.332,,,,,
8737,08/06/21 05:00:00 PM,979.4,16.523,,,,,
8738,08/06/21 05:15:00 PM,979.2,16.427,,,,,
8739,08/06/21 05:30:00 PM,979.2,16.427,,,,,
8740,08/06/21 05:45:00 PM,979.6,16.523,,,,,
8741,08/06/21 06:00:00 PM,979.6,16.332,,,,,
