Site Name ,VAUL
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

411,05/08/2022 , 18:30:00,5095,5095
412,05/08/2022 , 18:45:00,6949,6949
413,05/08/2022 , 19:00:00,6202,6202
414,05/08/2022 , 19:15:00,4339,4339
415,05/08/2022 , 19:30:00,2173,2173
416,05/08/2022 , 19:45:00,1822,1822
417,05/08/2022 , 20:00:00,1963,1963
418,05/08/2022 , 20:15:00,2270,2270
419,05/08/2022 , 20:30:00,1786,1786
420,05/08/2022 , 20:45:00,1807,1807
421,05/08/2022 , 21:00:00,2155,2155
422,05/08/2022 , 21:15:00,1702,1702
423,05/08/2022 , 21:30:00,939,939
424,05/08/2022 , 21:45:00,972,972
425,05/08/2022 , 22:00:00,732,732
426,05/08/2022 , 22:15:00,289,289
427,05/08/2022 , 22:30:00,206,206
428,05/08/2022 , 22:45:00,159,159
429,05/08/2022 , 23:00:00,74,74
430,05/08/2022 , 23:15:00,36,36
431,05/08/2022 , 23:30:00,17,17
432,05/08/2022 , 23:45:00,6,6
433,05/08/2022 , 24:00:00,1,1
434,06/08/2022 , 00:15:00,0,0
435,06/08/2022 , 00:30:00,0,0
436,06/08/2022 , 00:45:00,0,0
437,06/08/2022 , 01:00:00,0,0
438,06/08/2022 , 01:15:00,0,0
439,06/08/2022 , 01:30:00,0,0
440,06/08/2022 , 01:45:00,0,0
441,06/08/2022 , 02:00:00,0,0
442,06/08/2022 , 02:15:00,0,0
443,06/08/2022 , 02:30:00,0,0
444,06/08/2022 , 02:45:00,0,0
445,06/08/2022 , 03:00:00,0,0
446,06/08/2022 , 03:15:00,0,0
447,06/08/2022 , 03:30:00,0,0
448,06/08/2022 , 03:45:00,0,0
449,06/08/2022 , 04:00:00,0,0
450,06/08/2022 , 04:15:00,0,0
451,06/08/2022 , 04:30:00,2,2
452,06/08/2022 , 04:45:00,8,8
453,06/08/2022 , 05:00:00,32,32
454,06/08/2022 , 05:15:00,83,83
455,06/08/2022 , 05:30:00,53,53
456,06/08/2022 , 05:45:00,177,177
457,06/08/2022 , 06:00:00,348,348
458,06/08/2022 , 06:15:00,306,306
459,06/08/2022 , 06:30:00,450,450
460,06/08/2022 , 06:45:00,637,637
461,06/08/2022 , 07:00:00,1031,1031
462,06/08/2022 , 07:15:00,2046,2046
463,06/08/2022 , 07:30:00,1731,1731
464,06/08/2022 , 07:45:00,1733,1733
465,06/08/2022 , 08:00:00,962,962
466,06/08/2022 , 08:15:00,1108,1108
467,06/08/2022 , 08:30:00,2891,2891
468,06/08/2022 , 08:45:00,3764,3764
469,06/08/2022 , 09:00:00,4157,4157
470,06/08/2022 , 09:15:00,4516,4516
471,06/08/2022 , 09:30:00,4933,4933
472,06/08/2022 , 09:45:00,4726,4726
473,06/08/2022 , 10:00:00,3741,3741
474,06/08/2022 , 10:15:00,4172,4172
475,06/08/2022 , 10:30:00,3986,3986
476,06/08/2022 , 10:45:00,4253,4253
477,06/08/2022 , 11:00:00,5870,5870
478,06/08/2022 , 11:15:00,8002,8002
479,06/08/2022 , 11:30:00,4967,4967
480,06/08/2022 , 11:45:00,5952,5952
481,06/08/2022 , 12:00:00,6475,6475
482,06/08/2022 , 12:15:00,5901,5901
483,06/08/2022 , 12:30:00,9382,9382
484,06/08/2022 , 12:45:00,13694,13694
485,06/08/2022 , 13:00:00,13443,13443
486,06/08/2022 , 13:15:00,18931,18931
487,06/08/2022 , 13:30:00,11964,11964
488,06/08/2022 , 13:45:00,13586,13586
489,06/08/2022 , 14:00:00,13835,13835
490,06/08/2022 , 14:15:00,11382,11382
491,06/08/2022 , 14:30:00,5580,5580
492,06/08/2022 , 14:45:00,10293,10293
493,06/08/2022 , 15:00:00,9485,9485
494,06/08/2022 , 15:15:00,7095,7095
495,06/08/2022 , 15:30:00,7621,7621
496,06/08/2022 , 15:45:00,14117,14117
497,06/08/2022 , 16:00:00,10030,10030
498,06/08/2022 , 16:15:00,10897,10897
499,06/08/2022 , 16:30:00,11177,11177
500,06/08/2022 , 16:45:00,7393,7393
501,06/08/2022 , 17:00:00,6318,6318
502,06/08/2022 , 17:15:00,4607,4607
503,06/08/2022 , 17:30:00,2395,2395
504,06/08/2022 , 17:45:00,5672,5672
505,06/08/2022 , 18:00:00,7581,7581
506,06/08/2022 , 18:15:00,2788,2788
507,06/08/2022 , 18:30:00,1821,1821
508,06/08/2022 , 18:45:00,4598,4598
509,06/08/2022 , 19:00:00,4768,4768
510,06/08/2022 , 19:15:00,1960,1960
511,06/08/2022 , 19:30:00,2366,2366
512,06/08/2022 , 19:45:00,2351,2351
513,06/08/2022 , 20:00:00,1719,1719
514,06/08/2022 , 20:15:00,1758,1758
515,06/08/2022 , 20:30:00,1503,1503
516,06/08/2022 , 20:45:00,1374,1374
517,06/08/2022 , 21:00:00,1621,1621
518,06/08/2022 , 21:15:00,1091,1091
519,06/08/2022 , 21:30:00,738,738
520,06/08/2022 , 21:45:00,653,653
521,06/08/2022 , 22:00:00,362,362
522,06/08/2022 , 22:15:00,223,223
523,06/08/2022 , 22:30:00,217,217
524,06/08/2022 , 22:45:00,68,68
525,06/08/2022 , 23:00:00,56,56
526,06/08/2022 , 23:15:00,30,30
527,06/08/2022 , 23:30:00,13,13
528,06/08/2022 , 23:45:00,4,4
529,06/08/2022 , 24:00:00,0,0
530,07/08/2022 , 00:15:00,0,0
531,07/08/2022 , 00:30:00,0,0
532,07/08/2022 , 00:45:00,0,0
533,07/08/2022 , 01:00:00,0,0
534,07/08/2022 , 01:15:00,0,0
535,07/08/2022 , 01:30:00,0,0
536,07/08/2022 , 01:45:00,0,0
537,07/08/2022 , 02:00:00,0,0
538,07/08/2022 , 02:15:00,0,0
539,07/08/2022 , 02:30:00,0,0
540,07/08/2022 , 02:45:00,0,0
541,07/08/2022 , 03:00:00,0,0
542,07/08/2022 , 03:15:00,0,0
543,07/08/2022 , 03:30:00,0,0
544,07/08/2022 , 03:45:00,0,0
545,07/08/2022 , 04:00:00,0,0
546,07/08/2022 , 04:15:00,1,1
547,07/08/2022 , 04:30:00,6,6
548,07/08/2022 , 04:45:00,20,20
549,07/08/2022 , 05:00:00,37,37
550,07/08/2022 , 05:15:00,58,58
551,07/08/2022 , 05:30:00,101,101
552,07/08/2022 , 05:45:00,197,197
553,07/08/2022 , 06:00:00,241,241
554,07/08/2022 , 06:15:00,326,326
555,07/08/2022 , 06:30:00,524,524
556,07/08/2022 , 06:45:00,621,621
557,07/08/2022 , 07:00:00,1112,1112
558,07/08/2022 , 07:15:00,2499,2499
559,07/08/2022 , 07:30:00,2058,2058
560,07/08/2022 , 07:45:00,2368,2368
561,07/08/2022 , 08:00:00,3309,3309
562,07/08/2022 , 08:15:00,3708,3708
563,07/08/2022 , 08:30:00,4666,4666
564,07/08/2022 , 08:45:00,4547,4547
565,07/08/2022 , 09:00:00,5829,5829
566,07/08/2022 , 09:15:00,9330,9330
567,07/08/2022 , 09:30:00,7802,7802
568,07/08/2022 , 09:45:00,7440,7440
569,07/08/2022 , 10:00:00,5622,5622
570,07/08/2022 , 10:15:00,4870,4870
571,07/08/2022 , 10:30:00,4929,4929
572,07/08/2022 , 10:45:00,5941,5941
573,07/08/2022 , 11:00:00,4523,4523
574,07/08/2022 , 11:15:00,4489,4489
575,07/08/2022 , 11:30:00,8327,8327
576,07/08/2022 , 11:45:00,12058,12058
577,07/08/2022 , 12:00:00,11577,11577
578,07/08/2022 , 12:15:00,25877,25877
579,07/08/2022 , 12:30:00,7920,7920
580,07/08/2022 , 12:45:00,21436,21436
581,07/08/2022 , 13:00:00,7143,7143
582,07/08/2022 , 13:15:00,11357,11357
583,07/08/2022 , 13:30:00,31042,31042
584,07/08/2022 , 13:45:00,32765,32765
585,07/08/2022 , 14:00:00,34958,34958
586,07/08/2022 , 14:15:00,11066,11066
587,07/08/2022 , 14:30:00,11337,11337
588,07/08/2022 , 14:45:00,16485,16485
589,07/08/2022 , 15:00:00,29891,29891
590,07/08/2022 , 15:15:00,15326,15326
591,07/08/2022 , 15:30:00,14890,14890
592,07/08/2022 , 15:45:00,13585,13585
593,07/08/2022 , 16:00:00,14751,14751
594,07/08/2022 , 16:15:00,12055,12055
595,07/08/2022 , 16:30:00,11488,11488
596,07/08/2022 , 16:45:00,12598,12598
597,07/08/2022 , 17:00:00,11024,11024
598,07/08/2022 , 17:15:00,9901,9901
599,07/08/2022 , 17:30:00,8379,8379
600,07/08/2022 , 17:45:00,8636,8636
601,07/08/2022 , 18:00:00,8950,8950
602,07/08/2022 , 18:15:00,5050,5050
603,07/08/2022 , 18:30:00,3583,3583
604,07/08/2022 , 18:45:00,2649,2649
605,07/08/2022 , 19:00:00,3480,3480
606,07/08/2022 , 19:15:00,4352,4352
607,07/08/2022 , 19:30:00,2491,2491
608,07/08/2022 , 19:45:00,1720,1720
609,07/08/2022 , 20:00:00,1543,1543
610,07/08/2022 , 20:15:00,1454,1454
611,07/08/2022 , 20:30:00,1302,1302
