Site Name ,EXTRA11618
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11618


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

362,30/06/2019 , 02:30:00,60,60
363,30/06/2019 , 02:45:00,73,73
364,30/06/2019 , 03:00:00,89,89
365,30/06/2019 , 03:15:00,112,112
366,30/06/2019 , 03:30:00,162,162
367,30/06/2019 , 03:45:00,227,227
368,30/06/2019 , 04:00:00,318,318
369,30/06/2019 , 04:15:00,425,425
370,30/06/2019 , 04:30:00,574,574
371,30/06/2019 , 04:45:00,685,685
372,30/06/2019 , 05:00:00,701,701
373,30/06/2019 , 05:15:00,795,795
374,30/06/2019 , 05:30:00,1163,1163
375,30/06/2019 , 05:45:00,926,926
376,30/06/2019 , 06:00:00,1750,1750
377,30/06/2019 , 06:15:00,1896,1896
378,30/06/2019 , 06:30:00,2060,2060
379,30/06/2019 , 06:45:00,3081,3081
380,30/06/2019 , 07:00:00,4228,4228
381,30/06/2019 , 07:15:00,4692,4692
382,30/06/2019 , 07:30:00,4991,4991
383,30/06/2019 , 07:45:00,5418,5418
384,30/06/2019 , 08:00:00,5620,5620
385,30/06/2019 , 08:15:00,5184,5184
386,30/06/2019 , 08:30:00,5770,5770
387,30/06/2019 , 08:45:00,6479,6479
388,30/06/2019 , 09:00:00,8057,8057
389,30/06/2019 , 09:15:00,12951,12951
390,30/06/2019 , 09:30:00,13801,13801
391,30/06/2019 , 09:45:00,13698,13698
392,30/06/2019 , 10:00:00,9445,9445
393,30/06/2019 , 10:15:00,9580,9580
394,30/06/2019 , 10:30:00,8764,8764
395,30/06/2019 , 10:45:00,10461,10461
396,30/06/2019 , 11:00:00,14991,14991
397,30/06/2019 , 11:15:00,15960,15960
398,30/06/2019 , 11:30:00,14394,14394
399,30/06/2019 , 11:45:00,17697,17697
400,30/06/2019 , 12:00:00,18483,18483
401,30/06/2019 , 12:15:00,13776,13776
402,30/06/2019 , 12:30:00,11783,11783
403,30/06/2019 , 12:45:00,11129,11129
404,30/06/2019 , 13:00:00,11748,11748
405,30/06/2019 , 13:15:00,11476,11476
406,30/06/2019 , 13:30:00,16805,16805
407,30/06/2019 , 13:45:00,18650,18650
408,30/06/2019 , 14:00:00,19621,19621
409,30/06/2019 , 14:15:00,31498,31498
410,30/06/2019 , 14:30:00,35119,35119
411,30/06/2019 , 14:45:00,29878,29878
412,30/06/2019 , 15:00:00,28521,28521
413,30/06/2019 , 15:15:00,36993,36993
414,30/06/2019 , 15:30:00,29184,29184
415,30/06/2019 , 15:45:00,24835,24835
416,30/06/2019 , 16:00:00,18234,18234
417,30/06/2019 , 16:15:00,30488,30488
418,30/06/2019 , 16:30:00,32234,32234
419,30/06/2019 , 16:45:00,29254,29254
420,30/06/2019 , 17:00:00,19617,19617
421,30/06/2019 , 17:15:00,14838,14838
422,30/06/2019 , 17:30:00,28831,28831
423,30/06/2019 , 17:45:00,24442,24442
424,30/06/2019 , 18:00:00,10464,10464
425,30/06/2019 , 18:15:00,6740,6740
426,30/06/2019 , 18:30:00,1562,1562
427,30/06/2019 , 18:45:00,540,540
428,30/06/2019 , 19:00:00,2397,2397
429,30/06/2019 , 19:15:00,4388,4388
430,30/06/2019 , 19:30:00,2453,2453
431,30/06/2019 , 19:45:00,1824,1824
432,30/06/2019 , 20:00:00,2508,2508
433,30/06/2019 , 20:15:00,2577,2577
434,30/06/2019 , 20:30:00,1675,1675
435,30/06/2019 , 20:45:00,1420,1420
436,30/06/2019 , 21:00:00,1926,1926
437,30/06/2019 , 21:15:00,1308,1308
438,30/06/2019 , 21:30:00,893,893
439,30/06/2019 , 21:45:00,758,758
440,30/06/2019 , 22:00:00,302,302
441,30/06/2019 , 22:15:00,232,232
442,30/06/2019 , 22:30:00,311,311
443,30/06/2019 , 22:45:00,449,449
444,30/06/2019 , 23:00:00,404,404
445,30/06/2019 , 23:15:00,257,257
446,30/06/2019 , 23:30:00,234,234
447,30/06/2019 , 23:45:00,128,128
448,30/06/2019 , 24:00:00,64,64
449,01/07/2019 , 00:15:00,45,45
450,01/07/2019 , 00:30:00,24,24
451,01/07/2019 , 00:45:00,16,16
452,01/07/2019 , 01:00:00,12,12
453,01/07/2019 , 01:15:00,13,13
454,01/07/2019 , 01:30:00,13,13
455,01/07/2019 , 01:45:00,10,10
456,01/07/2019 , 02:00:00,7,7
457,01/07/2019 , 02:15:00,11,11
458,01/07/2019 , 02:30:00,11,11
459,01/07/2019 , 02:45:00,10,10
460,01/07/2019 , 03:00:00,14,14
461,01/07/2019 , 03:15:00,33,33
462,01/07/2019 , 03:30:00,50,50
463,01/07/2019 , 03:45:00,49,49
464,01/07/2019 , 04:00:00,79,79
465,01/07/2019 , 04:15:00,114,114
466,01/07/2019 , 04:30:00,185,185
467,01/07/2019 , 04:45:00,208,208
468,01/07/2019 , 05:00:00,245,245
469,01/07/2019 , 05:15:00,482,482
470,01/07/2019 , 05:30:00,370,370
471,01/07/2019 , 05:45:00,385,385
472,01/07/2019 , 06:00:00,304,304
473,01/07/2019 , 06:15:00,518,518
474,01/07/2019 , 06:30:00,539,539
475,01/07/2019 , 06:45:00,1087,1087
476,01/07/2019 , 07:00:00,2477,2477
477,01/07/2019 , 07:15:00,3939,3939
478,01/07/2019 , 07:30:00,4883,4883
479,01/07/2019 , 07:45:00,3877,3877
480,01/07/2019 , 08:00:00,2514,2514
481,01/07/2019 , 08:15:00,1956,1956
482,01/07/2019 , 08:30:00,3856,3856
483,01/07/2019 , 08:45:00,6269,6269
484,01/07/2019 , 09:00:00,5960,5960
485,01/07/2019 , 09:15:00,6500,6500
486,01/07/2019 , 09:30:00,6688,6688
487,01/07/2019 , 09:45:00,7866,7866
488,01/07/2019 , 10:00:00,8267,8267
489,01/07/2019 , 10:15:00,8655,8655
490,01/07/2019 , 10:30:00,10548,10548
491,01/07/2019 , 10:45:00,10584,10584
492,01/07/2019 , 11:00:00,12293,12293
493,01/07/2019 , 11:15:00,21115,21115
494,01/07/2019 , 11:30:00,21987,21987
495,01/07/2019 , 11:45:00,29646,29646
496,01/07/2019 , 12:00:00,31996,31996
497,01/07/2019 , 12:15:00,33788,33788
498,01/07/2019 , 12:30:00,11402,11402
499,01/07/2019 , 12:45:00,18291,18291
500,01/07/2019 , 13:00:00,13979,13979
501,01/07/2019 , 13:15:00,7126,7126
502,01/07/2019 , 13:30:00,13624,13624
503,01/07/2019 , 13:45:00,12454,12454
504,01/07/2019 , 14:00:00,21740,21740
505,01/07/2019 , 14:15:00,21078,21078
506,01/07/2019 , 14:30:00,20467,20467
507,01/07/2019 , 14:45:00,27870,27870
508,01/07/2019 , 15:00:00,21583,21583
509,01/07/2019 , 15:15:00,29009,29009
510,01/07/2019 , 15:30:00,42043,42043
511,01/07/2019 , 15:45:00,23065,23065
512,01/07/2019 , 16:00:00,28868,28868
513,01/07/2019 , 16:15:00,38956,38956
514,01/07/2019 , 16:30:00,17389,17389
515,01/07/2019 , 16:45:00,23727,23727
516,01/07/2019 , 17:00:00,36920,36920
517,01/07/2019 , 17:15:00,37755,37755
518,01/07/2019 , 17:30:00,27830,27830
519,01/07/2019 , 17:45:00,16354,16354
520,01/07/2019 , 18:00:00,25600,25600
521,01/07/2019 , 18:15:00,28627,28627
522,01/07/2019 , 18:30:00,22080,22080
523,01/07/2019 , 18:45:00,14730,14730
524,01/07/2019 , 19:00:00,14394,14394
525,01/07/2019 , 19:15:00,12057,12057
526,01/07/2019 , 19:30:00,11349,11349
527,01/07/2019 , 19:45:00,9212,9212
528,01/07/2019 , 20:00:00,7891,7891
529,01/07/2019 , 20:15:00,8294,8294
530,01/07/2019 , 20:30:00,7310,7310
531,01/07/2019 , 20:45:00,6367,6367
532,01/07/2019 , 21:00:00,5115,5115
533,01/07/2019 , 21:15:00,5269,5269
534,01/07/2019 , 21:30:00,3541,3541
535,01/07/2019 , 21:45:00,3238,3238
536,01/07/2019 , 22:00:00,3012,3012
537,01/07/2019 , 22:15:00,2400,2400
538,01/07/2019 , 22:30:00,2086,2086
539,01/07/2019 , 22:45:00,1877,1877
540,01/07/2019 , 23:00:00,1494,1494
541,01/07/2019 , 23:15:00,1181,1181
542,01/07/2019 , 23:30:00,865,865
543,01/07/2019 , 23:45:00,599,599
544,01/07/2019 , 24:00:00,412,412
545,02/07/2019 , 00:15:00,272,272
546,02/07/2019 , 00:30:00,169,169
547,02/07/2019 , 00:45:00,122,122
548,02/07/2019 , 01:00:00,95,95
549,02/07/2019 , 01:15:00,80,80
550,02/07/2019 , 01:30:00,66,66
551,02/07/2019 , 01:45:00,57,57
552,02/07/2019 , 02:00:00,54,54
553,02/07/2019 , 02:15:00,57,57
554,02/07/2019 , 02:30:00,64,64
555,02/07/2019 , 02:45:00,77,77
556,02/07/2019 , 03:00:00,92,92
557,02/07/2019 , 03:15:00,123,123
558,02/07/2019 , 03:30:00,162,162
559,02/07/2019 , 03:45:00,238,238
560,02/07/2019 , 04:00:00,379,379
561,02/07/2019 , 04:15:00,562,562
562,02/07/2019 , 04:30:00,760,760
563,02/07/2019 , 04:45:00,994,994
564,02/07/2019 , 05:00:00,1145,1145
565,02/07/2019 , 05:15:00,1317,1317
566,02/07/2019 , 05:30:00,1983,1983
567,02/07/2019 , 05:45:00,3029,3029
568,02/07/2019 , 06:00:00,3566,3566
569,02/07/2019 , 06:15:00,3880,3880
570,02/07/2019 , 06:30:00,4403,4403
571,02/07/2019 , 06:45:00,4644,4644
572,02/07/2019 , 07:00:00,5081,5081
573,02/07/2019 , 07:15:00,4982,4982
574,02/07/2019 , 07:30:00,4982,4982
575,02/07/2019 , 07:45:00,5661,5661
576,02/07/2019 , 08:00:00,5851,5851
577,02/07/2019 , 08:15:00,6845,6845
578,02/07/2019 , 08:30:00,7495,7495
579,02/07/2019 , 08:45:00,8011,8011
580,02/07/2019 , 09:00:00,9919,9919
581,02/07/2019 , 09:15:00,16100,16100
582,02/07/2019 , 09:30:00,24809,24809
583,02/07/2019 , 09:45:00,29549,29549
584,02/07/2019 , 10:00:00,22488,22488
585,02/07/2019 , 10:15:00,19447,19447
586,02/07/2019 , 10:30:00,21442,21442
587,02/07/2019 , 10:45:00,23874,23874
588,02/07/2019 , 11:00:00,26737,26737
589,02/07/2019 , 11:15:00,29597,29597
590,02/07/2019 , 11:30:00,31187,31187
591,02/07/2019 , 11:45:00,33501,33501
592,02/07/2019 , 12:00:00,37319,37319
593,02/07/2019 , 12:15:00,37052,37052
594,02/07/2019 , 12:30:00,38816,38816
595,02/07/2019 , 12:45:00,41157,41157
596,02/07/2019 , 13:00:00,46161,46161
597,02/07/2019 , 13:15:00,43673,43673
598,02/07/2019 , 13:30:00,49071,49071
599,02/07/2019 , 13:45:00,50983,50983
600,02/07/2019 , 14:00:00,53534,53534
601,02/07/2019 , 14:15:00,39448,39448
602,02/07/2019 , 14:30:00,40962,40962
603,02/07/2019 , 14:45:00,45480,45480
604,02/07/2019 , 15:00:00,49011,49011
605,02/07/2019 , 15:15:00,36613,36613
