agency_cd,site_no,datetime,tz_cd,1760_00060,1760_00060_cd
USGS,15484000,5/8/2022 20:45,AKDT,6240,A
USGS,15484000,5/8/2022 21:00,AKDT,6170,A
USGS,15484000,5/8/2022 21:15,AKDT,6170,A
USGS,15484000,5/8/2022 21:30,AKDT,6170,A
USGS,15484000,5/8/2022 21:45,AKDT,6200,A
USGS,15484000,5/8/2022 22:00,AKDT,6240,A
USGS,15484000,5/8/2022 22:15,AKDT,6260,A
USGS,15484000,5/8/2022 22:30,AKDT,6200,A
USGS,15484000,5/8/2022 22:45,AKDT,6200,A
USGS,15484000,5/8/2022 23:00,AKDT,6170,A
USGS,15484000,5/8/2022 23:15,AKDT,6240,A
USGS,15484000,5/8/2022 23:30,AKDT,6260,A
USGS,15484000,5/8/2022 23:45,AKDT,6300,A
USGS,15484000,5/9/2022 0:00,AKDT,6240,A
USGS,15484000,5/9/2022 0:15,AKDT,6300,A
USGS,15484000,5/9/2022 0:30,AKDT,6320,A
USGS,15484000,5/9/2022 0:45,AKDT,6280,A
USGS,15484000,5/9/2022 1:00,AKDT,6260,A
USGS,15484000,5/9/2022 1:15,AKDT,6300,A
USGS,15484000,5/9/2022 1:30,AKDT,6370,A
USGS,15484000,5/9/2022 1:45,AKDT,6320,A
USGS,15484000,5/9/2022 2:00,AKDT,6370,A
USGS,15484000,5/9/2022 2:15,AKDT,6350,A
USGS,15484000,5/9/2022 2:30,AKDT,6430,A
USGS,15484000,5/9/2022 2:45,AKDT,6520,A
USGS,15484000,5/9/2022 3:00,AKDT,6410,A
USGS,15484000,5/9/2022 3:15,AKDT,6450,A
USGS,15484000,5/9/2022 3:30,AKDT,6520,A
USGS,15484000,5/9/2022 3:45,AKDT,6540,A
USGS,15484000,5/9/2022 4:00,AKDT,6540,A
USGS,15484000,5/9/2022 4:15,AKDT,6500,A
USGS,15484000,5/9/2022 4:30,AKDT,6560,A
USGS,15484000,5/9/2022 4:45,AKDT,6520,A
USGS,15484000,5/9/2022 5:00,AKDT,6540,A
USGS,15484000,5/9/2022 5:15,AKDT,6610,A
USGS,15484000,5/9/2022 5:30,AKDT,6630,A
USGS,15484000,5/9/2022 5:45,AKDT,6590,A
USGS,15484000,5/9/2022 6:00,AKDT,6610,A
USGS,15484000,5/9/2022 6:15,AKDT,6630,A
USGS,15484000,5/9/2022 6:30,AKDT,6670,A
USGS,15484000,5/9/2022 6:45,AKDT,6700,A
USGS,15484000,5/9/2022 7:00,AKDT,6650,A
USGS,15484000,5/9/2022 7:15,AKDT,6700,A
USGS,15484000,5/9/2022 7:30,AKDT,6630,A
USGS,15484000,5/9/2022 7:45,AKDT,6670,A
USGS,15484000,5/9/2022 8:00,AKDT,6720,A
USGS,15484000,5/9/2022 8:15,AKDT,6610,A
USGS,15484000,5/9/2022 8:30,AKDT,6700,A
USGS,15484000,5/9/2022 8:45,AKDT,6700,A
USGS,15484000,5/9/2022 9:00,AKDT,6650,A
USGS,15484000,5/9/2022 9:15,AKDT,6670,A
USGS,15484000,5/9/2022 9:30,AKDT,6650,A
USGS,15484000,5/9/2022 9:45,AKDT,6670,A
USGS,15484000,5/9/2022 10:00,AKDT,6630,A
USGS,15484000,5/9/2022 10:15,AKDT,6670,A
USGS,15484000,5/9/2022 10:30,AKDT,6650,A
USGS,15484000,5/9/2022 10:45,AKDT,6590,A
USGS,15484000,5/9/2022 11:00,AKDT,6650,A
USGS,15484000,5/9/2022 11:15,AKDT,6610,A
USGS,15484000,5/9/2022 11:30,AKDT,6560,A
USGS,15484000,5/9/2022 11:45,AKDT,6590,A
USGS,15484000,5/9/2022 12:00,AKDT,6610,A
USGS,15484000,5/9/2022 12:15,AKDT,6560,A
USGS,15484000,5/9/2022 12:30,AKDT,6590,A
USGS,15484000,5/9/2022 12:45,AKDT,6590,A
USGS,15484000,5/9/2022 13:00,AKDT,6540,A
USGS,15484000,5/9/2022 13:15,AKDT,6560,A
USGS,15484000,5/9/2022 13:30,AKDT,6590,A
USGS,15484000,5/9/2022 13:45,AKDT,6540,A
USGS,15484000,5/9/2022 14:00,AKDT,6560,A
USGS,15484000,5/9/2022 14:15,AKDT,6540,A
USGS,15484000,5/9/2022 14:30,AKDT,6540,A
USGS,15484000,5/9/2022 14:45,AKDT,6520,A
USGS,15484000,5/9/2022 15:00,AKDT,6540,A
USGS,15484000,5/9/2022 15:15,AKDT,6610,A
USGS,15484000,5/9/2022 15:30,AKDT,6560,A
USGS,15484000,5/9/2022 15:45,AKDT,6590,A
USGS,15484000,5/9/2022 16:00,AKDT,6590,A
USGS,15484000,5/9/2022 16:15,AKDT,6520,A
USGS,15484000,5/9/2022 16:30,AKDT,6560,A
USGS,15484000,5/9/2022 16:45,AKDT,6540,A
USGS,15484000,5/9/2022 17:00,AKDT,6520,A
USGS,15484000,5/9/2022 17:15,AKDT,6540,A
USGS,15484000,5/9/2022 17:30,AKDT,6560,A
USGS,15484000,5/9/2022 17:45,AKDT,6560,A
USGS,15484000,5/9/2022 18:00,AKDT,6520,A
USGS,15484000,5/9/2022 18:15,AKDT,6590,A
USGS,15484000,5/9/2022 18:30,AKDT,6650,A
USGS,15484000,5/9/2022 18:45,AKDT,6650,A
USGS,15484000,5/9/2022 19:00,AKDT,6650,A
USGS,15484000,5/9/2022 19:15,AKDT,6630,A
USGS,15484000,5/9/2022 19:30,AKDT,6740,A
USGS,15484000,5/9/2022 19:45,AKDT,6700,A
USGS,15484000,5/9/2022 20:00,AKDT,6670,A
USGS,15484000,5/9/2022 20:15,AKDT,6670,A
USGS,15484000,5/9/2022 20:30,AKDT,6720,A
USGS,15484000,5/9/2022 20:45,AKDT,6700,A
USGS,15484000,5/9/2022 21:00,AKDT,6760,A
USGS,15484000,5/9/2022 21:15,AKDT,6760,A
USGS,15484000,5/9/2022 21:30,AKDT,6670,A
USGS,15484000,5/9/2022 21:45,AKDT,6760,A
USGS,15484000,5/9/2022 22:00,AKDT,6720,A
USGS,15484000,5/9/2022 22:15,AKDT,6740,A
USGS,15484000,5/9/2022 22:30,AKDT,6740,A
USGS,15484000,5/9/2022 22:45,AKDT,6720,A
USGS,15484000,5/9/2022 23:00,AKDT,6760,A
USGS,15484000,5/9/2022 23:15,AKDT,6760,A
USGS,15484000,5/9/2022 23:30,AKDT,6780,A
USGS,15484000,5/9/2022 23:45,AKDT,6780,A
USGS,15484000,5/10/2022 0:00,AKDT,6810,A
USGS,15484000,5/10/2022 0:15,AKDT,6740,A
USGS,15484000,5/10/2022 0:30,AKDT,6830,A
USGS,15484000,5/10/2022 0:45,AKDT,6850,A
USGS,15484000,5/10/2022 1:00,AKDT,6780,A
USGS,15484000,5/10/2022 1:15,AKDT,6760,A
USGS,15484000,5/10/2022 1:30,AKDT,6760,A
USGS,15484000,5/10/2022 1:45,AKDT,6850,A
USGS,15484000,5/10/2022 2:00,AKDT,6900,A
USGS,15484000,5/10/2022 2:15,AKDT,6900,A
USGS,15484000,5/10/2022 2:30,AKDT,6870,A
USGS,15484000,5/10/2022 2:45,AKDT,6900,A
USGS,15484000,5/10/2022 3:00,AKDT,6940,A
USGS,15484000,5/10/2022 3:15,AKDT,6870,A
USGS,15484000,5/10/2022 3:30,AKDT,6870,A
USGS,15484000,5/10/2022 3:45,AKDT,6850,A
USGS,15484000,5/10/2022 4:00,AKDT,6850,A
USGS,15484000,5/10/2022 4:15,AKDT,6920,A
USGS,15484000,5/10/2022 4:30,AKDT,6960,A
USGS,15484000,5/10/2022 4:45,AKDT,6920,A
USGS,15484000,5/10/2022 5:00,AKDT,6920,A
USGS,15484000,5/10/2022 5:15,AKDT,6900,A
USGS,15484000,5/10/2022 5:30,AKDT,6920,A
USGS,15484000,5/10/2022 5:45,AKDT,6940,A
USGS,15484000,5/10/2022 6:00,AKDT,6920,A
USGS,15484000,5/10/2022 6:15,AKDT,6940,A
USGS,15484000,5/10/2022 6:30,AKDT,6920,A
USGS,15484000,5/10/2022 6:45,AKDT,6920,A
USGS,15484000,5/10/2022 7:00,AKDT,6900,A
USGS,15484000,5/10/2022 7:15,AKDT,6940,A
USGS,15484000,5/10/2022 7:30,AKDT,7010,A
USGS,15484000,5/10/2022 7:45,AKDT,6960,A
USGS,15484000,5/10/2022 8:00,AKDT,6900,A
USGS,15484000,5/10/2022 8:15,AKDT,6920,A
USGS,15484000,5/10/2022 8:30,AKDT,6900,A
USGS,15484000,5/10/2022 8:45,AKDT,6920,A
USGS,15484000,5/10/2022 9:00,AKDT,6850,A
USGS,15484000,5/10/2022 9:15,AKDT,6830,A
USGS,15484000,5/10/2022 9:30,AKDT,6870,A
USGS,15484000,5/10/2022 9:45,AKDT,6780,A
USGS,15484000,5/10/2022 10:00,AKDT,6760,A
USGS,15484000,5/10/2022 10:15,AKDT,6760,A
USGS,15484000,5/10/2022 10:30,AKDT,6670,A
USGS,15484000,5/10/2022 10:45,AKDT,6700,A
USGS,15484000,5/10/2022 11:00,AKDT,6700,A
USGS,15484000,5/10/2022 11:15,AKDT,6670,A
USGS,15484000,5/10/2022 11:30,AKDT,6630,A
USGS,15484000,5/10/2022 11:45,AKDT,6650,A
USGS,15484000,5/10/2022 12:00,AKDT,6630,A
USGS,15484000,5/10/2022 12:15,AKDT,6560,A
USGS,15484000,5/10/2022 12:30,AKDT,6560,A
USGS,15484000,5/10/2022 12:45,AKDT,6500,A
USGS,15484000,5/10/2022 13:00,AKDT,6500,A
USGS,15484000,5/10/2022 13:15,AKDT,6450,A
USGS,15484000,5/10/2022 13:30,AKDT,6520,A
USGS,15484000,5/10/2022 13:45,AKDT,6390,A
USGS,15484000,5/10/2022 14:00,AKDT,6430,A
USGS,15484000,5/10/2022 14:15,AKDT,6370,A
USGS,15484000,5/10/2022 14:30,AKDT,6370,A
USGS,15484000,5/10/2022 14:45,AKDT,6350,A
USGS,15484000,5/10/2022 15:00,AKDT,6320,A
USGS,15484000,5/10/2022 15:15,AKDT,6350,A
USGS,15484000,5/10/2022 15:30,AKDT,6280,A
USGS,15484000,5/10/2022 15:45,AKDT,6280,A
USGS,15484000,5/10/2022 16:00,AKDT,6200,A
USGS,15484000,5/10/2022 16:15,AKDT,6220,A
USGS,15484000,5/10/2022 16:30,AKDT,6220,A
USGS,15484000,5/10/2022 16:45,AKDT,6280,A
USGS,15484000,5/10/2022 17:00,AKDT,6170,A
USGS,15484000,5/10/2022 17:15,AKDT,6220,A
USGS,15484000,5/10/2022 17:30,AKDT,6200,A
USGS,15484000,5/10/2022 17:45,AKDT,6220,A
USGS,15484000,5/10/2022 18:00,AKDT,6200,A
USGS,15484000,5/10/2022 18:15,AKDT,6170,A
USGS,15484000,5/10/2022 18:30,AKDT,6150,A
USGS,15484000,5/10/2022 18:45,AKDT,6110,A
USGS,15484000,5/10/2022 19:00,AKDT,6090,A
USGS,15484000,5/10/2022 19:15,AKDT,6090,A
USGS,15484000,5/10/2022 19:30,AKDT,6030,A
USGS,15484000,5/10/2022 19:45,AKDT,6030,A
USGS,15484000,5/10/2022 20:00,AKDT,6030,A
USGS,15484000,5/10/2022 20:15,AKDT,5960,A
USGS,15484000,5/10/2022 20:30,AKDT,6000,A
USGS,15484000,5/10/2022 20:45,AKDT,6030,A
USGS,15484000,5/10/2022 21:00,AKDT,6000,A
USGS,15484000,5/10/2022 21:15,AKDT,5900,A
USGS,15484000,5/10/2022 21:30,AKDT,5920,A
USGS,15484000,5/10/2022 21:45,AKDT,5920,A
USGS,15484000,5/10/2022 22:00,AKDT,5900,A
USGS,15484000,5/10/2022 22:15,AKDT,5880,A
USGS,15484000,5/10/2022 22:30,AKDT,5860,A
USGS,15484000,5/10/2022 22:45,AKDT,5860,A
USGS,15484000,5/10/2022 23:00,AKDT,5820,A
USGS,15484000,5/10/2022 23:15,AKDT,5820,A
USGS,15484000,5/10/2022 23:30,AKDT,5820,A
USGS,15484000,5/10/2022 23:45,AKDT,5770,A
USGS,15484000,5/11/2022 0:00,AKDT,5710,A
USGS,15484000,5/11/2022 0:15,AKDT,5750,A
USGS,15484000,5/11/2022 0:30,AKDT,5730,A
USGS,15484000,5/11/2022 0:45,AKDT,5730,A
USGS,15484000,5/11/2022 1:00,AKDT,5650,A
USGS,15484000,5/11/2022 1:15,AKDT,5670,A
USGS,15484000,5/11/2022 1:30,AKDT,5670,A
USGS,15484000,5/11/2022 1:45,AKDT,5650,A
USGS,15484000,5/11/2022 2:00,AKDT,5630,A
USGS,15484000,5/11/2022 2:15,AKDT,5630,A
USGS,15484000,5/11/2022 2:30,AKDT,5590,A
USGS,15484000,5/11/2022 2:45,AKDT,5570,A
USGS,15484000,5/11/2022 3:00,AKDT,5530,A
USGS,15484000,5/11/2022 3:15,AKDT,5550,A
USGS,15484000,5/11/2022 3:30,AKDT,5590,A
USGS,15484000,5/11/2022 3:45,AKDT,5530,A
USGS,15484000,5/11/2022 4:00,AKDT,5510,A
USGS,15484000,5/11/2022 4:15,AKDT,5510,A
USGS,15484000,5/11/2022 4:30,AKDT,5490,A
USGS,15484000,5/11/2022 4:45,AKDT,5510,A
USGS,15484000,5/11/2022 5:00,AKDT,5420,A
USGS,15484000,5/11/2022 5:15,AKDT,5470,A
USGS,15484000,5/11/2022 5:30,AKDT,5420,A
USGS,15484000,5/11/2022 5:45,AKDT,5420,A
USGS,15484000,5/11/2022 6:00,AKDT,5420,A
USGS,15484000,5/11/2022 6:15,AKDT,5420,A
USGS,15484000,5/11/2022 6:30,AKDT,5400,A
USGS,15484000,5/11/2022 6:45,AKDT,5320,A
USGS,15484000,5/11/2022 7:00,AKDT,5320,A
USGS,15484000,5/11/2022 7:15,AKDT,5340,A
USGS,15484000,5/11/2022 7:30,AKDT,5300,A
USGS,15484000,5/11/2022 7:45,AKDT,5280,A
USGS,15484000,5/11/2022 8:00,AKDT,5280,A
USGS,15484000,5/11/2022 8:15,AKDT,5260,A
USGS,15484000,5/11/2022 8:30,AKDT,5240,A
USGS,15484000,5/11/2022 8:45,AKDT,5200,A
USGS,15484000,5/11/2022 9:00,AKDT,5180,A
USGS,15484000,5/11/2022 9:15,AKDT,5200,A
USGS,15484000,5/11/2022 9:30,AKDT,5140,A
USGS,15484000,5/11/2022 9:45,AKDT,5120,A
USGS,15484000,5/11/2022 10:00,AKDT,5100,A
USGS,15484000,5/11/2022 10:15,AKDT,5080,A
USGS,15484000,5/11/2022 10:30,AKDT,5040,A
USGS,15484000,5/11/2022 10:45,AKDT,5040,A
USGS,15484000,5/11/2022 11:00,AKDT,5020,A
USGS,15484000,5/11/2022 11:15,AKDT,4970,A
USGS,15484000,5/11/2022 11:30,AKDT,4970,A
USGS,15484000,5/11/2022 11:45,AKDT,4970,A
USGS,15484000,5/11/2022 12:00,AKDT,4910,A
USGS,15484000,5/11/2022 12:15,AKDT,4930,A
USGS,15484000,5/11/2022 12:30,AKDT,4890,A
USGS,15484000,5/11/2022 12:45,AKDT,4850,A
USGS,15484000,5/11/2022 13:00,AKDT,4830,A
USGS,15484000,5/11/2022 13:15,AKDT,4850,A
USGS,15484000,5/11/2022 13:30,AKDT,4810,A
USGS,15484000,5/11/2022 13:45,AKDT,4790,A
USGS,15484000,5/11/2022 14:00,AKDT,4750,A
USGS,15484000,5/11/2022 14:15,AKDT,4730,A
USGS,15484000,5/11/2022 14:30,AKDT,4700,A
USGS,15484000,5/11/2022 14:45,AKDT,4730,A
USGS,15484000,5/11/2022 15:00,AKDT,4730,A
USGS,15484000,5/11/2022 15:15,AKDT,4700,A
USGS,15484000,5/11/2022 15:30,AKDT,4680,A
USGS,15484000,5/11/2022 15:45,AKDT,4680,A
USGS,15484000,5/11/2022 16:00,AKDT,4700,A
USGS,15484000,5/11/2022 16:15,AKDT,4680,A
USGS,15484000,5/11/2022 16:30,AKDT,4620,A
USGS,15484000,5/11/2022 16:45,AKDT,4640,A
USGS,15484000,5/11/2022 17:00,AKDT,4620,A
USGS,15484000,5/11/2022 17:15,AKDT,4620,A
USGS,15484000,5/11/2022 17:30,AKDT,4600,A
USGS,15484000,5/11/2022 17:45,AKDT,4620,A
USGS,15484000,5/11/2022 18:00,AKDT,4600,A
USGS,15484000,5/11/2022 18:15,AKDT,4580,A
USGS,15484000,5/11/2022 18:30,AKDT,4580,A
USGS,15484000,5/11/2022 18:45,AKDT,4580,A
USGS,15484000,5/11/2022 19:00,AKDT,4580,A
USGS,15484000,5/11/2022 19:15,AKDT,4580,A
USGS,15484000,5/11/2022 19:30,AKDT,4560,A
USGS,15484000,5/11/2022 19:45,AKDT,4620,A
USGS,15484000,5/11/2022 20:00,AKDT,4600,A
USGS,15484000,5/11/2022 20:15,AKDT,4560,A
USGS,15484000,5/11/2022 20:30,AKDT,4580,A
USGS,15484000,5/11/2022 20:45,AKDT,4540,A
USGS,15484000,5/11/2022 21:00,AKDT,4540,A
USGS,15484000,5/11/2022 21:15,AKDT,4540,A
USGS,15484000,5/11/2022 21:30,AKDT,4520,A
USGS,15484000,5/11/2022 21:45,AKDT,4580,A
USGS,15484000,5/11/2022 22:00,AKDT,4470,A
USGS,15484000,5/11/2022 22:15,AKDT,4490,A
USGS,15484000,5/11/2022 22:30,AKDT,4520,A
USGS,15484000,5/11/2022 22:45,AKDT,4520,A
USGS,15484000,5/11/2022 23:00,AKDT,4470,A
USGS,15484000,5/11/2022 23:15,AKDT,4450,A
USGS,15484000,5/11/2022 23:30,AKDT,4470,A
USGS,15484000,5/11/2022 23:45,AKDT,4450,A
USGS,15484000,5/12/2022 0:00,AKDT,4450,A
USGS,15484000,5/12/2022 0:15,AKDT,4450,A
USGS,15484000,5/12/2022 0:30,AKDT,4430,A
USGS,15484000,5/12/2022 0:45,AKDT,4410,A
USGS,15484000,5/12/2022 1:00,AKDT,4390,A
USGS,15484000,5/12/2022 1:15,AKDT,4410,A
USGS,15484000,5/12/2022 1:30,AKDT,4390,A
USGS,15484000,5/12/2022 1:45,AKDT,4390,A
USGS,15484000,5/12/2022 2:00,AKDT,4370,A
USGS,15484000,5/12/2022 2:15,AKDT,4410,A
USGS,15484000,5/12/2022 2:30,AKDT,4390,A
USGS,15484000,5/12/2022 2:45,AKDT,4390,A
USGS,15484000,5/12/2022 3:00,AKDT,4340,A
USGS,15484000,5/12/2022 3:15,AKDT,4370,A
USGS,15484000,5/12/2022 3:30,AKDT,4320,A
USGS,15484000,5/12/2022 3:45,AKDT,4320,A
USGS,15484000,5/12/2022 4:00,AKDT,4340,A
USGS,15484000,5/12/2022 4:15,AKDT,4340,A
USGS,15484000,5/12/2022 4:30,AKDT,4320,A
USGS,15484000,5/12/2022 4:45,AKDT,4300,A
USGS,15484000,5/12/2022 5:00,AKDT,4300,A
USGS,15484000,5/12/2022 5:15,AKDT,4280,A
USGS,15484000,5/12/2022 5:30,AKDT,4320,A
USGS,15484000,5/12/2022 5:45,AKDT,4260,A
USGS,15484000,5/12/2022 6:00,AKDT,4260,A
USGS,15484000,5/12/2022 6:15,AKDT,4260,A
USGS,15484000,5/12/2022 6:30,AKDT,4260,A
USGS,15484000,5/12/2022 6:45,AKDT,4250,A
USGS,15484000,5/12/2022 7:00,AKDT,4250,A
USGS,15484000,5/12/2022 7:15,AKDT,4280,A
USGS,15484000,5/12/2022 7:30,AKDT,4230,A
USGS,15484000,5/12/2022 7:45,AKDT,4250,A
USGS,15484000,5/12/2022 8:00,AKDT,4230,A
USGS,15484000,5/12/2022 8:15,AKDT,4210,A
USGS,15484000,5/12/2022 8:30,AKDT,4230,A
USGS,15484000,5/12/2022 8:45,AKDT,4190,A
USGS,15484000,5/12/2022 9:00,AKDT,4190,A
USGS,15484000,5/12/2022 9:15,AKDT,4150,A
USGS,15484000,5/12/2022 9:30,AKDT,4140,A
USGS,15484000,5/12/2022 9:45,AKDT,4150,A
USGS,15484000,5/12/2022 10:00,AKDT,4150,A
USGS,15484000,5/12/2022 10:15,AKDT,4140,A
USGS,15484000,5/12/2022 10:30,AKDT,4140,A
USGS,15484000,5/12/2022 10:45,AKDT,4120,A
USGS,15484000,5/12/2022 11:00,AKDT,4120,A
USGS,15484000,5/12/2022 11:15,AKDT,4140,A
USGS,15484000,5/12/2022 11:30,AKDT,4120,A
USGS,15484000,5/12/2022 11:45,AKDT,4120,A
USGS,15484000,5/12/2022 12:00,AKDT,4060,A
USGS,15484000,5/12/2022 12:15,AKDT,4080,A
USGS,15484000,5/12/2022 12:30,AKDT,4100,A
USGS,15484000,5/12/2022 12:45,AKDT,4060,A
USGS,15484000,5/12/2022 13:00,AKDT,4050,A
USGS,15484000,5/12/2022 13:15,AKDT,4030,A
USGS,15484000,5/12/2022 13:30,AKDT,4060,A
USGS,15484000,5/12/2022 13:45,AKDT,4050,A
USGS,15484000,5/12/2022 14:00,AKDT,4050,A
USGS,15484000,5/12/2022 14:15,AKDT,4050,A
USGS,15484000,5/12/2022 14:30,AKDT,3990,A
USGS,15484000,5/12/2022 14:45,AKDT,4060,A
USGS,15484000,5/12/2022 15:00,AKDT,3990,A
USGS,15484000,5/12/2022 15:15,AKDT,3990,A
USGS,15484000,5/12/2022 15:30,AKDT,3970,A
USGS,15484000,5/12/2022 15:45,AKDT,3990,A
USGS,15484000,5/12/2022 16:00,AKDT,3970,A
USGS,15484000,5/12/2022 16:15,AKDT,3970,A
USGS,15484000,5/12/2022 16:30,AKDT,3960,A
USGS,15484000,5/12/2022 16:45,AKDT,3960,A
USGS,15484000,5/12/2022 17:00,AKDT,3990,A
USGS,15484000,5/12/2022 17:15,AKDT,3970,A
USGS,15484000,5/12/2022 17:30,AKDT,3960,A
USGS,15484000,5/12/2022 17:45,AKDT,3940,A
USGS,15484000,5/12/2022 18:00,AKDT,3960,A
USGS,15484000,5/12/2022 18:15,AKDT,3940,A
USGS,15484000,5/12/2022 18:30,AKDT,3970,A
USGS,15484000,5/12/2022 18:45,AKDT,3970,A
USGS,15484000,5/12/2022 19:00,AKDT,3970,A
USGS,15484000,5/12/2022 19:15,AKDT,3970,A
USGS,15484000,5/12/2022 19:30,AKDT,3960,A
USGS,15484000,5/12/2022 19:45,AKDT,3970,A
USGS,15484000,5/12/2022 20:00,AKDT,3940,A
USGS,15484000,5/12/2022 20:15,AKDT,3970,A
USGS,15484000,5/12/2022 20:30,AKDT,3960,A
USGS,15484000,5/12/2022 20:45,AKDT,3970,A
USGS,15484000,5/12/2022 21:00,AKDT,3960,A
USGS,15484000,5/12/2022 21:15,AKDT,3970,A
USGS,15484000,5/12/2022 21:30,AKDT,3960,A
USGS,15484000,5/12/2022 21:45,AKDT,3990,A
USGS,15484000,5/12/2022 22:00,AKDT,3990,A
USGS,15484000,5/12/2022 22:15,AKDT,3970,A
USGS,15484000,5/12/2022 22:30,AKDT,4010,A
USGS,15484000,5/12/2022 22:45,AKDT,3970,A
USGS,15484000,5/12/2022 23:00,AKDT,4010,A
USGS,15484000,5/12/2022 23:15,AKDT,3990,A
USGS,15484000,5/12/2022 23:30,AKDT,3990,A
USGS,15484000,5/12/2022 23:45,AKDT,4010,A
USGS,15484000,5/13/2022 0:00,AKDT,3970,A
USGS,15484000,5/13/2022 0:15,AKDT,4010,A
USGS,15484000,5/13/2022 0:30,AKDT,3970,A
USGS,15484000,5/13/2022 0:45,AKDT,3990,A
USGS,15484000,5/13/2022 1:00,AKDT,3990,A
USGS,15484000,5/13/2022 1:15,AKDT,3970,A
USGS,15484000,5/13/2022 1:30,AKDT,3970,A
USGS,15484000,5/13/2022 1:45,AKDT,3970,A
USGS,15484000,5/13/2022 2:00,AKDT,3970,A
USGS,15484000,5/13/2022 2:15,AKDT,3990,A
USGS,15484000,5/13/2022 2:30,AKDT,3990,A
USGS,15484000,5/13/2022 2:45,AKDT,3990,A
USGS,15484000,5/13/2022 3:00,AKDT,3990,A
USGS,15484000,5/13/2022 3:15,AKDT,3990,A
USGS,15484000,5/13/2022 3:30,AKDT,3990,A
USGS,15484000,5/13/2022 3:45,AKDT,3990,A
USGS,15484000,5/13/2022 4:00,AKDT,3990,A
USGS,15484000,5/13/2022 4:15,AKDT,3970,A
USGS,15484000,5/13/2022 4:30,AKDT,4030,A
USGS,15484000,5/13/2022 4:45,AKDT,4030,A
USGS,15484000,5/13/2022 5:00,AKDT,4030,A
USGS,15484000,5/13/2022 5:15,AKDT,4050,A
USGS,15484000,5/13/2022 5:30,AKDT,4010,A
USGS,15484000,5/13/2022 5:45,AKDT,4030,A
USGS,15484000,5/13/2022 6:00,AKDT,4030,A
USGS,15484000,5/13/2022 6:15,AKDT,4060,A
USGS,15484000,5/13/2022 6:30,AKDT,4080,A
USGS,15484000,5/13/2022 6:45,AKDT,4080,A
USGS,15484000,5/13/2022 7:00,AKDT,4080,A
USGS,15484000,5/13/2022 7:15,AKDT,4080,A
USGS,15484000,5/13/2022 7:30,AKDT,4120,A
USGS,15484000,5/13/2022 7:45,AKDT,4150,A
USGS,15484000,5/13/2022 8:00,AKDT,4140,A
USGS,15484000,5/13/2022 8:15,AKDT,4120,A
USGS,15484000,5/13/2022 8:30,AKDT,4150,A
USGS,15484000,5/13/2022 8:45,AKDT,4120,A
USGS,15484000,5/13/2022 9:00,AKDT,4140,A
USGS,15484000,5/13/2022 9:15,AKDT,4140,A
USGS,15484000,5/13/2022 9:30,AKDT,4140,A
USGS,15484000,5/13/2022 9:45,AKDT,4140,A
USGS,15484000,5/13/2022 10:00,AKDT,4190,A
USGS,15484000,5/13/2022 10:15,AKDT,4170,A
USGS,15484000,5/13/2022 10:30,AKDT,4170,A
USGS,15484000,5/13/2022 10:45,AKDT,4150,A
USGS,15484000,5/13/2022 11:00,AKDT,4230,A
USGS,15484000,5/13/2022 11:15,AKDT,4210,A
USGS,15484000,5/13/2022 11:30,AKDT,4210,A
USGS,15484000,5/13/2022 11:45,AKDT,4210,A
USGS,15484000,5/13/2022 12:00,AKDT,4230,A
USGS,15484000,5/13/2022 12:15,AKDT,4210,A
USGS,15484000,5/13/2022 12:30,AKDT,4210,A
USGS,15484000,5/13/2022 12:45,AKDT,4250,A
USGS,15484000,5/13/2022 13:00,AKDT,4250,A
USGS,15484000,5/13/2022 13:15,AKDT,4260,A
USGS,15484000,5/13/2022 13:30,AKDT,4300,A
USGS,15484000,5/13/2022 13:45,AKDT,4300,A
USGS,15484000,5/13/2022 14:00,AKDT,4280,A
USGS,15484000,5/13/2022 14:15,AKDT,4280,A
USGS,15484000,5/13/2022 14:30,AKDT,4280,A
USGS,15484000,5/13/2022 14:45,AKDT,4260,A
USGS,15484000,5/13/2022 15:00,AKDT,4320,A
USGS,15484000,5/13/2022 15:15,AKDT,4320,A
USGS,15484000,5/13/2022 15:30,AKDT,4320,A
USGS,15484000,5/13/2022 15:45,AKDT,4280,A
USGS,15484000,5/13/2022 16:00,AKDT,4300,A
USGS,15484000,5/13/2022 16:15,AKDT,4320,A
USGS,15484000,5/13/2022 16:30,AKDT,4300,A
USGS,15484000,5/13/2022 16:45,AKDT,4320,A
USGS,15484000,5/13/2022 17:00,AKDT,4320,A
USGS,15484000,5/13/2022 17:15,AKDT,4300,A
USGS,15484000,5/13/2022 17:30,AKDT,4280,A
USGS,15484000,5/13/2022 17:45,AKDT,4260,A
USGS,15484000,5/13/2022 18:00,AKDT,4280,A
USGS,15484000,5/13/2022 18:15,AKDT,4260,A
USGS,15484000,5/13/2022 18:30,AKDT,4320,A
USGS,15484000,5/13/2022 18:45,AKDT,4320,A
USGS,15484000,5/13/2022 19:00,AKDT,4260,A
USGS,15484000,5/13/2022 19:15,AKDT,4280,A
USGS,15484000,5/13/2022 19:30,AKDT,4280,A
USGS,15484000,5/13/2022 19:45,AKDT,4320,A
USGS,15484000,5/13/2022 20:00,AKDT,4360,A
USGS,15484000,5/13/2022 20:15,AKDT,4320,A
USGS,15484000,5/13/2022 20:30,AKDT,4360,A
USGS,15484000,5/13/2022 20:45,AKDT,4340,A
