"Plot Title: 20574421_MOOS_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421, SEN S/N: 20574421)"
8855,09/10/20 08:30:00 PM,100.790,5.450
8856,09/10/20 08:45:00 PM,100.795,5.244
8857,09/10/20 09:00:00 PM,100.781,5.037
8858,09/10/20 09:15:00 PM,100.781,5.037
8859,09/10/20 09:30:00 PM,100.783,4.934
8860,09/10/20 09:45:00 PM,100.776,4.831
8861,09/10/20 10:00:00 PM,100.783,4.934
8862,09/10/20 10:15:00 PM,100.778,5.141
8863,09/10/20 10:30:00 PM,100.788,5.141
8864,09/10/20 10:45:00 PM,100.788,5.141
8865,09/10/20 11:00:00 PM,100.790,5.037
8866,09/10/20 11:15:00 PM,100.783,4.934
8867,09/10/20 11:30:00 PM,100.792,4.934
8868,09/10/20 11:45:00 PM,100.776,4.831
8869,09/11/20 12:00:00 AM,100.778,4.727
8870,09/11/20 12:15:00 AM,100.788,4.727
8871,09/11/20 12:30:00 AM,100.778,4.727
8872,09/11/20 12:45:00 AM,100.790,4.623
8873,09/11/20 01:00:00 AM,100.785,4.415
8874,09/11/20 01:15:00 AM,100.794,3.998
8875,09/11/20 01:30:00 AM,100.804,3.472
8876,09/11/20 01:45:00 AM,100.811,3.049
8877,09/11/20 02:00:00 AM,100.800,2.624
8878,09/11/20 02:15:00 AM,100.786,2.303
8879,09/11/20 02:30:00 AM,100.807,2.195
8880,09/11/20 02:45:00 AM,100.800,1.980
8881,09/11/20 03:00:00 AM,100.813,1.764
8882,09/11/20 03:15:00 AM,100.805,1.656
8883,09/11/20 03:30:00 AM,100.804,1.764
8884,09/11/20 03:45:00 AM,100.783,1.872
8885,09/11/20 04:00:00 AM,100.763,1.980
8886,09/11/20 04:15:00 AM,100.779,2.195
8887,09/11/20 04:30:00 AM,100.777,2.303
8888,09/11/20 04:45:00 AM,100.775,2.410
8889,09/11/20 05:00:00 AM,100.764,2.517
8890,09/11/20 05:15:00 AM,100.752,2.730
8891,09/11/20 05:30:00 AM,100.746,3.049
8892,09/11/20 05:45:00 AM,100.742,3.261
8893,09/11/20 06:00:00 AM,100.748,3.472
8894,09/11/20 06:15:00 AM,100.720,3.472
8895,09/11/20 06:30:00 AM,100.711,3.472
8896,09/11/20 06:45:00 AM,100.713,3.367
8897,09/11/20 07:00:00 AM,100.705,3.261
8898,09/11/20 07:15:00 AM,100.716,3.155
8899,09/11/20 07:30:00 AM,100.690,3.049
8900,09/11/20 07:45:00 AM,100.700,3.049
8901,09/11/20 08:00:00 AM,100.681,3.049
8902,09/11/20 08:15:00 AM,100.670,3.155
8903,09/11/20 08:30:00 AM,100.666,3.367
8904,09/11/20 08:45:00 AM,100.643,3.578
8905,09/11/20 09:00:00 AM,100.654,3.998
8906,09/11/20 09:15:00 AM,100.640,4.207
8907,09/11/20 09:30:00 AM,100.638,4.311
8908,09/11/20 09:45:00 AM,100.636,4.415
8909,09/11/20 10:00:00 AM,100.606,4.519
8910,09/11/20 10:15:00 AM,100.618,4.831
8911,09/11/20 10:30:00 AM,100.599,5.244
8912,09/11/20 10:45:00 AM,100.598,5.655
8913,09/11/20 11:00:00 AM,100.614,5.757
8914,09/11/20 11:15:00 AM,100.593,5.860
8915,09/11/20 11:30:00 AM,100.565,6.573
8916,09/11/20 11:45:00 AM,100.554,6.978
8917,09/11/20 12:00:00 PM,100.552,7.079
8918,09/11/20 12:15:00 PM,100.533,7.079
8919,09/11/20 12:30:00 PM,100.546,7.280
8920,09/11/20 12:45:00 PM,100.546,7.280
8921,09/11/20 01:00:00 PM,100.539,7.179
8922,09/11/20 01:15:00 PM,100.546,7.280
8923,09/11/20 01:30:00 PM,100.515,7.381
8924,09/11/20 01:45:00 PM,100.518,7.582
8925,09/11/20 02:00:00 PM,100.518,7.582
8926,09/11/20 02:15:00 PM,100.516,7.682
8927,09/11/20 02:30:00 PM,100.494,7.782
8928,09/11/20 02:45:00 PM,100.497,7.682
8929,09/11/20 03:00:00 PM,100.503,7.782
8930,09/11/20 03:15:00 PM,100.488,7.682
8931,09/11/20 03:30:00 PM,100.472,7.882
8932,09/11/20 03:45:00 PM,100.447,7.782
8933,09/11/20 04:00:00 PM,100.447,7.782
8934,09/11/20 04:15:00 PM,100.426,7.882
8935,09/11/20 04:30:00 PM,100.419,7.782
8936,09/11/20 04:45:00 PM,100.410,7.782
8937,09/11/20 05:00:00 PM,100.419,7.782
8938,09/11/20 05:15:00 PM,100.419,7.782
8939,09/11/20 05:30:00 PM,100.401,7.782
8940,09/11/20 05:45:00 PM,100.373,7.782
8941,09/11/20 06:00:00 PM,100.357,7.682
8942,09/11/20 06:15:00 PM,100.357,7.682
8943,09/11/20 06:30:00 PM,100.369,7.582
8944,09/11/20 06:45:00 PM,100.350,7.280
8945,09/11/20 07:00:00 PM,100.349,6.978
8946,09/11/20 07:15:00 PM,100.336,6.775
8947,09/11/20 07:30:00 PM,100.304,6.573
8948,09/11/20 07:45:00 PM,100.307,6.471
8949,09/11/20 08:00:00 PM,100.310,6.370
8950,09/11/20 08:15:00 PM,100.303,6.268
8951,09/11/20 08:30:00 PM,100.306,6.166
8952,09/11/20 08:45:00 PM,100.287,6.166
8953,09/11/20 09:00:00 PM,100.315,6.166
8954,09/11/20 09:15:00 PM,100.311,5.962
8955,09/11/20 09:30:00 PM,100.314,5.860
8956,09/11/20 09:45:00 PM,100.316,5.757
8957,09/11/20 10:00:00 PM,100.309,5.655
8958,09/11/20 10:15:00 PM,100.319,5.655
8959,09/11/20 10:30:00 PM,100.321,5.552
8960,09/11/20 10:45:00 PM,100.333,5.450
8961,09/11/20 11:00:00 PM,100.317,5.347
8962,09/11/20 11:15:00 PM,100.317,5.347
8963,09/11/20 11:30:00 PM,100.329,5.244
8964,09/11/20 11:45:00 PM,100.322,5.141
8965,09/12/20 12:00:00 AM,100.331,5.141
8966,09/12/20 12:15:00 AM,100.331,5.141
8967,09/12/20 12:30:00 AM,100.315,5.037
8968,09/12/20 12:45:00 AM,100.333,5.037
8969,09/12/20 01:00:00 AM,100.333,5.037
8970,09/12/20 01:15:00 AM,100.336,4.934
8971,09/12/20 01:30:00 AM,100.354,4.934
8972,09/12/20 01:45:00 AM,100.347,4.831
8973,09/12/20 02:00:00 AM,100.338,4.831
8974,09/12/20 02:15:00 AM,100.350,4.727
8975,09/12/20 02:30:00 AM,100.333,4.623
8976,09/12/20 02:45:00 AM,100.336,4.519
8977,09/12/20 03:00:00 AM,100.336,4.519
8978,09/12/20 03:15:00 AM,100.354,4.519
8979,09/12/20 03:30:00 AM,100.347,4.415
8980,09/12/20 03:45:00 AM,100.356,4.415
8981,09/12/20 04:00:00 AM,100.352,4.207
8982,09/12/20 04:15:00 AM,100.363,4.102
8983,09/12/20 04:30:00 AM,100.356,3.998
8984,09/12/20 04:45:00 AM,100.349,3.893
8985,09/12/20 05:00:00 AM,100.353,3.683
8986,09/12/20 05:15:00 AM,100.364,3.578
8987,09/12/20 05:30:00 AM,100.364,3.578
8988,09/12/20 05:45:00 AM,100.364,3.578
8989,09/12/20 06:00:00 AM,100.366,3.472
8990,09/12/20 06:15:00 AM,100.387,3.367
8991,09/12/20 06:30:00 AM,100.379,3.261
8992,09/12/20 06:45:00 AM,100.372,3.155
8993,09/12/20 07:00:00 AM,100.374,3.049
8994,09/12/20 07:15:00 AM,100.383,3.049
8995,09/12/20 07:30:00 AM,100.374,3.049
8996,09/12/20 07:45:00 AM,100.374,3.049
8997,09/12/20 08:00:00 AM,100.381,3.155
8998,09/12/20 08:15:00 AM,100.387,3.367
8999,09/12/20 08:30:00 AM,100.381,3.683
9000,09/12/20 08:45:00 AM,100.386,3.893
9001,09/12/20 09:00:00 AM,100.400,4.102
9002,09/12/20 09:15:00 AM,100.384,4.415
9003,09/12/20 09:30:00 AM,100.387,4.727
9004,09/12/20 09:45:00 AM,100.399,5.037
9005,09/12/20 10:00:00 AM,100.406,5.141
9006,09/12/20 10:15:00 AM,100.419,5.347
9007,09/12/20 10:30:00 AM,100.420,6.064
9008,09/12/20 10:45:00 AM,100.432,6.674
9009,09/12/20 11:00:00 AM,100.429,6.775
9010,09/12/20 11:15:00 AM,100.427,6.877
9011,09/12/20 11:30:00 AM,100.449,7.079
9012,09/12/20 11:45:00 AM,100.450,7.381
9013,09/12/20 12:00:00 PM,100.460,7.682
9014,09/12/20 12:15:00 PM,100.457,8.680
9015,09/12/20 12:30:00 PM,100.440,9.472
9016,09/12/20 12:45:00 PM,100.450,9.176
9017,09/12/20 01:00:00 PM,100.450,8.879
9018,09/12/20 01:15:00 PM,100.450,10.259
9019,09/12/20 01:30:00 PM,100.430,9.768
9020,09/12/20 01:45:00 PM,100.411,9.768
9021,09/12/20 02:00:00 PM,100.406,10.944
9022,09/12/20 02:15:00 PM,100.423,9.965
9023,09/12/20 02:30:00 PM,100.405,9.669
9024,09/12/20 02:45:00 PM,100.419,10.357
9025,09/12/20 03:00:00 PM,100.403,11.041
9026,09/12/20 03:15:00 PM,100.403,11.528
9027,09/12/20 03:30:00 PM,100.407,11.431
9028,09/12/20 03:45:00 PM,100.369,11.431
9029,09/12/20 04:00:00 PM,100.396,11.722
9030,09/12/20 04:15:00 PM,100.384,11.528
9031,09/12/20 04:30:00 PM,100.388,11.431
9032,09/12/20 04:45:00 PM,100.397,11.431
9033,09/12/20 05:00:00 PM,100.375,11.041
9034,09/12/20 05:15:00 PM,100.378,10.944
9035,09/12/20 05:30:00 PM,100.363,10.846
9036,09/12/20 05:45:00 PM,100.363,10.846
9037,09/12/20 06:00:00 PM,100.361,10.651
9038,09/12/20 06:15:00 PM,100.366,10.259
9039,09/12/20 06:30:00 PM,100.346,9.768
9040,09/12/20 06:45:00 PM,100.362,9.571
9041,09/12/20 07:00:00 PM,100.353,9.275
9042,09/12/20 07:15:00 PM,100.382,8.978
9043,09/12/20 07:30:00 PM,100.360,8.481
9044,09/12/20 07:45:00 PM,100.385,7.983
9045,09/12/20 08:00:00 PM,100.384,7.381
9046,09/12/20 08:15:00 PM,100.388,6.573
9047,09/12/20 08:30:00 PM,100.396,5.552
9048,09/12/20 08:45:00 PM,100.394,4.831
9049,09/12/20 09:00:00 PM,100.410,4.102
9050,09/12/20 09:15:00 PM,100.424,3.367
9051,09/12/20 09:30:00 PM,100.443,2.837
9052,09/12/20 09:45:00 PM,100.442,2.303
9053,09/12/20 10:00:00 PM,100.436,2.088
9054,09/12/20 10:15:00 PM,100.419,1.980
9055,09/12/20 10:30:00 PM,100.427,2.088
9056,09/12/20 10:45:00 PM,100.414,2.303
9057,09/12/20 11:00:00 PM,100.429,2.517
9058,09/12/20 11:15:00 PM,100.437,2.624
9059,09/12/20 11:30:00 PM,100.455,2.624
9060,09/12/20 11:45:00 PM,100.448,2.517
9061,09/13/20 12:00:00 AM,100.466,2.517
9062,09/13/20 12:15:00 AM,100.466,2.517
9063,09/13/20 12:30:00 AM,100.468,2.410
9064,09/13/20 12:45:00 AM,100.470,2.303
9065,09/13/20 01:00:00 AM,100.471,2.195
9066,09/13/20 01:15:00 AM,100.493,1.980
9067,09/13/20 01:30:00 AM,100.487,1.764
9068,09/13/20 01:45:00 AM,100.498,1.656
9069,09/13/20 02:00:00 AM,100.499,1.548
9070,09/13/20 02:15:00 AM,100.490,1.548
9071,09/13/20 02:30:00 AM,100.490,1.548
9072,09/13/20 02:45:00 AM,100.491,1.439
9073,09/13/20 03:00:00 AM,100.493,1.330
9074,09/13/20 03:15:00 AM,100.495,1.112
9075,09/13/20 03:30:00 AM,100.511,0.563
9076,09/13/20 03:45:00 AM,100.516,0.010
9077,09/13/20 04:00:00 AM,100.510,-0.325
9078,09/13/20 04:15:00 AM,100.512,-0.662
9079,09/13/20 04:30:00 AM,100.513,-0.774
9080,09/13/20 04:45:00 AM,100.532,-0.887
9081,09/13/20 05:00:00 AM,100.534,-1.114
9082,09/13/20 05:15:00 AM,100.525,-1.228
9083,09/13/20 05:30:00 AM,100.526,-1.341
9084,09/13/20 05:45:00 AM,100.545,-1.456
9085,09/13/20 06:00:00 AM,100.564,-1.684
9086,09/13/20 06:15:00 AM,100.556,-1.914
9087,09/13/20 06:30:00 AM,100.546,-1.914
9088,09/13/20 06:45:00 AM,100.519,-2.030
9089,09/13/20 07:00:00 AM,100.528,-2.145
9090,09/13/20 07:15:00 AM,100.538,-2.261
9091,09/13/20 07:30:00 AM,100.520,-2.377
9092,09/13/20 07:45:00 AM,100.510,-2.377
9093,09/13/20 08:00:00 AM,100.510,-2.261
9094,09/13/20 08:15:00 AM,100.482,-2.261
9095,09/13/20 08:30:00 AM,100.472,-2.030
9096,09/13/20 08:45:00 AM,100.443,-1.684
9097,09/13/20 09:00:00 AM,100.441,-1.228
9098,09/13/20 09:15:00 AM,100.438,-0.662
9099,09/13/20 09:30:00 AM,100.452,-0.102
9100,09/13/20 09:45:00 AM,100.438,0.453
9101,09/13/20 10:00:00 AM,100.413,1.003
9102,09/13/20 10:15:00 AM,100.417,1.439
9103,09/13/20 10:30:00 AM,100.391,1.980
9104,09/13/20 10:45:00 AM,100.398,2.730
9105,09/13/20 11:00:00 AM,100.377,3.893
9106,09/13/20 11:15:00 AM,100.347,4.831
9107,09/13/20 11:30:00 AM,100.351,6.573
9108,09/13/20 11:45:00 AM,100.354,7.782
9109,09/13/20 12:00:00 PM,100.339,8.581
9110,09/13/20 12:15:00 PM,100.328,9.472
9111,09/13/20 12:30:00 PM,100.318,9.768
9112,09/13/20 12:45:00 PM,100.270,11.819
9113,09/13/20 01:00:00 PM,100.324,14.134
9114,09/13/20 01:15:00 PM,100.285,13.076
9115,09/13/20 01:30:00 PM,100.274,12.883
9116,09/13/20 01:45:00 PM,100.270,12.980
9117,09/13/20 02:00:00 PM,100.264,13.365
9118,09/13/20 02:15:00 PM,100.237,12.883
9119,09/13/20 02:30:00 PM,100.211,12.594
9120,09/13/20 02:45:00 PM,100.197,12.497
9121,09/13/20 03:00:00 PM,100.183,12.594
9122,09/13/20 03:15:00 PM,100.183,12.594
9123,09/13/20 03:30:00 PM,100.155,12.594
9124,09/13/20 03:45:00 PM,100.147,12.787
9125,09/13/20 04:00:00 PM,100.123,12.690
9126,09/13/20 04:15:00 PM,100.123,12.690
9127,09/13/20 04:30:00 PM,100.110,12.787
9128,09/13/20 04:45:00 PM,100.101,12.787
9129,09/13/20 05:00:00 PM,100.082,12.787
9130,09/13/20 05:15:00 PM,100.063,12.787
9131,09/13/20 05:30:00 PM,100.058,12.690
9132,09/13/20 05:45:00 PM,100.043,12.594
9133,09/13/20 06:00:00 PM,100.042,12.401
9134,09/13/20 06:15:00 PM,100.034,12.594
9135,09/13/20 06:30:00 PM,100.003,12.207
9136,09/13/20 06:45:00 PM,99.998,11.625
9137,09/13/20 07:00:00 PM,99.988,11.139
9138,09/13/20 07:15:00 PM,99.976,10.455
9139,09/13/20 07:30:00 PM,99.982,9.768
9140,09/13/20 07:45:00 PM,99.971,8.978
9141,09/13/20 08:00:00 PM,99.972,8.082
9142,09/13/20 08:15:00 PM,99.973,7.079
9143,09/13/20 08:30:00 PM,99.982,6.064
9144,09/13/20 08:45:00 PM,99.984,5.244
9145,09/13/20 09:00:00 PM,99.982,4.519
9146,09/13/20 09:15:00 PM,99.974,3.998
9147,09/13/20 09:30:00 PM,99.982,3.578
9148,09/13/20 09:45:00 PM,99.971,3.155
9149,09/13/20 10:00:00 PM,99.966,2.943
9150,09/13/20 10:15:00 PM,99.968,2.837
9151,09/13/20 10:30:00 PM,99.968,2.837
9152,09/13/20 10:45:00 PM,99.970,2.730
9153,09/13/20 11:00:00 PM,99.979,2.730
9154,09/13/20 11:15:00 PM,99.960,2.730
9155,09/13/20 11:30:00 PM,99.942,2.730
9156,09/13/20 11:45:00 PM,99.943,2.624
9157,09/14/20 12:00:00 AM,99.956,2.410
9158,09/14/20 12:15:00 AM,99.961,2.088
9159,09/14/20 12:30:00 AM,99.977,1.656
9160,09/14/20 12:45:00 AM,99.961,1.439
9161,09/14/20 01:00:00 AM,99.960,1.548
9162,09/14/20 01:15:00 AM,99.958,1.656
9163,09/14/20 01:30:00 AM,99.966,1.764
9164,09/14/20 01:45:00 AM,99.946,1.872
9165,09/14/20 02:00:00 AM,99.961,2.088
9166,09/14/20 02:15:00 AM,99.960,2.195
9167,09/14/20 02:30:00 AM,99.950,2.195
9168,09/14/20 02:45:00 AM,99.932,2.195
9169,09/14/20 03:00:00 AM,99.941,2.195
9170,09/14/20 03:15:00 AM,99.924,2.088
9171,09/14/20 03:30:00 AM,99.922,2.195
9172,09/14/20 03:45:00 AM,99.932,2.195
9173,09/14/20 04:00:00 AM,99.922,2.195
9174,09/14/20 04:15:00 AM,99.904,2.195
9175,09/14/20 04:30:00 AM,99.922,2.195
9176,09/14/20 04:45:00 AM,99.904,2.195
9177,09/14/20 05:00:00 AM,99.922,2.195
9178,09/14/20 05:15:00 AM,99.922,2.195
9179,09/14/20 05:30:00 AM,99.913,2.195
9180,09/14/20 05:45:00 AM,99.922,2.195
9181,09/14/20 06:00:00 AM,99.905,2.088
9182,09/14/20 06:15:00 AM,99.913,2.195
9183,09/14/20 06:30:00 AM,99.902,2.303
9184,09/14/20 06:45:00 AM,99.883,2.303
9185,09/14/20 07:00:00 AM,99.874,2.303
9186,09/14/20 07:15:00 AM,99.865,2.303
9187,09/14/20 07:30:00 AM,99.866,2.195
9188,09/14/20 07:45:00 AM,99.877,2.088
9189,09/14/20 08:00:00 AM,99.874,2.303
9190,09/14/20 08:15:00 AM,99.869,2.624
9191,09/14/20 08:30:00 AM,99.873,2.943
9192,09/14/20 08:45:00 AM,99.876,3.261
9193,09/14/20 09:00:00 AM,99.882,3.472
9194,09/14/20 09:15:00 AM,99.876,3.788
9195,09/14/20 09:30:00 AM,99.879,4.102
9196,09/14/20 09:45:00 AM,99.879,4.519
9197,09/14/20 10:00:00 AM,99.882,4.831
9198,09/14/20 10:15:00 AM,99.863,5.244
9199,09/14/20 10:30:00 AM,99.865,5.552
9200,09/14/20 10:45:00 AM,99.870,6.064
9201,09/14/20 11:00:00 AM,99.878,6.471
9202,09/14/20 11:15:00 AM,99.867,6.877
9203,09/14/20 11:30:00 AM,99.859,7.481
9204,09/14/20 11:45:00 AM,99.878,8.082
9205,09/14/20 12:00:00 PM,99.869,8.680
9206,09/14/20 12:15:00 PM,99.868,9.275
9207,09/14/20 12:30:00 PM,99.882,9.965
9208,09/14/20 12:45:00 PM,99.877,10.357
9209,09/14/20 01:00:00 PM,99.857,10.651
9210,09/14/20 01:15:00 PM,99.855,10.944
9211,09/14/20 01:30:00 PM,99.859,11.334
9212,09/14/20 01:45:00 PM,99.852,11.528
9213,09/14/20 02:00:00 PM,99.855,11.916
9214,09/14/20 02:15:00 PM,99.833,12.013
9215,09/14/20 02:30:00 PM,99.837,11.916
9216,09/14/20 02:45:00 PM,99.833,12.013
9217,09/14/20 03:00:00 PM,99.848,12.110
9218,09/14/20 03:15:00 PM,99.853,12.207
9219,09/14/20 03:30:00 PM,99.849,12.304
9220,09/14/20 03:45:00 PM,99.863,12.207
9221,09/14/20 04:00:00 PM,99.842,12.013
9222,09/14/20 04:15:00 PM,99.855,11.916
9223,09/14/20 04:30:00 PM,99.844,11.722
9224,09/14/20 04:45:00 PM,99.835,11.722
9225,09/14/20 05:00:00 PM,99.813,11.819
9226,09/14/20 05:15:00 PM,99.785,11.819
9227,09/14/20 05:30:00 PM,99.745,11.625
9228,09/14/20 05:45:00 PM,99.717,11.625
9229,09/14/20 06:00:00 PM,99.755,11.625
9230,09/14/20 06:15:00 PM,99.770,11.236
9231,09/14/20 06:30:00 PM,99.768,11.041
9232,09/14/20 06:45:00 PM,99.747,10.846
9233,09/14/20 07:00:00 PM,99.748,10.553
9234,09/14/20 07:15:00 PM,99.722,10.259
9235,09/14/20 07:30:00 PM,99.691,10.063
9236,09/14/20 07:45:00 PM,99.692,9.768
9237,09/14/20 08:00:00 PM,99.693,9.472
9238,09/14/20 08:15:00 PM,99.681,9.275
9239,09/14/20 08:30:00 PM,99.654,8.978
9240,09/14/20 08:45:00 PM,99.654,8.680
9241,09/14/20 09:00:00 PM,99.648,8.282
9242,09/14/20 09:15:00 PM,99.633,7.882
9243,09/14/20 09:30:00 PM,99.632,7.582
9244,09/14/20 09:45:00 PM,99.620,7.381
9245,09/14/20 10:00:00 PM,99.629,7.381
9246,09/14/20 10:15:00 PM,99.607,7.481
9247,09/14/20 10:30:00 PM,99.592,7.381
9248,09/14/20 10:45:00 PM,99.588,7.179
9249,09/14/20 11:00:00 PM,99.588,7.179
9250,09/14/20 11:15:00 PM,99.572,7.079
9251,09/14/20 11:30:00 PM,99.566,6.978
9252,09/14/20 11:45:00 PM,99.562,6.775
9253,09/15/20 12:00:00 AM,99.555,6.370
9254,09/15/20 12:15:00 AM,99.551,6.166
9255,09/15/20 12:30:00 AM,99.537,5.962
9256,09/15/20 12:45:00 AM,99.540,5.860
9257,09/15/20 01:00:00 AM,99.533,5.757
9258,09/15/20 01:15:00 AM,99.524,5.757
9259,09/15/20 01:30:00 AM,99.517,5.655
9260,09/15/20 01:45:00 AM,99.492,5.552
9261,09/15/20 02:00:00 AM,99.494,5.450
9262,09/15/20 02:15:00 AM,99.469,5.347
9263,09/15/20 02:30:00 AM,99.469,5.347
9264,09/15/20 02:45:00 AM,99.462,5.244
9265,09/15/20 03:00:00 AM,99.455,5.141
9266,09/15/20 03:15:00 AM,99.427,5.141
9267,09/15/20 03:30:00 AM,99.418,5.141
9268,09/15/20 03:45:00 AM,99.397,5.244
9269,09/15/20 04:00:00 AM,99.406,5.244
9270,09/15/20 04:15:00 AM,99.381,5.141
9271,09/15/20 04:30:00 AM,99.346,5.037
9272,09/15/20 04:45:00 AM,99.341,4.831
9273,09/15/20 05:00:00 AM,99.358,4.519
9274,09/15/20 05:15:00 AM,99.327,4.207
9275,09/15/20 05:30:00 AM,99.298,3.788
9276,09/15/20 05:45:00 AM,99.293,3.578
9277,09/15/20 06:00:00 AM,99.284,3.578
9278,09/15/20 06:15:00 AM,99.275,3.578
9279,09/15/20 06:30:00 AM,99.280,3.788
9280,09/15/20 06:45:00 AM,99.250,3.893
9281,09/15/20 07:00:00 AM,99.264,4.102
9282,09/15/20 07:15:00 AM,99.243,4.207
9283,09/15/20 07:30:00 AM,99.232,4.311
9284,09/15/20 07:45:00 AM,99.239,4.415
9285,09/15/20 08:00:00 AM,99.246,4.519
9286,09/15/20 08:15:00 AM,99.243,4.623
9287,09/15/20 08:30:00 AM,99.229,4.831
9288,09/15/20 08:45:00 AM,99.215,5.037
9289,09/15/20 09:00:00 AM,99.210,5.244
9290,09/15/20 09:15:00 AM,99.159,5.450
9291,09/15/20 09:30:00 AM,99.151,5.757
9292,09/15/20 09:45:00 AM,99.169,6.166
9293,09/15/20 10:00:00 AM,99.155,6.674
9294,09/15/20 10:15:00 AM,99.159,7.179
9295,09/15/20 10:30:00 AM,99.126,7.682
9296,09/15/20 10:45:00 AM,99.107,7.983
9297,09/15/20 11:00:00 AM,99.132,8.382
9298,09/15/20 11:15:00 AM,99.141,8.978
9299,09/15/20 11:30:00 AM,99.143,9.472
9300,09/15/20 11:45:00 AM,99.154,9.965
9301,09/15/20 12:00:00 PM,99.123,10.553
9302,09/15/20 12:15:00 PM,99.133,11.041
9303,09/15/20 12:30:00 PM,99.151,11.528
9304,09/15/20 12:45:00 PM,99.130,12.304
9305,09/15/20 01:00:00 PM,99.131,13.173
9306,09/15/20 01:15:00 PM,99.118,13.269
9307,09/15/20 01:30:00 PM,99.107,13.076
9308,09/15/20 01:45:00 PM,99.114,13.365
9309,09/15/20 02:00:00 PM,99.109,13.269
9310,09/15/20 02:15:00 PM,99.113,14.038
9311,09/15/20 02:30:00 PM,99.115,14.613
9312,09/15/20 02:45:00 PM,99.117,15.187
9313,09/15/20 03:00:00 PM,99.085,15.282
9314,09/15/20 03:15:00 PM,99.099,15.187
9315,09/15/20 03:30:00 PM,99.091,15.760
9316,09/15/20 03:45:00 PM,99.086,15.855
9317,09/15/20 04:00:00 PM,99.068,16.046
9318,09/15/20 04:15:00 PM,99.082,15.951
9319,09/15/20 04:30:00 PM,99.082,15.951
9320,09/15/20 04:45:00 PM,99.072,15.951
9321,09/15/20 05:00:00 PM,99.053,15.951
9322,09/15/20 05:15:00 PM,99.058,15.855
9323,09/15/20 05:30:00 PM,99.043,15.569
9324,09/15/20 05:45:00 PM,99.029,15.473
9325,09/15/20 06:00:00 PM,99.042,14.996
9326,09/15/20 06:15:00 PM,99.044,14.325
9327,09/15/20 06:30:00 PM,99.036,13.654
9328,09/15/20 06:45:00 PM,99.066,13.173
9329,09/15/20 07:00:00 PM,99.073,12.787
9330,09/15/20 07:15:00 PM,99.075,12.497
9331,09/15/20 07:30:00 PM,99.086,12.013
9332,09/15/20 07:45:00 PM,99.101,11.625
9333,09/15/20 08:00:00 PM,99.107,11.236
9334,09/15/20 08:15:00 PM,99.112,10.846
9335,09/15/20 08:30:00 PM,99.114,10.553
9336,09/15/20 08:45:00 PM,99.115,10.259
9337,09/15/20 09:00:00 PM,99.116,9.965
9338,09/15/20 09:15:00 PM,99.148,9.866
9339,09/15/20 09:30:00 PM,99.145,9.669
9340,09/15/20 09:45:00 PM,99.167,9.571
9341,09/15/20 10:00:00 PM,99.183,9.373
9342,09/15/20 10:15:00 PM,99.224,9.275
9343,09/15/20 10:30:00 PM,99.249,9.077
9344,09/15/20 10:45:00 PM,99.277,9.077
9345,09/15/20 11:00:00 PM,99.321,9.176
9346,09/15/20 11:15:00 PM,99.336,9.275
9347,09/15/20 11:30:00 PM,99.361,9.077
9348,09/15/20 11:45:00 PM,99.377,8.879
9349,09/16/20 12:00:00 AM,99.402,8.680
9350,09/16/20 12:15:00 AM,99.415,8.581
9351,09/16/20 12:30:00 AM,99.427,8.481
9352,09/16/20 12:45:00 AM,99.431,8.382
9353,09/16/20 01:00:00 AM,99.452,8.282
9354,09/16/20 01:15:00 AM,99.437,8.182
9355,09/16/20 01:30:00 AM,99.474,8.182
9356,09/16/20 01:45:00 AM,99.477,8.082
9357,09/16/20 02:00:00 AM,99.490,7.983
9358,09/16/20 02:15:00 AM,99.490,7.983
9359,09/16/20 02:30:00 AM,99.511,7.882
9360,09/16/20 02:45:00 AM,99.514,7.782
9361,09/16/20 03:00:00 AM,99.508,7.682
9362,09/16/20 03:15:00 AM,99.536,7.381
9363,09/16/20 03:30:00 AM,99.542,7.179
9364,09/16/20 03:45:00 AM,99.554,7.079
9365,09/16/20 04:00:00 AM,99.572,7.079
9366,09/16/20 04:15:00 AM,99.566,6.978
9367,09/16/20 04:30:00 AM,99.587,6.877
9368,09/16/20 04:45:00 AM,99.600,6.775
9369,09/16/20 05:00:00 AM,99.628,6.775
9370,09/16/20 05:15:00 AM,99.630,6.674
9371,09/16/20 05:30:00 AM,99.633,6.573
9372,09/16/20 05:45:00 AM,99.641,6.978
9373,09/16/20 06:00:00 AM,99.663,7.179
9374,09/16/20 06:15:00 AM,99.669,7.280
9375,09/16/20 06:30:00 AM,99.685,7.381
9376,09/16/20 06:45:00 AM,99.685,7.381
9377,09/16/20 07:00:00 AM,99.688,7.280
9378,09/16/20 07:15:00 AM,99.672,7.179
9379,09/16/20 07:30:00 AM,99.669,6.978
9380,09/16/20 07:45:00 AM,99.653,6.877
9381,09/16/20 08:00:00 AM,99.681,6.877
9382,09/16/20 08:15:00 AM,99.681,6.877
9383,09/16/20 08:30:00 AM,99.669,6.978
9384,09/16/20 08:45:00 AM,99.700,7.179
9385,09/16/20 09:00:00 AM,99.694,7.381
9386,09/16/20 09:15:00 AM,99.701,7.782
9387,09/16/20 09:30:00 AM,99.714,7.983
