"","datetimeAK","discharge","depth"
"13361",2022-09-19 14:30:00,NA,NA
"13362",2022-09-19 14:45:00,NA,NA
"13363",2022-09-19 15:00:00,NA,NA
"13364",2022-09-19 15:15:00,NA,NA
"13365",2022-09-19 15:30:00,NA,NA
"13366",2022-09-19 15:45:00,NA,NA
"13367",2022-09-19 16:00:00,NA,NA
"13368",2022-09-19 16:15:00,NA,NA
"13369",2022-09-19 16:30:00,NA,NA
"13370",2022-09-19 16:45:00,NA,NA
"13371",2022-09-19 17:00:00,NA,NA
"13372",2022-09-19 17:15:00,NA,NA
"13373",2022-09-19 17:30:00,NA,NA
"13374",2022-09-19 17:45:00,NA,NA
"13375",2022-09-19 18:00:00,NA,NA
"13376",2022-09-19 18:15:00,NA,NA
"13377",2022-09-19 18:30:00,NA,NA
"13378",2022-09-19 18:45:00,NA,NA
"13379",2022-09-19 19:00:00,NA,NA
"13380",2022-09-19 19:15:00,NA,NA
"13381",2022-09-19 19:30:00,NA,NA
"13382",2022-09-19 19:45:00,NA,NA
"13383",2022-09-19 20:00:00,NA,NA
"13384",2022-09-19 20:15:00,NA,NA
"13385",2022-09-19 20:30:00,NA,NA
"13386",2022-09-19 20:45:00,NA,NA
"13387",2022-09-19 21:00:00,NA,NA
"13388",2022-09-19 21:15:00,NA,NA
"13389",2022-09-19 21:30:00,NA,NA
"13390",2022-09-19 21:45:00,NA,NA
"13391",2022-09-19 22:00:00,NA,NA
"13392",2022-09-19 22:15:00,NA,NA
"13393",2022-09-19 22:30:00,NA,NA
"13394",2022-09-19 22:45:00,NA,NA
"13395",2022-09-19 23:00:00,NA,NA
"13396",2022-09-19 23:15:00,NA,NA
"13397",2022-09-19 23:30:00,NA,NA
"13398",2022-09-19 23:45:00,NA,NA
"13399",2022-09-20 00:00:00,NA,NA
"13400",2022-09-20 00:15:00,NA,NA
"13401",2022-09-20 00:30:00,NA,NA
"13402",2022-09-20 00:45:00,NA,NA
"13403",2022-09-20 01:00:00,NA,NA
"13404",2022-09-20 01:15:00,NA,NA
"13405",2022-09-20 01:30:00,NA,NA
"13406",2022-09-20 01:45:00,NA,NA
"13407",2022-09-20 02:00:00,NA,NA
"13408",2022-09-20 02:15:00,NA,NA
"13409",2022-09-20 02:30:00,NA,NA
"13410",2022-09-20 02:45:00,NA,NA
"13411",2022-09-20 03:00:00,NA,NA
"13412",2022-09-20 03:15:00,NA,NA
"13413",2022-09-20 03:30:00,NA,NA
"13414",2022-09-20 03:45:00,NA,NA
"13415",2022-09-20 04:00:00,NA,NA
"13416",2022-09-20 04:15:00,NA,NA
"13417",2022-09-20 04:30:00,NA,NA
"13418",2022-09-20 04:45:00,NA,NA
"13419",2022-09-20 05:00:00,NA,NA
"13420",2022-09-20 05:15:00,NA,NA
"13421",2022-09-20 05:30:00,NA,NA
"13422",2022-09-20 05:45:00,NA,NA
"13423",2022-09-20 06:00:00,NA,NA
"13424",2022-09-20 06:15:00,NA,NA
"13425",2022-09-20 06:30:00,NA,NA
"13426",2022-09-20 06:45:00,NA,NA
"13427",2022-09-20 07:00:00,NA,NA
"13428",2022-09-20 07:15:00,NA,NA
"13429",2022-09-20 07:30:00,NA,NA
"13430",2022-09-20 07:45:00,NA,NA
"13431",2022-09-20 08:00:00,NA,NA
"13432",2022-09-20 08:15:00,NA,NA
"13433",2022-09-20 08:30:00,NA,NA
"13434",2022-09-20 08:45:00,NA,NA
"13435",2022-09-20 09:00:00,NA,NA
"13436",2022-09-20 09:15:00,NA,NA
"13437",2022-09-20 09:30:00,NA,NA
"13438",2022-09-20 09:45:00,NA,NA
"13439",2022-09-20 10:00:00,NA,NA
"13440",2022-09-20 10:15:00,NA,NA
"13441",2022-09-20 10:30:00,NA,NA
"13442",2022-09-20 10:45:00,NA,NA
"13443",2022-09-20 11:00:00,NA,NA
"13444",2022-09-20 11:15:00,NA,NA
"13445",2022-09-20 11:30:00,NA,NA
"13446",2022-09-20 11:45:00,NA,NA
"13447",2022-09-20 12:00:00,NA,NA
"13448",2022-09-20 12:15:00,NA,NA
"13449",2022-09-20 12:30:00,NA,NA
"13450",2022-09-20 12:45:00,NA,NA
"13451",2022-09-20 13:00:00,NA,NA
"13452",2022-09-20 13:15:00,NA,NA
"13453",2022-09-20 13:30:00,NA,NA
"13454",2022-09-20 13:45:00,NA,NA
"13455",2022-09-20 14:00:00,NA,NA
"13456",2022-09-20 14:15:00,NA,NA
"13457",2022-09-20 14:30:00,NA,NA
"13458",2022-09-20 14:45:00,NA,NA
"13459",2022-09-20 15:00:00,NA,NA
"13460",2022-09-20 15:15:00,NA,NA
"13461",2022-09-20 15:30:00,NA,NA
"13462",2022-09-20 15:45:00,NA,NA
"13463",2022-09-20 16:00:00,NA,NA
"13464",2022-09-20 16:15:00,NA,NA
"13465",2022-09-20 16:30:00,NA,NA
"13466",2022-09-20 16:45:00,NA,NA
"13467",2022-09-20 17:00:00,NA,NA
"13468",2022-09-20 17:15:00,NA,NA
"13469",2022-09-20 17:30:00,NA,NA
"13470",2022-09-20 17:45:00,NA,NA
"13471",2022-09-20 18:00:00,NA,NA
"13472",2022-09-20 18:15:00,NA,NA
"13473",2022-09-20 18:30:00,NA,NA
"13474",2022-09-20 18:45:00,NA,NA
"13475",2022-09-20 19:00:00,NA,NA
"13476",2022-09-20 19:15:00,NA,NA
"13477",2022-09-20 19:30:00,NA,NA
"13478",2022-09-20 19:45:00,NA,NA
"13479",2022-09-20 20:00:00,NA,NA
"13480",2022-09-20 20:15:00,NA,NA
"13481",2022-09-20 20:30:00,NA,NA
"13482",2022-09-20 20:45:00,NA,NA
"13483",2022-09-20 21:00:00,NA,NA
"13484",2022-09-20 21:15:00,NA,NA
"13485",2022-09-20 21:30:00,NA,NA
"13486",2022-09-20 21:45:00,NA,NA
"13487",2022-09-20 22:00:00,NA,NA
"13488",2022-09-20 22:15:00,NA,NA
"13489",2022-09-20 22:30:00,NA,NA
"13490",2022-09-20 22:45:00,NA,NA
"13491",2022-09-20 23:00:00,NA,NA
"13492",2022-09-20 23:15:00,NA,NA
"13493",2022-09-20 23:30:00,NA,NA
"13494",2022-09-20 23:45:00,NA,NA
"13495",2022-09-21 00:00:00,NA,NA
"13496",2022-09-21 00:15:00,NA,NA
"13497",2022-09-21 00:30:00,NA,NA
"13498",2022-09-21 00:45:00,NA,NA
"13499",2022-09-21 01:00:00,NA,NA
"13500",2022-09-21 01:15:00,NA,NA
"13501",2022-09-21 01:30:00,NA,NA
"13502",2022-09-21 01:45:00,NA,NA
"13503",2022-09-21 02:00:00,NA,NA
"13504",2022-09-21 02:15:00,NA,NA
"13505",2022-09-21 02:30:00,NA,NA
"13506",2022-09-21 02:45:00,NA,NA
"13507",2022-09-21 03:00:00,NA,NA
"13508",2022-09-21 03:15:00,NA,NA
"13509",2022-09-21 03:30:00,NA,NA
"13510",2022-09-21 03:45:00,NA,NA
"13511",2022-09-21 04:00:00,NA,NA
"13512",2022-09-21 04:15:00,NA,NA
"13513",2022-09-21 04:30:00,NA,NA
"13514",2022-09-21 04:45:00,NA,NA
"13515",2022-09-21 05:00:00,NA,NA
"13516",2022-09-21 05:15:00,NA,NA
"13517",2022-09-21 05:30:00,NA,NA
"13518",2022-09-21 05:45:00,NA,NA
"13519",2022-09-21 06:00:00,NA,NA
"13520",2022-09-21 06:15:00,NA,NA
"13521",2022-09-21 06:30:00,NA,NA
"13522",2022-09-21 06:45:00,NA,NA
"13523",2022-09-21 07:00:00,NA,NA
"13524",2022-09-21 07:15:00,NA,NA
"13525",2022-09-21 07:30:00,NA,NA
"13526",2022-09-21 07:45:00,NA,NA
"13527",2022-09-21 08:00:00,NA,NA
"13528",2022-09-21 08:15:00,NA,NA
"13529",2022-09-21 08:30:00,NA,NA
"13530",2022-09-21 08:45:00,NA,NA
"13531",2022-09-21 09:00:00,NA,NA
"13532",2022-09-21 09:15:00,NA,NA
"13533",2022-09-21 09:30:00,NA,NA
"13534",2022-09-21 09:45:00,NA,NA
"13535",2022-09-21 10:00:00,NA,NA
"13536",2022-09-21 10:15:00,NA,NA
"13537",2022-09-21 10:30:00,NA,NA
"13538",2022-09-21 10:45:00,NA,NA
"13539",2022-09-21 11:00:00,NA,NA
"13540",2022-09-21 11:15:00,NA,NA
"13541",2022-09-21 11:30:00,NA,NA
"13542",2022-09-21 11:45:00,NA,NA
"13543",2022-09-21 12:00:00,NA,NA
"13544",2022-09-21 12:15:00,NA,NA
"13545",2022-09-21 12:30:00,NA,NA
"13546",2022-09-21 12:45:00,NA,NA
"13547",2022-09-21 13:00:00,NA,NA
"13548",2022-09-21 13:15:00,NA,NA
"13549",2022-09-21 13:30:00,NA,NA
"13550",2022-09-21 13:45:00,NA,NA
"13551",2022-09-21 14:00:00,NA,NA
"13552",2022-09-21 14:15:00,NA,NA
"13553",2022-09-21 14:30:00,NA,NA
"13554",2022-09-21 14:45:00,NA,NA
"13555",2022-09-21 15:00:00,NA,NA
"13556",2022-09-21 15:15:00,NA,NA
"13557",2022-09-21 15:30:00,NA,NA
"13558",2022-09-21 15:45:00,NA,NA
"13559",2022-09-21 16:00:00,NA,NA
"13560",2022-09-21 16:15:00,NA,NA
"13561",2022-09-21 16:30:00,NA,NA
"13562",2022-09-21 16:45:00,NA,NA
"13563",2022-09-21 17:00:00,NA,NA
"13564",2022-09-21 17:15:00,NA,NA
"13565",2022-09-21 17:30:00,NA,NA
"13566",2022-09-21 17:45:00,NA,NA
"13567",2022-09-21 18:00:00,NA,NA
"13568",2022-09-21 18:15:00,NA,NA
"13569",2022-09-21 18:30:00,NA,NA
"13570",2022-09-21 18:45:00,NA,NA
"13571",2022-09-21 19:00:00,NA,NA
"13572",2022-09-21 19:15:00,NA,NA
"13573",2022-09-21 19:30:00,NA,NA
"13574",2022-09-21 19:45:00,NA,NA
"13575",2022-09-21 20:00:00,NA,NA
"13576",2022-09-21 20:15:00,NA,NA
"13577",2022-09-21 20:30:00,NA,NA
"13578",2022-09-21 20:45:00,NA,NA
"13579",2022-09-21 21:00:00,NA,NA
"13580",2022-09-21 21:15:00,NA,NA
"13581",2022-09-21 21:30:00,NA,NA
"13582",2022-09-21 21:45:00,NA,NA
"13583",2022-09-21 22:00:00,NA,NA
"13584",2022-09-21 22:15:00,NA,NA
"13585",2022-09-21 22:30:00,NA,NA
"13586",2022-09-21 22:45:00,NA,NA
"13587",2022-09-21 23:00:00,NA,NA
"13588",2022-09-21 23:15:00,NA,NA
"13589",2022-09-21 23:30:00,NA,NA
"13590",2022-09-21 23:45:00,NA,NA
"13591",2022-09-22 00:00:00,NA,NA
"13592",2022-09-22 00:15:00,NA,NA
"13593",2022-09-22 00:30:00,NA,NA
"13594",2022-09-22 00:45:00,NA,NA
"13595",2022-09-22 01:00:00,NA,NA
"13596",2022-09-22 01:15:00,NA,NA
"13597",2022-09-22 01:30:00,NA,NA
"13598",2022-09-22 01:45:00,NA,NA
"13599",2022-09-22 02:00:00,NA,NA
"13600",2022-09-22 02:15:00,NA,NA
"13601",2022-09-22 02:30:00,NA,NA
"13602",2022-09-22 02:45:00,NA,NA
"13603",2022-09-22 03:00:00,NA,NA
"13604",2022-09-22 03:15:00,NA,NA
"13605",2022-09-22 03:30:00,NA,NA
"13606",2022-09-22 03:45:00,NA,NA
"13607",2022-09-22 04:00:00,NA,NA
"13608",2022-09-22 04:15:00,NA,NA
"13609",2022-09-22 04:30:00,NA,NA
"13610",2022-09-22 04:45:00,NA,NA
"13611",2022-09-22 05:00:00,NA,NA
"13612",2022-09-22 05:15:00,NA,NA
"13613",2022-09-22 05:30:00,NA,NA
"13614",2022-09-22 05:45:00,NA,NA
"13615",2022-09-22 06:00:00,NA,NA
"13616",2022-09-22 06:15:00,NA,NA
"13617",2022-09-22 06:30:00,NA,NA
"13618",2022-09-22 06:45:00,NA,NA
"13619",2022-09-22 07:00:00,NA,NA
"13620",2022-09-22 07:15:00,NA,NA
"13621",2022-09-22 07:30:00,NA,NA
"13622",2022-09-22 07:45:00,NA,NA
"13623",2022-09-22 08:00:00,NA,NA
"13624",2022-09-22 08:15:00,NA,NA
"13625",2022-09-22 08:30:00,NA,NA
"13626",2022-09-22 08:45:00,NA,NA
"13627",2022-09-22 09:00:00,NA,NA
"13628",2022-09-22 09:15:00,NA,NA
"13629",2022-09-22 09:30:00,NA,NA
"13630",2022-09-22 09:45:00,NA,NA
"13631",2022-09-22 10:00:00,NA,NA
"13632",2022-09-22 10:15:00,NA,NA
"13633",2022-09-22 10:30:00,NA,NA
"13634",2022-09-22 10:45:00,NA,NA
"13635",2022-09-22 11:00:00,NA,NA
"13636",2022-09-22 11:15:00,NA,NA
"13637",2022-09-22 11:30:00,NA,NA
"13638",2022-09-22 11:45:00,NA,NA
"13639",2022-09-22 12:00:00,NA,NA
"13640",2022-09-22 12:15:00,NA,NA
"13641",2022-09-22 12:30:00,NA,NA
"13642",2022-09-22 12:45:00,NA,NA
"13643",2022-09-22 13:00:00,NA,NA
"13644",2022-09-22 13:15:00,NA,NA
"13645",2022-09-22 13:30:00,NA,NA
"13646",2022-09-22 13:45:00,NA,NA
"13647",2022-09-22 14:00:00,NA,NA
"13648",2022-09-22 14:15:00,NA,NA
"13649",2022-09-22 14:30:00,NA,NA
"13650",2022-09-22 14:45:00,NA,NA
"13651",2022-09-22 15:00:00,NA,NA
"13652",2022-09-22 15:15:00,NA,NA
"13653",2022-09-22 15:30:00,NA,NA
"13654",2022-09-22 15:45:00,NA,NA
"13655",2022-09-22 16:00:00,NA,NA
"13656",2022-09-22 16:15:00,NA,NA
"13657",2022-09-22 16:30:00,NA,NA
"13658",2022-09-22 16:45:00,NA,NA
"13659",2022-09-22 17:00:00,NA,NA
"13660",2022-09-22 17:15:00,NA,NA
"13661",2022-09-22 17:30:00,NA,NA
"13662",2022-09-22 17:45:00,NA,NA
"13663",2022-09-22 18:00:00,NA,NA
"13664",2022-09-22 18:15:00,NA,NA
"13665",2022-09-22 18:30:00,NA,NA
"13666",2022-09-22 18:45:00,NA,NA
"13667",2022-09-22 19:00:00,NA,NA
"13668",2022-09-22 19:15:00,NA,NA
"13669",2022-09-22 19:30:00,NA,NA
"13670",2022-09-22 19:45:00,NA,NA
"13671",2022-09-22 20:00:00,NA,NA
"13672",2022-09-22 20:15:00,NA,NA
"13673",2022-09-22 20:30:00,NA,NA
"13674",2022-09-22 20:45:00,NA,NA
"13675",2022-09-22 21:00:00,NA,NA
"13676",2022-09-22 21:15:00,NA,NA
"13677",2022-09-22 21:30:00,NA,NA
"13678",2022-09-22 21:45:00,NA,NA
"13679",2022-09-22 22:00:00,NA,NA
"13680",2022-09-22 22:15:00,NA,NA
"13681",2022-09-22 22:30:00,NA,NA
"13682",2022-09-22 22:45:00,NA,NA
"13683",2022-09-22 23:00:00,NA,NA
"13684",2022-09-22 23:15:00,NA,NA
"13685",2022-09-22 23:30:00,NA,NA
"13686",2022-09-22 23:45:00,NA,NA
"13687",2022-09-23 00:00:00,NA,NA
"13688",2022-09-23 00:15:00,NA,NA
"13689",2022-09-23 00:30:00,NA,NA
"13690",2022-09-23 00:45:00,NA,NA
"13691",2022-09-23 01:00:00,NA,NA
"13692",2022-09-23 01:15:00,NA,NA
"13693",2022-09-23 01:30:00,NA,NA
"13694",2022-09-23 01:45:00,NA,NA
"13695",2022-09-23 02:00:00,NA,NA
"13696",2022-09-23 02:15:00,NA,NA
"13697",2022-09-23 02:30:00,NA,NA
"13698",2022-09-23 02:45:00,NA,NA
"13699",2022-09-23 03:00:00,NA,NA
"13700",2022-09-23 03:15:00,NA,NA
"13701",2022-09-23 03:30:00,NA,NA
"13702",2022-09-23 03:45:00,NA,NA
"13703",2022-09-23 04:00:00,NA,NA
"13704",2022-09-23 04:15:00,NA,NA
"13705",2022-09-23 04:30:00,NA,NA
"13706",2022-09-23 04:45:00,NA,NA
"13707",2022-09-23 05:00:00,NA,NA
"13708",2022-09-23 05:15:00,NA,NA
"13709",2022-09-23 05:30:00,NA,NA
"13710",2022-09-23 05:45:00,NA,NA
"13711",2022-09-23 06:00:00,NA,NA
"13712",2022-09-23 06:15:00,NA,NA
"13713",2022-09-23 06:30:00,NA,NA
"13714",2022-09-23 06:45:00,NA,NA
"13715",2022-09-23 07:00:00,NA,NA
"13716",2022-09-23 07:15:00,NA,NA
"13717",2022-09-23 07:30:00,NA,NA
"13718",2022-09-23 07:45:00,NA,NA
"13719",2022-09-23 08:00:00,NA,NA
"13720",2022-09-23 08:15:00,NA,NA
"13721",2022-09-23 08:30:00,NA,NA
"13722",2022-09-23 08:45:00,NA,NA
"13723",2022-09-23 09:00:00,NA,NA
"13724",2022-09-23 09:15:00,NA,NA
"13725",2022-09-23 09:30:00,NA,NA
"13726",2022-09-23 09:45:00,NA,NA
"13727",2022-09-23 10:00:00,NA,NA
"13728",2022-09-23 10:15:00,NA,NA
"13729",2022-09-23 10:30:00,NA,NA
"13730",2022-09-23 10:45:00,NA,NA
"13731",2022-09-23 11:00:00,NA,NA
"13732",2022-09-23 11:15:00,NA,NA
"13733",2022-09-23 11:30:00,NA,NA
"13734",2022-09-23 11:45:00,NA,NA
"13735",2022-09-23 12:00:00,NA,NA
"13736",2022-09-23 12:15:00,NA,NA
"13737",2022-09-23 12:30:00,NA,NA
"13738",2022-09-23 12:45:00,NA,NA
"13739",2022-09-23 13:00:00,NA,NA
"13740",2022-09-23 13:15:00,NA,NA
"13741",2022-09-23 13:30:00,NA,NA
"13742",2022-09-23 13:45:00,NA,NA
"13743",2022-09-23 14:00:00,NA,NA
"13744",2022-09-23 14:15:00,NA,NA
"13745",2022-09-23 14:30:00,NA,NA
"13746",2022-09-23 14:45:00,NA,NA
"13747",2022-09-23 15:00:00,NA,NA
"13748",2022-09-23 15:15:00,NA,NA
"13749",2022-09-23 15:30:00,NA,NA
"13750",2022-09-23 15:45:00,NA,NA
"13751",2022-09-23 16:00:00,NA,NA
"13752",2022-09-23 16:15:00,NA,NA
"13753",2022-09-23 16:30:00,NA,NA
"13754",2022-09-23 16:45:00,NA,NA
"13755",2022-09-23 17:00:00,NA,NA
"13756",2022-09-23 17:15:00,NA,NA
"13757",2022-09-23 17:30:00,NA,NA
"13758",2022-09-23 17:45:00,NA,NA
"13759",2022-09-23 18:00:00,NA,NA
"13760",2022-09-23 18:15:00,NA,NA
"13761",2022-09-23 18:30:00,NA,NA
"13762",2022-09-23 18:45:00,NA,NA
"13763",2022-09-23 19:00:00,NA,NA
"13764",2022-09-23 19:15:00,NA,NA
"13765",2022-09-23 19:30:00,NA,NA
"13766",2022-09-23 19:45:00,NA,NA
"13767",2022-09-23 20:00:00,NA,NA
"13768",2022-09-23 20:15:00,NA,NA
"13769",2022-09-23 20:30:00,NA,NA
"13770",2022-09-23 20:45:00,NA,NA
"13771",2022-09-23 21:00:00,NA,NA
"13772",2022-09-23 21:15:00,NA,NA
"13773",2022-09-23 21:30:00,NA,NA
"13774",2022-09-23 21:45:00,NA,NA
"13775",2022-09-23 22:00:00,NA,NA
"13776",2022-09-23 22:15:00,NA,NA
"13777",2022-09-23 22:30:00,NA,NA
"13778",2022-09-23 22:45:00,NA,NA
"13779",2022-09-23 23:00:00,NA,NA
"13780",2022-09-23 23:15:00,NA,NA
"13781",2022-09-23 23:30:00,NA,NA
"13782",2022-09-23 23:45:00,NA,NA
"13783",2022-09-24 00:00:00,NA,NA
"13784",2022-09-24 00:15:00,NA,NA
"13785",2022-09-24 00:30:00,NA,NA
"13786",2022-09-24 00:45:00,NA,NA
"13787",2022-09-24 01:00:00,NA,NA
"13788",2022-09-24 01:15:00,NA,NA
"13789",2022-09-24 01:30:00,NA,NA
"13790",2022-09-24 01:45:00,NA,NA
"13791",2022-09-24 02:00:00,NA,NA
"13792",2022-09-24 02:15:00,NA,NA
"13793",2022-09-24 02:30:00,NA,NA
"13794",2022-09-24 02:45:00,NA,NA
"13795",2022-09-24 03:00:00,NA,NA
"13796",2022-09-24 03:15:00,NA,NA
"13797",2022-09-24 03:30:00,NA,NA
"13798",2022-09-24 03:45:00,NA,NA
"13799",2022-09-24 04:00:00,NA,NA
"13800",2022-09-24 04:15:00,NA,NA
"13801",2022-09-24 04:30:00,NA,NA
"13802",2022-09-24 04:45:00,NA,NA
"13803",2022-09-24 05:00:00,NA,NA
"13804",2022-09-24 05:15:00,NA,NA
"13805",2022-09-24 05:30:00,NA,NA
"13806",2022-09-24 05:45:00,NA,NA
"13807",2022-09-24 06:00:00,NA,NA
"13808",2022-09-24 06:15:00,NA,NA
"13809",2022-09-24 06:30:00,NA,NA
"13810",2022-09-24 06:45:00,NA,NA
"13811",2022-09-24 07:00:00,NA,NA
"13812",2022-09-24 07:15:00,NA,NA
"13813",2022-09-24 07:30:00,NA,NA
"13814",2022-09-24 07:45:00,NA,NA
"13815",2022-09-24 08:00:00,NA,NA
"13816",2022-09-24 08:15:00,NA,NA
"13817",2022-09-24 08:30:00,NA,NA
"13818",2022-09-24 08:45:00,NA,NA
"13819",2022-09-24 09:00:00,NA,NA
"13820",2022-09-24 09:15:00,NA,NA
"13821",2022-09-24 09:30:00,NA,NA
"13822",2022-09-24 09:45:00,NA,NA
"13823",2022-09-24 10:00:00,NA,NA
"13824",2022-09-24 10:15:00,NA,NA
"13825",2022-09-24 10:30:00,NA,NA
"13826",2022-09-24 10:45:00,NA,NA
"13827",2022-09-24 11:00:00,NA,NA
"13828",2022-09-24 11:15:00,NA,NA
"13829",2022-09-24 11:30:00,NA,NA
"13830",2022-09-24 11:45:00,NA,NA
"13831",2022-09-24 12:00:00,NA,NA
"13832",2022-09-24 12:15:00,NA,NA
"13833",2022-09-24 12:30:00,NA,NA
"13834",2022-09-24 12:45:00,NA,NA
"13835",2022-09-24 13:00:00,NA,NA
"13836",2022-09-24 13:15:00,NA,NA
"13837",2022-09-24 13:30:00,NA,NA
"13838",2022-09-24 13:45:00,NA,NA
"13839",2022-09-24 14:00:00,NA,NA
"13840",2022-09-24 14:15:00,NA,NA
"13841",2022-09-24 14:30:00,NA,NA
"13842",2022-09-24 14:45:00,NA,NA
"13843",2022-09-24 15:00:00,NA,NA
"13844",2022-09-24 15:15:00,NA,NA
"13845",2022-09-24 15:30:00,NA,NA
"13846",2022-09-24 15:45:00,NA,NA
"13847",2022-09-24 16:00:00,NA,NA
"13848",2022-09-24 16:15:00,NA,NA
"13849",2022-09-24 16:30:00,NA,NA
"13850",2022-09-24 16:45:00,NA,NA
"13851",2022-09-24 17:00:00,NA,NA
"13852",2022-09-24 17:15:00,NA,NA
"13853",2022-09-24 17:30:00,NA,NA
"13854",2022-09-24 17:45:00,NA,NA
"13855",2022-09-24 18:00:00,NA,NA
"13856",2022-09-24 18:15:00,NA,NA
"13857",2022-09-24 18:30:00,NA,NA
"13858",2022-09-24 18:45:00,NA,NA
"13859",2022-09-24 19:00:00,NA,NA
"13860",2022-09-24 19:15:00,NA,NA
"13861",2022-09-24 19:30:00,NA,NA
"13862",2022-09-24 19:45:00,NA,NA
"13863",2022-09-24 20:00:00,NA,NA
"13864",2022-09-24 20:15:00,NA,NA
"13865",2022-09-24 20:30:00,NA,NA
"13866",2022-09-24 20:45:00,NA,NA
"13867",2022-09-24 21:00:00,NA,NA
"13868",2022-09-24 21:15:00,NA,NA
"13869",2022-09-24 21:30:00,NA,NA
"13870",2022-09-24 21:45:00,NA,NA
"13871",2022-09-24 22:00:00,NA,NA
"13872",2022-09-24 22:15:00,NA,NA
"13873",2022-09-24 22:30:00,NA,NA
"13874",2022-09-24 22:45:00,NA,NA
"13875",2022-09-24 23:00:00,NA,NA
"13876",2022-09-24 23:15:00,NA,NA
"13877",2022-09-24 23:30:00,NA,NA
"13878",2022-09-24 23:45:00,NA,NA
"13879",2022-09-25 00:00:00,NA,NA
"13880",2022-09-25 00:15:00,NA,NA
"13881",2022-09-25 00:30:00,NA,NA
"13882",2022-09-25 00:45:00,NA,NA
"13883",2022-09-25 01:00:00,NA,NA
"13884",2022-09-25 01:15:00,NA,NA
"13885",2022-09-25 01:30:00,NA,NA
"13886",2022-09-25 01:45:00,NA,NA
"13887",2022-09-25 02:00:00,NA,NA
"13888",2022-09-25 02:15:00,NA,NA
"13889",2022-09-25 02:30:00,NA,NA
"13890",2022-09-25 02:45:00,NA,NA
"13891",2022-09-25 03:00:00,NA,NA
"13892",2022-09-25 03:15:00,NA,NA
"13893",2022-09-25 03:30:00,NA,NA
"13894",2022-09-25 03:45:00,NA,NA
"13895",2022-09-25 04:00:00,NA,NA
"13896",2022-09-25 04:15:00,NA,NA
"13897",2022-09-25 04:30:00,NA,NA
"13898",2022-09-25 04:45:00,NA,NA
"13899",2022-09-25 05:00:00,NA,NA
"13900",2022-09-25 05:15:00,NA,NA
"13901",2022-09-25 05:30:00,NA,NA
"13902",2022-09-25 05:45:00,NA,NA
"13903",2022-09-25 06:00:00,NA,NA
"13904",2022-09-25 06:15:00,NA,NA
"13905",2022-09-25 06:30:00,NA,NA
"13906",2022-09-25 06:45:00,NA,NA
"13907",2022-09-25 07:00:00,NA,NA
"13908",2022-09-25 07:15:00,NA,NA
"13909",2022-09-25 07:30:00,NA,NA
"13910",2022-09-25 07:45:00,NA,NA
"13911",2022-09-25 08:00:00,NA,NA
"13912",2022-09-25 08:15:00,NA,NA
"13913",2022-09-25 08:30:00,NA,NA
"13914",2022-09-25 08:45:00,NA,NA
"13915",2022-09-25 09:00:00,NA,NA
"13916",2022-09-25 09:15:00,NA,NA
"13917",2022-09-25 09:30:00,NA,NA
"13918",2022-09-25 09:45:00,NA,NA
"13919",2022-09-25 10:00:00,NA,NA
"13920",2022-09-25 10:15:00,NA,NA
"13921",2022-09-25 10:30:00,NA,NA
"13922",2022-09-25 10:45:00,NA,NA
"13923",2022-09-25 11:00:00,NA,NA
"13924",2022-09-25 11:15:00,NA,NA
"13925",2022-09-25 11:30:00,NA,NA
"13926",2022-09-25 11:45:00,NA,NA
"13927",2022-09-25 12:00:00,NA,NA
"13928",2022-09-25 12:15:00,NA,NA
"13929",2022-09-25 12:30:00,NA,NA
"13930",2022-09-25 12:45:00,NA,NA
"13931",2022-09-25 13:00:00,NA,NA
"13932",2022-09-25 13:15:00,NA,NA
"13933",2022-09-25 13:30:00,NA,NA
"13934",2022-09-25 13:45:00,NA,NA
"13935",2022-09-25 14:00:00,NA,NA
"13936",2022-09-25 14:15:00,NA,NA
"13937",2022-09-25 14:30:00,NA,NA
"13938",2022-09-25 14:45:00,NA,NA
"13939",2022-09-25 15:00:00,NA,NA
"13940",2022-09-25 15:15:00,NA,NA
"13941",2022-09-25 15:30:00,NA,NA
"13942",2022-09-25 15:45:00,NA,NA
"13943",2022-09-25 16:00:00,NA,NA
"13944",2022-09-25 16:15:00,NA,NA
"13945",2022-09-25 16:30:00,NA,NA
"13946",2022-09-25 16:45:00,NA,NA
"13947",2022-09-25 17:00:00,NA,NA
"13948",2022-09-25 17:15:00,NA,NA
"13949",2022-09-25 17:30:00,NA,NA
"13950",2022-09-25 17:45:00,NA,NA
"13951",2022-09-25 18:00:00,NA,NA
"13952",2022-09-25 18:15:00,NA,NA
"13953",2022-09-25 18:30:00,NA,NA
"13954",2022-09-25 18:45:00,NA,NA
"13955",2022-09-25 19:00:00,NA,NA
"13956",2022-09-25 19:15:00,NA,NA
"13957",2022-09-25 19:30:00,NA,NA
"13958",2022-09-25 19:45:00,NA,NA
"13959",2022-09-25 20:00:00,NA,NA
"13960",2022-09-25 20:15:00,NA,NA
"13961",2022-09-25 20:30:00,NA,NA
"13962",2022-09-25 20:45:00,NA,NA
"13963",2022-09-25 21:00:00,NA,NA
"13964",2022-09-25 21:15:00,NA,NA
"13965",2022-09-25 21:30:00,NA,NA
"13966",2022-09-25 21:45:00,NA,NA
"13967",2022-09-25 22:00:00,NA,NA
