Site Name ,POKE11619
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11619


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

496,19/05/2019 , 15:30:00,40706,40706
497,19/05/2019 , 15:45:00,24285,24285
498,19/05/2019 , 16:00:00,26151,26151
499,19/05/2019 , 16:15:00,20218,20218
500,19/05/2019 , 16:30:00,31191,31191
501,19/05/2019 , 16:45:00,35239,35239
502,19/05/2019 , 17:00:00,35034,35034
503,19/05/2019 , 17:15:00,32394,32394
504,19/05/2019 , 17:30:00,36138,36138
505,19/05/2019 , 17:45:00,31032,31032
506,19/05/2019 , 18:00:00,14826,14826
507,19/05/2019 , 18:15:00,12139,12139
508,19/05/2019 , 18:30:00,9260,9260
509,19/05/2019 , 18:45:00,9318,9318
510,19/05/2019 , 19:00:00,8991,8991
511,19/05/2019 , 19:15:00,8742,8742
512,19/05/2019 , 19:30:00,8426,8426
513,19/05/2019 , 19:45:00,9164,9164
514,19/05/2019 , 20:00:00,5658,5658
515,19/05/2019 , 20:15:00,4667,4667
516,19/05/2019 , 20:30:00,4004,4004
517,19/05/2019 , 20:45:00,3318,3318
518,19/05/2019 , 21:00:00,3305,3305
519,19/05/2019 , 21:15:00,3733,3733
520,19/05/2019 , 21:30:00,4391,4391
521,19/05/2019 , 21:45:00,3065,3065
522,19/05/2019 , 22:00:00,1939,1939
523,19/05/2019 , 22:15:00,1633,1633
524,19/05/2019 , 22:30:00,1158,1158
525,19/05/2019 , 22:45:00,713,713
526,19/05/2019 , 23:00:00,487,487
527,19/05/2019 , 23:15:00,343,343
528,19/05/2019 , 23:30:00,236,236
529,19/05/2019 , 23:45:00,150,150
530,19/05/2019 , 24:00:00,86,86
531,20/05/2019 , 00:15:00,49,49
532,20/05/2019 , 00:30:00,26,26
533,20/05/2019 , 00:45:00,16,16
534,20/05/2019 , 01:00:00,10,10
535,20/05/2019 , 01:15:00,7,7
536,20/05/2019 , 01:30:00,5,5
537,20/05/2019 , 01:45:00,5,5
538,20/05/2019 , 02:00:00,4,4
539,20/05/2019 , 02:15:00,5,5
540,20/05/2019 , 02:30:00,6,6
541,20/05/2019 , 02:45:00,8,8
542,20/05/2019 , 03:00:00,15,15
543,20/05/2019 , 03:15:00,26,26
544,20/05/2019 , 03:30:00,47,47
545,20/05/2019 , 03:45:00,85,85
546,20/05/2019 , 04:00:00,145,145
547,20/05/2019 , 04:15:00,253,253
548,20/05/2019 , 04:30:00,446,446
549,20/05/2019 , 04:45:00,633,633
550,20/05/2019 , 05:00:00,925,925
551,20/05/2019 , 05:15:00,1175,1175
552,20/05/2019 , 05:30:00,1446,1446
553,20/05/2019 , 05:45:00,2065,2065
554,20/05/2019 , 06:00:00,2580,2580
555,20/05/2019 , 06:15:00,3683,3683
556,20/05/2019 , 06:30:00,5789,5789
557,20/05/2019 , 06:45:00,5668,5668
558,20/05/2019 , 07:00:00,4764,4764
559,20/05/2019 , 07:15:00,9681,9681
560,20/05/2019 , 07:30:00,11602,11602
561,20/05/2019 , 07:45:00,13340,13340
562,20/05/2019 , 08:00:00,7383,7383
563,20/05/2019 , 08:15:00,7933,7933
564,20/05/2019 , 08:30:00,17552,17552
565,20/05/2019 , 08:45:00,15476,15476
566,20/05/2019 , 09:00:00,21439,21439
567,20/05/2019 , 09:15:00,23578,23578
568,20/05/2019 , 09:30:00,25826,25826
569,20/05/2019 , 09:45:00,27440,27440
570,20/05/2019 , 10:00:00,28914,28914
571,20/05/2019 , 10:15:00,25450,25450
572,20/05/2019 , 10:30:00,32335,32335
573,20/05/2019 , 10:45:00,30435,30435
574,20/05/2019 , 11:00:00,26173,26173
575,20/05/2019 , 11:15:00,37496,37496
576,20/05/2019 , 11:30:00,36825,36825
577,20/05/2019 , 11:45:00,34490,34490
578,20/05/2019 , 12:00:00,34831,34831
579,20/05/2019 , 12:15:00,35209,35209
580,20/05/2019 , 12:30:00,33130,33130
581,20/05/2019 , 12:45:00,35384,35384
582,20/05/2019 , 13:00:00,32381,32381
583,20/05/2019 , 13:15:00,34784,34784
584,20/05/2019 , 13:30:00,25128,25128
585,20/05/2019 , 13:45:00,41629,41629
586,20/05/2019 , 14:00:00,35299,35299
587,20/05/2019 , 14:15:00,31353,31353
588,20/05/2019 , 14:30:00,31287,31287
589,20/05/2019 , 14:45:00,42665,42665
590,20/05/2019 , 15:00:00,39447,39447
591,20/05/2019 , 15:15:00,42684,42684
592,20/05/2019 , 15:30:00,40490,40490
593,20/05/2019 , 15:45:00,33447,33447
594,20/05/2019 , 16:00:00,15375,15375
595,20/05/2019 , 16:15:00,25752,25752
596,20/05/2019 , 16:30:00,26224,26224
597,20/05/2019 , 16:45:00,34631,34631
598,20/05/2019 , 17:00:00,37075,37075
599,20/05/2019 , 17:15:00,35849,35849
600,20/05/2019 , 17:30:00,17668,17668
