Site Name ,AZ1
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6365


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

380,17/06/2022 , 13:30:00,2971,2971
381,17/06/2022 , 13:45:00,1882,1882
382,17/06/2022 , 14:00:00,1774,1774
383,17/06/2022 , 14:15:00,1811,1811
384,17/06/2022 , 14:30:00,2336,2336
385,17/06/2022 , 14:45:00,3558,3558
386,17/06/2022 , 15:00:00,12081,12081
387,17/06/2022 , 15:15:00,15360,15360
388,17/06/2022 , 15:30:00,20618,20618
389,17/06/2022 , 15:45:00,7500,7500
390,17/06/2022 , 16:00:00,2309,2309
391,17/06/2022 , 16:15:00,2607,2607
392,17/06/2022 , 16:30:00,2195,2195
393,17/06/2022 , 16:45:00,1442,1442
394,17/06/2022 , 17:00:00,1994,1994
395,17/06/2022 , 17:15:00,1597,1597
396,17/06/2022 , 17:30:00,2084,2084
397,17/06/2022 , 17:45:00,2457,2457
398,17/06/2022 , 18:00:00,2459,2459
399,17/06/2022 , 18:15:00,925,925
400,17/06/2022 , 18:30:00,1001,1001
401,17/06/2022 , 18:45:00,1196,1196
402,17/06/2022 , 19:00:00,1148,1148
403,17/06/2022 , 19:15:00,1106,1106
404,17/06/2022 , 19:30:00,801,801
405,17/06/2022 , 19:45:00,805,805
406,17/06/2022 , 20:00:00,1327,1327
407,17/06/2022 , 20:15:00,4540,4540
408,17/06/2022 , 20:30:00,3173,3173
409,17/06/2022 , 20:45:00,528,528
410,17/06/2022 , 21:00:00,441,441
411,17/06/2022 , 21:15:00,435,435
412,17/06/2022 , 21:30:00,511,511
413,17/06/2022 , 21:45:00,400,400
414,17/06/2022 , 22:00:00,401,401
415,17/06/2022 , 22:15:00,400,400
416,17/06/2022 , 22:30:00,398,398
417,17/06/2022 , 22:45:00,375,375
418,17/06/2022 , 23:00:00,209,209
419,17/06/2022 , 23:15:00,120,120
420,17/06/2022 , 23:30:00,66,66
421,17/06/2022 , 23:45:00,33,33
422,17/06/2022 , 24:00:00,31,31
423,18/06/2022 , 00:15:00,25,25
424,18/06/2022 , 00:30:00,18,18
425,18/06/2022 , 00:45:00,16,16
426,18/06/2022 , 01:00:00,13,13
427,18/06/2022 , 01:15:00,9,9
428,18/06/2022 , 01:30:00,8,8
429,18/06/2022 , 01:45:00,7,7
430,18/06/2022 , 02:00:00,6,6
431,18/06/2022 , 02:15:00,7,7
432,18/06/2022 , 02:30:00,13,13
433,18/06/2022 , 02:45:00,17,17
434,18/06/2022 , 03:00:00,22,22
435,18/06/2022 , 03:15:00,29,29
436,18/06/2022 , 03:30:00,38,38
437,18/06/2022 , 03:45:00,48,48
438,18/06/2022 , 04:00:00,58,58
439,18/06/2022 , 04:15:00,68,68
440,18/06/2022 , 04:30:00,78,78
441,18/06/2022 , 04:45:00,93,93
442,18/06/2022 , 05:00:00,119,119
443,18/06/2022 , 05:15:00,154,154
444,18/06/2022 , 05:30:00,189,189
445,18/06/2022 , 05:45:00,231,231
446,18/06/2022 , 06:00:00,333,333
447,18/06/2022 , 06:15:00,289,289
448,18/06/2022 , 06:30:00,499,499
449,18/06/2022 , 06:45:00,753,753
450,18/06/2022 , 07:00:00,1030,1030
451,18/06/2022 , 07:15:00,1468,1468
452,18/06/2022 , 07:30:00,3644,3644
453,18/06/2022 , 07:45:00,1083,1083
454,18/06/2022 , 08:00:00,5501,5501
455,18/06/2022 , 08:15:00,1431,1431
456,18/06/2022 , 08:30:00,3729,3729
457,18/06/2022 , 08:45:00,4086,4086
458,18/06/2022 , 09:00:00,12318,12318
459,18/06/2022 , 09:15:00,8164,8164
460,18/06/2022 , 09:30:00,2041,2041
461,18/06/2022 , 09:45:00,5301,5301
462,18/06/2022 , 10:00:00,3579,3579
463,18/06/2022 , 10:15:00,2374,2374
464,18/06/2022 , 10:30:00,3057,3057
465,18/06/2022 , 10:45:00,2482,2482
466,18/06/2022 , 11:00:00,5325,5325
467,18/06/2022 , 11:15:00,4313,4313
468,18/06/2022 , 11:30:00,2752,2752
469,18/06/2022 , 11:45:00,3102,3102
470,18/06/2022 , 12:00:00,2777,2777
471,18/06/2022 , 12:15:00,3058,3058
472,18/06/2022 , 12:30:00,3235,3235
473,18/06/2022 , 12:45:00,2347,2347
474,18/06/2022 , 13:00:00,1774,1774
