Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

392,12/08/2022 , 15:15:00,10111,10111
393,12/08/2022 , 15:30:00,6276,6276
394,12/08/2022 , 15:45:00,4477,4477
395,12/08/2022 , 16:00:00,3356,3356
396,12/08/2022 , 16:15:00,5526,5526
397,12/08/2022 , 16:30:00,5971,5971
398,12/08/2022 , 16:45:00,11713,11713
399,12/08/2022 , 17:00:00,5669,5669
400,12/08/2022 , 17:15:00,2095,2095
401,12/08/2022 , 17:30:00,2089,2089
402,12/08/2022 , 17:45:00,3076,3076
403,12/08/2022 , 18:00:00,1895,1895
404,12/08/2022 , 18:15:00,1581,1581
405,12/08/2022 , 18:30:00,1603,1603
406,12/08/2022 , 18:45:00,1944,1944
407,12/08/2022 , 19:00:00,2228,2228
408,12/08/2022 , 19:15:00,1874,1874
409,12/08/2022 , 19:30:00,1287,1287
410,12/08/2022 , 19:45:00,864,864
411,12/08/2022 , 20:00:00,1155,1155
412,12/08/2022 , 20:15:00,1024,1024
413,12/08/2022 , 20:30:00,946,946
414,12/08/2022 , 20:45:00,768,768
415,12/08/2022 , 21:00:00,488,488
416,12/08/2022 , 21:15:00,415,415
417,12/08/2022 , 21:30:00,265,265
418,12/08/2022 , 21:45:00,143,143
419,12/08/2022 , 22:00:00,90,90
420,12/08/2022 , 22:15:00,45,45
421,12/08/2022 , 22:30:00,24,24
422,12/08/2022 , 22:45:00,15,15
423,12/08/2022 , 23:00:00,6,6
424,12/08/2022 , 23:15:00,1,1
425,12/08/2022 , 23:30:00,0,0
426,12/08/2022 , 23:45:00,0,0
427,12/08/2022 , 24:00:00,0,0
428,13/08/2022 , 00:15:00,0,0
429,13/08/2022 , 00:30:00,0,0
430,13/08/2022 , 00:45:00,0,0
431,13/08/2022 , 01:00:00,0,0
432,13/08/2022 , 01:15:00,0,0
433,13/08/2022 , 01:30:00,0,0
434,13/08/2022 , 01:45:00,0,0
435,13/08/2022 , 02:00:00,0,0
436,13/08/2022 , 02:15:00,0,0
437,13/08/2022 , 02:30:00,0,0
438,13/08/2022 , 02:45:00,0,0
439,13/08/2022 , 03:00:00,0,0
440,13/08/2022 , 03:15:00,0,0
441,13/08/2022 , 03:30:00,0,0
442,13/08/2022 , 03:45:00,0,0
443,13/08/2022 , 04:00:00,0,0
444,13/08/2022 , 04:15:00,0,0
445,13/08/2022 , 04:30:00,0,0
446,13/08/2022 , 04:45:00,0,0
447,13/08/2022 , 05:00:00,1,1
448,13/08/2022 , 05:15:00,9,9
449,13/08/2022 , 05:30:00,30,30
450,13/08/2022 , 05:45:00,58,58
451,13/08/2022 , 06:00:00,102,102
452,13/08/2022 , 06:15:00,150,150
453,13/08/2022 , 06:30:00,213,213
454,13/08/2022 , 06:45:00,334,334
455,13/08/2022 , 07:00:00,425,425
456,13/08/2022 , 07:15:00,427,427
457,13/08/2022 , 07:30:00,602,602
458,13/08/2022 , 07:45:00,827,827
459,13/08/2022 , 08:00:00,850,850
460,13/08/2022 , 08:15:00,944,944
461,13/08/2022 , 08:30:00,1228,1228
462,13/08/2022 , 08:45:00,1350,1350
463,13/08/2022 , 09:00:00,1571,1571
464,13/08/2022 , 09:15:00,1786,1786
465,13/08/2022 , 09:30:00,1986,1986
466,13/08/2022 , 09:45:00,1722,1722
467,13/08/2022 , 10:00:00,2917,2917
468,13/08/2022 , 10:15:00,3011,3011
469,13/08/2022 , 10:30:00,2456,2456
470,13/08/2022 , 10:45:00,2562,2562
471,13/08/2022 , 11:00:00,2415,2415
472,13/08/2022 , 11:15:00,3872,3872
473,13/08/2022 , 11:30:00,4713,4713
474,13/08/2022 , 11:45:00,8599,8599
475,13/08/2022 , 12:00:00,3259,3259
476,13/08/2022 , 12:15:00,3064,3064
477,13/08/2022 , 12:30:00,4679,4679
478,13/08/2022 , 12:45:00,6184,6184
479,13/08/2022 , 13:00:00,3674,3674
480,13/08/2022 , 13:15:00,4630,4630
481,13/08/2022 , 13:30:00,14573,14573
482,13/08/2022 , 13:45:00,23301,23301
483,13/08/2022 , 14:00:00,12926,12926
484,13/08/2022 , 14:15:00,11273,11273
485,13/08/2022 , 14:30:00,6720,6720
486,13/08/2022 , 14:45:00,8929,8929
487,13/08/2022 , 15:00:00,7882,7882
488,13/08/2022 , 15:15:00,3629,3629
489,13/08/2022 , 15:30:00,3362,3362
490,13/08/2022 , 15:45:00,3025,3025
491,13/08/2022 , 16:00:00,3109,3109
492,13/08/2022 , 16:15:00,3292,3292
493,13/08/2022 , 16:30:00,3512,3512
494,13/08/2022 , 16:45:00,3806,3806
495,13/08/2022 , 17:00:00,3311,3311
496,13/08/2022 , 17:15:00,3273,3273
497,13/08/2022 , 17:30:00,3500,3500
498,13/08/2022 , 17:45:00,3320,3320
499,13/08/2022 , 18:00:00,2635,2635
500,13/08/2022 , 18:15:00,2589,2589
501,13/08/2022 , 18:30:00,2956,2956
502,13/08/2022 , 18:45:00,2265,2265
503,13/08/2022 , 19:00:00,2391,2391
504,13/08/2022 , 19:15:00,3231,3231
505,13/08/2022 , 19:30:00,2570,2570
506,13/08/2022 , 19:45:00,1532,1532
507,13/08/2022 , 20:00:00,1060,1060
508,13/08/2022 , 20:15:00,1011,1011
509,13/08/2022 , 20:30:00,953,953
510,13/08/2022 , 20:45:00,737,737
511,13/08/2022 , 21:00:00,550,550
512,13/08/2022 , 21:15:00,421,421
513,13/08/2022 , 21:30:00,293,293
514,13/08/2022 , 21:45:00,203,203
