Site Name ,MOOS11617
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

483,13/05/2019 , 11:45:00,20713,20713
484,13/05/2019 , 12:00:00,25484,25484
485,13/05/2019 , 12:15:00,27062,27062
486,13/05/2019 , 12:30:00,29822,29822
487,13/05/2019 , 12:45:00,26515,26515
488,13/05/2019 , 13:00:00,24228,24228
489,13/05/2019 , 13:15:00,20720,20720
490,13/05/2019 , 13:30:00,27780,27780
491,13/05/2019 , 13:45:00,14066,14066
492,13/05/2019 , 14:00:00,16418,16418
493,13/05/2019 , 14:15:00,14252,14252
494,13/05/2019 , 14:30:00,10884,10884
495,13/05/2019 , 14:45:00,10927,10927
496,13/05/2019 , 15:00:00,9873,9873
497,13/05/2019 , 15:15:00,10395,10395
498,13/05/2019 , 15:30:00,10684,10684
499,13/05/2019 , 15:45:00,11459,11459
500,13/05/2019 , 16:00:00,10026,10026
501,13/05/2019 , 16:15:00,8346,8346
502,13/05/2019 , 16:30:00,7839,7839
503,13/05/2019 , 16:45:00,6420,6420
504,13/05/2019 , 17:00:00,5860,5860
505,13/05/2019 , 17:15:00,6775,6775
506,13/05/2019 , 17:30:00,6011,6011
507,13/05/2019 , 17:45:00,5424,5424
508,13/05/2019 , 18:00:00,5448,5448
509,13/05/2019 , 18:15:00,5553,5553
510,13/05/2019 , 18:30:00,4753,4753
511,13/05/2019 , 18:45:00,3600,3600
512,13/05/2019 , 19:00:00,2956,2956
513,13/05/2019 , 19:15:00,3492,3492
514,13/05/2019 , 19:30:00,2645,2645
515,13/05/2019 , 19:45:00,2116,2116
516,13/05/2019 , 20:00:00,2176,2176
517,13/05/2019 , 20:15:00,1542,1542
518,13/05/2019 , 20:30:00,1309,1309
519,13/05/2019 , 20:45:00,1248,1248
520,13/05/2019 , 21:00:00,924,924
521,13/05/2019 , 21:15:00,1065,1065
522,13/05/2019 , 21:30:00,904,904
523,13/05/2019 , 21:45:00,802,802
524,13/05/2019 , 22:00:00,723,723
525,13/05/2019 , 22:15:00,430,430
526,13/05/2019 , 22:30:00,267,267
527,13/05/2019 , 22:45:00,188,188
528,13/05/2019 , 23:00:00,99,99
529,13/05/2019 , 23:15:00,52,52
530,13/05/2019 , 23:30:00,26,26
531,13/05/2019 , 23:45:00,12,12
532,13/05/2019 , 24:00:00,6,6
533,14/05/2019 , 00:15:00,2,2
534,14/05/2019 , 00:30:00,1,1
535,14/05/2019 , 00:45:00,0,0
536,14/05/2019 , 01:00:00,0,0
537,14/05/2019 , 01:15:00,0,0
538,14/05/2019 , 01:30:00,0,0
539,14/05/2019 , 01:45:00,0,0
540,14/05/2019 , 02:00:00,0,0
541,14/05/2019 , 02:15:00,0,0
542,14/05/2019 , 02:30:00,0,0
543,14/05/2019 , 02:45:00,0,0
544,14/05/2019 , 03:00:00,1,1
545,14/05/2019 , 03:15:00,1,1
546,14/05/2019 , 03:30:00,3,3
547,14/05/2019 , 03:45:00,8,8
548,14/05/2019 , 04:00:00,18,18
549,14/05/2019 , 04:15:00,42,42
550,14/05/2019 , 04:30:00,80,80
551,14/05/2019 , 04:45:00,133,133
552,14/05/2019 , 05:00:00,201,201
553,14/05/2019 , 05:15:00,324,324
554,14/05/2019 , 05:30:00,599,599
555,14/05/2019 , 05:45:00,779,779
556,14/05/2019 , 06:00:00,821,821
557,14/05/2019 , 06:15:00,935,935
558,14/05/2019 , 06:30:00,1187,1187
559,14/05/2019 , 06:45:00,1448,1448
560,14/05/2019 , 07:00:00,1780,1780
561,14/05/2019 , 07:15:00,1947,1947
562,14/05/2019 , 07:30:00,2510,2510
563,14/05/2019 , 07:45:00,3766,3766
564,14/05/2019 , 08:00:00,3818,3818
565,14/05/2019 , 08:15:00,4220,4220
566,14/05/2019 , 08:30:00,5643,5643
567,14/05/2019 , 08:45:00,6042,6042
568,14/05/2019 , 09:00:00,5980,5980
569,14/05/2019 , 09:15:00,5944,5944
570,14/05/2019 , 09:30:00,7253,7253
571,14/05/2019 , 09:45:00,8217,8217
572,14/05/2019 , 10:00:00,8942,8942
573,14/05/2019 , 10:15:00,11192,11192
574,14/05/2019 , 10:30:00,13639,13639
575,14/05/2019 , 10:45:00,13857,13857
576,14/05/2019 , 11:00:00,13008,13008
577,14/05/2019 , 11:15:00,10414,10414
578,14/05/2019 , 11:30:00,20818,20818
579,14/05/2019 , 11:45:00,21826,21826
580,14/05/2019 , 12:00:00,20601,20601
581,14/05/2019 , 12:15:00,27196,27196
582,14/05/2019 , 12:30:00,23144,23144
583,14/05/2019 , 12:45:00,26815,26815
584,14/05/2019 , 13:00:00,17151,17151
585,14/05/2019 , 13:15:00,16963,16963
586,14/05/2019 , 13:30:00,18254,18254
587,14/05/2019 , 13:45:00,15827,15827
588,14/05/2019 , 14:00:00,14883,14883
589,14/05/2019 , 14:15:00,10158,10158
590,14/05/2019 , 14:30:00,8724,8724
591,14/05/2019 , 14:45:00,10278,10278
592,14/05/2019 , 15:00:00,9767,9767
593,14/05/2019 , 15:15:00,9518,9518
594,14/05/2019 , 15:30:00,9800,9800
595,14/05/2019 , 15:45:00,16577,16577
596,14/05/2019 , 16:00:00,12644,12644
597,14/05/2019 , 16:15:00,10629,10629
598,14/05/2019 , 16:30:00,8029,8029
599,14/05/2019 , 16:45:00,5773,5773
600,14/05/2019 , 17:00:00,5488,5488
601,14/05/2019 , 17:15:00,6066,6066
602,14/05/2019 , 17:30:00,6753,6753
603,14/05/2019 , 17:45:00,6450,6450
604,14/05/2019 , 18:00:00,5674,5674
